,ARHGAP23 (57636)
ACH-000004,-0.13888823588442753
ACH-000005,-0.05148670503317937
ACH-000007,-0.2800926428815262
ACH-000009,-0.20325302686494973
ACH-000011,-0.311398902151245
ACH-000012,-0.4442282377270166
ACH-000013,-0.2920751588344376
ACH-000014,-0.26932253612016177
ACH-000015,-0.2775799514861099
ACH-000017,-0.35836042374784005
ACH-000018,-0.19620806733572305
ACH-000019,-0.2725859065294786
ACH-000021,-0.2634333008584495
ACH-000022,-0.4355427120272158
ACH-000025,-0.1296219426611508
ACH-000028,-0.23080727294330036
ACH-000030,-0.3362931401358353
ACH-000035,-0.3166741376954044
ACH-000036,-0.29614017880939425
ACH-000037,-0.18538528208879101
ACH-000039,-0.33966614206912954
ACH-000040,-0.23768009867241824
ACH-000041,-0.1958756328079488
ACH-000042,-0.3099282647258965
ACH-000045,-0.29718415948349786
ACH-000047,-0.2674904188888446
ACH-000052,-0.08867361832305796
ACH-000053,-0.2416550539720759
ACH-000054,-0.24078645062854545
ACH-000055,-0.3179404947348393
ACH-000060,-0.2773369711936166
ACH-000067,-0.21977093983418133
ACH-000070,-0.15157692653695734
ACH-000075,-0.42125634242020105
ACH-000078,-0.1052401951221332
ACH-000082,-0.27392408334972823
ACH-000085,-0.23450231670151014
ACH-000086,-0.10546176198935764
ACH-000087,-0.16414717939712298
ACH-000092,-0.21160153979788096
ACH-000095,-0.28447124393035783
ACH-000097,-0.3896636413354551
ACH-000098,-0.3691873057773976
ACH-000099,-0.3118461326166323
ACH-000108,-0.1829178588860047
ACH-000113,-0.2927932418236072
ACH-000116,-0.3394456002788377
ACH-000118,-0.15991565986062034
ACH-000120,-0.29973307229774204
ACH-000123,-0.24580083088338026
ACH-000127,-0.386963124030601
ACH-000128,-0.3426701447284989
ACH-000132,-0.2330681221805447
ACH-000133,-0.17622717646395908
ACH-000137,-0.2391933618001597
ACH-000138,-0.2617647083295163
ACH-000142,-0.3041535777233625
ACH-000143,-0.3771162265841347
ACH-000146,-0.2293161860094813
ACH-000148,-0.21281923907427647
ACH-000150,-0.2263677995283032
ACH-000152,-0.1640137033599213
ACH-000153,-0.2064331882769493
ACH-000159,-0.30923316486381897
ACH-000160,-0.4012058932618943
ACH-000163,-0.15241310378960174
ACH-000167,-0.23785472783647985
ACH-000168,-0.1890745747526714
ACH-000169,-0.21671950226688166
ACH-000178,-0.35090481543928337
ACH-000183,-0.3681056134781361
ACH-000188,-0.1679624642085287
ACH-000189,-0.4316991745606512
ACH-000190,-0.1704842358457943
ACH-000198,-0.21358194290679
