,GMPR2 (51292)
ACH-000004,-0.12285919577138554
ACH-000005,-0.02022788247617085
ACH-000007,-0.026704097985848312
ACH-000009,0.07437658445111622
ACH-000011,0.030778426565076213
ACH-000012,0.007002275953197921
ACH-000013,-0.033017188176869564
ACH-000014,-0.012726735586643513
ACH-000015,-0.0231596527468966
ACH-000017,-0.04045094972242527
ACH-000018,0.15385383581135964
ACH-000019,-0.05272456027198783
ACH-000021,0.013255647152197987
ACH-000022,0.07398251843523918
ACH-000025,0.048883268556765384
ACH-000028,-0.028376937097850788
ACH-000030,0.01918707785891856
ACH-000035,-0.021585784991718072
ACH-000036,-0.022596829439721938
ACH-000037,0.05816318964518576
ACH-000039,0.16200773129430251
ACH-000040,-0.08140104434870613
ACH-000041,-0.10346332045072526
ACH-000042,0.08528684978640086
ACH-000045,0.079748549562496
ACH-000047,-0.04967996364517382
ACH-000052,-0.14877729153665892
ACH-000053,-0.023476741839635624
ACH-000054,-0.061175199914037415
ACH-000055,-0.15917867273931385
ACH-000060,-0.18365250028653773
ACH-000067,0.041228093998008496
ACH-000070,0.03398155613831076
ACH-000075,-0.09556388151484152
ACH-000078,0.10103548270014882
ACH-000082,-0.06640246385953869
ACH-000085,-0.09399639124701772
ACH-000086,-0.0028593269262482146
ACH-000087,0.10250795248591978
ACH-000092,0.03629314671006476
ACH-000095,-0.09435503596631284
ACH-000097,-0.1847912517194684
ACH-000098,-0.06259163656591424
ACH-000099,0.12195436185023048
ACH-000108,-0.04997068693230813
ACH-000113,-0.1028124052916142
ACH-000116,-0.016217510517432226
ACH-000118,-0.08205883230843228
ACH-000120,-0.052912253126970656
ACH-000123,-0.020335787879654392
ACH-000127,-0.09361380947537093
ACH-000128,0.011857251448366263
ACH-000132,0.035803663047476016
ACH-000133,-0.05925596508836959
ACH-000137,0.04876545244770617
ACH-000138,0.005901631079893654
ACH-000142,0.06061426635916499
ACH-000143,0.029878903491595738
ACH-000146,0.006655443554882769
ACH-000148,-0.03174576099166921
ACH-000150,0.13468139136374438
ACH-000152,-0.13247852557733994
ACH-000153,-0.21571296788129726
ACH-000159,0.004635273140534879
ACH-000160,-0.2103107593735496
ACH-000163,0.029559289591652094
ACH-000167,-0.11277194308970308
ACH-000168,-0.043394980622623015
