,UBE2V2 (7336)
ACH-000004,0.006443723321189267
ACH-000005,0.007526122959131499
ACH-000007,-0.23927842528301524
ACH-000009,0.04033019678538384
ACH-000011,-0.12838616622829682
ACH-000012,-0.08275031695749548
ACH-000013,-0.055701129332256
ACH-000014,-0.2772327621327107
ACH-000015,-0.08288638266576279
ACH-000017,-0.19355473622183414
ACH-000018,-0.07916122260267172
ACH-000019,-0.13223939454803166
ACH-000021,-0.06114795524724138
ACH-000022,-0.0944320975021352
ACH-000025,-0.30309188992259595
ACH-000028,-0.13784449662339412
ACH-000030,-0.15918365662909695
ACH-000035,-0.1518951226425893
ACH-000036,-0.24899622866657345
ACH-000037,-0.11785926039024455
ACH-000039,-0.08124207607181863
ACH-000040,-0.14598640526871842
ACH-000041,-0.11336142015456348
ACH-000042,-0.03112727606502877
ACH-000045,-0.06551714997707865
ACH-000047,-0.3066028115298125
ACH-000052,-0.12764230712176908
ACH-000053,-0.11130814561261357
ACH-000054,-0.1867063278842095
ACH-000055,-0.05231665512731868
ACH-000060,-0.31789386184769164
ACH-000067,-0.2822212307541732
ACH-000070,-0.1624180497059994
ACH-000075,-0.180048680516555
ACH-000078,0.03902510859199822
ACH-000082,-0.11025904520650784
ACH-000085,-0.2057815902003276
ACH-000086,-0.043817526746349485
ACH-000087,-0.2832710834610708
ACH-000092,-0.3153664516408512
ACH-000095,-0.07679396013386344
ACH-000097,-0.13996550450303044
ACH-000098,-0.0867152551088169
ACH-000099,0.017187917153546558
ACH-000108,-0.04751955774440895
ACH-000113,0.02335201101390194
ACH-000116,-0.1585669953064466
ACH-000118,-0.1349961228713277
ACH-000120,-0.0888958087838197
ACH-000123,-0.1411284371398159
ACH-000127,-0.23943165277707254
ACH-000128,-0.09993394607259308
ACH-000132,-0.04737989485222754
ACH-000133,-0.3063353599973345
ACH-000137,-0.09654112837301143
ACH-000138,-0.16074260510768362
ACH-000142,-0.055001623578181794
ACH-000143,-0.035838752171436165
ACH-000146,-0.1324147851635423
ACH-000148,-0.04340105818318396
ACH-000150,-0.26094425597280113
ACH-000152,-0.31907958627182104
ACH-000153,-0.6556873051113822
ACH-000159,-0.11146118579651504
ACH-000160,-0.05362438820125602
ACH-000163,-0.18607652888249485
ACH-000167,0.3184561128648209
ACH-000168,-0.15439842427407946
ACH-000169,-0.08653470060028523
ACH-000178,-0.05899441452505396
ACH-000183,-0.029205257056932717
ACH-000188,-0.06300730545203093
ACH-000189,0.14659639152838946
ACH-000190,-0.28888148235941524
ACH-000198,-0.3971050451127363
ACH-000203,-0.31405849617337983
ACH-000204,-0.014355973772962147
ACH-000206,-0.03780391196165183
ACH-000207,0.038474580811539635
ACH-000208,-0.7864782712693636
ACH-000210,-0.045832519935091465
ACH-000211,-0.10067092133730114
ACH-000215,-0.11628580258186187
ACH-000221,-0.12728516720924712
ACH-000222,0.0006160567722623893
ACH-000223,-0.08194248693456158
ACH-000226,-0.19008909834442386
ACH-000227,-0.15184574244248145
ACH-000228,-0.21109909910050392
ACH-000231,-0.11435329456513699
ACH-000232,-0.2854544527231189
ACH-000233,0.041966512133923814
ACH-000234,-0.11023015986273382
ACH-000235,-0.1752380289219796
ACH-000237,-0.06842646439577145
ACH-000238,0.054892535982985775
ACH-000242,-0.2040916710589786
ACH-000243,-0.12313530021760755
ACH-000244,-0.2269372840238309
ACH-000246,0.048688259790288464
ACH-000248,-0.12569147402167102
ACH-000250,-0.19211910738970805
ACH-000251,-0.07856460808269078
ACH-000252,-0.2028200072272712
ACH-000253,-0.07008771777226297
ACH-000255,-0.13812674490693336
ACH-000256,-0.17355759363706755
ACH-000257,-0.13964536069589845
ACH-000258,-0.1030892479451142
ACH-000259,0.048505530187913225
ACH-000260,-0.08248079867991581
ACH-000261,-0.21521808149059465
ACH-000262,-0.20834702873336455
ACH-000263,-0.08783165656210819
ACH-000264,-0.08873801133818622
ACH-000265,-0.1379852870122475
ACH-000266,-0.06492381003926348
ACH-000272,-0.0728024359112797
ACH-000274,-0.018621743526785087
ACH-000277,-0.06895291745359065
ACH-000278,-0.1203387358894624
ACH-000279,-0.1156417041676631
ACH-000280,-0.03487806294285615
ACH-000281,-0.05782303412674718
ACH-000288,0.016117869140794355
ACH-000291,0.020328565271862373
ACH-000293,-0.1016380419201258
ACH-000294,-0.06748598348470845
ACH-000295,-0.13988194144811444
ACH-000296,-0.0010860694348248329
ACH-000302,-0.05321908087825758
ACH-000304,-0.2513245069959952
ACH-000307,-0.16504100737352553
ACH-000308,-0.12721997551924144
ACH-000310,-0.18597181271194552
ACH-000311,-0.11709760243671195
ACH-000312,-0.06815592826519692
ACH-000315,-0.14568587790829154
ACH-000316,-0.20127005882751006
ACH-000317,-0.024155106790777647
ACH-000318,0.04290110687294384
ACH-000319,-0.06762129810134437
ACH-000320,-0.09788522852331376
ACH-000322,-0.08707779011002068
ACH-000323,-0.2634022371644717
ACH-000324,-0.1235861031832914
ACH-000329,-0.13824872116180992
ACH-000330,-0.17178653996864698
ACH-000331,-0.15996784272160053
ACH-000332,-0.13887871025109175
ACH-000334,-0.02966220488313627
ACH-000335,-0.06263761607140783
ACH-000336,-0.05697296375335385
ACH-000337,-0.06323991138110809
ACH-000338,-0.20320807417922107
ACH-000339,-0.1258248943928194
ACH-000341,-0.07905586192069157
ACH-000348,-0.1938975971877519
ACH-000350,-0.0788536130816152
ACH-000352,-0.19869856250685805
ACH-000356,0.009483785707674993
ACH-000361,-0.2356874284156439
ACH-000362,-0.20198752703060685
ACH-000363,-0.11030570364822932
ACH-000364,-0.13069366382046593
ACH-000365,-0.16412154641858134
ACH-000366,-0.0071005281886668235
ACH-000368,-0.10887214317118188
ACH-000374,-0.007526710551717258
ACH-000375,-0.11847524738947066
ACH-000376,-0.20189623372390936
ACH-000381,0.054121829324849685
ACH-000383,-0.05327594517926014
ACH-000387,-0.08270302906892668
ACH-000389,-0.08443172077836815
ACH-000390,-0.0193755426660598
ACH-000393,-0.12290118092412836
ACH-000395,-0.05128516781436699
ACH-000396,0.23960161401071745
ACH-000397,-0.03180436770067307
