,OAZ3 (51686)
ACH-000004,-0.14859490483888307
ACH-000005,0.1631333374419621
ACH-000007,0.14569798973405093
ACH-000009,-0.02235607713049187
ACH-000011,0.2306510323162779
ACH-000012,0.1472456209451843
ACH-000013,-0.0009862842715341006
ACH-000014,0.0819742631839665
ACH-000015,0.06861214128639531
ACH-000017,0.09406838463031963
ACH-000018,0.2442246576636195
ACH-000019,-0.2491119442280971
ACH-000021,0.05164928794780165
ACH-000022,0.06711522430771127
ACH-000025,-0.03064732707310652
ACH-000028,-0.1365513193073113
ACH-000030,0.06040922878388789
ACH-000035,-0.05879968223709198
ACH-000036,0.16973388012613527
ACH-000037,-0.031970698266935264
ACH-000039,-0.046975461023846116
ACH-000040,-0.0005226685391937408
ACH-000041,0.12777833536718375
ACH-000042,0.16207919187663694
ACH-000045,-0.14122116379492386
ACH-000047,0.025530255182572167
ACH-000052,-0.029134302166369117
ACH-000053,-0.052116403331173504
ACH-000054,-0.06489986493482358
ACH-000055,0.03164844053133885
ACH-000060,0.1132356115296483
ACH-000067,0.07084938865792538
ACH-000070,0.2223535513937041
ACH-000075,0.08146225898314798
ACH-000078,0.01986001612457484
ACH-000082,-0.053896034791092784
ACH-000085,0.14563674765005938
ACH-000086,-0.03975694776932915
ACH-000087,0.07304371050788551
ACH-000092,0.12648050294571855
ACH-000095,-0.0053875955971817956
ACH-000097,-0.12875633393605024
ACH-000098,0.08141663988727177
ACH-000099,0.17321824013451434
ACH-000108,0.12742345522289567
ACH-000113,0.04107032875189573
ACH-000116,0.040092788901481234
ACH-000118,0.05493730528699383
ACH-000120,0.07892705751151201
ACH-000123,-0.03780914541437701
ACH-000127,0.0887447266642585
ACH-000128,0.022103104235143643
ACH-000132,0.11719730526155027
ACH-000133,0.027149983628596986
ACH-000137,0.10281108044741384
ACH-000138,0.14316580318161676
ACH-000142,0.004437798795662954
ACH-000143,-0.016276291847862452
ACH-000146,-0.020646048228692572
ACH-000148,0.06928336084859046
ACH-000150,0.12695871337945286
ACH-000152,0.06565535327626952
ACH-000153,0.1191281289739614
ACH-000159,-0.000961586276067374
ACH-000160,-0.01750764542935343
ACH-000163,0.03990585787815818
ACH-000167,0.17667657988017796
ACH-000168,0.05277023934440817
ACH-000169,0.02283815685995755
ACH-000178,-0.0011440712108049768
ACH-000183,0.16714611205883487
ACH-000188,0.0041545195347993885
ACH-000189,0.013315240899732884
ACH-000190,0.17756822186042384
ACH-000198,0.1365495815943097
ACH-000203,0.055475483758038686
ACH-000204,-0.07074055208521092
ACH-000206,0.050726941904492916
ACH-000207,0.2124697565607992
ACH-000208,0.10936203146677204
ACH-000210,-0.03586862566964322
ACH-000211,0.09885445954100752
ACH-000215,-0.05912578890774805
ACH-000221,0.0296764445215091
ACH-000222,0.12378098828922338
ACH-000223,0.019740518055926352
ACH-000226,0.008095146912558592
ACH-000227,0.09565253319077023
ACH-000228,-0.014782840326833012
ACH-000231,0.002401734961948624
ACH-000232,0.03160624091745555
ACH-000233,0.12753253267844672
ACH-000234,0.10565766610755208
ACH-000235,-0.022047085973175926
ACH-000237,0.0992154948064814
ACH-000238,0.15354009909075633
ACH-000242,0.13920380834771467
ACH-000243,0.031367061012562765
ACH-000244,0.17017366782886392
ACH-000246,0.046851361626335054
ACH-000248,0.21391641940729514
ACH-000250,0.033649919932989644
ACH-000251,-0.18262934077866502
ACH-000252,0.03206196893490361
ACH-000253,0.0297128050417246
ACH-000255,0.048831787824569185
ACH-000256,0.15509767058356685
ACH-000257,-0.0931613067338666
ACH-000258,0.04950628301075697
ACH-000259,0.026952149316118626
ACH-000260,0.0532578759567924
ACH-000261,0.04711955583389447
ACH-000262,0.22568280550140496
ACH-000263,-0.08327087190812876
ACH-000264,-0.008289975072539226
ACH-000265,0.16435284564160824
ACH-000266,0.04221601076622685
ACH-000272,-0.000601697370297508
ACH-000274,0.006495888667100828
ACH-000277,-0.07733066001847277
ACH-000278,-0.07130455004567109
ACH-000279,0.18412488087025453
ACH-000280,0.16825970003436702
ACH-000281,0.2604159993315658
ACH-000288,0.031103367536955518
ACH-000291,0.06252281367681126
ACH-000293,0.07562909915083403
ACH-000294,0.0852494090331293
ACH-000295,0.2176740350553962
ACH-000296,0.07865550676322773
ACH-000302,-0.03266078856930032
ACH-000304,0.10141073037510114
ACH-000307,0.18568421706577048
ACH-000308,-0.00020660310027932488
ACH-000310,-0.022496176497123987
ACH-000311,0.03557733425244468
ACH-000312,0.07587126137590942
