,OR5M11 (219487)
ACH-000004,-0.021504950388955914
ACH-000005,-0.205313896320196
ACH-000007,-0.2814461155353577
ACH-000009,-0.04372394963184282
ACH-000011,-0.04906230390371885
ACH-000012,-0.08997770939642707
ACH-000013,-0.08298422306010708
ACH-000014,0.038028909424732284
ACH-000015,-0.07953707391916473
ACH-000017,-0.10929849681348587
ACH-000018,-0.1374770243585775
ACH-000019,-0.20360852047097805
ACH-000021,-0.04521157037926439
ACH-000022,-0.09978091632468512
ACH-000025,-0.08071975964233097
ACH-000028,-0.21082740697231295
ACH-000030,-0.06705850735507476
ACH-000035,-0.05794922421113451
ACH-000036,-0.1266285454105156
ACH-000037,-0.1871458478428809
ACH-000039,-0.17629299396914513
ACH-000040,0.055339363110872605
ACH-000041,-0.11263583244154753
ACH-000042,-0.0010774237964407474
ACH-000045,-0.0869818166489514
ACH-000047,-0.014730240538704531
ACH-000052,-0.1247480632793206
ACH-000053,-0.08398526890866866
ACH-000054,-0.13467735165882525
ACH-000055,-0.07799149735292912
ACH-000060,-0.15586731680406188
ACH-000067,0.028327018915796233
ACH-000070,0.06418008095533198
ACH-000075,-0.08995766576021072
ACH-000078,-0.2352341453969013
ACH-000082,-0.3166316300984989
ACH-000085,-0.043037786978480916
ACH-000086,-0.2312055169597316
ACH-000087,-0.4248716542024996
ACH-000092,-0.16581221457627268
ACH-000095,-0.029089702388081225
ACH-000097,-0.08885151149269127
ACH-000098,-0.06258589090865968
ACH-000099,-0.06971420923423129
ACH-000108,0.03877676237257829
ACH-000113,-0.05778262339680613
ACH-000116,-0.14609444611351716
ACH-000118,-0.20840881584292315
ACH-000120,0.020819600427194683
ACH-000123,-0.1026911693888499
ACH-000127,-0.052317691333571135
ACH-000128,-0.07794286709165346
ACH-000132,-0.11209928338301182
ACH-000133,-0.1386769217616495
ACH-000137,-0.2264336607091707
ACH-000138,-0.08152093071714588
ACH-000142,-0.12362115243520833
ACH-000143,-0.02721138217810556
ACH-000146,-0.15716028599115442
ACH-000148,-0.07098261774292684
ACH-000150,-0.2318332276288924
ACH-000152,-0.11714323491361035
ACH-000153,-0.0017864701698746075
ACH-000159,-0.059309573699506936
ACH-000160,-0.16169282338334584
ACH-000163,-0.17147719308068954
ACH-000167,-0.14707766524590024
ACH-000168,0.02567577958755349
ACH-000169,-0.03679872223477524
ACH-000178,-0.1522358353354296
ACH-000183,-0.08332480287210313
ACH-000188,-0.1995654736469175
ACH-000189,-0.01895534531152304
ACH-000190,-0.030907271140292392
ACH-000198,-0.21250742482924206
ACH-000203,-0.05924950508136414
ACH-000204,0.134941613230051
ACH-000206,-0.011123647282049736
ACH-000207,-0.22485856381388647
ACH-000208,-0.189780077909883
ACH-000210,-0.14762322155254973
ACH-000211,-0.15184016313648518
ACH-000215,-0.03979043820321821
ACH-000221,-0.1315394321770898
ACH-000222,-0.1585766709576745
ACH-000223,-0.03997567571427869
ACH-000226,-0.10555020930826772
ACH-000227,-0.2766669194077208
ACH-000228,-0.2935749637933133
ACH-000231,-0.02666462710534654
ACH-000232,-0.10264107051928772
ACH-000233,-0.06554931930570403
ACH-000234,-0.04598179305328142
ACH-000235,-0.022862945238517517
ACH-000237,-0.103674205841881
ACH-000238,-0.05330886444387151
ACH-000242,-0.06910741046782952
ACH-000243,-0.09438894543918404
ACH-000244,0.07304848541665343
ACH-000246,-0.09114582616643394
ACH-000248,-0.08482916717252549
ACH-000250,-0.033267403558842834
ACH-000251,-0.11828679405403307
ACH-000252,0.10514276002204836
ACH-000253,-0.030245450935639424
ACH-000255,-0.05773123650219149
ACH-000256,-0.19008065795504936
ACH-000257,0.12049288576678248
ACH-000258,-0.14551513949119035
