,MAZ (4150)
ACH-000153,-0.34533482128770115
ACH-000159,-0.1804794777684698
ACH-000160,0.2407659723547716
ACH-000163,-0.11808261890079325
ACH-000167,0.5111189052185215
ACH-000168,-0.10925036855081098
ACH-000169,-0.063870416926235
ACH-000178,-0.058265066287127736
ACH-000183,-0.1700180699209202
ACH-000188,0.04028162453359682
ACH-000189,0.051270130070692636
ACH-000190,0.17707177747979078
ACH-000198,-0.033012056730402604
ACH-000203,0.1326691875966373
ACH-000204,-0.1496035143848038
ACH-000206,-0.3408725095098049
ACH-000207,-0.004071444841702611
ACH-000208,-0.1433057493830844
ACH-000210,-0.22435872097364248
ACH-000211,-0.10370575948176196
ACH-000215,-0.16078177406121325
ACH-000221,-0.3747979740755085
ACH-000222,-0.25693640461797623
ACH-000223,-0.12934110412049102
ACH-000226,-0.1054934275935171
ACH-000227,-0.10042195466946964
ACH-000228,-0.10117561805916232
ACH-000231,-0.07849535275591488
ACH-000232,-0.188246721377558
ACH-000233,-0.08720670485410184
ACH-000234,-0.2621607385235737
ACH-000235,-0.14628935068425605
ACH-000237,-0.10381135071489693
ACH-000238,0.03312365764668427
ACH-000242,-0.23683557925081725
ACH-000243,-0.2675385210673064
ACH-000244,-0.09353418479312656
ACH-000246,-0.1582893908587764
ACH-000248,-0.009161033672987448
ACH-000250,-0.17204873386631656
ACH-000251,0.0937388497396278
ACH-000252,0.06773197798990697
ACH-000253,-0.1456135968638741
ACH-000255,-0.19951674251565105
ACH-000256,-0.12288567541256637
ACH-000257,-0.19042342953108973
ACH-000258,-0.18176065051500864
ACH-000259,-0.12076254163694593
ACH-000260,-0.1504871139614573
ACH-000261,-0.19047769513570453
ACH-000262,-0.06079261243184314
ACH-000263,-0.32832612319776405
ACH-000264,-0.18682446111305384
ACH-000265,-0.2361776457217099
ACH-000266,-0.07646284605033135
ACH-000272,-0.07956268214719907
ACH-000274,-0.07419849201576947
ACH-000277,-0.396673427845656
ACH-000278,-0.13491683244892202
ACH-000279,-0.13890139999683562
ACH-000280,-0.18793674409464892
ACH-000281,0.02109304722194452
ACH-000288,-0.21956650152268106
ACH-000291,-0.16522964539616194
ACH-000293,-0.07056188011160787
ACH-000294,-0.14165995755466182
ACH-000295,-0.17694664409830854
ACH-000296,-0.14518673296087406
ACH-000302,-0.11536034741499245
ACH-000304,0.017983825103888917
ACH-000307,-0.1198117767969714
ACH-000308,-0.17642522648947204
ACH-000310,-0.19949417920816984
ACH-000311,-0.2350191570577322
ACH-000312,-0.12163395771625884
ACH-000315,-0.3239586183430165
ACH-000316,-0.2920887195722888
ACH-000317,0.025598836360262674
ACH-000318,-0.14486605841923533
ACH-000319,-0.25076897865677084
ACH-000320,0.09643473061152864
ACH-000322,-0.1998094027216707
ACH-000323,-0.1411537209895444
ACH-000324,-0.2626539210822991
ACH-000329,-0.16580668237639495
ACH-000330,-0.22435825879836024
ACH-000331,-0.2336267341497127
ACH-000332,-0.1405698198046325
ACH-000334,-0.1302560707106828
ACH-000335,-0.17162926335677509
ACH-000336,-0.16335569135104627
ACH-000337,-0.16298462927666338
ACH-000338,-0.17446580656427013
ACH-000339,-0.0644631681477161
ACH-000341,-0.2719843244482037
ACH-000348,-0.1361001573213274
ACH-000350,-0.17523143971560728
ACH-000352,-0.04832532867666614
ACH-000356,-0.597119159501195
ACH-000361,-0.4319542767670561
ACH-000362,-0.27387100089028704
ACH-000363,-0.01900718494610505
ACH-000364,-0.14008676110541504
ACH-000365,-0.1319911490685769
ACH-000366,-0.1435394593864371
ACH-000368,-0.17503290413963588
ACH-000374,-0.023582171699841985
ACH-000375,0.07456425962942592
ACH-000376,-0.15162372213228276
ACH-000381,-0.08021198387058154
ACH-000383,0.01113081077854498
ACH-000387,-0.2162184741731178
ACH-000389,-0.07324851556355295
ACH-000390,-0.0600734663599162
ACH-000393,-0.1292534167432257
ACH-000395,0.11250480883475106
ACH-000396,-0.19763998824916687
ACH-000397,-0.1821927244050582
ACH-000401,-0.08857548629943256
ACH-000402,-0.19636117672002512
ACH-000403,-0.08753873855976987
ACH-000404,0.20145324193134154
ACH-000406,-0.08643122584343951
ACH-000407,-0.2080770214607909
ACH-000408,-0.17516460671402734
ACH-000410,-0.1488933392083973
ACH-000411,-0.25189726428750386
ACH-000414,-0.25861853386825023
ACH-000415,-0.19573380134271295
ACH-000416,-0.13255544183654666
ACH-000420,-0.21409240455871956
ACH-000421,-0.08003245699988096
ACH-000424,-0.19294467940939825
ACH-000425,-0.15016899018017651
ACH-000426,-0.15643211550242905
ACH-000427,-0.054149438750779516
ACH-000433,-0.19373047137424704
ACH-000435,-0.3060734577169352
ACH-000436,-0.26710285104975123
ACH-000444,-0.08988627515180844
ACH-000445,-0.3130668567608401
ACH-000448,-0.2145449833426008
ACH-000450,-0.2960256130693929
ACH-000452,-0.2384272422493657
ACH-000454,0.055629215632581615
ACH-000458,-0.08498663678512702
ACH-000459,-0.017933677112315412
ACH-000460,-0.12937329674996306
ACH-000461,-0.06994535580778667
ACH-000463,-0.20815500202604514
ACH-000464,-0.025447581622616167
ACH-000466,0.00904425741755644
ACH-000467,-0.09359097240836692
ACH-000468,-0.10309861521943267
ACH-000469,0.033364359188893404
ACH-000470,-0.1392391941990897
ACH-000471,-0.1544880839160763
ACH-000472,-0.13275656603822922
ACH-000473,-0.1581671165069835
ACH-000475,-0.14464629504264656
ACH-000476,-0.1700788217283686
ACH-000477,-0.13966391237928635
ACH-000479,-0.11382508587271135
ACH-000480,-0.17828882879366428
ACH-000481,-0.16989803442604595
ACH-000483,-0.31896038111190445
ACH-000484,-0.128497796016647
ACH-000485,0.09898971420430028
ACH-000486,-0.3866298309125672
ACH-000487,-0.04784383482372812
ACH-000488,-0.05605243543098693
ACH-000490,-0.05502714046313911
ACH-000491,-0.1621059770361383
ACH-000495,-0.18361889381286112
ACH-000496,-0.2653876846598545
ACH-000499,-0.21162091275782147
ACH-000500,-0.23692057709917205
ACH-000502,-0.14943489879373326
ACH-000503,-0.08664011046519096
ACH-000505,-0.19025209705268628
ACH-000507,-0.2508333268547092
ACH-000510,-0.2898140764429999
ACH-000511,-0.22097405194036965
ACH-000512,0.198684966547472
ACH-000516,-0.2525498939140449
ACH-000517,-0.10144115189500164
ACH-000518,-0.2334192949004381
ACH-000520,-0.1560459046904552
ACH-000521,-0.20359043262233564
ACH-000522,-0.17091170273154793
ACH-000524,-0.07713552557108536
ACH-000527,-0.21012493402658436
ACH-000528,-0.01772967503414697
ACH-000537,-0.059392687387413386
ACH-000541,-0.19704777458249514
ACH-000542,-0.13460822360924146
ACH-000544,-0.11278960820458675
ACH-000545,-0.1093834703821283
ACH-000547,-0.09218023985439366
ACH-000548,-0.03799057110042201
ACH-000549,-0.3124954468936109
ACH-000550,-0.02648749319230995
ACH-000552,-0.0700877536900224
ACH-000556,-0.1449344727596689
ACH-000557,-0.14923969328503267
ACH-000569,-0.30362675639419845
ACH-000570,0.051274105633899295
ACH-000571,-0.10601049664678244
ACH-000573,0.006570015795189646
ACH-000576,-0.10968439544594166
ACH-000579,-0.06678806840308395
ACH-000580,-0.1461832806083055
ACH-000584,0.0016499917917006785
ACH-000585,-0.2788014886801229
ACH-000588,-0.14531389869510114
ACH-000589,-0.2323786962627264
ACH-000591,-0.1220607441735549
ACH-000593,-0.12821987728945286
ACH-000600,-0.21371383804611574
ACH-000601,-0.2708217483556645
ACH-000605,-0.14211517131237675
ACH-000606,-0.029487752099158236
ACH-000608,-0.11906430341943865
ACH-000614,-0.22853427101914897
ACH-000616,-0.10281575598921143
ACH-000618,-0.12051816711957837
ACH-000619,-0.05366436475457135
ACH-000620,-0.21612203609621436
ACH-000621,-0.21058268226792975
ACH-000622,0.2702498618631297
ACH-000623,-0.15340300015299788
ACH-000624,-0.19018183390388765
ACH-000627,0.046934170730394124
ACH-000630,-0.17216484019992778
ACH-000631,-0.13644738678448273
ACH-000632,-0.20573914968100632
ACH-000633,-0.09948650998454728
ACH-000637,-0.36484363747445664
ACH-000638,-0.3395956570949949
ACH-000646,-0.031036426997067188
ACH-000647,-0.09010045768162492
ACH-000648,-0.19978933148898545
ACH-000649,-0.10053273387520938
ACH-000651,-0.23529940939512384
ACH-000652,0.05205273679978468
ACH-000653,-0.11963226526752907
ACH-000657,-0.19733978880034156
ACH-000658,-0.09708351280498914
ACH-000661,-0.24038021033168075
ACH-000662,-0.14630182507822634
ACH-000663,-0.4338583355061317
ACH-000665,-0.16278006144336546
ACH-000671,-0.06407053721829004
ACH-000672,-0.37258071647341456
ACH-000673,-0.17871161303779134
ACH-000676,-0.216946184735447
ACH-000677,-0.12988481702182533
ACH-000681,-0.2584635752844694
ACH-000683,-0.21121001279123272
ACH-000684,-0.3646408556325881
ACH-000688,-0.15398521778850266
ACH-000693,-0.01854875394202114
ACH-000694,-0.08427890212311451
ACH-000695,-0.13510782724086667
ACH-000696,-0.20873268619272967
ACH-000697,-0.08233018445042885
ACH-000699,-0.24129776476168074
ACH-000701,-0.08646455282267435
ACH-000706,-0.2131071574484832
ACH-000711,-0.262038172402534
ACH-000713,-0.1619583299596761
ACH-000714,-0.06623997172689293
ACH-000718,-0.18377149668276654
ACH-000720,-0.07975976020578088
ACH-000721,-0.13184607256727074
ACH-000724,-0.3130725438368542
ACH-000725,-0.33434689397257633
ACH-000732,-0.10738912594613524
ACH-000734,-0.03788369868918076
ACH-000735,-0.07498668720160367
ACH-000736,-0.3542426934285274
ACH-000738,-0.14022928266035936
ACH-000746,-0.1539956353900793
ACH-000747,-0.16653359990318314
ACH-000748,-0.12960726582937185
ACH-000753,-0.20264935204041
ACH-000756,-0.277429010459076
ACH-000757,-0.2098651654600373
ACH-000758,-0.1933359779856411
ACH-000760,-0.15243839158881334
ACH-000762,-0.13923378263753775
ACH-000763,-0.23330546294976334
ACH-000764,-0.1624020538946437
ACH-000765,-0.2900410993491885
ACH-000766,-0.22008918600320973
ACH-000767,-0.3076602358712549
ACH-000768,-0.12668729097609274
ACH-000769,0.005946220740094288
ACH-000770,-0.2386021814299097
ACH-000771,-0.0859465213162206
ACH-000773,-0.1739783400134346
ACH-000776,-0.2916596991698876
ACH-000777,0.06284313775432332
ACH-000778,-0.267469609770124
ACH-000781,-0.1339106739223273
ACH-000782,-0.3169032393427007
ACH-000783,-0.07173749904748354
ACH-000784,-0.04922092363846192
ACH-000785,-0.1367265993737885
ACH-000787,0.020688683577929443
ACH-000788,-0.15798122695740524
ACH-000791,-0.08885091800397607
ACH-000792,-0.12905654290234986
ACH-000794,-0.12827479564312888
ACH-000796,-0.1371567529170813
ACH-000798,-0.14566928986272198
ACH-000799,-0.2295936987513892
ACH-000800,-0.10401250471801768
ACH-000802,-0.16445180569114518
ACH-000804,-0.21075185616336006
ACH-000805,-0.19306266025236068
ACH-000809,-0.1613767453581687
ACH-000810,-0.2927145080150044
ACH-000811,-0.12061172528841099
ACH-000817,-0.0039206938468265735
ACH-000819,-0.18383376859699244
ACH-000820,0.15756403967384489
ACH-000821,-0.13331732949814593
ACH-000822,-0.09761767992384432
ACH-000823,-0.07544812014563275
ACH-000824,-0.13678375701452009
ACH-000827,-0.14150131283230855
ACH-000829,-0.08126043484980737
ACH-000831,-0.23686903730111475
ACH-000832,-0.4358051685883912
ACH-000833,-0.19190778950687565
ACH-000834,-0.13891363822081548
ACH-000835,-0.06748744336803747
ACH-000836,0.06988159823206586
ACH-000837,-0.027801915404722884
ACH-000838,-0.2639027740571921
ACH-000839,-0.1567193857296868
ACH-000840,-0.2562370309430967
ACH-000841,-0.3166854357388772
ACH-000843,-0.08226126553326044
ACH-000846,-0.3091502133564261
ACH-000847,-0.13248353327712034
ACH-000848,-0.07067844705111884
ACH-000849,-0.08435089285009596
ACH-000851,-0.1711550246610144
ACH-000855,-0.19921632788126734
ACH-000856,-0.04346116222790623
ACH-000858,-0.10069417320196436
ACH-000859,-0.09148480354031828
ACH-000861,-0.2540448844525393
ACH-000862,-0.0005500334568993927
ACH-000865,-0.11713697526813695
ACH-000866,-0.1215134952777312
ACH-000867,-0.3025383783690979
ACH-000869,-0.2739376548643833
ACH-000872,-0.2515759657014348
ACH-000873,-0.248189663208094
ACH-000876,-0.0591707173706426
ACH-000878,-0.07886317279337622
ACH-000880,0.013011303058383305
ACH-000881,-0.16410256735257933
ACH-000882,-0.13890700535133127
ACH-000884,-0.2511993373650635
ACH-000885,-0.15155288191034413
ACH-000887,-0.1163984662561884
ACH-000889,-0.26928158073127656
ACH-000896,-0.13565189164812996
ACH-000898,-0.18252682547043286
ACH-000900,-0.37539717483123386
ACH-000901,-0.21281787699848348
ACH-000905,-0.2764334263570758
ACH-000906,-0.0462288059761635
ACH-000907,0.007572378442619964
ACH-000910,-0.05862594370684086
ACH-000911,-0.12068415300379312
ACH-000912,-0.20842965566927926
ACH-000913,-0.1063580877137172
ACH-000915,-0.15470903687624635
ACH-000916,-0.3549067529235138
ACH-000917,-0.12349886360937545
ACH-000920,-0.34641447372950634
ACH-000921,-0.09553554092471388
ACH-000924,0.06896865439582668
ACH-000926,-0.2004011432421428
ACH-000928,-0.35535579239203297
ACH-000929,-0.12273495286118828
ACH-000932,-0.17498632934102049
ACH-000935,-0.1847032988288112
ACH-000936,-0.15626911905273436
ACH-000937,-0.09085503182361544
ACH-000938,-0.1781694335336546
ACH-000939,0.15717436345822844
ACH-000941,-0.14012651774683602
ACH-000943,-0.11190686837077912
ACH-000946,-0.2105403901220408
ACH-000947,-0.18517922523617367
ACH-000948,-0.1890735715349549
ACH-000950,-0.11781495186296954
ACH-000953,-0.21501970575913265
ACH-000954,0.012459918475117295
ACH-000957,-0.2701828693723814
ACH-000958,-0.11929593599525527
ACH-000960,-0.17121037003410072
ACH-000963,-0.07832601283964677
ACH-000968,-0.10249241288558254
ACH-000969,-0.14961288235323394
ACH-000972,0.04342680336883435
ACH-000973,-0.2927387732372142
ACH-000974,-0.2759202786088851
ACH-000978,-0.2271382591093787
ACH-000984,-0.22277570424988272
ACH-000986,-0.036306960474440486
ACH-000988,-0.359354796252356
ACH-000993,-0.1391144873540148
ACH-000994,-0.25589425274134064
ACH-000996,-0.4603736798003723
ACH-001001,-0.16007305765714622
ACH-001020,0.16728237568061982
ACH-001028,-0.1418518819267742
ACH-001031,-0.1733226280919178
ACH-001038,-0.1574950923710925
ACH-001048,-0.020628413399448774
ACH-001050,-0.07675016707911543
ACH-001053,-0.06330261333346023
ACH-001054,-0.10528967290905206
ACH-001061,-0.24008868180650975
ACH-001067,-0.1452402458956845
ACH-001075,-0.09410264742073757
ACH-001096,0.011213280550692787
ACH-001111,0.07839830322994792
ACH-001119,-0.1918956769913108
ACH-001128,0.558858590580485
ACH-001134,-0.2861970638215504
ACH-001151,-0.08187471471829487
ACH-001163,-0.0183654160730252
ACH-001164,-0.10952303578567456
ACH-001183,-0.26627688670417066
ACH-001192,-0.11958181926456335
ACH-001193,-0.2688328255691231
ACH-001196,-0.09600335058794084
ACH-001197,-0.0413454680400657
ACH-001205,-0.1036332458859148
ACH-001211,-0.059988599416143776
ACH-001212,-0.1886453908419095
ACH-001228,-0.21972364527232
ACH-001232,-0.18236931391282896
ACH-001239,-0.15084428065311026
ACH-001270,-0.3005990744261566
ACH-001274,-0.13802133512273831
ACH-001275,-0.2160826049411476
ACH-001277,0.08864038615043826
ACH-001278,-0.1711533394741857
ACH-001280,0.015796416456500095
ACH-001283,-0.0838639365320067
ACH-001289,-0.2528716438496915
ACH-001300,-0.3425447928040592
ACH-001301,-0.1568891719991935
ACH-001302,0.0666546547147847
ACH-001306,-0.1057904071391925
ACH-001318,-0.10269266593767508
ACH-001322,-0.1945990051976776
ACH-001328,-0.0627411669171395
ACH-001332,-0.16373296058221132
ACH-001336,-0.2143515033472825
ACH-001346,-0.11214490909013372
ACH-001353,-0.02803747326391134
ACH-001354,1.0697441634839904
ACH-001367,-0.0005683098203970969
ACH-001368,-0.2174023118176274
ACH-001374,-0.250785663652503
ACH-001377,-0.16152264019017706
ACH-001380,-0.049152525785554416
ACH-001391,-0.20558541953079928
ACH-001408,-0.126156934433726
ACH-001430,-0.1007926005061454
ACH-001431,-0.10879578495898252
ACH-001450,-0.12490183708774423
ACH-001496,-0.05148803361471823
ACH-001500,0.09547794097849238
ACH-001523,-0.02358211008740629
ACH-001532,-0.23065233889490275
ACH-001550,0.1529677641071549
ACH-001552,-0.1534230499816651
ACH-001554,-0.17634723186745893
ACH-001654,-0.12211118268698405
ACH-001735,0.023142742450658227
ACH-001736,-0.0436942948194812
ACH-001737,-0.3871520990079754
ACH-001740,-0.14322324082985266
ACH-001745,-0.10821481112557356
ACH-001765,-0.1991316966881281
