,CPPED1 (55313)
ACH-000004,0.17845526260770184
ACH-000005,-0.17893334226910718
ACH-000007,0.18121991718548447
ACH-000009,0.09708583164951938
ACH-000011,-0.0808861424954266
ACH-000012,-0.10707171668843783
ACH-000013,0.170606441612127
ACH-000014,0.1546219292413767
ACH-000015,0.059867296500877534
ACH-000017,0.22293799948218065
ACH-000018,0.374927795638912
ACH-000019,0.059967211158291185
ACH-000021,0.09412707393607013
ACH-000022,0.1584447994463954
ACH-000025,0.1095838726213894
ACH-000028,0.07215817092619144
ACH-000030,0.05952185179829714
ACH-000035,0.1643697183974992
ACH-000036,0.19742547269900249
ACH-000037,0.059615024802212736
ACH-000039,0.2526776980117256
ACH-000040,0.11236297101937064
ACH-000041,0.12140460981791636
ACH-000042,0.1558859045494698
ACH-000045,0.21523850501463165
ACH-000047,0.18770247456849085
ACH-000052,0.01814302465119972
ACH-000053,0.2758637589057325
ACH-000054,0.08269865422528203
ACH-000055,0.11602594610978573
ACH-000060,0.061641872096112785
ACH-000067,0.08113159245227979
ACH-000070,0.10825476750691848
ACH-000075,-0.06389499337392486
ACH-000078,0.32729225100352194
ACH-000082,0.10683093195262736
ACH-000085,-0.009412167043797295
ACH-000086,0.1674002878731553
ACH-000087,0.17992029230491485
ACH-000092,0.040879109740545
ACH-000095,0.10485770558638824
ACH-000097,0.010300511164761243
ACH-000098,0.08113534348739974
ACH-000099,0.22339875561340936
ACH-000108,0.05902244924107576
ACH-000113,0.10293807093072672
ACH-000116,0.08976836521434843
ACH-000118,0.08533324354747975
ACH-000120,0.2440347646123265
ACH-000123,0.13383001138129566
ACH-000127,0.13962112151490896
ACH-000128,0.17512938618737384
ACH-000132,0.12393228275865407
ACH-000133,0.07324422366276169
ACH-000137,0.034325961740297874
ACH-000138,0.09433062411657908
ACH-000142,0.13213242806048095
ACH-000143,-0.013775488110120249
ACH-000146,0.09890258626077884
ACH-000148,0.12745064039661566
ACH-000150,0.23378285009792435
