,TRAF3IP1 (26146)
ACH-000004,0.13412297944997334
ACH-000005,0.3781951558691475
ACH-000007,0.1244262250772011
ACH-000009,0.0689836152394773
ACH-000011,0.24907220873928995
ACH-000012,0.16324621785187046
ACH-000013,0.14735691828940933
ACH-000014,0.2713860579949279
ACH-000015,0.10860826629236987
ACH-000017,0.11742231978814015
ACH-000018,0.005233165599482325
ACH-000019,-0.07015235817458808
ACH-000021,0.0697120385692609
ACH-000022,0.14269795755450812
ACH-000025,0.16139329993189885
ACH-000028,0.15191987726333658
ACH-000030,0.2759076992358776
ACH-000035,0.224412083133685
ACH-000036,0.043389492271665074
ACH-000037,-0.05230731479596853
ACH-000039,0.12418153889560928
ACH-000040,0.08294578970126264
ACH-000041,0.2932411417122232
ACH-000042,0.09287321009507307
ACH-000045,0.0641410591332258
ACH-000047,0.04575366777387407
ACH-000052,0.2292663610253633
ACH-000053,0.11515736446316588
ACH-000054,0.03554019811720528
ACH-000055,0.1710998456152658
ACH-000060,0.21895609289480727
ACH-000067,0.11741762777860885
ACH-000070,0.23383179181882105
ACH-000075,0.03316028684932968
ACH-000078,-0.1208571474242208
ACH-000082,0.11649677380150306
ACH-000085,-0.07421215774052307
ACH-000086,0.1007109900477485
ACH-000087,-0.00911744062235745
ACH-000092,0.02109877795530801
ACH-000095,0.058034467652020034
ACH-000097,0.007013165452272532
ACH-000098,0.07651863743722881
ACH-000099,0.11853182044963573
ACH-000108,0.10329413422320052
ACH-000113,0.05224399405956613
ACH-000116,0.10578294119818807
ACH-000118,0.10276495515549093
ACH-000120,0.136242242188492
ACH-000123,0.13894505674196653
ACH-000127,0.1210223846667551
ACH-000128,0.0667875264961217
ACH-000132,0.14178514211085647
ACH-000133,0.09174421547609918
ACH-000137,0.11176122330145102
ACH-000138,0.20800212949785568
ACH-000142,0.1349859222078855
ACH-000143,0.17586652921211945
ACH-000146,0.12835894725131788
ACH-000148,0.1381282216331382
ACH-000150,-0.07460293628331692
ACH-000152,0.08611038246730213
ACH-000153,-0.07892145913079868
ACH-000159,0.13195549123709027
ACH-000160,0.20624213205468306
ACH-000163,-0.0003359884562471391
ACH-000167,-0.0575100134102459
ACH-000168,-0.07308770370665506
ACH-000169,0.06967354217539451
ACH-000178,0.06706440116104932
ACH-000183,0.004142655419319294
ACH-000188,0.13254730323276456
ACH-000189,-0.04662807541813778
ACH-000190,0.03560727123856225
ACH-000198,0.1558625385166364
ACH-000203,0.5396011352516118
ACH-000204,0.01985706044111369
ACH-000206,0.19972610937402505
ACH-000207,0.0546918695155713
ACH-000208,0.2555603635391553
ACH-000210,0.4013573400210511
ACH-000211,0.1682154630159751
ACH-000215,0.1022916229752044
ACH-000221,0.18477401312306527
ACH-000222,0.14913931085446386
ACH-000223,0.08621962303928937
ACH-000226,0.2179110587665346
ACH-000227,0.06569109219780261
ACH-000228,0.08832113403064097
ACH-000231,0.03835708905776666
ACH-000232,0.16660623151112094
ACH-000233,0.019693161826620446
ACH-000234,0.05988103511335108
ACH-000235,0.009894676211608082
ACH-000237,-0.0230660667242096
ACH-000238,0.105509275686678
ACH-000242,0.2360960830133477
ACH-000243,0.11494376770649875
ACH-000244,0.04790318143872685
ACH-000246,0.015414903914241171
ACH-000248,0.08771192477859875
ACH-000250,0.10866237234422167
ACH-000251,0.2980641063977048
ACH-000252,-0.09261031027363388
ACH-000253,-0.03998594899483068
ACH-000255,-0.06412280603821881
ACH-000256,0.2168139277063014
ACH-000257,0.048467579339632125
ACH-000258,0.002905053249838945
ACH-000259,0.06372491574150795
ACH-000260,0.1909494380425968
ACH-000261,0.15697460291706836
ACH-000262,0.12043456658004133
ACH-000263,0.014147240064156472
ACH-000264,0.16923961136204627
ACH-000265,0.13196048075280956
ACH-000266,0.01977388720577632
ACH-000272,0.029104883774568036
ACH-000274,0.14763238574328
ACH-000277,-0.0299947268520964
ACH-000278,0.19721900703059825
ACH-000279,0.05159955790920609
ACH-000280,0.17185436204065155
ACH-000281,0.05287239640127713
ACH-000288,0.01666039111972334
ACH-000291,-0.04342125217828511
ACH-000293,0.08621563409318468
ACH-000294,0.04661522469237157
ACH-000295,0.13285193335117687
ACH-000296,0.11740459458954235
ACH-000302,0.12247373619860405
ACH-000304,0.3253212855063796
ACH-000307,0.1134533577661891
ACH-000308,0.09735398504584976
ACH-000310,0.10955907061720783
ACH-000311,0.05169134535599797
ACH-000312,-0.010982164603445027
ACH-000315,0.3512139985242396
ACH-000316,0.12326787802776155
ACH-000317,0.040344040051399084
ACH-000318,0.0820443627626945
ACH-000319,0.11399568727823273
ACH-000320,0.0369294889175132
ACH-000322,0.12223999913499063
ACH-000323,-0.11678095140325853
ACH-000324,0.2572360490400185
ACH-000329,-0.009568327070753791
ACH-000330,0.21518505438281055
ACH-000331,0.0612320471551228
ACH-000332,0.10169656374409408
ACH-000334,0.09522753634506467
ACH-000335,0.2570759047456669
ACH-000336,0.15877579497593286
ACH-000337,-0.061252263764968125
ACH-000338,-0.046424402472444816
ACH-000339,0.09949659455676327
ACH-000341,0.07272228225119719
ACH-000348,0.00985184508121872
ACH-000350,0.18573478995932316
ACH-000352,0.1826505629533335
ACH-000356,0.1452370223674177
ACH-000361,-0.010386480548663923
ACH-000362,0.14200225833528984
ACH-000363,0.14912155120922416
ACH-000364,0.03104206328306748
