,OR1L1 (26737)
ACH-000004,0.032457386166007345
ACH-000005,0.08601639607148756
ACH-000007,0.07474923844359407
ACH-000009,-0.09192656056524946
ACH-000011,0.12003980971808804
ACH-000012,0.06052741061322652
ACH-000013,-0.12158691381417172
ACH-000014,0.20919425510764134
ACH-000015,-0.08821386406057534
ACH-000017,-0.004211046190511095
ACH-000018,0.028664409424540856
ACH-000019,0.02499683836275766
ACH-000021,-0.03970222317049084
ACH-000022,0.05347412253550627
ACH-000025,0.0371571443264682
ACH-000028,0.09386879069094684
ACH-000030,0.036123197639602964
ACH-000035,0.06795664020695688
ACH-000036,0.10052955614251184
ACH-000037,-0.01484996111445776
ACH-000039,0.11112812419832738
ACH-000040,-0.1187309152655128
ACH-000041,-0.016592001061382144
ACH-000042,0.050112652418420736
ACH-000045,0.03482941006424666
ACH-000047,-0.09381658560387587
ACH-000052,-0.022130995825190874
ACH-000053,-0.02858390296764642
ACH-000054,0.09991368048407856
ACH-000055,0.05882673266988326
ACH-000060,0.1769782292462428
ACH-000067,0.03365537982098879
ACH-000070,0.012286355278261746
ACH-000075,0.16161972747456238
ACH-000078,-0.018031821597841783
ACH-000082,-0.00796045025089468
ACH-000085,0.015835569947463112
ACH-000086,0.006869443531907275
ACH-000087,-0.024819491663531208
ACH-000092,0.09204749752849883
ACH-000095,0.03470896694907576
ACH-000097,-0.02808290980459986
ACH-000098,0.11623030927238492
ACH-000099,0.05840520621450763
ACH-000108,-0.03329576741178683
ACH-000113,0.04467151845274079
ACH-000116,0.09394140664924476
ACH-000118,0.0024821704649159396
ACH-000120,0.2467710780141529
ACH-000123,0.01401105320441599
ACH-000127,0.038526389425778094
ACH-000128,-0.11965401745856798
ACH-000132,0.13533289448017688
ACH-000133,-0.050894443416054085
ACH-000137,0.07760788267493325
ACH-000138,0.1211899535516751
ACH-000142,0.061655539076954965
ACH-000143,-0.011387284346918243
ACH-000146,0.025073023544457628
ACH-000148,0.04837854710083905
ACH-000150,0.11575797477738635
ACH-000152,0.008795417380391614
ACH-000153,-0.05147967307208478
ACH-000159,0.03382492180161287
ACH-000160,0.011982137591498923
ACH-000163,0.0014796508817591922
ACH-000167,-0.09013401251002418
ACH-000168,0.07347684875039663
ACH-000169,-0.0389651832233516
ACH-000178,-0.04355806034587534
ACH-000183,0.13175040821357048
ACH-000188,-0.022076187404099758
ACH-000189,0.08562179735968363
ACH-000190,-0.20018127922293286
ACH-000198,-0.025298496356487163
ACH-000203,-0.02432866702521326
ACH-000204,-0.04335062246648578
ACH-000206,-0.0017295135335908252
ACH-000207,0.021649947207442056
ACH-000208,-0.17242301259296855
ACH-000210,0.2432059746744221
ACH-000211,-0.015816255856355228
ACH-000215,-0.05765945578217287
ACH-000221,0.037777679035481584
ACH-000222,0.17410094808876173
ACH-000223,0.03146969682031822
ACH-000226,0.03289314394652159
ACH-000227,-0.08056085744746802
ACH-000228,0.0616285244166812
ACH-000231,0.015831582872939988
ACH-000232,0.005526508070072464
ACH-000233,-0.004764421810378658
ACH-000234,-0.014235731222833652
ACH-000235,-0.00391035071717401
ACH-000237,-0.02555909321303261
ACH-000238,0.06111656665495125
ACH-000242,0.09514009755841184
ACH-000243,0.08072457733769091
ACH-000244,0.06840904709895178
ACH-000246,-0.029299977573830568
ACH-000248,0.11358437751082785
ACH-000250,0.0021131873955479263
ACH-000251,-0.04167020095073942
ACH-000252,-0.04892670816788704
ACH-000253,0.013780344772430236
ACH-000255,-0.1098460792218423
ACH-000256,0.057120045848501576
ACH-000257,0.1720735886856311
ACH-000258,-0.03224026276386993
ACH-000259,0.06584090768576083
ACH-000260,0.051427182873006565
ACH-000261,0.16168246491125962
ACH-000262,-0.061723459053515076
ACH-000263,0.06275703625538635
ACH-000264,0.09898991997857924
ACH-000265,0.08132111379074754
ACH-000266,0.07347195286246422
ACH-000272,0.01959428562670999
ACH-000274,-0.012724945301159548
ACH-000277,-0.18661541017468414
ACH-000278,0.029354149077725787
ACH-000279,0.1169740258182875
ACH-000280,0.04529518841425988
ACH-000281,0.19133214751055186
ACH-000288,0.13336458565281842
ACH-000291,0.08410552476786633
ACH-000293,-0.02092029843781441
