,CFL1 (1072)
ACH-000510,-0.8130830754847391
ACH-000511,-0.23597789923695206
ACH-000512,-0.37699047645831385
ACH-000516,-0.37542343898953584
ACH-000517,-1.185262879635422
ACH-000518,-0.5694020954698722
ACH-000520,-0.4758670183755431
ACH-000521,-0.8786550701035283
ACH-000522,-0.11881613373639666
ACH-000524,-0.3755323850142756
ACH-000527,-0.3606507690019283
ACH-000528,-0.1376982335499614
ACH-000537,-0.3483032766399713
ACH-000541,-1.041516089904018
ACH-000542,-0.7830759958986491
ACH-000544,-0.8258363458734111
ACH-000545,-0.5778793162125465
ACH-000547,-0.5700437837486744
ACH-000548,-0.5580642171826593
ACH-000549,-0.4755084857653432
ACH-000550,-0.32770380561803875
ACH-000552,-0.43057982724862826
ACH-000556,-0.3075408587403434
ACH-000557,-1.1723203880816926
ACH-000569,-0.2018145445930151
ACH-000570,-0.6698356749145841
ACH-000571,-0.3721072204082611
ACH-000573,-0.7677871208590799
ACH-000576,-0.5635815610510599
ACH-000579,-0.3243828886469531
ACH-000580,-0.2859695286311814
ACH-000584,-0.32927886954441576
ACH-000585,-0.9077307089385928
ACH-000588,-0.6505638583599019
ACH-000589,-0.2461550330870396
ACH-000591,-0.6144037368526268
ACH-000593,-0.4904970364296987
ACH-000600,-0.5407557382571946
ACH-000601,-0.2902038979514421
ACH-000605,-0.8623373634086008
ACH-000606,-0.815702363628296
ACH-000608,-0.8671872068617981
ACH-000614,-0.3629379854489641
ACH-000616,-0.2875775704437253
ACH-000618,-0.4296097027042297
ACH-000619,-0.8527566310043293
ACH-000620,-0.6905395553802464
ACH-000621,-0.39697929938547255
ACH-000622,-0.5847785098066233
ACH-000623,-0.5979053823372328
ACH-000624,-0.7710318744841168
ACH-000627,-0.5371964752877678
ACH-000630,-0.4477247410694476
ACH-000631,-0.9853143012189106
ACH-000632,-0.25359354287046426
ACH-000633,-0.3798024982361277
ACH-000637,-0.4702257421012205
ACH-000638,-0.370138200007344
ACH-000646,-1.030627872909085
ACH-000647,-1.129692919600762
ACH-000648,-0.7269064759860666
ACH-000649,-0.6986272448734341
ACH-000651,-0.4330987280238155
ACH-000652,-0.4907442701499002
ACH-000653,-0.8434964609541216
ACH-000657,-0.2988939884492539
ACH-000658,-0.8153401968598323
ACH-000661,-0.7638418849469208
ACH-000662,-0.006722471852964051
ACH-000663,-0.3272320226507073
ACH-000665,-0.7004457239707417
ACH-000671,-0.7244475920721499
ACH-000672,-0.7033364901458515
ACH-000673,-0.3872548994424144
ACH-000676,-0.21811225033357198
ACH-000677,-0.1955655027638261
ACH-000681,-0.3873196814541032
ACH-000683,-1.0871070675534695
ACH-000684,-0.37513317067895735
ACH-000688,-0.22053575861206426
ACH-000693,-0.8804408658984871
ACH-000694,-0.9525298531009893
ACH-000695,-0.16205305582362406
ACH-000696,-0.7119482692109357
ACH-000697,-0.8038128691080166
ACH-000699,-0.33495858912418985
ACH-000701,-0.505115880999014
ACH-000706,-0.4803147539215278
ACH-000711,-0.9040051294588232
ACH-000713,-0.9103161900205022
ACH-000714,-0.9645503439828624
ACH-000718,-1.3743262588516016
ACH-000720,-0.3776651025253554
ACH-000721,-0.3193314296386288
ACH-000724,-0.5440489206967936
ACH-000725,-0.49843915191196003
ACH-000732,-0.4960045560438212
ACH-000734,-0.9011095273345354
ACH-000735,-1.112780323629927
ACH-000736,-0.42109155096504014
ACH-000738,-0.6362350228978213
ACH-000746,-0.5578408802226049
ACH-000747,-0.5891117058612471
ACH-000748,-0.4056492777552069
ACH-000753,-0.6224605217162251
ACH-000756,-0.25963162546423635
ACH-000757,-0.8269983259634398
ACH-000758,-0.3848089705774739
ACH-000760,-0.31125269825533874
ACH-000762,-0.8305754233125484
ACH-000763,-0.9066749765186791
ACH-000764,-0.3797848452010332
ACH-000765,-0.5368603343936654
ACH-000766,-0.384560085922932
ACH-000767,-0.2887438032088894
ACH-000768,-0.17372063500631782
ACH-000769,-0.6847731771299286
ACH-000770,-0.7953551926724061
ACH-000771,-0.5551923626540011
ACH-000773,-0.793505066821585
ACH-000776,-0.4392145433960934
ACH-000777,-0.6104877142745174
ACH-000778,-0.7313161020239474
ACH-000781,-0.4310215716264935
ACH-000782,-0.4592522555471645
ACH-000783,-0.4812794798541677
ACH-000784,-0.4196568415684809
ACH-000785,-0.30140695407489426
ACH-000787,-0.7914197214730667
ACH-000788,-0.2641887346650188
ACH-000791,-0.4638508679210603
ACH-000792,-0.413306902811178
ACH-000794,-0.9485707643584356
ACH-000796,-1.088362292242963
ACH-000798,-0.9079262001135922
ACH-000799,-0.4287257197274811
ACH-000800,-0.4149118338804713
ACH-000802,-0.4104138573521117
ACH-000804,-0.4289462492224416
ACH-000805,-0.22360508180349328
ACH-000809,-0.962643557311005
ACH-000810,-0.2089800017822622
ACH-000811,-0.3731481589218469
ACH-000817,-0.6263975387875295
ACH-000819,-0.5109480055094785
ACH-000820,-0.630616432957237
ACH-000821,-0.8948590376316801
ACH-000822,-0.4953241847407744
ACH-000823,-0.881982331123251
ACH-000824,-0.573108208269915
ACH-000827,-0.3187865565545539
ACH-000829,-0.7394064383060077
ACH-000831,-0.5506689491646126
ACH-000832,-0.6347112810590906
ACH-000833,-0.4661778065780814
ACH-000834,-0.6614527502537002
ACH-000835,-0.2353881312009317
ACH-000836,-0.5846451276182326
ACH-000837,-0.4538665224249501
ACH-000838,-0.9451444164250492
ACH-000839,-0.7497590314759586
ACH-000840,-0.6465657968459435
ACH-000841,-0.6254945352377401
ACH-000843,-0.9337445969626808
ACH-000846,-0.5441311168135302
ACH-000847,-0.6961763476631255
ACH-000848,-0.6914140236380419
ACH-000849,-0.13094324206475955
ACH-000851,-0.6383858552943329
ACH-000855,-0.9277211319398871
ACH-000856,-0.5898992765071179
ACH-000858,-0.37814459987602
ACH-000859,-0.8970635840908802
ACH-000861,-0.2907200902129363
ACH-000862,-0.3694750184947927
ACH-000865,-1.1238296076295085
ACH-000866,-0.948860136776778
ACH-000867,-0.18585276916580984
ACH-000869,-0.4860676420783399
ACH-000872,-0.6678051371609277
ACH-000873,-0.3232943331127649
ACH-000876,-0.354894583298
ACH-000878,-0.4506245376265455
ACH-000880,-0.4497401237208791
ACH-000881,-0.2764782142088248
ACH-000882,-0.1686457245221545
ACH-000884,-0.3885193109674426
ACH-000885,-0.1563416916705956
ACH-000887,-0.6086250998663779
ACH-000889,-0.8884575179080495
ACH-000896,-0.5930375788234511
ACH-000898,-0.23121450285472545
ACH-000900,-0.7296477288588459
ACH-000901,-0.6080616484079742
ACH-000905,-0.945587501142514
ACH-000906,-0.457533504293331
ACH-000907,-0.4869208627519512
ACH-000910,-0.2764442389301228
ACH-000911,-0.5760336305609299
ACH-000912,-0.5447294976626066
ACH-000913,-0.8062953990425563
ACH-000915,-0.4988825580572197
ACH-000916,-0.8661644523281967
ACH-000917,-0.21397953415802792
ACH-000920,-0.3733045479759938
ACH-000921,-0.5097996376088814
ACH-000924,-0.422010274128516
ACH-000926,-1.0234205279620314
ACH-000928,-0.4702826784953826
ACH-000929,-0.9242518424826118
ACH-000932,-0.17787337230821554
ACH-000935,-0.5321412798087725
ACH-000936,-0.9966569566744959
ACH-000937,-1.003895548831769
ACH-000938,-0.8911365290461888
ACH-000939,-0.33423945695542595
ACH-000941,-0.8562111558270045
ACH-000943,-0.6004759993677541
ACH-000946,-0.3776635488223079
ACH-000947,-0.2934893844136904
ACH-000948,-0.26554760650511705
ACH-000950,-0.5173816812009148
ACH-000953,-0.9248334434216784
ACH-000954,-0.4276275981719575
ACH-000957,-0.4925855520813631
ACH-000958,-0.52003646676161
ACH-000960,-1.0678515666521522
ACH-000963,-0.5630851108950525
ACH-000968,-0.9566284208376364
ACH-000969,-0.6067324133137827
ACH-000972,-0.8055202011563157
ACH-000973,-0.6253375719104791
ACH-000974,-0.55311319142911
ACH-000978,-0.7482336838870146
ACH-000984,-0.9875252596670312
ACH-000986,-0.7199744109049715
ACH-000988,-0.3632615620438987
ACH-000993,-0.4196139981606855
ACH-000994,-0.6623623702793099
ACH-000996,-0.6251273024274456
ACH-001001,-0.4269616975686512
ACH-001020,-0.4642477918957094
ACH-001028,-0.11847397752343715
ACH-001031,-0.7616547482495479
ACH-001038,-0.5847671214186801
ACH-001048,-0.6812765988939308
ACH-001050,-0.5327574250536955
ACH-001053,-0.5588137031329299
ACH-001054,-0.5808142705028083
ACH-001061,-0.7755432914428878
ACH-001067,-0.2457160622481588
ACH-001075,-0.6860879273052019
ACH-001096,-0.6749389484282876
ACH-001111,-0.9624558954573962
ACH-001119,-0.7899460257552685
ACH-001128,-0.4668431751547294
ACH-001134,-0.7008797805961839
ACH-001151,-0.2370685969707328
ACH-001163,-0.5975518130458058
ACH-001164,-0.4170906686857717
ACH-001183,-0.3920045483355662
ACH-001192,-0.6516541878731016
ACH-001193,-0.4977861688800061
ACH-001196,-0.3533822214758031
ACH-001197,-0.7733404266320615
ACH-001205,-0.08870447653958644
ACH-001211,-0.11729861190404545
ACH-001212,-0.0708812596899831
ACH-001228,-0.6111195263345228
ACH-001232,-0.3128343555439084
ACH-001239,-0.35511770031952583
ACH-001270,-0.4250755859721159
ACH-001274,-0.4033797097187197
ACH-001275,-0.5576653671476156
ACH-001277,-0.7980678030742168
ACH-001278,-0.6626567670770029
ACH-001280,-0.3843282900993972
ACH-001283,-0.8292047894694792
ACH-001289,-0.22592076154796306
ACH-001300,-0.8132459782790884
ACH-001301,-0.2551448958320045
ACH-001302,-0.3721704223237632
ACH-001306,-0.4122401000944071
ACH-001318,-0.7887007247883031
ACH-001322,-0.5111483721189924
ACH-001328,-0.7009452429315648
ACH-001332,-0.7654401788957529
ACH-001336,-0.5489876782993421
ACH-001346,-0.7418941337514986
ACH-001353,-0.8464950648369702
ACH-001354,-0.3737560163647238
ACH-001367,-0.5919554482450989
ACH-001368,-0.5353391913813067
ACH-001374,-0.4251777461433878
ACH-001377,-0.6715979555094139
ACH-001380,-0.2724272706465312
ACH-001391,-0.8074847908864874
ACH-001408,-0.6260240656543554
ACH-001430,-0.5153196259120317
ACH-001431,-0.824268324830404
ACH-001450,-0.7747103082212133
ACH-001496,-0.15685900228478708
ACH-001500,-0.21938103737701808
ACH-001523,-0.5206560453746302
ACH-001532,-0.10587711045799113
ACH-001550,-1.0865100481488883
ACH-001552,-0.4545116862720743
ACH-001554,-0.5049744152560349
ACH-001654,-0.5068845326915609
ACH-001735,-0.849086059405134
ACH-001736,-0.8660413869110121
ACH-001737,-0.4288810850660749
ACH-001740,-0.6909042007976658
ACH-001745,-0.4832534960537232
ACH-001765,-0.1320365070059722
