,AGBL2 (79841)
ACH-000004,-0.0693359068546606
ACH-000005,-0.18040639951239204
ACH-000007,-0.02348112904005934
ACH-000009,-0.040273958234135765
ACH-000011,-0.013856797965342286
ACH-000012,-0.08007185390096973
ACH-000013,0.04093453244928474
ACH-000014,-0.09610244025018214
ACH-000015,0.03939319837887734
ACH-000017,-0.05083484766602942
ACH-000018,-0.07468558797313801
ACH-000019,-0.167441923950921
ACH-000021,-0.14088121404567208
ACH-000022,0.016035701906354026
ACH-000025,-0.12411968637077687
ACH-000028,-0.0228464429805527
ACH-000030,-0.1555861289977465
ACH-000035,-0.2481842186709291
ACH-000036,-0.12666058531675858
ACH-000037,0.00738638338543828
ACH-000039,-0.13697365598997616
ACH-000040,0.045137318610006485
ACH-000041,-0.05158014179697872
ACH-000042,-0.13918979148921676
ACH-000045,0.03667524521179053
ACH-000047,-0.04856938115474145
ACH-000052,-0.0024098267990153768
ACH-000053,-0.09925698149666227
ACH-000054,-0.02290679823472656
ACH-000055,-0.2211117991271138
ACH-000060,-0.15089029507055196
ACH-000067,-0.2315843487500046
ACH-000070,-0.2111242409893983
ACH-000075,-0.4736291098239047
ACH-000078,-0.09726843584925708
ACH-000082,-0.05354242237198442
ACH-000085,0.02940303088646952
ACH-000086,-0.17611344556248534
ACH-000087,0.01649121870547412
ACH-000092,-0.1559916216185096
ACH-000095,-0.099552175467816
ACH-000097,0.045116323475940585
ACH-000098,-0.020389921912121186
ACH-000099,0.005077321505209278
ACH-000108,-0.09421692077797583
ACH-000113,-0.10492919484497353
ACH-000116,-0.12099775020959838
ACH-000118,-0.03467954780321933
ACH-000120,-0.07648239400932623
ACH-000123,-0.09527041715122513
ACH-000127,-0.08507096754024666
ACH-000128,-0.060956670658738214
ACH-000132,0.07667573626816726
ACH-000133,-0.2736016553242597
ACH-000137,-0.13900124525899854
ACH-000138,-0.1911339269579836
ACH-000142,-0.08808328350342591
ACH-000143,0.014017103899005857
ACH-000146,-0.12323302067844487
ACH-000148,-0.10942868263711238
ACH-000150,-0.19031489187547476
ACH-000152,-0.07457719732276959
ACH-000153,0.33593732455209896
ACH-000159,-0.1390829649356634
ACH-000160,-0.0686093917250125
ACH-000163,0.1099090043566458
ACH-000167,0.07927113202205505
ACH-000168,-0.01851750962991641
ACH-000169,-0.004017037336002822
ACH-000178,-0.09191352849348916
ACH-000183,-0.17996499504809638
ACH-000188,-0.2535514169579906
ACH-000189,-0.05478907446543072
ACH-000190,-0.24520863926058534
ACH-000198,-0.1884391007133935
ACH-000203,0.3149037294738992
ACH-000204,0.08345863154592717
ACH-000206,0.13715154078163755
ACH-000207,-0.06012442449751618
ACH-000208,-0.18359744715989576
