,PRH2 (5555)
ACH-000004,-0.015127489966386402
ACH-000005,0.10068510191306287
ACH-000007,0.04957685294382165
ACH-000009,0.07875677046373862
ACH-000011,0.1415950742521287
ACH-000012,0.0932200207760932
ACH-000013,-0.007947277548801337
ACH-000014,0.010284990639059358
ACH-000015,-0.11331927881131452
ACH-000017,-0.06237633667722935
ACH-000018,-0.3319738566910385
ACH-000019,0.6160275442716452
ACH-000021,-0.09400188836155786
ACH-000022,-0.15406059874678296
ACH-000025,0.04709057831133098
ACH-000028,-0.03907007146540769
ACH-000030,-0.0884057140109908
ACH-000035,0.04578570024518792
ACH-000036,0.05594507374272502
ACH-000037,-0.14591827764403326
ACH-000039,-0.07614601891095563
ACH-000040,-0.043227380771484976
ACH-000041,0.0574855565232937
ACH-000042,-0.008485859342580887
ACH-000045,-0.2532820135967754
ACH-000047,-0.03817711281478427
ACH-000052,-0.2843497337633658
ACH-000053,-0.11197685168540368
ACH-000054,0.030499264043313577
ACH-000055,-0.02182015671329431
ACH-000060,-0.13746461931834245
ACH-000067,0.0059134309182256005
ACH-000070,0.014572985041183834
ACH-000075,0.2415795120507149
ACH-000078,-0.1874583349913701
ACH-000082,0.0651322445807626
ACH-000085,0.028112255167025986
ACH-000086,0.13627475676497286
ACH-000087,0.11892581266121136
ACH-000092,0.06497348844047021
ACH-000095,-0.10677615040206713
ACH-000097,-0.0885673843128738
ACH-000098,-0.021060763191626357
ACH-000099,-0.08451799542610322
ACH-000108,-0.06054103261895796
ACH-000113,-0.17342041577782613
ACH-000116,0.0852449319204545
ACH-000118,0.10540301215862584
ACH-000120,-0.10925640210205434
ACH-000123,0.03847593462516575
ACH-000127,0.012718608184378087
ACH-000128,0.02696665708852013
ACH-000132,0.1982650594823091
ACH-000133,-0.13971025408189844
ACH-000137,-0.08279943630783858
ACH-000138,-0.11889878275512256
ACH-000142,0.0875550956078738
ACH-000143,-0.061991688483647577
ACH-000146,-0.01011983227787808
ACH-000148,0.06885785929830014
ACH-000150,0.06661558282271751
ACH-000152,0.08834096613042391
ACH-000153,-0.08999154995115104
ACH-000159,-0.01343340567148345
ACH-000160,-0.0961213543139914
ACH-000163,-0.12257265234585302
ACH-000167,-0.5172705214754258
ACH-000168,0.14311019683435666
ACH-000169,-0.1369120783744758
ACH-000178,-0.07904228271312816
ACH-000183,0.05848243591051131
ACH-000188,0.028729925718425482
ACH-000189,0.008334104385335214
ACH-000190,0.18151104316919536
ACH-000198,0.0027810956479702533
ACH-000203,-0.3321851843405643
ACH-000204,-0.1665175068677754
ACH-000206,0.1873420329937568
ACH-000207,-0.14040526547493348
ACH-000208,0.05247329973711993
ACH-000210,-0.14382598730172658
ACH-000211,-0.02365742259937315
ACH-000215,-0.0390829756573507
ACH-000221,0.14842758682650695
ACH-000222,-0.16012211107379587
ACH-000223,-0.05673283963103683
ACH-000226,0.15306619281841813
ACH-000227,0.029093625133581564
ACH-000228,-0.2011824717763596
ACH-000231,-0.04812964402639176
ACH-000232,-0.07322684598049367
ACH-000233,-0.09561567827664737
ACH-000234,-0.03384528087262885
ACH-000235,-0.04120851457408682
ACH-000237,-0.04910527539935136
ACH-000238,-0.16893025924347635
ACH-000242,-0.3871527825874972
ACH-000243,0.02623499524377701
ACH-000244,-0.009247330622655836
ACH-000246,-0.062334882904266274
ACH-000248,-0.11883838332615138
ACH-000250,0.030604696384029195
ACH-000251,0.12312632601217433
ACH-000252,-0.12655837736691286
ACH-000253,0.02374629711249431
ACH-000255,-0.06430210058452332
ACH-000256,0.030187787119141742
ACH-000257,-0.03211443520918617
ACH-000258,-0.07079798824942103
ACH-000259,-0.1031988730406556
ACH-000260,0.09829232524491044
ACH-000261,-0.003149758182245959
ACH-000262,-0.013602727266859686
ACH-000263,-0.013979115671090244
ACH-000264,-0.059360412012267876
ACH-000265,0.109501600865547
ACH-000266,-0.07495860019650527
ACH-000272,0.05986875050870545
ACH-000274,-0.11986436386438587
ACH-000277,0.014176885994563947
ACH-000278,0.04345538862001716
ACH-000279,-0.11582860132122767
ACH-000280,-0.12347760443404525
ACH-000281,-0.2783001094868365
ACH-000288,0.017758078652975105
ACH-000291,-0.17898753464391454
ACH-000293,0.0839311294428495
ACH-000294,-0.1435644245793315
ACH-000295,-0.2707766727703137
ACH-000296,-0.041144194630020524
ACH-000302,-0.043132437846717775
ACH-000304,0.0717385080292442
ACH-000307,-0.17098693092825087
ACH-000308,-0.09345927683569666
ACH-000310,-0.044606282346785424
ACH-000311,-0.11157819185372646
ACH-000312,0.0016011426776190727
ACH-000315,0.12480936705328975
ACH-000316,-0.30136466654226995
ACH-000317,-0.04715408425011505
ACH-000318,-0.03526831869725785
ACH-000319,-0.17371400793394234
