,TRIM49B (283116)
ACH-000153,-0.3292011545287122
ACH-000159,-0.2920964594084829
ACH-000160,-0.3197190289916164
ACH-000163,-0.03981412489746555
ACH-000167,-0.35305098751777936
ACH-000168,-0.20689052843117064
ACH-000169,-0.215975401837972
ACH-000178,-0.2647478550497319
ACH-000183,-0.1060318184415092
ACH-000188,-0.049094918685769186
ACH-000189,-0.2453332546775553
ACH-000190,-0.14311517964399492
ACH-000198,-0.21614073915777
ACH-000203,-0.5371699931866656
ACH-000204,0.12094620642119233
ACH-000206,-0.24027623661736275
ACH-000207,-0.15513258250140288
ACH-000208,-0.2774526041693937
ACH-000210,-0.1562223287373982
ACH-000211,-0.14622350923549698
ACH-000215,-0.2296726266995257
ACH-000221,-0.17630066352608814
ACH-000222,-0.32973613024275056
ACH-000223,-0.2831704342432123
ACH-000226,-0.38725708979135937
ACH-000227,-0.32067851702805783
ACH-000228,-0.26583296287061736
ACH-000231,-0.23795467499650105
ACH-000232,-0.3252832921159701
ACH-000233,-0.21612233954861235
ACH-000234,-0.24392499838815826
ACH-000235,-0.22023304121659584
ACH-000237,-0.3420237224652058
ACH-000238,-0.06194098174411506
ACH-000242,-0.14071874157751935
ACH-000243,-0.1996180399465776
ACH-000244,-0.10153080639186324
ACH-000246,-0.2345139570628836
ACH-000248,-0.09197892584491196
ACH-000250,-0.183171927902582
ACH-000251,-0.15292180751697948
ACH-000252,-0.1447910925786561
ACH-000253,-0.24022575585911055
ACH-000255,-0.09803189090831828
ACH-000256,-0.15993450463882453
ACH-000257,-0.18123386510655412
ACH-000258,-0.5130495699557962
ACH-000259,-0.17562418996577425
ACH-000260,-0.2338991901895393
ACH-000261,-0.2289696956905481
ACH-000262,-0.0674344365572157
ACH-000263,-0.18453445506224966
ACH-000264,-0.17568712555804306
ACH-000265,-0.3094253191264932
ACH-000266,-0.2121731242677044
ACH-000272,-0.3070720764245213
ACH-000274,-0.269723436738253
ACH-000277,-0.2513915365726436
ACH-000278,-0.3831695345088196
ACH-000279,-0.2895826969985619
ACH-000280,-0.13217196531148634
ACH-000281,-0.10506982609880754
ACH-000288,-0.2935798492683256
ACH-000291,-0.3806498162278311
ACH-000293,-0.24241241437640615
ACH-000294,-0.34807215636151995
ACH-000295,-0.16142924672150286
ACH-000296,0.07820890696300382
ACH-000302,-0.045243730036331614
ACH-000304,-0.2584833230431779
ACH-000307,-0.2633000922287088
ACH-000308,-0.17921897131705625
ACH-000310,-0.1866265802348709
ACH-000311,-0.08517860553372761
ACH-000312,-0.2853452342478757
ACH-000315,-0.1009862821615237
ACH-000316,-0.058825393289869216
ACH-000317,-0.3081335490600729
ACH-000318,-0.2697116678576558
ACH-000319,-0.21503920238378746
ACH-000320,-0.28915845947501273
ACH-000322,-0.10680368570852558
ACH-000323,-0.14981682878998254
ACH-000324,-0.2066945546275496
ACH-000329,-0.2479490850159815
ACH-000330,-0.19759903445114133
ACH-000331,-0.1482167588765596
ACH-000332,-0.19642185469385415
ACH-000334,-0.22010229532192352
ACH-000335,-0.08736900982942729
ACH-000336,-0.205905362825176
ACH-000337,-0.11628018383875068
ACH-000338,0.17735196463626024
ACH-000339,-0.25864055957515936
ACH-000341,-0.21019355075447
ACH-000348,-0.0950723457785682
ACH-000350,-0.2641303575659303
ACH-000352,-0.1497994023480543
ACH-000356,-0.13871691723310764
ACH-000361,-0.023405543111210347
ACH-000362,-0.10207234293523297
ACH-000363,-0.29703923512820724
ACH-000364,-0.12552628125487006
ACH-000365,-0.3262857434104931
ACH-000366,-0.19996188946320298
ACH-000368,-0.26964171913423285
ACH-000374,-0.4216509243713181
ACH-000375,-0.3829236033033722
ACH-000376,-0.1685536275225082
ACH-000381,-0.1866012933987629
ACH-000383,-0.09102116099939084
ACH-000387,-0.06533810224303276
ACH-000389,-0.14315413226025558
ACH-000390,-0.11380191148761094
ACH-000393,-0.2370948063752124
ACH-000395,-0.16542401335039744
ACH-000396,-0.5146388111192228
ACH-000397,-0.18945056901836152
ACH-000401,-0.17000824386334312
ACH-000402,-0.24323305498463346
ACH-000403,-0.254070934436865
ACH-000404,-0.18104423492719787
ACH-000406,-0.32438734711691697
ACH-000407,-0.14703968114985427
ACH-000408,-0.24035568786121875
ACH-000410,-0.2877919628552987
ACH-000411,-0.2768570154051561
ACH-000414,-0.0686101790714801
ACH-000415,-0.21468609321541274
ACH-000416,-0.06276051330164073
ACH-000420,-0.22489641035692065
ACH-000421,-0.12313275408291288
ACH-000424,-0.14697037073755112
ACH-000425,-0.26668811733573905
ACH-000426,-0.16348504354330842
ACH-000427,-0.3258238720187902
ACH-000433,-0.2428106724420189
ACH-000435,-0.3948081952288911
ACH-000436,-0.226273403753834
ACH-000444,-0.2077909127256697
ACH-000445,-0.08128583453691825
ACH-000448,-0.11852673859522905
ACH-000450,-0.20275941840220274
ACH-000452,-0.19857791663173624
ACH-000454,-0.2799775716964676
ACH-000458,-0.22156059314166085
ACH-000459,-0.1703843624973337
ACH-000460,-0.25325584501359044
ACH-000461,-0.34229409515831016
ACH-000463,-0.19214155086559145
ACH-000464,-0.14580676977401666
ACH-000466,-0.16621946368178647
ACH-000467,-0.08740895208176296
ACH-000468,-0.273785330168111
ACH-000469,-0.19489246459393994
ACH-000470,-0.20878048435764293
ACH-000471,-0.21372625265680648
ACH-000472,-0.15555240947498225
ACH-000473,-0.3402228480986829
ACH-000475,-0.13703402625354733
ACH-000476,-0.2181196903418387
ACH-000477,-0.3712063803015301
ACH-000479,-0.14497619074784987
ACH-000480,-0.2794930734956804
ACH-000481,-0.2271353021474337
ACH-000483,-0.16627339833952914
ACH-000484,-0.3439695906605472
ACH-000485,-0.2829220135861481
ACH-000486,-0.3444719070761216
ACH-000487,-0.28923361447561863
ACH-000488,-0.21269495033144176
ACH-000490,-0.1386420251765353
ACH-000491,-0.31844532438623896
ACH-000495,-0.17973202795680798
ACH-000496,-0.1588349570733241
ACH-000499,-0.18130837547474676
ACH-000500,0.011906837995850834
ACH-000502,-0.10387459273420696
ACH-000503,-0.21982850509860394
ACH-000505,-0.18686748086034796
ACH-000507,-0.05250355041302286
ACH-000510,-0.27848921757470035
ACH-000511,-0.15760057793125107
ACH-000512,-0.34939043413438275
ACH-000516,-0.1451274178910097
ACH-000517,-0.14746611234012186
ACH-000518,-0.30038182124099144
ACH-000520,-0.08725256194895355
ACH-000521,-0.2180907730312242
ACH-000522,-0.3068264316057053
ACH-000524,-0.04646667223676137
ACH-000527,-0.13274850658943765
ACH-000528,-0.193358939452218
ACH-000537,-0.27424434888032395
ACH-000541,-0.2079444859309015
ACH-000542,-0.21834507206973566
ACH-000544,-0.26509433331243537
ACH-000545,-0.4547002351132818
ACH-000547,-0.20253542977622552
ACH-000548,-0.21122547399150896
ACH-000549,-0.2698966921903703
ACH-000550,-0.1824029010286221
ACH-000552,-0.10783068628023867
ACH-000556,-0.1696570159591716
ACH-000557,-0.41560627379958415
ACH-000569,-0.1516021157995645
ACH-000570,-0.30855668457502633
ACH-000571,-0.27726632774812393
ACH-000573,-0.15623237448771987
ACH-000576,-0.16111726756390807
ACH-000579,-0.2077883242624498
ACH-000580,-0.33837707961862074
ACH-000584,-0.27305100509089003
ACH-000585,-0.23982000588669464
ACH-000588,-0.36539461088146186
ACH-000589,-0.28534606118627626
ACH-000591,-0.2545518089020491
ACH-000593,-0.2194511842721946
ACH-000600,-0.2857106402885674
ACH-000601,-0.2498590279903375
ACH-000605,-0.29146211996491544
ACH-000606,-0.22756670007202184
ACH-000608,-0.17309988138932292
ACH-000614,-0.26882005346183496
ACH-000616,-0.1960820361522796
ACH-000618,-0.3020775750108322
ACH-000619,-0.15855830478977154
ACH-000620,-0.11555412394825686
ACH-000621,-0.2538732607354157
ACH-000622,-0.14923248970615965
ACH-000623,-0.2325921661273595
ACH-000624,-0.20408699312096887
ACH-000627,-0.0922214351975834
ACH-000630,-0.07369294480819259
ACH-000631,0.06152661109242433
ACH-000632,-0.24694925853930125
ACH-000633,-0.24672222440617544
ACH-000637,-0.19696529467773494
ACH-000638,-0.25308384545323176
ACH-000646,-0.15439830020303474
ACH-000647,-0.27739966840008634
ACH-000648,-0.2245375120099239
ACH-000649,-0.3094333401065141
ACH-000651,-0.1746525729778795
ACH-000652,-0.15358940866816653
ACH-000653,-0.2648845166127193
ACH-000657,-0.3441593872205553
ACH-000658,-0.4135492055072323
ACH-000661,-0.6016001141893916
ACH-000662,-0.04821137154114428
ACH-000663,-0.1331890823167865
ACH-000665,-0.26872909912406
ACH-000671,-0.4135441263967289
ACH-000672,-0.1716459525695173
ACH-000673,-0.1147878687841679
ACH-000676,-0.22433949078034726
ACH-000677,-0.2723980680888083
ACH-000681,-0.18961831490622733
ACH-000683,-0.15785578447723525
ACH-000684,-0.1904050624295956
ACH-000688,-0.25471081346701185
ACH-000693,-0.19511762949206088
ACH-000694,-0.16244117694730806
ACH-000695,-0.12641986365800975
ACH-000696,-0.2140656142423049
ACH-000697,-0.13916558048268055
ACH-000699,-0.25527625308950586
ACH-000701,-0.06330392375130738
ACH-000706,-0.3003826014245648
ACH-000711,-0.1686971580838604
ACH-000713,-0.42117157537963856
ACH-000714,-0.013391414295177794
ACH-000718,-0.13462945476558566
ACH-000720,-0.2167113986344812
ACH-000721,-0.13608172113544767
ACH-000724,0.023511946587312132
ACH-000725,-0.25154180032768725
ACH-000732,-0.11895283935235945
ACH-000734,-0.3177591326391849
ACH-000735,-0.04446838734897076
ACH-000736,-0.04287873287927122
ACH-000738,-0.21756713070069586
ACH-000746,-0.32978260410521704
ACH-000747,-0.12568856940527545
ACH-000748,-0.2019571180781147
ACH-000753,-0.233501038751599
ACH-000756,-0.2361023441331629
ACH-000757,-0.20720253391942664
ACH-000758,-0.2460848310110097
ACH-000760,-0.13965172757177194
ACH-000762,-0.05388836147826788
ACH-000763,-0.4901912834579051
ACH-000764,-0.1556856740996459
ACH-000765,-0.34131841584321
ACH-000766,-0.2114428403447776
ACH-000767,-0.12126349704347705
ACH-000768,-0.2799116744287037
ACH-000769,-0.24311391045821024
ACH-000770,-0.20971214970305568
ACH-000771,-0.268031171986142
ACH-000773,-0.16175933517735197
ACH-000776,-0.25891103439739416
ACH-000777,-0.20144933453908453
ACH-000778,-0.17423712339337832
ACH-000781,-0.23367216967462195
ACH-000782,-0.4115442160063424
ACH-000783,-0.14590741811961566
ACH-000784,-0.1443511351405314
ACH-000785,-0.1941174555927797
ACH-000787,-0.1675746230322136
ACH-000788,-0.1282721352611057
ACH-000791,-0.15766129645214946
ACH-000792,-0.2449289771814672
ACH-000794,-0.18497047063504865
ACH-000796,-0.27628576759900764
ACH-000798,-0.4105229777323287
ACH-000799,-0.4040210210938001
ACH-000800,0.15743625267247036
ACH-000802,-0.19078666173487552
ACH-000804,-0.3019988512886072
ACH-000805,-0.12030400253861608
ACH-000809,-0.3475036105235235
ACH-000810,-0.24426238804278164
ACH-000811,-0.10015240283761946
ACH-000817,-0.13825495174284513
ACH-000819,-0.2601958714592144
ACH-000820,-0.16154112745714844
ACH-000821,-0.3281448719505728
ACH-000822,-0.1292180601846953
ACH-000823,-0.2623831752224891
ACH-000824,-0.19122401420701665
ACH-000827,-0.15807929122048928
ACH-000829,-0.22556395748429955
ACH-000831,-0.19879106449869327
ACH-000832,-0.180466094062156
ACH-000833,-0.29070321651357384
ACH-000834,-0.1820743481860403
ACH-000835,-0.18203212571830585
ACH-000836,-0.3179219122187616
ACH-000837,-0.12581584383440594
ACH-000838,-0.5013557637811572
ACH-000839,-0.06433681501997128
ACH-000840,-0.23806467246526994
ACH-000841,-0.16641678284154315
ACH-000843,-0.2469040460680137
ACH-000846,-0.04765602200998712
ACH-000847,-0.2356090770492608
ACH-000848,-0.3067840119723925
ACH-000849,-0.10165395843198406
ACH-000851,-0.18922595923177124
ACH-000855,-0.10281747786901484
ACH-000856,-0.2636831549089706
ACH-000858,-0.2273188405627553
ACH-000859,-0.15511635250914982
ACH-000861,-0.3179046544761145
ACH-000862,-0.14023112910049054
ACH-000865,-0.1355163784515953
ACH-000866,-0.3535913871198738
ACH-000867,-0.16076394025604104
ACH-000869,-0.22060363583929155
ACH-000872,-0.2679312898736672
ACH-000873,-0.1670278306172979
ACH-000876,-0.14067248682535094
ACH-000878,-0.25233568216761026
ACH-000880,-0.19339683083270026
ACH-000881,-0.28755672955133943
ACH-000882,-0.33404341398259885
ACH-000884,-0.18928507824743948
ACH-000885,-0.21138475856356506
ACH-000887,-0.17245274057193566
ACH-000889,-0.2310979312781327
ACH-000896,-0.1267621916566736
ACH-000898,-0.09226647420762098
ACH-000900,-0.16322809018916462
ACH-000901,-0.19036209259150602
ACH-000905,-0.164550550761134
ACH-000906,-0.10382287053289994
ACH-000907,-0.1178706906191866
ACH-000910,-0.25268097212915763
ACH-000911,-0.08624313935837162
ACH-000912,-0.12537790662975495
ACH-000913,-0.12022400652805187
ACH-000915,-0.2664732631881153
ACH-000916,0.01922414802331841
ACH-000917,-0.17405428655960342
ACH-000920,-0.12104925548129265
ACH-000921,-0.3134675810327193
ACH-000924,-0.2357112490624663
ACH-000926,-0.27168255596038365
ACH-000928,-0.16419167438315166
ACH-000929,-0.3062196131203962
ACH-000932,-0.1835165838792026
ACH-000935,-0.1473694409798347
ACH-000936,-0.15623755325756178
ACH-000937,-0.12400012515393467
ACH-000938,-0.2236434694172283
ACH-000939,-0.3184984781674546
ACH-000941,-0.3430360066581893
ACH-000943,-0.2888059103030443
ACH-000946,-0.2506626609940891
ACH-000947,-0.2899488735441319
ACH-000948,-0.2348282497218482
ACH-000950,-0.22896370394662044
ACH-000953,-0.2814070498817816
ACH-000954,-0.04080388604734428
ACH-000957,-0.2216328224198212
ACH-000958,-0.10905816821211642
ACH-000960,-0.21518586801220574
ACH-000963,-0.4064707288072768
ACH-000968,-0.3026800728688205
ACH-000969,-0.27478829162096285
ACH-000972,-0.05447813652951543
ACH-000973,-0.2712271877305456
ACH-000974,-0.3316951368700141
ACH-000978,-0.2747415675659933
ACH-000984,-0.2706497613022778
ACH-000986,-0.17113904959324067
ACH-000988,-0.2390278833688061
ACH-000993,-0.12825287063199795
ACH-000994,-0.3240903509221236
ACH-000996,-0.10441917929883374
ACH-001001,-0.1694447873711627
ACH-001020,-0.035898966962526604
ACH-001028,-0.3079352218491025
ACH-001031,-0.10928563906627413
ACH-001038,-0.10368643224087992
ACH-001048,-0.2902835809157185
ACH-001050,-0.23640905580726165
ACH-001053,-0.1860372113513052
ACH-001054,-0.27056596153532264
ACH-001061,-0.20673109889482852
ACH-001067,-0.2682139637251528
ACH-001075,-0.056395098017831234
ACH-001096,-0.24109279430530556
ACH-001111,-0.15754122077805374
ACH-001119,-0.15600882846549696
ACH-001128,-0.015281777972903518
ACH-001134,-0.12211552255477835
ACH-001151,-0.07491819289111272
ACH-001163,-0.20259230128315664
ACH-001164,-0.2642146595012295
ACH-001183,-0.12214230727552858
ACH-001192,-0.22001075542285387
ACH-001193,-0.26488413188830817
ACH-001196,-0.3264727042528007
ACH-001197,-0.2675311475675545
ACH-001205,-0.12166545023581207
ACH-001211,-0.2864700582410565
ACH-001212,0.07793893727434148
ACH-001228,-0.2530759416182645
ACH-001232,-0.20273298067771967
ACH-001239,-0.1396681252003528
ACH-001270,-0.4360024903185584
ACH-001274,-0.14026835774290627
ACH-001275,-0.24158630713774826
ACH-001277,-0.11321945900623814
ACH-001278,-0.2093779894405725
ACH-001280,-0.4299111591908608
ACH-001283,-0.2089006456360866
ACH-001289,-0.12337117294248424
ACH-001300,-0.3898146286817602
ACH-001301,-0.22048161278865105
ACH-001302,-0.2832066269106669
ACH-001306,-0.3176434433609501
ACH-001318,-0.18312506351830946
ACH-001322,-0.2710777018400741
ACH-001328,-0.18120312957331133
ACH-001332,-0.2301525933709149
ACH-001336,-0.2646810085742498
ACH-001346,-0.025052852651240312
ACH-001353,-0.1820804693042604
ACH-001354,-0.3192047558592879
ACH-001367,-0.4532052476344816
ACH-001368,-0.14190374358385602
ACH-001374,0.0059980342233235465
ACH-001377,-0.16173810809682784
ACH-001380,-0.1357398617786042
ACH-001391,0.007878799846078931
ACH-001408,-0.18413066710970352
ACH-001430,-0.42712944791156027
ACH-001431,-0.1964203016108728
ACH-001450,-0.3749154788864769
ACH-001496,-0.15413673021296978
ACH-001500,-0.1614156780704301
ACH-001523,-0.20716033443515924
ACH-001532,-0.3084415532207856
ACH-001550,-0.2331957995359573
ACH-001552,-0.18326677916918024
ACH-001554,-0.2920824596116873
ACH-001654,-0.25934767051949525
ACH-001735,-0.3329379027477957
ACH-001736,-0.199472722322546
ACH-001737,-0.19260571470552407
ACH-001740,-0.24397238618468955
ACH-001745,-0.0864821761743384
ACH-001765,-0.21173820110728392
