,TINF2 (26277)
ACH-000258,-1.3394424071123756
ACH-000259,-1.281010832079867
ACH-000260,-1.078224919721064
ACH-000261,-0.9737028925204227
ACH-000262,-1.284205572603658
ACH-000263,-1.0406187449827824
ACH-000264,-1.2152101443053396
ACH-000265,-1.0166943738701368
ACH-000266,-1.2295025000277997
ACH-000272,-0.9194086379822316
ACH-000274,-1.049063817780488
ACH-000277,-1.010146889253466
ACH-000278,-0.9727738726936984
ACH-000279,-1.2369049413203217
ACH-000280,-1.2527534491464036
ACH-000281,-1.2685575081095952
ACH-000288,-1.241008899065134
ACH-000291,-0.9751697717035382
ACH-000293,-0.9263528312115225
ACH-000294,-1.0792628821825228
ACH-000295,-1.2799571565710082
ACH-000296,-0.9090621867179569
ACH-000302,-1.0718073403574615
ACH-000304,-1.4612634283353174
ACH-000307,-1.234832192706378
ACH-000308,-1.027778674255375
ACH-000310,-1.1015500345352751
ACH-000311,-1.3619418492369686
ACH-000312,-1.0896875882193158
ACH-000315,-1.1625039951741596
ACH-000316,-1.2775436053881497
ACH-000317,-1.412159233052857
ACH-000318,-0.7658200122938148
ACH-000319,-0.7732711980369991
ACH-000320,-0.9594181244728088
ACH-000322,-1.1324356728881468
ACH-000323,-0.757044047870395
ACH-000324,-1.1068997756782284
ACH-000329,-1.2632209589448504
ACH-000330,-1.0896544027822042
ACH-000331,-1.1577363593331909
ACH-000332,-1.1313936304199341
ACH-000334,-0.7622034750102493
ACH-000335,-1.1668550688120731
ACH-000336,-1.0755655109223734
ACH-000337,-1.0127952067294246
ACH-000338,-0.616863731146742
ACH-000339,-1.0197819188777777
ACH-000341,-1.1789942385028478
ACH-000348,-1.0783580376147328
ACH-000350,-1.2351235513367549
ACH-000352,-0.7380916275104443
ACH-000356,-1.2503118773877115
ACH-000361,-1.0889159240480863
ACH-000362,-1.3216526554971273
ACH-000363,-1.2458352668994763
ACH-000364,-0.8848276187085862
ACH-000365,-1.054286715007019
ACH-000366,-1.313404710082962
ACH-000368,-1.104109363637196
ACH-000374,-0.9633741789211346
ACH-000375,-0.9086531021089193
ACH-000376,-1.1932940785625084
ACH-000381,-0.8971404592739893
ACH-000383,-0.9526132721438748
ACH-000387,-1.329376840935956
ACH-000389,-1.2206496235434037
ACH-000390,-1.246295469175584
ACH-000393,-1.1905690709113268
ACH-000395,-0.5668374472239562
ACH-000396,-1.162610426896791
ACH-000397,-0.9301441086296752
ACH-000401,-1.2058365532543245
ACH-000402,-0.95085235141732
ACH-000403,-1.406370907113617
ACH-000404,-1.4980795164918792
ACH-000406,-1.2218534351241026
ACH-000407,-1.098636816660965
ACH-000408,-0.7000070737924736
ACH-000410,-0.9730523652893204
ACH-000411,-1.2768144320220332
ACH-000414,-1.1738325446059206
ACH-000415,-1.039648152081732
ACH-000416,-1.1535118038993415
ACH-000420,-1.1452301043764652
ACH-000421,-0.8958997036101226
ACH-000424,-0.8642592599526526
ACH-000425,-1.07846830484776
ACH-000426,-1.1048290901012718
ACH-000427,-0.941780025003056
ACH-000433,-1.0887065885650715
ACH-000435,-0.9766049106056236
ACH-000436,-1.3550612136838922
ACH-000444,-1.097778855902497
ACH-000445,-1.3550481207626124
ACH-000448,-1.004853728895739
ACH-000450,-1.4063677002158186
ACH-000452,-0.7848697167820463
ACH-000454,-1.3095981993241723
ACH-000458,-1.2019763531724308
ACH-000459,-1.2313851003029899
ACH-000460,-1.017709546174648
ACH-000461,-0.8694532344746959
ACH-000463,-1.2099580414459286
ACH-000464,-1.2114007058336835
ACH-000466,-1.5051395400333176
ACH-000467,-1.0981827461966622
ACH-000468,-0.7835884637009196
ACH-000469,-1.2350257210510562
ACH-000470,-1.2531337393663609
ACH-000471,-1.2559825830432885
ACH-000472,-0.9603956130857216
ACH-000473,-1.0166277009401417
ACH-000475,-1.1670617615234242
ACH-000476,-1.1360159518095576
ACH-000477,-1.3835898411950005
ACH-000479,-1.0793297235924453
ACH-000480,-0.6838637029508057
ACH-000481,-1.151040391614051
ACH-000483,-0.6912072130392939
ACH-000484,-1.089875413563652
ACH-000485,-0.9289364817409996
ACH-000486,-0.8174570512686552
ACH-000487,-1.0607411012954289
ACH-000488,-0.9770185663802688
ACH-000490,-0.9275296705567028
ACH-000491,-1.010270655576833
ACH-000495,-1.3790883461615402
ACH-000496,-0.8650448428382456
ACH-000499,-1.3978962006378095
ACH-000500,-1.396076920418331
ACH-000502,-1.3224250014452938
ACH-000503,-1.1920072263079875
ACH-000505,-0.9191612644270591
ACH-000507,-1.0827459247657247
ACH-000510,-0.7660629938821529
ACH-000511,-1.2733702161906746
ACH-000512,-1.192040692596995
ACH-000516,-0.7766855050512734
ACH-000517,-1.1443637398776
ACH-000518,-1.3989421374559987
ACH-000520,-0.9394206444640004
ACH-000521,-1.152595011579194
ACH-000522,-0.901749686946376
ACH-000524,-0.7521987153955908
ACH-000527,-1.08582041748734
ACH-000528,-1.0078466218704765
ACH-000537,-1.0334295995438962
ACH-000541,-1.1550979296373238
ACH-000542,-1.0874105535068943
ACH-000544,-1.0543208877008277
ACH-000545,-1.0392552996873177
ACH-000547,-1.0261279892170454
ACH-000548,-1.192619957155118
ACH-000549,-1.1068223071188883
ACH-000550,-0.936554827072134
ACH-000552,-0.971550153466638
ACH-000556,-0.6820162289035259
ACH-000557,-1.2574666122395306
ACH-000569,-1.1381278123821656
ACH-000570,-1.3962861995563205
ACH-000571,-1.1665108978762138
ACH-000573,-0.8829955252551591
ACH-000576,-1.046503593012077
ACH-000579,-1.1177342418647274
ACH-000580,-1.3136800440656684
ACH-000584,-1.0808852847412265
ACH-000585,-1.3458966918513715
ACH-000588,-1.3026156962150748
ACH-000589,-0.8169502095098331
ACH-000591,-1.2562710260061591
ACH-000593,-1.1261689368654122
ACH-000600,-1.3607092081519965
ACH-000601,-1.0649600846127012
ACH-000605,-0.9127732060068952
ACH-000606,-0.9493152616411914
ACH-000608,-0.9892820306214356
ACH-000614,-1.4033222169850272
ACH-000616,-0.7416735111843985
ACH-000618,-0.8825860757375098
ACH-000619,-1.036234332336316
ACH-000620,-0.9133608304562416
ACH-000621,-0.7257068962302364
ACH-000622,-1.1784850354514491
ACH-000623,-1.4031400220530716
ACH-000624,-0.9268454707675172
ACH-000627,-1.056466709050139
ACH-000630,-0.9329034188436844
ACH-000631,-1.0112341441711254
ACH-000632,-1.2713431021284347
ACH-000633,-1.122269061976104
ACH-000637,-0.91935400436616
ACH-000638,-1.173893170799615
ACH-000646,-0.7434361636081224
ACH-000647,-0.8106405595751938
ACH-000648,-1.3501039078689792
ACH-000649,-1.365966467328097
ACH-000651,-1.1894963873471631
ACH-000652,-1.0308387478086956
ACH-000653,-1.14277749995012
ACH-000657,-1.0833544376892468
ACH-000658,-1.389477736776455
ACH-000661,-1.2928795170579723
ACH-000662,-0.8200478490582881
ACH-000663,-1.088538809171245
ACH-000665,-0.6294455276137277
ACH-000671,-1.1216769146990608
ACH-000672,-0.7541387691812018
ACH-000673,-0.8073828228931279
ACH-000676,-1.1941342215542132
ACH-000677,-1.0635383634487283
ACH-000681,-1.1086904818492014
ACH-000683,-1.0955868732824303
ACH-000684,-1.4294619259726524
ACH-000688,-1.0081903426318328
ACH-000693,-0.778790790504805
ACH-000694,-0.9447853399296648
ACH-000695,-1.3964628571288351
ACH-000696,-0.9553712617170088
ACH-000697,-0.9442563877436356
ACH-000699,-0.9516500115750428
ACH-000701,-1.2579413691955306
ACH-000706,-1.1719816008569472
ACH-000711,-0.7989113757025564
ACH-000713,-0.9909109576495424
ACH-000714,-1.2650507030371425
ACH-000718,-0.9255452056795772
ACH-000720,-1.2132586981100726
ACH-000721,-1.1345785074749073
ACH-000724,-1.2266719196095202
ACH-000725,-0.6830983451447817
ACH-000732,-1.2833324083992796
ACH-000734,-1.1040714979939117
ACH-000735,-0.9591416032059268
ACH-000736,-0.941663587125784
ACH-000738,-1.092109309586308
ACH-000746,-1.1225855737984272
ACH-000747,-0.9159339555199224
ACH-000748,-1.1809360538718092
ACH-000753,-0.8909214772379589
ACH-000756,-1.2509442619498636
ACH-000757,-0.8537067781659619
ACH-000758,-0.9692671219717136
ACH-000760,-1.0949488653013728
ACH-000762,-1.3952318438173603
ACH-000763,-1.604628145024232
ACH-000764,-0.8176775155724718
ACH-000765,-0.9184165796405359
ACH-000766,-1.242528074622368
ACH-000767,-0.7219152936547947
ACH-000768,-1.1741777090489915
ACH-000769,-1.1984911484862617
ACH-000770,-1.1376127158671063
ACH-000771,-1.2456952069318536
ACH-000773,-1.28189932798894
ACH-000776,-1.2025212244904364
ACH-000777,-1.2169112206205546
ACH-000778,-1.0280408469066264
ACH-000781,-1.238486095426056
ACH-000782,-1.0764032747973489
ACH-000783,-1.3286016872072979
ACH-000784,-1.1141382284047858
ACH-000785,-1.4649864345448675
ACH-000787,-1.1227601312325672
ACH-000788,-1.1509076376566354
ACH-000791,-1.157439117003877
ACH-000792,-1.3361311184803313
ACH-000794,-1.0744984499978831
ACH-000796,-1.1103028163546187
ACH-000798,-0.8318488324983164
ACH-000799,-1.0482232945517718
ACH-000800,-1.2980362345374583
ACH-000802,-1.144221542268546
ACH-000804,-1.2521397395376428
ACH-000805,-1.090599131136465
ACH-000809,-1.045668373693075
ACH-000810,-1.0601583705322688
ACH-000811,-0.7916043210511409
ACH-000817,-1.2486025105354095
ACH-000819,-0.8188024202382408
ACH-000820,-0.845476646601011
ACH-000821,-1.2793546444902335
ACH-000822,-0.7734158485177579
ACH-000823,-1.0805056293833653
ACH-000824,-1.1303718966949552
ACH-000827,-1.1021325752234992
ACH-000829,-1.0492433918989978
ACH-000831,-0.949122053705772
ACH-000832,-1.0638341254581862
ACH-000833,-1.0488086892221802
ACH-000834,-1.2292152243025505
ACH-000835,-1.1963847361463622
ACH-000836,-0.6495761159436951
ACH-000837,-1.1300331891759134
ACH-000838,-1.2206468511163735
ACH-000839,-1.2146286689661787
ACH-000840,-0.9416913354578312
ACH-000841,-1.1814335283991844
ACH-000843,-1.1641823496518509
ACH-000846,-0.9944676058004372
ACH-000847,-1.0095309697248365
ACH-000848,-1.0411203199190395
ACH-000849,-1.401837321885907
ACH-000851,-1.140998766991083
ACH-000855,-0.8113527706005425
ACH-000856,-1.0511676856061023
ACH-000858,-1.0287023810604254
ACH-000859,-1.1495950399608936
ACH-000861,-1.0237617297989603
ACH-000862,-1.0375345389805015
ACH-000865,-1.3352574767631162
ACH-000866,-1.1175083275254625
ACH-000867,-0.6617134689629868
ACH-000869,-0.5797962990797358
ACH-000872,-1.1526335433411066
ACH-000873,-1.1858184449786633
ACH-000876,-1.0231073041390146
ACH-000878,-1.3359845482338255
ACH-000880,-1.025746065339136
ACH-000881,-1.361168338873432
ACH-000882,-1.2194268626768177
ACH-000884,-1.2068557398589614
ACH-000885,-1.0610457968719051
ACH-000887,-0.9495245008599004
ACH-000889,-1.1887146846452024
ACH-000896,-1.073138358410986
ACH-000898,-1.0322725369136927
ACH-000900,-0.9338026022745436
ACH-000901,-0.9320893626192436
ACH-000905,-1.2757642889912288
ACH-000906,-1.146648979849238
ACH-000907,-1.109702417984565
ACH-000910,-0.9052709195670962
ACH-000911,-0.93449947099497
ACH-000912,-0.9339648336064774
ACH-000913,-1.025250104209433
ACH-000915,-1.1258590506065458
ACH-000916,-1.0286223146799072
ACH-000917,-1.2069402920063708
ACH-000920,-1.175472492672429
ACH-000921,-1.1732385705791617
ACH-000924,-1.1604927919040584
ACH-000926,-1.147446312679608
ACH-000928,-1.2667344003983267
ACH-000929,-1.2069345909844955
ACH-000932,-0.983034684275597
ACH-000935,-1.1954432633229688
ACH-000936,-0.8794481294897954
ACH-000937,-1.1829343339054674
ACH-000938,-1.1226665331574932
ACH-000939,-0.6052671813881746
ACH-000941,-1.1313232301097285
ACH-000943,-1.1025087650856114
ACH-000946,-1.1301557980197128
ACH-000947,-1.1504919131360685
ACH-000948,-1.2639141982595197
ACH-000950,-0.8417427406677095
ACH-000953,-1.202329772219087
ACH-000954,-1.0763871491446395
ACH-000957,-0.8158739245229832
ACH-000958,-1.0150819701409206
ACH-000960,-1.1373939924546963
ACH-000963,-1.322469840070073
ACH-000968,-1.3938260419149884
ACH-000969,-0.9385249294019251
ACH-000972,-0.7192827173791626
ACH-000973,-0.9942297644248742
ACH-000974,-0.91121148773971
ACH-000978,-0.8947822041239377
ACH-000984,-0.7960886952595678
ACH-000986,-0.9043600356223468
ACH-000988,-1.159499204101719
ACH-000993,-1.102922080397198
ACH-000994,-0.991946578999366
ACH-000996,-0.8947234228041234
ACH-001001,-1.020473866760098
ACH-001020,-0.6617032125324593
ACH-001028,-1.067847516773205
ACH-001031,-0.9847440197546514
ACH-001038,-1.2176066473210043
ACH-001048,-1.11710187302585
ACH-001050,-1.1646330397677789
ACH-001053,-1.2596673345159373
ACH-001054,-1.1939473390024908
ACH-001061,-0.9883932691255782
ACH-001067,-1.0318162851237056
ACH-001075,-1.176905364719054
ACH-001096,-1.1251902717118307
ACH-001111,-0.7970245742826179
ACH-001119,-0.9963392643017568
ACH-001128,-0.17443126455694327
ACH-001134,-0.9799005091958513
ACH-001151,-0.9684819843597801
ACH-001163,-0.5966177771846101
ACH-001164,-0.997120113404443
ACH-001183,-1.1222297508639565
ACH-001192,-1.3101152132255924
ACH-001193,-1.0941555093043622
ACH-001196,-1.120816021774334
ACH-001197,-1.0811927725564514
ACH-001205,-0.9963321490882158
ACH-001211,-0.8446998767526183
ACH-001212,-1.1707821428289222
ACH-001228,-0.7512333662820164
ACH-001232,-1.2090492524385246
ACH-001239,-1.2120401891709114
ACH-001270,-0.8592927685675944
ACH-001274,-0.6238768430758574
ACH-001275,-1.0981774005548288
ACH-001277,-1.2107837054925623
ACH-001278,-1.0704585729256415
ACH-001280,-1.3800158324622729
ACH-001283,-0.9899934408480024
ACH-001289,-1.2085810335598677
ACH-001300,-1.2235124417386498
ACH-001301,-1.1942121595057709
ACH-001302,-1.0291265718131684
ACH-001306,-0.6752771675850918
ACH-001318,-1.3500521578739284
ACH-001322,-1.2265755449599085
ACH-001328,-1.1244800961551022
ACH-001332,-1.5174104373168729
ACH-001336,-1.01641720840306
ACH-001346,-1.0146860399091049
ACH-001353,-1.0301467369297346
ACH-001354,-1.5685436081770094
ACH-001367,-1.4875222950372715
ACH-001368,-1.0829104456579937
ACH-001374,-0.9744235110506556
ACH-001377,-1.0098460078621798
ACH-001380,-1.0484676545389335
ACH-001391,-1.1256041725636774
ACH-001408,-1.2479861287978922
ACH-001430,-1.2748501418185785
ACH-001431,-1.4056485058906625
ACH-001450,-1.3021745884139857
ACH-001496,-0.7742161490645284
ACH-001500,-0.8092313698174917
ACH-001523,-1.1301379423846623
ACH-001532,-1.0422332821652194
ACH-001550,-0.6782615833353953
ACH-001552,-1.136040739647039
ACH-001554,-1.164041194768975
ACH-001654,-1.2091671636973118
ACH-001735,-1.182491054323252
ACH-001736,-1.1219129204220593
ACH-001737,-0.9401558171344228
ACH-001740,-1.0688647850889978
ACH-001745,-1.1532481992372436
ACH-001765,-1.0263778834458537
