,ARPC1B (10095)
ACH-000004,0.1814564703529624
ACH-000005,0.2254020491311587
ACH-000007,0.18902390829054186
ACH-000009,0.0817104824240126
ACH-000011,0.16967973181297746
ACH-000012,-0.013420612018722695
ACH-000013,0.16109385289140707
ACH-000014,0.12745993950742046
ACH-000015,0.2283048996455493
ACH-000017,0.12283072322315235
ACH-000018,0.07781391667136613
ACH-000019,0.17617850425041745
ACH-000021,-0.030563426456831792
ACH-000022,-0.04406143738425522
ACH-000025,0.20318966216514545
ACH-000028,0.1685166263842793
ACH-000030,0.1511934902128215
ACH-000035,0.0889904945123806
ACH-000036,0.027374712459592016
ACH-000037,0.0971851403561943
ACH-000039,0.21979290835853232
ACH-000040,0.20475876839368531
ACH-000041,0.041954067677934435
ACH-000042,0.21975584939303386
ACH-000045,0.13320688704474934
ACH-000047,0.1190534569089234
ACH-000052,-0.014357318205531771
ACH-000053,0.08596413926735967
ACH-000054,0.1260182634653152
ACH-000055,0.14933095631582896
ACH-000060,0.12858069103790834
ACH-000067,0.02676440296770319
ACH-000070,0.19629345283338284
ACH-000075,-0.04694496951154585
ACH-000078,0.20675191414461225
ACH-000082,0.11974835405012622
ACH-000085,0.15347758571417786
ACH-000086,0.1947768908385991
ACH-000087,0.017229261876946334
ACH-000092,0.2560723859125867
ACH-000095,0.13882990876097204
ACH-000097,0.1210038831159484
ACH-000098,0.1425335647724741
ACH-000099,0.19587275708147966
ACH-000108,0.12914691049461635
ACH-000113,-0.03593056172705232
ACH-000116,0.16368730844751675
ACH-000118,0.1625151983821871
ACH-000120,0.2899028199536749
ACH-000123,0.05650898670153589
ACH-000127,0.12354133680901555
ACH-000128,0.13687070526363046
ACH-000132,-0.006144610789464702
ACH-000133,0.2020005475854996
ACH-000137,0.15123182231436186
ACH-000138,0.14445090687085949
ACH-000142,0.09329231956362297
ACH-000143,0.054208978701136785
ACH-000146,0.082831255782748
ACH-000148,0.12436769372157225
ACH-000150,0.2970451823363061
ACH-000152,0.1033611894857816
ACH-000153,0.0974716678223964
ACH-000159,0.17018709701569446
ACH-000160,-0.06483424710217582
ACH-000163,0.11609405288797416
ACH-000167,-0.16480240965096982
ACH-000168,0.025589900230903243
ACH-000169,0.12554127172722462
ACH-000178,0.1990762624936913
ACH-000183,0.2191059207326589
ACH-000188,0.06299759713383347
ACH-000189,0.09909470940817096
ACH-000190,0.15664343824634602
ACH-000198,0.05946313658973005
ACH-000203,0.19043313431693287
ACH-000204,0.07912614242133571
ACH-000206,0.13568346127530242
ACH-000207,0.20246458560783784
ACH-000208,-0.058721265122583625
ACH-000210,0.2707655504536361
ACH-000211,0.14058617022919598
ACH-000215,0.09867828056260823
ACH-000221,-0.02708275293679609
ACH-000222,-0.3097066616274517
ACH-000223,0.12640368014212072
ACH-000226,0.12764369164696626
ACH-000227,0.1348265226319452
ACH-000228,0.13113355539769825
ACH-000231,0.14189931665296446
ACH-000232,0.16502283511031
ACH-000233,0.14463575854280644
ACH-000234,0.10017436412826207
ACH-000235,0.06615320882340958
ACH-000237,0.14283583172698838
ACH-000238,-0.05744431530267927
ACH-000242,0.3286626803799822
ACH-000243,0.09241191491764426
ACH-000244,0.057622308465065025
