,CACNA1E (777)
ACH-000004,0.12515858455498835
ACH-000005,-0.29968412303803577
ACH-000007,0.14183694111489115
ACH-000009,-0.0959162007044684
ACH-000011,-0.06583939694432821
ACH-000012,-0.14803419935064316
ACH-000013,0.035760636032252616
ACH-000014,0.05503325219288355
ACH-000015,0.02584262096220323
ACH-000017,0.08726432314472839
ACH-000018,0.020544235576523268
ACH-000019,-0.050001933256948745
ACH-000021,0.0295873063385689
ACH-000022,0.01964633237548963
ACH-000025,0.01934635378862621
ACH-000028,-0.016249485642560173
ACH-000030,0.058358888366198625
ACH-000035,-0.028759218315706023
ACH-000036,0.011560789801465882
ACH-000037,0.11750779194963712
ACH-000039,-0.1256378860198666
ACH-000040,-0.06481350010140675
ACH-000041,0.11719996539355873
ACH-000042,-0.005180469255992049
ACH-000045,0.12624468424540353
ACH-000047,0.060020326260537486
ACH-000052,-0.006568770679108542
ACH-000053,0.09882219748871623
ACH-000054,-0.051988849177260515
ACH-000055,-0.32132506590709464
ACH-000060,-0.010524643053051595
ACH-000067,0.02471395051346309
ACH-000070,0.15011792942198046
ACH-000075,0.05141766120847068
ACH-000078,0.10356179328653199
ACH-000082,0.05164946907182946
ACH-000085,-0.10873271572722668
ACH-000086,-0.022979846741039013
ACH-000087,-0.06288291703758428
ACH-000092,-0.015815010241607433
ACH-000095,-0.056927501111984725
ACH-000097,0.020057324580136773
ACH-000098,0.026728426129810155
ACH-000099,0.05674792315266501
ACH-000108,0.07171648203540203
ACH-000113,0.13827559112211762
ACH-000116,-0.0797625569248574
ACH-000118,-0.003729285545345833
ACH-000120,-0.02138648943099899
ACH-000123,-0.04580320903922831
ACH-000127,0.005778648273718697
ACH-000128,0.02364953393409432
ACH-000132,-0.07268464823853163
ACH-000133,-0.14792021248359266
ACH-000137,0.05390011614516542
ACH-000138,0.06614435796570324
ACH-000142,0.015150868779211738
ACH-000143,0.01591523942399144
ACH-000146,0.03593900238734387
ACH-000148,-0.11880038691096027
ACH-000150,0.08291281051631133
ACH-000152,0.06820315904554719
ACH-000153,0.0214929261308525
ACH-000159,0.06181894526003779
ACH-000160,0.053599710860052927
ACH-000163,-0.10332388153254027
ACH-000167,0.02253789472000261
ACH-000168,0.21502052521851
ACH-000169,-0.09618464298752293
ACH-000178,-0.01855769196369579
ACH-000183,-0.05782563470866942
ACH-000188,-0.01838947692044464
ACH-000189,0.19421166464695974
ACH-000190,0.08433069017384827
ACH-000198,0.03800332413332156
ACH-000203,-0.16781807911149738
ACH-000204,-0.09172167163841777
ACH-000206,0.05664324550578637
ACH-000207,0.06194133401001431
ACH-000208,-0.4407914481634205
ACH-000210,0.2526526150844359
ACH-000211,-0.03734778940742285
ACH-000215,0.025502916336808845
ACH-000221,-0.020507722228746538
ACH-000222,0.1747940910367759
ACH-000223,-0.005535618534490934
ACH-000226,-0.20099057702279585
ACH-000227,0.003588459930327779
ACH-000228,-0.060607434452542484
ACH-000231,0.01867849566160568
ACH-000232,0.11296404374581345
ACH-000233,0.11914693202280292
ACH-000234,-0.14943022275440093
ACH-000235,-0.007743047302329345
ACH-000237,0.044433264213466384
ACH-000238,0.0008073308518627003
ACH-000242,0.21064887159686027
ACH-000243,0.02252393287932109
ACH-000244,-0.12287095416934835
ACH-000246,-0.022406660899778504
ACH-000248,0.10869715556770132
ACH-000250,0.05907302763217626
ACH-000251,-0.3226765147653787
ACH-000252,-0.0977146846871934
ACH-000253,-0.0569373189372868
ACH-000255,0.028401881872437494
ACH-000256,0.02741427722806801
ACH-000257,0.23887587444342906
ACH-000258,-0.15682901577600775
ACH-000259,-0.012441235454769802
ACH-000260,-0.049706103231405833
ACH-000261,-0.0036015640797819673
ACH-000262,0.15424255825597002
ACH-000263,0.0031454212440814662
ACH-000264,-0.11657704920956785
ACH-000265,0.1491948621943038
ACH-000266,-0.031764496077948984
ACH-000272,0.01847077109312327
ACH-000274,-0.02287965388781864
ACH-000277,0.002022438124665942
ACH-000278,0.0006409631191287559
ACH-000279,0.06777704032330323
ACH-000280,0.11495678629804963
ACH-000281,-0.0825525341164651
ACH-000288,0.04644286280084972
ACH-000291,-0.03194399180626853
ACH-000293,0.1362577930808522
ACH-000294,0.013728250948325069
ACH-000295,0.05971472377531159
ACH-000296,-0.04612769108896575
ACH-000302,0.040736669770792516
ACH-000304,0.0437203651657938
ACH-000307,-0.045741612550032416
ACH-000308,0.05157649273981714
ACH-000310,-0.12521239015120805
ACH-000311,-0.04727034149304744
ACH-000312,-0.00967187598266787
ACH-000315,0.040807885921627686
ACH-000316,-0.05128936252204423
ACH-000317,-0.08207716458872891
ACH-000318,0.051206220210243465
ACH-000319,0.09382200308219617
ACH-000320,0.09250428237755996
ACH-000322,0.09070069456510396
ACH-000323,0.018825907348558053
ACH-000324,-0.03849713108551623
ACH-000329,-0.046733798666603855
ACH-000330,0.08641995721307566
ACH-000331,-0.14318008662004314
ACH-000332,0.03493577228612448
ACH-000334,-0.17608909518161467
ACH-000335,0.0942699010889312
ACH-000336,0.22562093768684416
ACH-000337,-0.12532864872401311
ACH-000338,-0.10605764580331736
ACH-000339,0.04181944037956987
ACH-000341,0.008636876242516855
ACH-000348,-0.079645449118442
ACH-000350,-0.031570195358219484
ACH-000352,0.04403127552040068
ACH-000356,-0.122685114980409
ACH-000361,-0.060813965654020315
ACH-000362,-0.03577216862192269
ACH-000363,0.03029827718235519
ACH-000364,0.13977502511672815
ACH-000365,0.12371976664768712
ACH-000366,-0.04317509660944215
ACH-000368,0.08817298373079162
ACH-000374,0.01821505576496172
ACH-000375,-0.03683717856701132
ACH-000376,-0.07636562134038434
ACH-000381,-0.034505739047462736
ACH-000383,0.07156079160033578
ACH-000387,0.08210049227150862
ACH-000389,0.08365039690092214
ACH-000390,-0.0655314795034789
ACH-000393,-0.03313444729354872
ACH-000395,0.053998839107704526
ACH-000396,0.1506094517137264
ACH-000397,0.08890033358473932
ACH-000401,-0.07384880610937061
ACH-000402,-0.11285027993619015
ACH-000403,-0.0011047902932662668
ACH-000404,-0.07345251828949688
ACH-000406,-0.03963041931391299
ACH-000407,0.2353759883398732
ACH-000408,0.03260762736446714
ACH-000410,0.05479308634280041
ACH-000411,-0.025241130487845445
ACH-000414,-0.016927554387370668
ACH-000415,-0.0738533988020742
ACH-000416,0.039203591463099464
ACH-000420,-0.12454096544506732
ACH-000421,-0.00793856248841467
ACH-000424,-0.1469724539055613
ACH-000425,0.07763641925867219
ACH-000426,0.08094805300990854
ACH-000427,-0.09168566146792413
ACH-000433,0.22892366505448225
ACH-000435,0.1243291377495086
ACH-000436,-0.10282791424371973
ACH-000444,0.04350129034092741
ACH-000445,-0.031345215546981116
ACH-000448,-0.017972685741244714
ACH-000450,0.026961842326969486
ACH-000452,0.06697637929806237
ACH-000454,-0.05543848630835462
ACH-000458,0.10326508260692988
ACH-000459,0.0029018330592247192
ACH-000460,-0.06626699727499616
ACH-000461,-0.028189688489680714
ACH-000463,0.10308665416212633
ACH-000464,-0.01972826366968436
ACH-000466,0.08438390998362774
ACH-000467,-0.05416447638078211
ACH-000468,-0.026627205156865542
ACH-000469,0.055562825872848005
ACH-000470,-0.06932379502760345
ACH-000471,-0.027511767758448068
ACH-000472,-0.006399769975800167
ACH-000473,0.021052237785735617
ACH-000475,-0.025994966824180416
ACH-000476,0.036009296183617444
ACH-000477,-0.04911279293612137
ACH-000479,0.05920197241593821
ACH-000480,-0.10202977598634257
ACH-000481,0.024558295966991144
ACH-000483,-0.03252227666672916
ACH-000484,-0.015612864618105429
ACH-000485,-0.1222770898005088
ACH-000486,0.034074775749475
ACH-000487,-0.03505013635786794
ACH-000488,0.00183049381507132
ACH-000490,-0.06078511535748416
ACH-000491,-0.03675859087228621
ACH-000495,0.0436825205600178
ACH-000496,0.08202892832571021
ACH-000499,-0.07049432753471152
ACH-000500,-0.07754339279129509
ACH-000502,-0.028351623847176623
ACH-000503,-0.09139909354151446
ACH-000505,-0.03210078530104229
ACH-000507,0.02269319991478549
ACH-000510,-0.042208841651671714
ACH-000511,-0.06609427212431346
ACH-000512,0.05294038000046004
ACH-000516,-0.060463711298208336
ACH-000517,0.00027168379505350593
ACH-000518,-0.07445087241246254
ACH-000520,-0.10269873197778027
ACH-000521,0.15751886218969413
ACH-000522,0.011346118813957164
ACH-000524,-0.015023650918381213
ACH-000527,0.005064033054601779
ACH-000528,0.0791084093754056
ACH-000537,0.04464629641649487
ACH-000541,0.03960156953453744
ACH-000542,0.05000758252672974
ACH-000544,-0.009166011533414906
ACH-000545,0.1457591214521943
ACH-000547,-0.07304273316072822
ACH-000548,-0.08843438344627867
ACH-000549,0.041187226107197786
ACH-000550,-0.04808615296257508
ACH-000552,-0.0977243974880193
ACH-000556,-0.006918186254644448
ACH-000557,-0.009312759386591178
ACH-000569,0.04083354931728929
ACH-000570,0.058905981837960836
ACH-000571,0.013885763491583785
ACH-000573,0.11654224572086355
ACH-000576,-0.13010026253457174
ACH-000579,0.19966310388668326
ACH-000580,0.13010352328778474
ACH-000584,-0.03745791162758512
ACH-000585,-0.045588419426909416
ACH-000588,-0.060133933992417475
ACH-000589,-0.030268748545577626
ACH-000591,0.028903874145530462
ACH-000593,-0.14023333456356854
ACH-000600,-0.08348320100533012
ACH-000601,0.08206689532340701
ACH-000605,-0.0887795344058621
ACH-000606,-0.08524105538389576
ACH-000608,0.07245929794049533
ACH-000614,0.14114838436538132
ACH-000616,-0.05087486502580138
ACH-000618,-0.08475956986619984
ACH-000619,0.08712616255775603
ACH-000620,0.06925802317522728
ACH-000621,0.048588932512184775
ACH-000622,0.08834644217620757
ACH-000623,-0.03797411525925592
ACH-000624,-0.014469162640043437
ACH-000627,0.04635455592316247
ACH-000630,-0.00529287333420625
ACH-000631,-0.16037316106133528
ACH-000632,-0.007268643449805387
ACH-000633,0.11361956807899667
ACH-000637,0.01029628885957382
ACH-000638,-0.05883361428548248
ACH-000646,0.0051896655350084425
ACH-000647,0.030109272854569286
ACH-000648,0.022458673019322008
ACH-000649,-0.0464198769296905
ACH-000651,0.05647245526125374
ACH-000652,0.17346158218599209
ACH-000653,-0.04789812474254495
ACH-000657,0.026713511886368592
ACH-000658,-0.05155160090589353
ACH-000661,0.1095358828779413
ACH-000662,-0.3178651902507933
ACH-000663,-0.06486726401094857
ACH-000665,0.032639914254909905
