,ZCCHC4 (29063)
ACH-000004,-0.0007525732066354561
ACH-000005,0.18744724884240627
ACH-000007,-0.0585108138653521
ACH-000009,0.04777852015849652
ACH-000011,-0.11467793734150555
ACH-000012,0.048446792496932116
ACH-000013,0.055781286786082684
ACH-000014,0.05897748274666629
ACH-000015,0.001912235542343845
ACH-000017,-0.016920704905294997
ACH-000018,0.13641516864318673
ACH-000019,0.033772561906296183
ACH-000021,0.03978312793434111
ACH-000022,-0.07476644685856372
ACH-000025,0.0750860133548606
ACH-000028,0.01529476765091974
ACH-000030,-0.020213066721999826
ACH-000035,0.13947319178794532
ACH-000036,0.03390489355696655
ACH-000037,0.07583496072968998
ACH-000039,0.0896765771388478
ACH-000040,-0.05370571616686752
ACH-000041,-0.0198252533875414
ACH-000042,-0.009686813330571227
ACH-000045,-0.0736141760263084
ACH-000047,0.2002488304929968
ACH-000052,0.1756160467610992
ACH-000053,0.04662085726026215
ACH-000054,0.08356448561489635
ACH-000055,0.3121003066139898
ACH-000060,0.04667689802355282
ACH-000067,0.08522466100775837
ACH-000070,-0.09401433037848717
ACH-000075,-0.05433497625872375
ACH-000078,-0.0906871521353543
ACH-000082,0.013007585874071559
ACH-000085,-0.04881209007057944
ACH-000086,0.01876554611412641
ACH-000087,0.09687527843083617
ACH-000092,0.07553036774657358
ACH-000095,-0.0339400345423039
ACH-000097,0.06018666992591042
ACH-000098,0.11198713440428734
ACH-000099,-0.0036143972513749843
ACH-000108,-0.07588965072903457
ACH-000113,0.02638645617786504
ACH-000116,0.030751758759395675
ACH-000118,0.11577126419170244
ACH-000120,0.0837393713447305
ACH-000123,-0.061684462692508414
ACH-000127,0.09318661841425377
ACH-000128,0.0676201589010653
ACH-000132,0.04334744998666501
ACH-000133,-0.2047740943156541
ACH-000137,0.026974881193988488
ACH-000138,0.03231466459707975
ACH-000142,0.09568962168877178
ACH-000143,-0.14960252546782687
ACH-000146,0.04162242109445992
ACH-000148,-0.016671983957230668
ACH-000150,0.0005793856714932699
ACH-000152,0.06414061383714917
ACH-000153,-0.01380961970991705
ACH-000159,-0.06868905988707667
ACH-000160,-0.031767201441285066
ACH-000163,0.035402538979438965
ACH-000167,-0.0481640275296334
ACH-000168,0.08622926662848153
ACH-000169,-0.0742979053337408
ACH-000178,-0.011957274094660608
ACH-000183,0.10830178797429997
ACH-000188,0.01541962075837831
ACH-000189,-0.011008323813135613
ACH-000190,0.10605499070652748
ACH-000198,-0.0427894185221671
ACH-000203,0.2646654215250863
ACH-000204,0.15362140355334286
ACH-000206,0.26979375389130666
ACH-000207,0.16271479738442482
ACH-000208,0.18433577544332025
ACH-000210,-0.031656823387438984
ACH-000211,0.012271973421939022
ACH-000215,-0.01990745845258229
ACH-000221,-0.13954013769003354
ACH-000222,-0.012664036312113151
ACH-000223,-0.0776174823229843
ACH-000226,0.0652348803563833
ACH-000227,-0.062345848353373375
ACH-000228,-0.05951791220382997
ACH-000231,0.01396827907445052
ACH-000232,0.07287343244655367
ACH-000233,-0.012088421752675476
ACH-000234,-0.07450928322107654
ACH-000235,0.034137175839165285
ACH-000237,-0.2440971320997477
ACH-000238,0.10892777768479264
ACH-000242,0.25093619538576384
ACH-000243,0.028309335618617693
ACH-000244,0.1582576984601495
ACH-000246,0.10670673909016967
ACH-000248,0.0015241469051293804
ACH-000250,0.011959884440368579
ACH-000251,0.1713286649754683
ACH-000252,0.13839828763219167
ACH-000253,0.0438415220818564
ACH-000255,0.0718890246812493
ACH-000256,0.0051564090708309295
ACH-000257,0.046595031080815724
ACH-000258,-0.12582344020922176
ACH-000259,-0.031057647113401032
ACH-000260,-0.009714872680154623
ACH-000261,-0.08471183449122348
ACH-000262,0.06377865658396528
ACH-000263,0.04955312536841613
ACH-000264,-0.02862236971537965
ACH-000265,0.018557990449891832
ACH-000266,0.04542768439005318
ACH-000272,0.0018067753451951015
ACH-000274,-0.044894686254102915
ACH-000277,0.1643310616332809
ACH-000278,-0.004482916309576148
ACH-000279,0.07368203273711052
ACH-000280,0.13891530421079787
ACH-000281,0.061180898470953635
ACH-000288,0.12019926377769928
ACH-000291,-0.013898626885119005
ACH-000293,-0.029607882044545723
ACH-000294,0.11074413188454177
ACH-000295,0.08848123413308134
ACH-000296,0.14269462333597527
ACH-000302,0.03245159757472744
ACH-000304,0.04468617908543737
