,CCT4 (10575)
ACH-000295,-1.5037009145122144
ACH-000296,-1.3075338603710882
ACH-000302,-0.901960621345134
ACH-000304,-1.045212767048224
ACH-000307,-1.2293238094051755
ACH-000308,-1.361933033015221
ACH-000310,-1.3701974382790063
ACH-000311,-1.2901770440244151
ACH-000312,-1.3902816694819309
ACH-000315,-1.3555172830834763
ACH-000316,-1.4758110001670248
ACH-000317,-1.42857419400833
ACH-000318,-1.4003889045915914
ACH-000319,-1.2499250181132695
ACH-000320,-1.3754621270357217
ACH-000322,-1.3587548938785092
ACH-000323,-1.6666826511967685
ACH-000324,-1.4100305430895486
ACH-000329,-1.3995104161570004
ACH-000330,-1.3727333561974728
ACH-000331,-1.259616481715483
ACH-000332,-1.231061407287156
ACH-000334,-1.4043361052673242
ACH-000335,-1.3119355513933637
ACH-000336,-1.6099990835929705
ACH-000337,-0.98761204885171
ACH-000338,-1.4860884645860315
ACH-000339,-1.4071859278751129
ACH-000341,-1.4796489546125398
ACH-000348,-1.3352495270558653
ACH-000350,-1.3250695514692832
ACH-000352,-1.3100083392698632
ACH-000356,-1.090403804060228
ACH-000361,-1.2360254337921586
ACH-000362,-1.2595658079860097
ACH-000363,-1.1945190745056942
ACH-000364,-1.1825921435113045
ACH-000365,-1.2607890735544518
ACH-000366,-1.3486877759902738
ACH-000368,-1.4400134263519977
ACH-000374,-1.3228342437035383
ACH-000375,-1.2132182667296896
ACH-000376,-1.3262231227272558
ACH-000381,-1.2728216022350969
ACH-000383,-1.2053245407764193
ACH-000387,-1.3926597435095536
ACH-000389,-1.2950335980756382
ACH-000390,-1.3519032689982444
ACH-000393,-1.3459688947412425
ACH-000395,-1.2207668752128076
ACH-000396,-1.330913794276023
ACH-000397,-1.3067374171110813
ACH-000401,-1.1310033389045222
ACH-000402,-1.4102699194082005
ACH-000403,-1.3149995616168502
ACH-000404,-1.2545868921864831
ACH-000406,-1.3408496077174736
ACH-000407,-1.4053905567608045
ACH-000408,-1.414368801873742
ACH-000410,-1.241613506627821
ACH-000411,-1.2730859185965593
ACH-000414,-1.4480605932405717
ACH-000415,-1.4146611139429162
ACH-000416,-1.3045587842822903
ACH-000420,-1.1340475906062677
ACH-000421,-1.0718534698634372
ACH-000424,-1.5102372396805577
ACH-000425,-1.2122597696650252
ACH-000426,-1.4256741042625505
ACH-000427,-1.1637670243503562
ACH-000433,-1.269556437496772
ACH-000435,-0.961286369572615
ACH-000436,-1.3457010161018512
ACH-000444,-1.0625910301866324
ACH-000445,-1.4033098187553246
ACH-000448,-1.1552879362898787
ACH-000450,-0.9347238105636024
ACH-000452,-1.4671151485424805
ACH-000454,-1.4319388674169158
ACH-000458,-1.416089873108749
ACH-000459,-1.2349145558452541
ACH-000460,-1.3110069477393576
ACH-000461,-1.1237382020195976
ACH-000463,-1.203929846881165
ACH-000464,-1.3265645449237873
ACH-000466,-1.3780927401841012
ACH-000467,-1.3885221305677349
ACH-000468,-1.37247163717911
ACH-000469,-1.319565357232756
ACH-000470,-1.1503325273060854
ACH-000471,-1.2671737768841178
ACH-000472,-1.5357977273623045
ACH-000473,-1.2903940780395338
ACH-000475,-1.2457718418194492
ACH-000476,-1.3177904294650256
ACH-000477,-1.4134335523428232
ACH-000479,-1.4708352559575728
ACH-000480,-1.2368394541752128
ACH-000481,-1.2553183702978177
ACH-000483,-1.1354929654661399
ACH-000484,-1.173455624865536
ACH-000485,-1.2971413819966524
ACH-000486,-1.246300029162509
ACH-000487,-1.1732227030312912
ACH-000488,-1.3598690226541543
ACH-000490,-1.0463077311684166
ACH-000491,-1.0589872671678815
ACH-000495,-1.2972753091011855
ACH-000496,-1.117792021938903
ACH-000499,-1.1970344740256562
ACH-000500,-1.3962934288667943
ACH-000502,-1.3194534114196368
ACH-000503,-1.7081862228789022
ACH-000505,-1.166560966352386
ACH-000507,-1.2096343187484389
ACH-000510,-1.393634708136624
ACH-000511,-1.1950591137769169
ACH-000512,-0.8539643567141644
ACH-000516,-1.4883835525706028
ACH-000517,-1.2232904879390158
ACH-000518,-1.7362876852227396
ACH-000520,-1.333636613323887
ACH-000521,-1.232921993834476
ACH-000522,-1.3537172384109664
ACH-000524,-1.2227775431508856
ACH-000527,-1.2475133431439809
ACH-000528,-1.302579019439328
ACH-000537,-1.3316765542897937
ACH-000541,-1.4203410983626752
ACH-000542,-1.3585279715837122
ACH-000544,-1.458228758876291
ACH-000545,-1.221590382992055
ACH-000547,-0.962586868170762
ACH-000548,-1.2670801999411248
ACH-000549,-1.2062703262474908
ACH-000550,-1.4107104295447035
ACH-000552,-1.2811812013145238
ACH-000556,-1.2924384578711359
ACH-000557,-1.2858273388655077
ACH-000569,-1.4751317070938903
ACH-000570,-1.4925465338836246
ACH-000571,-1.3221943815621575
ACH-000573,-1.1354894329326106
ACH-000576,-1.3272988824812744
ACH-000579,-1.325577669480584
ACH-000580,-1.5775191464578628
ACH-000584,-1.1742435693657909
ACH-000585,-1.6430412626351092
ACH-000588,-1.4779148259511752
ACH-000589,-1.252859680857531
ACH-000591,-1.5653922550121158
ACH-000593,-1.3646161398552543
ACH-000600,-1.0780666015276057
ACH-000601,-1.131921646558711
ACH-000605,-1.299862339225597
ACH-000606,-1.2713673089761677
ACH-000608,-1.3213182593780353
ACH-000614,-1.5335397125261452
ACH-000616,-1.3043304047240794
ACH-000618,-1.5168961342445395
ACH-000619,-1.5725201076891318
ACH-000620,-1.320430398729551
ACH-000621,-1.1482652425327549
ACH-000622,-1.1453928034829248
ACH-000623,-1.4697585787751302
ACH-000624,-1.260216877699544
ACH-000627,-1.329593896250054
ACH-000630,-1.4819622527594691
ACH-000631,-1.1316961434734099
ACH-000632,-1.3978608275965196
ACH-000633,-1.3768617267765066
ACH-000637,-1.300924433524029
ACH-000638,-1.2491379946925805
ACH-000646,-0.8845375532390809
ACH-000647,-1.2674224053893608
ACH-000648,-1.5572433334396696
ACH-000649,-1.3729755402481665
ACH-000651,-1.1871297139650296
ACH-000652,-1.297218673948248
ACH-000653,-1.3915401203513422
ACH-000657,-1.4092612750353717
ACH-000658,-1.0842190256923794
ACH-000661,-1.4941705394027782
ACH-000662,-1.3504720319616876
ACH-000663,-1.2660719161933949
ACH-000665,-1.2189037907309341
ACH-000671,-1.2083103827944015
ACH-000672,-1.1483899953371852
ACH-000673,-1.3792591027177263
ACH-000676,-1.3964676133431977
ACH-000677,-1.0854276753303087
ACH-000681,-1.19770258824659
ACH-000683,-1.210571116306616
ACH-000684,-1.4648065272101856
ACH-000688,-1.4551064153105426
ACH-000693,-1.3197841674493114
ACH-000694,-1.0976254389898994
ACH-000695,-1.179385764709951
ACH-000696,-1.3508305857394758
ACH-000697,-1.5089056681691178
ACH-000699,-1.4130961826800692
ACH-000701,-1.266050239529661
ACH-000706,-1.2425812524754964
ACH-000711,-1.2070040069076822
ACH-000713,-1.3236434669667136
ACH-000714,-1.0894277662374414
ACH-000718,-1.3833551999631704
ACH-000720,-1.3993039628305333
ACH-000721,-1.3358261423344888
ACH-000724,-1.7730446984083708
ACH-000725,-1.5661515453659154
ACH-000732,-1.2658392214057872
ACH-000734,-1.1364402820504282
ACH-000735,-1.3602675337567482
ACH-000736,-1.29163801777205
ACH-000738,-1.3086223216023078
ACH-000746,-1.101758381487354
ACH-000747,-1.2196050895900814
ACH-000748,-1.243990372017082
ACH-000753,-1.295359219464597
ACH-000756,-1.3553338505074088
ACH-000757,-1.0682183557304412
ACH-000758,-1.221615595655793
ACH-000760,-1.203489732832228
ACH-000762,-1.2874281444194815
ACH-000763,-1.4300059030740402
ACH-000764,-1.4617214426890446
ACH-000765,-1.3388382741718778
ACH-000766,-1.2519142195179225
ACH-000767,-1.3824970986695262
ACH-000768,-1.3095626915048442
ACH-000769,-1.2786654647533249
ACH-000770,-1.3151560513508855
ACH-000771,-1.587851043467736
ACH-000773,-1.234453232099238
ACH-000776,-1.3144435617503492
ACH-000777,-1.3923584344135336
ACH-000778,-1.8118126782548327
ACH-000781,-1.3116337677780692
ACH-000782,-1.1911137936926433
ACH-000783,-1.258535134500071
ACH-000784,-1.2804173830433745
ACH-000785,-0.9547359773630391
ACH-000787,-1.343107211606012
ACH-000788,-1.3287595812448267
ACH-000791,-1.498219434853128
ACH-000792,-1.6152381732984389
ACH-000794,-1.3472083107679664
ACH-000796,-1.4217528542334508
ACH-000798,-1.1625728783959048
ACH-000799,-1.4660772703842688
ACH-000800,-1.1788297404732675
ACH-000802,-1.4017367739802151
ACH-000804,-1.257900546954294
ACH-000805,-1.3648362015595523
ACH-000809,-1.1825384898840612
ACH-000810,-1.067082187465091
ACH-000811,-1.3438825488641697
ACH-000817,-1.1384241071640018
ACH-000819,-1.4569879404486474
ACH-000820,-1.457979964025104
ACH-000821,-1.1362474734023025
ACH-000822,-1.346127547819029
ACH-000823,-1.4080761927654288
ACH-000824,-1.251015007833494
ACH-000827,-1.333596479074413
ACH-000829,-1.27719673774316
ACH-000831,-1.30452761253912
ACH-000832,-1.4389119578773502
ACH-000833,-1.4125675786609782
ACH-000834,-1.3556748309269866
ACH-000835,-1.3477874781274957
ACH-000836,-1.4708989357246811
ACH-000837,-1.1261188351457805
ACH-000838,-1.188523937290804
ACH-000839,-1.258065616340467
ACH-000840,-1.358494026985147
ACH-000841,-1.2627853288066315
ACH-000843,-1.500058421396335
ACH-000846,-1.147489233039109
ACH-000847,-1.3917395912038684
ACH-000848,-1.3130448312541074
ACH-000849,-1.337585580246051
ACH-000851,-1.3868431800371184
ACH-000855,-1.3809707327213387
ACH-000856,-1.4206006105041005
ACH-000858,-1.2130690811099352
ACH-000859,-1.42384951034672
ACH-000861,-1.3490104272233638
ACH-000862,-1.5507083288525267
ACH-000865,-1.148368016246406
ACH-000866,-1.2531757181944667
ACH-000867,-1.2121630585683378
ACH-000869,-1.465377249199718
ACH-000872,-1.1376338952655791
ACH-000873,-1.2425374051287978
ACH-000876,-1.3037470968827194
ACH-000878,-1.4321503722069724
ACH-000880,-1.5249836591132768
ACH-000881,-1.2978457254480311
ACH-000882,-1.2723371545403934
ACH-000884,-1.3022849441384643
ACH-000885,-1.2577888365358616
ACH-000887,-1.1779691698115609
ACH-000889,-1.3717296750252956
ACH-000896,-1.4101141039219132
ACH-000898,-1.1825277523269109
ACH-000900,-1.0926364276296243
ACH-000901,-1.2785402474157648
ACH-000905,-1.2819497903609336
ACH-000906,-1.1883423425476476
ACH-000907,-1.151386284226928
ACH-000910,-1.388667802893513
ACH-000911,-1.081580993201848
ACH-000912,-1.3008742657632677
ACH-000913,-1.3997948092984216
ACH-000915,-1.4442435048217108
ACH-000916,-1.1393178311070276
ACH-000917,-1.3067882377206914
ACH-000920,-1.1587653023495832
ACH-000921,-1.19982159252591
ACH-000924,-1.1552935249498777
ACH-000926,-1.3372288590144707
ACH-000928,-1.1782949061655206
ACH-000929,-1.448141972349548
ACH-000932,-1.3398412910402255
ACH-000935,-1.3921387697338876
ACH-000936,-1.1379673556151186
ACH-000937,-1.2858919626378504
ACH-000938,-1.1729709188799928
ACH-000939,-1.1666765228423488
ACH-000941,-1.2721347850176954
ACH-000943,-1.510244845528025
ACH-000946,-1.3786629715078518
ACH-000947,-1.3246344153834944
ACH-000948,-1.333873148581686
ACH-000950,-1.329730566323604
ACH-000953,-1.1819884252422044
ACH-000954,-1.23056803647011
ACH-000957,-1.1193136148012155
ACH-000958,-1.4272761448507925
ACH-000960,-1.161781055105184
ACH-000963,-1.58701286610143
ACH-000968,-1.3355978226233185
ACH-000969,-1.3755769555538606
ACH-000972,-1.333579708660641
ACH-000973,-1.307011761636948
ACH-000974,-1.4069439434397084
ACH-000978,-1.0203316503833224
ACH-000984,-1.3759076878799472
ACH-000986,-1.2798260435545905
ACH-000988,-1.712148017932961
ACH-000993,-1.020989295209019
ACH-000994,-1.3177695755086352
ACH-000996,-1.224847619662927
ACH-001001,-1.3967655061808044
ACH-001020,-1.0809465249126688
ACH-001028,-1.2911935915354773
ACH-001031,-1.3275808610469593
ACH-001038,-1.2031921754600357
ACH-001048,-1.2454883139216564
ACH-001050,-1.2687459822810698
ACH-001053,-1.1986924359824729
ACH-001054,-1.0797266439068205
ACH-001061,-1.0858860534752974
ACH-001067,-1.2339496907379133
ACH-001075,-1.4177473586955578
ACH-001096,-1.3082568904516467
ACH-001111,-1.3282020868551974
ACH-001119,-1.3695139132015892
ACH-001128,-1.0004600737366791
ACH-001134,-1.100824327121808
ACH-001151,-1.3123562006341671
ACH-001163,-1.0529545481153926
ACH-001164,-1.1478778607647715
ACH-001183,-1.2955089535146114
ACH-001192,-1.4568458094183192
ACH-001193,-1.3436302265284856
ACH-001196,-1.1756398801343269
ACH-001197,-1.2472913269892705
ACH-001205,-1.3703969295100176
ACH-001211,-1.166897940681664
ACH-001212,-0.9815146817538106
ACH-001228,-1.4922791157232498
ACH-001232,-1.2274957909121946
ACH-001239,-1.2310122735937166
ACH-001270,-1.1569470105872837
ACH-001274,-1.4562550856386862
ACH-001275,-1.4590886029652992
ACH-001277,-1.3749349225427632
ACH-001278,-1.2693379115856656
ACH-001280,-1.1099624972712228
ACH-001283,-1.3943472079224837
ACH-001289,-1.2981624896540664
ACH-001300,-1.3163117470191394
ACH-001301,-1.1948845612654488
ACH-001302,-1.0862650193346808
ACH-001306,-1.4159427499719752
ACH-001318,-1.2425927931594642
ACH-001322,-1.277510100647261
ACH-001328,-1.230187942123594
ACH-001332,-1.6385380094886732
ACH-001336,-1.2486869382282295
ACH-001346,-1.492807176208126
ACH-001353,-1.4032047219316963
ACH-001354,-1.2733061804297274
ACH-001367,-1.1939469647822851
ACH-001368,-1.3707353087742848
ACH-001374,-1.3276707950538282
ACH-001377,-1.5760357211982268
ACH-001380,-1.3158712661706702
ACH-001391,-1.3158013616674555
ACH-001408,-1.421857435200958
ACH-001430,-1.4534515105348855
ACH-001431,-1.3997733595158994
ACH-001450,-1.3858972663061642
ACH-001496,-1.1392835798599945
ACH-001500,-1.4323662726647428
ACH-001523,-1.4384310702074827
ACH-001532,-1.2470211302111236
ACH-001550,-1.3514407897494145
ACH-001552,-1.35652155796833
ACH-001554,-1.438987895563567
ACH-001654,-1.194336197548992
ACH-001735,-1.2912293323954094
ACH-001736,-1.2738769686342877
ACH-001737,-1.5457591438153049
ACH-001740,-1.3362361136932628
ACH-001745,-1.3636537183487711
ACH-001765,-1.2536358928319429
