,FCGR2A (2212)
ACH-000004,-0.036965123384221664
ACH-000005,-0.08943267440428275
ACH-000007,0.01962239807779984
ACH-000009,-0.1574695304640162
ACH-000011,-0.14697923934164775
ACH-000012,-0.00032279593558519733
ACH-000013,0.035822423362274064
ACH-000014,-0.0075982107634475155
ACH-000015,-0.0737839839926633
ACH-000017,-0.043236994592734015
ACH-000018,0.05843649497663725
ACH-000019,-0.1981626901138729
ACH-000021,-0.057442072201520165
ACH-000022,-0.056147679233398314
ACH-000025,-0.036691554463290664
ACH-000028,0.022528910208774552
ACH-000030,-0.06632563593077752
ACH-000035,0.07571115047767872
ACH-000036,0.06768846015258469
ACH-000037,0.06409277995244507
ACH-000039,-0.11075164305837946
ACH-000040,0.06704983289912388
ACH-000041,0.05674525544894614
ACH-000042,0.09227212982838827
ACH-000045,-0.06713025276444369
ACH-000047,-0.0086991433350815
ACH-000052,-0.07119379445383385
ACH-000053,-0.025324516599411484
ACH-000054,-0.0094201800395902
ACH-000055,0.02672621932656592
ACH-000060,-0.014974441278626629
ACH-000067,0.2221914605478892
ACH-000070,0.01875120924482824
ACH-000075,0.012455280577137157
ACH-000078,-0.009853925347998477
ACH-000082,-0.013079174966828512
ACH-000085,-0.20152935421937151
ACH-000086,-0.04821985411901202
ACH-000087,0.18388382392958172
ACH-000092,0.001361533905766177
ACH-000095,-0.16336731485177874
ACH-000097,-0.013642073668686564
ACH-000098,-0.07721784558137078
ACH-000099,-0.05366853165505585
ACH-000108,-0.015962673537312958
ACH-000113,-0.054106622486116966
ACH-000116,-0.0031859839051278627
ACH-000118,0.02566610889666707
ACH-000120,0.02139978733729785
ACH-000123,0.028796103147304
ACH-000127,0.016121995138960097
ACH-000128,-0.06971052468354842
ACH-000132,-0.039751032475088925
ACH-000133,-0.13539506094581658
ACH-000137,-0.09249474680745087
ACH-000138,0.034956871500748686
ACH-000142,-0.0031536668324485323
ACH-000143,0.035691017488494514
ACH-000146,0.011819666872914629
ACH-000148,-0.07548780731829803
ACH-000150,-0.018285229014144123
ACH-000152,0.012028730565256341
ACH-000153,0.03875633370081006
ACH-000159,-0.017638380050117388
ACH-000160,0.05905189560602616
ACH-000163,-0.02859261378756786
ACH-000167,0.3049485756009971
ACH-000168,0.1053839514158856
ACH-000169,0.10275780014074637
ACH-000178,0.023219879483816357
ACH-000183,-0.0716518162475984
ACH-000188,-0.031548197228650966
ACH-000189,-0.02411686295950701
ACH-000190,-0.012015635223997213
ACH-000198,-0.0688833399943266
ACH-000203,-0.27591711148231723
ACH-000204,-0.1336275556158303
ACH-000206,0.10532098762588572
ACH-000207,0.049311582431756575
ACH-000208,-0.038272070303418185
ACH-000210,0.02249081563787007
ACH-000211,-0.03675208949269205
ACH-000215,0.0034364955121093423
ACH-000221,-0.20263142193941075
ACH-000222,0.1516337474311642
ACH-000223,-0.05040121030346334
ACH-000226,-0.11080064622774706
ACH-000227,0.0318328477995354
ACH-000228,-0.16511650984797627
ACH-000231,-0.04125989713600886
ACH-000232,-0.08750018817881879
ACH-000233,0.037472029548023235
ACH-000234,-0.0409548832369054
ACH-000235,-0.0191754527989648
ACH-000237,0.001323672971083033
ACH-000238,0.07999112609486915
ACH-000242,-0.22327993152371808
ACH-000243,0.06654830528857911
ACH-000244,-0.10597165201993608
