,TEKT5 (146279)
ACH-000004,-0.08705658221111336
ACH-000005,-0.10817552997319374
ACH-000007,0.035201369102118886
ACH-000009,0.08454531015410825
ACH-000011,0.014320040793633325
ACH-000012,0.01510367794403625
ACH-000013,0.020862469606909264
ACH-000014,-0.027998743695431462
ACH-000015,-0.17716603522735772
ACH-000017,-0.04441058951643469
ACH-000018,0.1725776789370941
ACH-000019,0.11052124228952533
ACH-000021,-0.22395292747296566
ACH-000022,0.048913386833406285
ACH-000025,-0.03292472629546698
ACH-000028,-0.006177451336409561
ACH-000030,0.12914854598249287
ACH-000035,-0.1934610127326582
ACH-000036,-0.02577941922309503
ACH-000037,-0.08476862438888333
ACH-000039,0.06876582524077986
ACH-000040,-0.04022085802945746
ACH-000041,0.04358099923420086
ACH-000042,-0.08916295051849064
ACH-000045,-0.08068957629855651
ACH-000047,0.015977556908017037
ACH-000052,-0.026774903856598458
ACH-000053,-0.07160476226039908
ACH-000054,-0.0618944194308418
ACH-000055,0.043376665407818316
ACH-000060,0.08969200908432863
ACH-000067,0.058560590671317685
ACH-000070,-0.07004876314462999
ACH-000075,-0.2403707520472993
ACH-000078,0.15550661044217864
ACH-000082,-0.02334423932465829
ACH-000085,-0.04050786695162986
ACH-000086,0.07711662180302317
ACH-000087,0.1107257149590354
ACH-000092,0.0031189808400670545
ACH-000095,-0.061668162168061286
ACH-000097,-0.05403192885681653
ACH-000098,-0.105944260420179
ACH-000099,0.10051312178217876
ACH-000108,0.09329170254923838
ACH-000113,-0.00374187774649394
ACH-000116,-0.11727890564419992
ACH-000118,0.020038208670991427
ACH-000120,-0.09270426825125834
ACH-000123,0.17231166581864632
ACH-000127,-0.028132474850747786
ACH-000128,0.0005093749188764129
ACH-000132,8.92272956826498e-05
ACH-000133,0.01767851359331484
ACH-000137,-0.07724635293339488
ACH-000138,-0.07813428872501887
ACH-000142,0.006258083285049198
ACH-000143,0.0503551077063359
ACH-000146,0.02058843121263089
ACH-000148,0.003629396469852768
ACH-000150,-0.051413500088725465
ACH-000152,-0.12362879019656912
ACH-000153,0.015253823597575288
ACH-000159,-0.04856030617961817
ACH-000160,0.014667253744794044
ACH-000163,-0.09797728025392204
ACH-000167,-0.07015057668226055
ACH-000168,-0.4521519849076065
ACH-000169,0.0894272709094409
ACH-000178,0.008989715954580013
ACH-000183,0.0052787309867806135
ACH-000188,0.10773945924493124
ACH-000189,-0.18030849511379776
ACH-000190,0.01106093261676094
ACH-000198,-0.11707360741827486
ACH-000203,-0.09574401918889812
ACH-000204,0.1505466595977557
ACH-000206,-0.09003191611234466
ACH-000207,0.06697512827976285
ACH-000208,0.0195624991431458
ACH-000210,0.4629007807558772
ACH-000211,0.021079911955859447
ACH-000215,-0.04219333371372325
ACH-000221,-0.06430465024427276
ACH-000222,0.002074993728284372
ACH-000223,-0.005363209046958918
ACH-000226,-0.004662685001161091
ACH-000227,-0.01700098137187509
ACH-000228,0.10769010785114808
ACH-000231,-0.08158237983863634
ACH-000232,-0.10194648551792118
ACH-000233,-0.007148666317147914
ACH-000234,0.07381811414160186
ACH-000235,-0.0057897375753977656
ACH-000237,-0.0789385571789776
ACH-000238,0.11092606530621844
ACH-000242,0.2705878670645057
ACH-000243,-0.16906816465824565
ACH-000244,-0.011918277978611716
ACH-000246,0.04463606883535374
ACH-000248,0.15243721328345214
ACH-000250,0.04421843198783936
ACH-000251,0.013629690025324409
ACH-000252,-0.1011885182743233
ACH-000253,-0.09845197380244053
ACH-000255,0.1825200989181866
ACH-000256,0.1664447574331946
ACH-000257,-0.12132437301027005
ACH-000258,-0.19392410771228769
ACH-000259,-0.03339257439142383
ACH-000260,0.03389640199927945
ACH-000261,-0.06470529265094475
ACH-000262,0.0639745188000994
ACH-000263,0.07874244585910564
ACH-000264,0.0014825210654167995
ACH-000265,-0.2299067679820306
ACH-000266,-0.015368863250088738
ACH-000272,-0.004962791081863558
ACH-000274,-0.14762063626285502
ACH-000277,0.0924694073697787
ACH-000278,0.01906249448302165
ACH-000279,-0.022539319646541642
ACH-000280,-0.0003901681832769174
ACH-000281,-0.17970581038354688
ACH-000288,-0.03900588745471965
ACH-000291,-0.010198250038414779
ACH-000293,0.022155757611175376
ACH-000294,-0.08381889393825909
ACH-000295,-0.17584486979537375
ACH-000296,0.05309783318581741
ACH-000302,0.0014784350744421948
ACH-000304,0.1764905005706443
ACH-000307,0.0010583973372000996
ACH-000308,0.036104190891485526
ACH-000310,0.02441262470697396
ACH-000311,-0.13309770817708322
ACH-000312,-0.12434059322757735
ACH-000315,-0.4036865511113116
ACH-000316,-0.07051614906377056
ACH-000317,-0.14266857293219004
ACH-000318,0.04488077501551748
ACH-000319,-0.0741508155856462
ACH-000320,-0.2345874280617319
ACH-000322,-0.23275381461194544
ACH-000323,0.10690031577481916
ACH-000324,0.004376355206565825
ACH-000329,-0.028058407994272425
ACH-000330,-0.07250485336056303
ACH-000331,-0.029466673702505337
ACH-000332,-0.0051141991274640105
ACH-000334,-0.06955741577577917
ACH-000335,0.0519287173376656
ACH-000336,-0.11857843902122832
ACH-000337,0.08056975594386202
ACH-000338,0.5929583641097582
ACH-000339,0.020494859020356342
ACH-000341,0.13254544207102412
ACH-000348,-0.038500928300747736
ACH-000350,0.02177233448915121
ACH-000352,-0.033062642013858896
ACH-000356,-0.0018537675776259177
ACH-000361,0.020344099720303984
ACH-000362,-0.014295091434339685
ACH-000363,-0.07229564161709427
ACH-000364,-0.09570474814020047
ACH-000365,-0.09619631640524948
ACH-000366,0.06449421416076112
ACH-000368,-0.09404006348476493
ACH-000374,-0.02712180382164821
ACH-000375,0.2773027335185901
ACH-000376,-0.03334524790108016
ACH-000381,0.01329362120981458
ACH-000383,0.059347006686791375
ACH-000387,-0.10971351281396118
ACH-000389,-0.016987553297396624
ACH-000390,-0.0443569631839424
ACH-000393,-0.018279919343356536
ACH-000395,-0.14937311560248584
ACH-000396,-0.2550632798758889
ACH-000397,0.02994332898727945
ACH-000401,-0.08465290503564801
ACH-000402,0.04481351060821318
ACH-000403,0.08860792142494563
ACH-000404,-0.04275596002552134
ACH-000406,-0.03478411224532985
ACH-000407,-0.07885680288912048
ACH-000408,0.05075182454009265
ACH-000410,0.02941449842768744
ACH-000411,-0.046855724675744725
ACH-000414,-0.053735522557261696
ACH-000415,-0.028094213322348183
ACH-000416,-0.03532239081956955
ACH-000420,-0.02493011648056091
ACH-000421,-0.02516059024175825
ACH-000424,-0.07673659713086244
ACH-000425,-0.05187779752932832
ACH-000426,-0.12585083847553688
ACH-000427,-0.06295595158254713
ACH-000433,0.09975301728033263
ACH-000435,0.11949736701217024
ACH-000436,-0.2507873214169086
ACH-000444,-0.14155794693646342
ACH-000445,0.19276933274588584
ACH-000448,-0.03963802724043232
ACH-000450,0.11348192896326614
ACH-000452,-0.08087456535438978
ACH-000454,0.0936882850184512
ACH-000458,-0.15341898355434094
ACH-000459,-0.06674470544910224
ACH-000460,0.04164399526936573
ACH-000461,0.09025273819901647
ACH-000463,-0.048517563601744286
ACH-000464,0.007775214460191577
ACH-000466,0.06301703390509747
ACH-000467,-0.017700812955996702
ACH-000468,-0.06973522466984086
ACH-000469,-0.06992386522465525
ACH-000470,-0.02299553569987741
ACH-000471,-0.04159008364137204
ACH-000472,-0.06231521725027005
ACH-000473,-0.04185525792288848
ACH-000475,-0.08161652309677507
ACH-000476,-0.051881804288512405
ACH-000477,-0.17627093817855108
ACH-000479,-0.32553360241602103
ACH-000480,0.1175250268531496
ACH-000481,0.04712604159507583
ACH-000483,-0.07387629369001872
ACH-000484,-0.16235871719812556
ACH-000485,-0.01544050093030914
ACH-000486,0.04374069137679757
ACH-000487,-0.10773904781662133
ACH-000488,-0.037475437065799484
ACH-000490,0.000552462989893656
ACH-000491,-0.0784042326915445
ACH-000495,0.0009727775992409681
ACH-000496,-0.03883867170373388
ACH-000499,-0.18904793759382885
ACH-000500,-0.03227654489831306
ACH-000502,-0.13165480323733816
ACH-000503,-0.007033004188810644
ACH-000505,-0.16217865566861978
ACH-000507,0.12886288569590015
ACH-000510,-0.08450773171927364
ACH-000511,0.02958017849607052
ACH-000512,-0.045865779167471615
ACH-000516,0.03286557786671189
ACH-000517,-0.04415347937287868
ACH-000518,-0.016640041226093118
ACH-000520,0.054774610990276015
ACH-000521,-0.025153966704588568
ACH-000522,-0.04209239442075046
ACH-000524,-0.031013132792434044
ACH-000527,-0.05522618525879922
ACH-000528,-0.003921904509697784
ACH-000537,0.06273062932190714
ACH-000541,-0.4060749256625718
ACH-000542,-0.014676004849567962
ACH-000544,-0.1247672117186708
ACH-000545,0.04980346001177298
ACH-000547,-0.22951838980167025
ACH-000548,0.01077575678058695
ACH-000549,-0.12693784578497005
ACH-000550,-0.07644945728480686
ACH-000552,-0.17330847434317406
ACH-000556,-0.14917959565928338
ACH-000557,-0.009059790674208595
ACH-000569,-0.004935415769846071
ACH-000570,-0.002737076658606602
ACH-000571,-0.020488527042590483
