,JAK1 (3716)
ACH-000004,-0.1731810100535795
ACH-000005,-0.22492946830847824
ACH-000007,-0.06891113974060294
ACH-000009,-0.0983767666722936
ACH-000011,-0.04626379075485351
ACH-000012,-0.2589071568578247
ACH-000013,-0.12329556768119344
ACH-000014,0.3043580262210253
ACH-000015,0.0041471121431403595
ACH-000017,-0.007766850824627152
ACH-000018,-0.1222486216692104
ACH-000019,-0.19320087358926535
ACH-000021,-0.16715053981366107
ACH-000022,-0.14627386414188046
ACH-000025,-0.1264373278370805
ACH-000028,-0.1421804652595854
ACH-000030,-0.1145871258911284
ACH-000035,-0.18011860508043406
ACH-000036,0.029715777074296294
ACH-000037,-0.1245763002517621
ACH-000039,0.04843339384157837
ACH-000040,-0.11612638213513495
ACH-000041,-0.11305246870319785
ACH-000042,-0.002211226470704275
ACH-000045,-0.014965946919812909
ACH-000047,-0.2687519151988657
ACH-000052,-0.2957909744225184
ACH-000053,-0.038270794813020495
ACH-000054,-0.1111069513464576
ACH-000055,-0.1061071295149385
ACH-000060,-0.03573868701352867
ACH-000067,-0.27162853597229114
ACH-000070,-0.12174252913838167
ACH-000075,-0.2657198739715586
ACH-000078,-0.14724790675014546
ACH-000082,-0.270029800903675
ACH-000085,-0.2507748011510467
ACH-000086,-0.25340419197613395
ACH-000087,-0.14427999923087387
ACH-000092,-0.3715162418690146
ACH-000095,-0.014800111548836025
ACH-000097,-0.10559899566447586
ACH-000098,-0.3183966548326897
ACH-000099,-0.02673998194459609
ACH-000108,-0.10127605401596218
ACH-000113,-0.06527472005153613
ACH-000116,-0.08609250874891672
ACH-000118,0.030932243723504775
ACH-000120,-0.2927854295448131
ACH-000123,-0.13229493851503446
ACH-000127,-0.011514933935107934
ACH-000128,-0.12184774528533393
ACH-000132,-0.19742780024714468
ACH-000133,-0.14295576212954114
ACH-000137,-0.25869678606645463
ACH-000138,0.013353438245047077
ACH-000142,-0.1717253692862904
ACH-000143,-0.09734375766220854
ACH-000146,-0.041227577409371635
ACH-000148,-0.13905315757625106
ACH-000150,-0.12870640553932042
ACH-000152,-0.0696818134309394
ACH-000153,-0.029248266133581995
ACH-000159,-0.0016784388013885785
ACH-000160,-0.3100238883564958
ACH-000163,-0.07606284530437223
ACH-000167,-0.10189932800741536
ACH-000168,-0.1567024148363852
ACH-000169,-0.16364316115510108
ACH-000178,-0.07419742035547301
ACH-000183,-0.13286436463320467
ACH-000188,0.02497436680570094
ACH-000189,-0.2561594818780539
ACH-000190,-0.11674877202413615
ACH-000198,0.007893600271491491
ACH-000203,-0.5650637305234639
ACH-000204,-0.27546179236410123
ACH-000206,-0.28437826692727913
ACH-000207,-0.4235405771700991
ACH-000208,-0.05175320948124607
ACH-000210,-0.11386812560584153
ACH-000211,-0.06200704718734664
ACH-000215,-0.049463204755750514
ACH-000221,-0.13377381827526333
ACH-000222,-0.2686657323102208
ACH-000223,-0.03627645888782111
ACH-000226,-0.06606748878906851
ACH-000227,-0.10450671110760393
ACH-000228,-0.0997000007544636
ACH-000231,0.015115975597223434
ACH-000232,-0.5125414478767962
ACH-000233,-0.02466123366733788
ACH-000234,-0.1032086693066159
ACH-000235,-0.05111610132690098
ACH-000237,-0.005496595773597306
ACH-000238,-0.1721610247916206
ACH-000242,-0.1509978060988288
ACH-000243,-0.04620962162097123
ACH-000244,-0.1512281809300455
ACH-000246,-0.022278914659443868
ACH-000248,-0.0634822149073875
ACH-000250,-0.2375902134300035
ACH-000251,0.09218505987112996
ACH-000252,-0.3099057847763235
ACH-000253,-0.004748634081259698
ACH-000255,-0.5951487255087091
ACH-000256,0.23016522332996406
ACH-000257,-0.2418409580235249
ACH-000258,-0.08593485612675064
ACH-000259,-0.08031647675264374
ACH-000260,-0.2698622868088217
ACH-000261,-0.03137502414556605
ACH-000262,-0.29520903019602873
ACH-000263,-0.2630759589392277
ACH-000264,-0.0973194510090783
ACH-000265,0.03310222499895662
ACH-000266,-0.16524903220096948
ACH-000272,-0.2689009136339966
ACH-000274,-0.1820950458161724
ACH-000277,-0.11860640738140728
ACH-000278,-0.17049260595310586
ACH-000279,-0.222126443569072
ACH-000280,-0.2067445989124732
ACH-000281,-0.033076967158385435
ACH-000288,-0.15158931274741902
ACH-000291,-0.5201894989795421
ACH-000293,-0.05301938998129405
ACH-000294,-0.12516160996783718
ACH-000295,0.002948689902081626
ACH-000296,-0.20679582570300373
ACH-000302,-0.07141455494935935
ACH-000304,0.13915658656547605
ACH-000307,-0.15009320478022606
ACH-000308,0.17906887437132354
ACH-000310,-0.0187776950562972
ACH-000311,-0.10242719570216056
ACH-000312,-0.07350229483343808
ACH-000315,0.031601803658360884
ACH-000316,-0.23538039917016595
ACH-000317,-0.13842042336567528
ACH-000318,-0.29250799960787016
ACH-000319,-0.19952673180460886
ACH-000320,-0.09299373930327952
ACH-000322,-0.004593477601943318
ACH-000323,-0.2691545324366824
ACH-000324,-0.16111359154209778
ACH-000329,-0.2474660627140093
ACH-000330,-0.17796696656348895
ACH-000331,-0.17449290716326518
ACH-000332,-0.13066322548591916
ACH-000334,0.15196861396205716
ACH-000335,-0.24918681936908646
ACH-000336,0.06725242589566978
ACH-000337,0.06217691348072318
ACH-000338,-0.05157462446825661
ACH-000339,0.025985127251097376
ACH-000341,-0.010538488731267674
ACH-000348,-0.03918352917684974
ACH-000350,-0.07797602643778791
ACH-000352,-0.2313117715936763
ACH-000356,-0.05685604894084152
ACH-000361,0.06709329627126975
ACH-000362,0.030416373569053294
ACH-000363,-0.15526379127648482
ACH-000364,-0.3021105129630382
ACH-000365,-0.09988756486917448
ACH-000366,-0.17859475134833375
ACH-000368,-0.2873095976557681
ACH-000374,-0.13686307994409092
ACH-000375,-0.019550927478565773
ACH-000376,-0.11447193291258514
ACH-000381,-0.16768583951456786
ACH-000383,-0.15791574541110778
ACH-000387,-0.2875358046646788
ACH-000389,-0.4727559533629866
ACH-000390,-0.5327556490185921
ACH-000393,0.054375650604533185
ACH-000395,-0.06740047936464594
ACH-000396,0.10927474925459738
ACH-000397,-0.2486813700605313
ACH-000401,0.12406919367270608
ACH-000402,0.07789560659575648
ACH-000403,-0.024137717214932783
ACH-000404,-0.025776393584991533
ACH-000406,-0.10765933537554423
ACH-000407,-0.2015698442848347
ACH-000408,-0.2368793334766114
ACH-000410,-0.40014207158738174
ACH-000411,-0.09645808489399596
ACH-000414,-0.1503077126552002
ACH-000415,-0.19975052453594214
ACH-000416,-0.22311747650298533
ACH-000420,0.054361884769239005
ACH-000421,-0.06967694523602788
ACH-000424,-0.19720649705456134
ACH-000425,0.17688242036632493
ACH-000426,-0.3390051795699948
ACH-000427,-0.1786232566518922
ACH-000433,0.03824294770210455
ACH-000435,-0.38111230743851066
ACH-000436,-0.6939644232982827
ACH-000444,-0.1693063491903619
ACH-000445,-0.010420112315738295
ACH-000448,-0.3103607599825581
ACH-000450,-0.13700692166417391
ACH-000452,-0.3322898149007726
ACH-000454,-0.21377492866797546
ACH-000458,-0.01838367321218234
ACH-000459,-0.15383148083087653
ACH-000460,-0.05046802622870526
ACH-000461,-0.1259490659825909
ACH-000463,-0.1801983968776914
ACH-000464,-0.12979685225259616
ACH-000466,-0.14799735486592788
ACH-000467,-0.12064496307534063
ACH-000468,-0.15549436432299896
ACH-000469,0.02986179801015401
ACH-000470,0.1079731246447198
ACH-000471,-0.3272669216129121
ACH-000472,-0.0913526441404071
ACH-000473,-0.011060768776029396
ACH-000475,-0.15938790474929795
ACH-000476,-0.12330699950880618
ACH-000477,0.009999834056463637
ACH-000479,0.1914325128467929
ACH-000480,-0.060287212885348836
ACH-000481,-0.1656947260229485
ACH-000483,-0.13758641874779948
ACH-000484,-0.07526402356666165
ACH-000485,-0.08287125115929671
ACH-000486,-0.055661160872025696
ACH-000487,-0.09809096625842874
ACH-000488,-0.07371314326959871
ACH-000490,-0.1733607397545991
ACH-000491,-0.230631201521156
ACH-000495,-0.13033795031672607
