,LAMTOR2 (28956)
ACH-000835,-0.5933412296363967
ACH-000836,-0.5607129290041225
ACH-000837,-0.5574368283778817
ACH-000838,-0.34094221337387504
ACH-000839,-0.7243278418543939
ACH-000840,-0.746538661349932
ACH-000841,-0.40479392080659204
ACH-000843,-0.7414023576281541
ACH-000846,-0.559603376491569
ACH-000847,-0.285843735287188
ACH-000848,-0.6533189697784719
ACH-000849,-0.2342930162957597
ACH-000851,-0.5868549616264512
ACH-000855,-0.5536900961283837
ACH-000856,-0.8206993203549815
ACH-000858,-0.53071832296842
ACH-000859,-0.566483557801536
ACH-000861,-0.4468389397423443
ACH-000862,-0.4546868218848715
ACH-000865,-0.648497931712765
ACH-000866,-0.23501449996524426
ACH-000867,-0.5223810838103097
ACH-000869,-0.5441878595999816
ACH-000872,-0.3632502609956639
ACH-000873,-0.4484826066521429
ACH-000876,-0.7190073626183183
ACH-000878,-0.3769875208620753
ACH-000880,-0.3965479822444665
ACH-000881,-0.462030249863044
ACH-000882,-0.6415192992647746
ACH-000884,-0.37289426654969976
ACH-000885,-0.7232858401174804
ACH-000887,-0.6247548687524177
ACH-000889,-0.5897488841712298
ACH-000896,-0.4077249635099995
ACH-000898,-0.2788495481787809
ACH-000900,-0.5514744791877717
ACH-000901,-0.5833283398629976
ACH-000905,-0.526569439076212
ACH-000906,-0.5909956229211479
ACH-000907,-0.7449268200486312
ACH-000910,-0.4443101789850184
ACH-000911,-0.7341445671417279
ACH-000912,-0.6364722433483879
ACH-000913,-0.6760804142737762
ACH-000915,-0.5070922454068512
ACH-000916,0.11023202286528286
ACH-000917,-0.5812382190415315
ACH-000920,-0.5371353187317609
ACH-000921,-0.7122212091315478
ACH-000924,-0.4783841420662962
ACH-000926,-0.4686160055994116
ACH-000928,-0.27630880607167063
ACH-000929,-0.06664394071441794
ACH-000932,-0.4592404041082921
ACH-000935,-0.15774749764542706
ACH-000936,-0.7462310012550084
ACH-000937,-0.28088921024091495
ACH-000938,-0.5096487385096867
ACH-000939,-0.6841497107841636
ACH-000941,-0.4503945556797957
ACH-000943,-0.4385420497719867
ACH-000946,-0.3117657390164487
ACH-000947,-0.4945941322314016
ACH-000948,-0.6997017407714666
ACH-000950,-0.4207414788629748
ACH-000953,-0.2603788639242192
ACH-000954,-0.4396193274001111
ACH-000957,-0.6545880027589345
ACH-000958,-0.817991707647335
ACH-000960,-0.5647601743497513
ACH-000963,-0.3940077196042949
ACH-000968,-0.4321260267394809
ACH-000969,-0.5185010466798369
ACH-000972,-0.4139535932385784
ACH-000973,-0.3143515594903579
ACH-000974,-0.5503615045975871
ACH-000978,-0.6144628342495881
ACH-000984,-0.4621683197982813
ACH-000986,-0.2420032235183235
ACH-000988,-0.31703659755200514
ACH-000993,-0.5610232614527948
ACH-000994,-0.3813661512348762
ACH-000996,-0.549390139876216
ACH-001001,-0.7346027571303909
ACH-001020,-0.3813831018511391
ACH-001028,-0.5647301833709933
ACH-001031,-0.7274506660904149
ACH-001038,-0.2689577578370683
ACH-001048,-0.4761157202655956
ACH-001050,-0.6830838310808907
ACH-001053,-0.4808630468466752
ACH-001054,-0.5435253971175047
ACH-001061,-0.4505563255301026
ACH-001067,-0.6810701617236783
ACH-001075,-0.6934240136285069
ACH-001096,-0.6758198253224169
ACH-001111,-0.7735673611162495
ACH-001119,-0.5668123538378389
ACH-001128,-0.7898378829539711
ACH-001134,-0.6190222274667325
ACH-001151,-0.4446065699915575
ACH-001163,-0.7040492196255339
ACH-001164,-0.7327063811314279
ACH-001183,-0.547275247450187
ACH-001192,-0.6040292602047638
ACH-001193,-0.4022009908850641
ACH-001196,-0.6082427871606533
ACH-001197,-0.6447153995518713
ACH-001205,-0.6169895881638467
ACH-001211,-0.5034008951710688
ACH-001212,-0.7518248958444611
ACH-001228,-0.10696934700287547
ACH-001232,-0.440812159766754
ACH-001239,-0.2398375727841373
ACH-001270,-0.5056553339232083
ACH-001274,-0.3962986677707981
ACH-001275,-0.6061093215744078
ACH-001277,-0.3964635439243725
ACH-001278,-0.5769378394657231
ACH-001280,-0.08697048355574152
ACH-001283,-0.6171957240550705
ACH-001289,-0.17514867610158888
ACH-001300,-0.3140322491221445
ACH-001301,-0.4602704726848343
ACH-001302,-0.3259832420883986
ACH-001306,-0.5492784234036494
ACH-001318,-0.4322102950373284
ACH-001322,-0.3883561946395033
ACH-001328,-0.477543505140741
ACH-001332,-0.6391027946319037
ACH-001336,-0.9125656254213961
ACH-001346,-0.5486447590268246
ACH-001353,-0.5008223032946588
ACH-001354,-0.7206140398742701
ACH-001367,-0.3840211831101589
ACH-001368,-0.6137531859301647
ACH-001374,-0.5012505227617371
ACH-001377,-0.34581317315722665
ACH-001380,-0.6720136670916921
ACH-001391,-0.6664716171017577
ACH-001408,-0.7311084401411799
ACH-001430,-0.3584536236484053
ACH-001431,-0.4141169165501222
ACH-001450,-0.4285968018066437
ACH-001496,-0.6060979547626725
ACH-001500,-0.4254074241585944
ACH-001523,-0.639468039775655
ACH-001532,-0.3922584077083552
ACH-001550,-0.4156201851013895
ACH-001552,-0.6511740370179084
ACH-001554,-0.4784965948169657
ACH-001654,-0.7615687373431037
ACH-001735,-0.6262046173055006
ACH-001736,-0.5658995503627068
ACH-001737,0.2332648210431835
ACH-001740,-0.5067801647219184
ACH-001745,-0.5286104290928739
ACH-001765,-0.40214566759148695
