,COX6B1 (1340)
ACH-000004,-0.22041947829726435
ACH-000005,-0.3047902892763925
ACH-000007,-0.3220300910841935
ACH-000009,-0.17233850613505144
ACH-000011,0.04919718504795748
ACH-000012,-0.28351525130743804
ACH-000013,-0.4370054188217105
ACH-000014,-0.21744369819763848
ACH-000015,-0.6377066864241208
ACH-000017,-0.1716821389175116
ACH-000018,-0.2459578506047385
ACH-000019,-0.27420022499557506
ACH-000021,-0.3065382751918681
ACH-000022,-0.2557815209490719
ACH-000025,-0.1718979498919914
ACH-000028,-0.16076336415729492
ACH-000030,-0.36024610700727744
ACH-000035,-0.40508788515682537
ACH-000036,0.14400947880909748
ACH-000037,-0.13871072314210778
ACH-000039,-0.2268206273187825
ACH-000040,-0.05486648198889196
ACH-000041,-0.15983983374002622
ACH-000042,-0.10407341503457704
ACH-000045,-0.4150961528556666
ACH-000047,-0.27708184563657
ACH-000052,-0.02627139566182688
ACH-000053,-0.2223907425221433
ACH-000054,-0.10004958951801728
ACH-000055,-0.22625466363874866
ACH-000060,0.06251989249595014
ACH-000067,-0.27491130983889944
ACH-000070,-0.4586848964305181
ACH-000075,-0.22568924767728485
ACH-000078,-0.2055303369804186
ACH-000082,-0.12195875127722015
ACH-000085,-0.1849007582295048
ACH-000086,-0.2560192025438027
ACH-000087,-0.5068320800651335
ACH-000092,-0.2970619323692302
ACH-000095,0.09507202904965294
ACH-000097,-0.3783258884416079
ACH-000098,-0.2698661827522815
ACH-000099,-0.22750210374443214
ACH-000108,-0.21634975661906192
ACH-000113,-0.4520572897886356
ACH-000116,-0.26642177891300844
ACH-000118,-0.3602667176343984
ACH-000120,-0.11441933983770837
ACH-000123,-0.2371948387919912
ACH-000127,-0.2396490792156043
ACH-000128,-0.3562313944565678
ACH-000132,-0.032646828775351355
ACH-000133,-0.07715217232958235
ACH-000137,-0.4087656381216337
ACH-000138,-0.4441845068197013
ACH-000142,-0.1824996938551822
ACH-000143,-0.04819302869669615
ACH-000146,-0.3809968374236768
ACH-000148,-0.14027303939675856
ACH-000150,-0.1868322298245511
ACH-000152,-0.25182348295060103
ACH-000153,-0.3805795606850533
ACH-000159,-0.20024493404030105
ACH-000160,-0.3898094748431419
ACH-000163,-0.1449801979405336
ACH-000167,-0.010285352528529352
ACH-000168,-0.02809146292043547
ACH-000169,-0.10669813026771784
ACH-000178,-0.20481753644998574
ACH-000183,-0.6738864574577357
ACH-000188,-0.17647768086737306
ACH-000189,-0.35278814895774857
ACH-000190,-0.5368935524411788
ACH-000198,-0.1826499884361771
ACH-000203,-0.1288289895731648
ACH-000204,-0.2633750994648531
ACH-000206,-0.4445169689615336
ACH-000207,-0.3033613747385143
ACH-000208,-0.29883726095218416
ACH-000210,-0.4795504923117964
ACH-000211,-0.1239038159501546
ACH-000215,-0.18344000939766375
ACH-000221,-0.4919081216986596
ACH-000222,-0.21455937680088005
ACH-000223,-0.31681321069484564
ACH-000226,-0.05564398930156346
ACH-000227,-0.21206817417302928
ACH-000228,-0.3605071117988592
ACH-000231,0.08443696899251134
ACH-000232,-0.10451802331199356
ACH-000233,-0.34589276232094024
ACH-000234,-0.2353345085552771
ACH-000235,-0.3227503960821131
ACH-000237,-0.10819815375631757
ACH-000238,-0.05096114080543035
ACH-000242,0.01585899849134363
ACH-000243,-0.10976121084143033
ACH-000244,-0.1442401403872525
ACH-000246,-0.3904037804648616
ACH-000248,-0.3046925449123967
ACH-000250,0.02888853207998367
ACH-000251,-0.4117372470516309
ACH-000252,-0.07099191008025499
ACH-000253,-0.13744055595138516
ACH-000255,-0.006172053643903462
ACH-000256,-0.22268899760472985
ACH-000257,-0.4578544902194168
ACH-000258,-0.39621805953865147
ACH-000259,-0.1176489434518162
ACH-000260,-0.11238197082695622
ACH-000261,-0.14016899891308945
ACH-000262,-0.3651257327951043
ACH-000263,-0.3671176107805449
ACH-000264,-0.13688450213751396
ACH-000265,-0.2440970548414225
ACH-000266,-0.10476685132334562
ACH-000272,-0.13367627134024698
ACH-000274,-0.1636599216520754
ACH-000277,-0.4201197344020376
ACH-000278,-0.2483280787325905
ACH-000279,-0.21902312991142076
ACH-000280,-0.3643786815564282
ACH-000281,-0.09605551158268864
ACH-000288,-0.1456504118086344
ACH-000291,-0.2878978874009312
ACH-000293,-0.5349746760812365
ACH-000294,-0.08544017697511581
ACH-000295,-0.19828193490624532
ACH-000296,0.03739846746816943
ACH-000302,-0.28463137921787524
ACH-000304,-0.4832413980188444
ACH-000307,-0.11953903410320656
ACH-000308,-0.22321789644392176
ACH-000310,-0.12518328160399952
ACH-000311,-0.1377494445560665
ACH-000312,-0.27878152123190364
ACH-000315,-0.3947493373825253
ACH-000316,0.0138650349856302
ACH-000317,-0.3082972252624345
