,FADD (8772)
ACH-000585,-0.25598118196402536
ACH-000588,-0.6936387656523094
ACH-000589,-0.2523288643775485
ACH-000591,0.1798325389398595
ACH-000593,-0.2380871941152277
ACH-000600,-0.190605631551254
ACH-000601,-0.24623247102648305
ACH-000605,-0.6470623114403474
ACH-000606,-0.4478997639765314
ACH-000608,-0.20357466289616025
ACH-000614,-0.15229758542695776
ACH-000616,-0.030095054142228857
ACH-000618,-0.4779639043411206
ACH-000619,-0.6519883535785138
ACH-000620,-0.13953166424413593
ACH-000621,0.016258832177197133
ACH-000622,-0.01200721384154317
ACH-000623,-0.03338351381922981
ACH-000624,-0.2288365763857497
ACH-000627,-0.41382433197843815
ACH-000630,-0.5274284512086257
ACH-000631,-0.06159203169198376
ACH-000632,-0.1519346551426239
ACH-000633,-0.20987521462425526
ACH-000637,-0.120736692677641
ACH-000638,-0.3109055992021495
ACH-000646,-0.2533318595262399
ACH-000647,-0.2670208210868007
ACH-000648,-0.9205878197021348
ACH-000649,-0.2323650916204683
ACH-000651,0.02849126842209242
ACH-000652,-0.2286635602124026
ACH-000653,-0.13616001431237626
ACH-000657,-0.09136435877511298
ACH-000658,-0.17348839159125404
ACH-000661,-0.38856040553284027
ACH-000662,-0.4974713502608969
ACH-000663,-0.5446534526935153
ACH-000665,-0.27551999050972203
ACH-000671,-0.3058466226716633
ACH-000672,0.047457474623930566
ACH-000673,-0.07796405242483596
ACH-000676,-0.08796810185894892
ACH-000677,-0.2398596854056428
ACH-000681,-0.011406178494630577
ACH-000683,0.030438520524640064
ACH-000684,-0.36761761599846776
ACH-000688,-0.2907966763645685
ACH-000693,-0.2781824070697971
ACH-000694,-0.5153595574647979
ACH-000695,0.08824245615913669
ACH-000696,-0.29312587691206865
ACH-000697,-0.14489393212603074
ACH-000699,-0.1267016495543456
ACH-000701,0.03091132452771671
ACH-000706,-0.14638555989574087
ACH-000711,-0.062005687177457115
ACH-000713,-0.40486815479890026
ACH-000714,-0.3223582647216525
ACH-000718,-0.27005840241388274
ACH-000720,0.13787684754110616
ACH-000721,-0.10619115008313897
ACH-000724,-0.14054802478788325
ACH-000725,-0.15381725039722866
ACH-000732,-0.16435269723408547
ACH-000734,-0.5003409503515921
ACH-000735,-0.08950153836409358
ACH-000736,-0.3742689080052273
ACH-000738,-0.29633611699540524
ACH-000746,-0.08724450756319271
ACH-000747,-0.29695847720785445
ACH-000748,-0.4535143292997916
ACH-000753,-0.08078337567751896
ACH-000756,-0.2619993912662729
ACH-000757,0.09069196052008367
ACH-000758,-0.20872998438939255
ACH-000760,-0.15033317008500313
ACH-000762,-0.3770085301659885
ACH-000763,-0.6409700909835415
ACH-000764,-0.36056534261443296
ACH-000765,-0.01311788573646178
ACH-000766,-0.012603595651044904
ACH-000767,-0.03589721521919545
ACH-000768,-0.2366271764860804
ACH-000769,0.07722507874298062
ACH-000770,-0.2294254750989975
ACH-000771,-0.12103096675840185
ACH-000773,-0.4635948365690788
ACH-000776,-0.31089899976818497
ACH-000777,-0.2315414007548825
ACH-000778,-0.677796639756648
ACH-000781,-0.15505567078001414
ACH-000782,-0.10195835803438492
ACH-000783,-0.4968554713371173
ACH-000784,-0.06342189813623858
ACH-000785,-0.09242043866200524
ACH-000787,-0.05292258812347882
ACH-000788,-0.1491341322348992
ACH-000791,-0.45003158790743736
ACH-000792,-0.25555926911492977
ACH-000794,-0.3834891192918353
ACH-000796,-0.25310181392102205
ACH-000798,-0.399997521355338
ACH-000799,-0.07209889587171409
ACH-000800,-0.03907900772619161
ACH-000802,-0.4252965472617533
ACH-000804,0.008690951301493673
ACH-000805,-0.15071979416050246
ACH-000809,-0.2976225476215649
ACH-000810,-0.05227193686749392
ACH-000811,-0.13728942065234634
ACH-000817,-0.5817087297206484
ACH-000819,-0.16460573626248245
ACH-000820,-0.30515947550709005
ACH-000821,-1.2550463577135933
ACH-000822,-0.3641080280204905
ACH-000823,-0.3447519463946784
ACH-000824,-0.3125040959033015
ACH-000827,-0.10806150458364956
ACH-000829,-0.08422230425789845
ACH-000831,-0.21708732580150328
ACH-000832,-0.13235187237923265
ACH-000833,0.14596845948242734
ACH-000834,0.8693954465852676
ACH-000835,-0.13120090733635614
ACH-000836,-0.1368024066551795
ACH-000837,-0.14544979715507864
ACH-000838,-0.12631294400352305
ACH-000839,-0.2279237801028534
ACH-000840,-0.5558641441377901
ACH-000841,-0.8426086161312419
ACH-000843,-0.4223584255868408
ACH-000846,-0.6077528399675728
ACH-000847,-0.084183429037739
ACH-000848,-0.44309739629615796
ACH-000849,-0.17777565543587914
ACH-000851,-0.1429425352786085
ACH-000855,0.00533842104818069
ACH-000856,-0.048126068136130414
ACH-000858,-0.1457760952287857
ACH-000859,-0.4301943041157949
ACH-000861,-0.3095044678690437
ACH-000862,-0.4336532793178832
ACH-000865,-0.1873819507980575
ACH-000866,-0.2288849192887163
ACH-000867,-0.13936967115069182
ACH-000869,0.04701104184865261
ACH-000872,-0.1645038499439799
ACH-000873,-0.0410820257314805
ACH-000876,-0.21844614636242288
ACH-000878,0.06772304015407582
ACH-000880,-0.1583300195429524
ACH-000881,-0.15885102600042375
ACH-000882,-0.10513741055568468
ACH-000884,-0.20666361176989587
ACH-000885,-0.2704433934793581
ACH-000887,-0.2545026926719313
ACH-000889,-0.1605288691498818
ACH-000896,-0.21750954820866564
ACH-000898,-0.15311928097596866
ACH-000900,-0.5179602167048131
ACH-000901,-0.3471767539411717
ACH-000905,-0.08756635506866531
ACH-000906,-0.4028981115719862
ACH-000907,-0.1681922869125031
ACH-000910,-0.250472587075616
ACH-000911,-0.4591044693260125
ACH-000912,-0.6159080779834712
ACH-000913,-0.06619326751371901
ACH-000915,-0.3082267154141097
ACH-000916,-0.4980793663655866
ACH-000917,-0.18886894293936365
ACH-000920,-0.016741603154789432
ACH-000921,-0.04582880818120952
ACH-000924,-0.11417786933242804
ACH-000926,-0.27652056811919185
ACH-000928,-0.15213811029918212
ACH-000929,-0.1794416816937036
ACH-000932,-0.12284648965695585
ACH-000935,-0.3271011010356711
ACH-000936,-0.16750136253902065
ACH-000937,-0.16635193010675906
ACH-000938,-0.07360473058336345
ACH-000939,-0.2025204728490648
ACH-000941,-0.05324810597169432
ACH-000943,-0.0614451004350992
ACH-000946,-0.054029812669015416
ACH-000947,-0.05350825863870475
ACH-000948,-0.18056581514184855
ACH-000950,0.123700445963433
ACH-000953,-0.018507920653965462
ACH-000954,-0.2075226597327489
ACH-000957,-0.35041557221807856
ACH-000958,0.010748157960322677
ACH-000960,-0.2610154024901966
ACH-000963,-0.08664142074751806
ACH-000968,-0.19093063707084912
ACH-000969,-0.08346636394917324
ACH-000972,-0.2971394040471211
ACH-000973,-0.05907160195721053
ACH-000974,-0.3665778655555165
ACH-000978,-0.16435978150395025
ACH-000984,-0.02511554894584531
ACH-000986,0.03180326561002079
ACH-000988,0.015730939036761375
ACH-000993,-0.10798554416026128
ACH-000994,-0.16688768695043038
ACH-000996,-0.3124142126942642
ACH-001001,-0.17758835016806382
ACH-001020,-0.29398225021224195
ACH-001028,-0.28859171280764884
ACH-001031,-0.20003955661053666
ACH-001038,-0.184898359059556
ACH-001048,-0.08224696822570128
ACH-001050,-0.08918491215126864
ACH-001053,-0.009814517647277664
ACH-001054,-0.13709057061478053
ACH-001061,-0.12554624538917736
ACH-001067,-0.20218328940287045
ACH-001075,0.04879879293132885
ACH-001096,0.00759539256325283
ACH-001111,-0.3863166543405737
ACH-001119,-0.16281834448899168
ACH-001128,-0.4344017448405395
ACH-001134,-0.6341253206150743
ACH-001151,-0.04079893002280771
ACH-001163,-0.3543870904010753
ACH-001164,-0.3292731311972728
ACH-001183,-0.0190074601368536
ACH-001192,-0.0902896030713173
ACH-001193,0.0796752825084763
ACH-001196,-0.048434869435717336
ACH-001197,-1.0681634708968948
ACH-001205,-0.17192017757892902
ACH-001211,-0.25363193991554284
ACH-001212,-0.12931150386340262
ACH-001228,-0.16201965990254225
ACH-001232,-0.15421926507507727
ACH-001239,-0.21920784524022946
ACH-001270,-0.20594438878854104
ACH-001274,-0.02243757185454641
ACH-001275,-0.2279358962677981
ACH-001277,-0.2309250491693184
ACH-001278,-0.323233675448594
ACH-001280,-0.15910677539546794
ACH-001283,-0.09605722065588096
ACH-001289,-0.1723921200630197
ACH-001300,-0.08153162845230905
ACH-001301,-0.007520511056495858
ACH-001302,-0.19244536197075224
ACH-001306,-0.18243283609318975
ACH-001318,-0.19941356752002148
ACH-001322,-0.21344087023160527
ACH-001328,-0.26910594809622324
ACH-001332,-0.1667680429728556
ACH-001336,-0.1954136593900678
ACH-001346,-0.29839172541159303
ACH-001353,-0.3205814980792554
ACH-001354,-0.17323807437907796
ACH-001367,-0.04132597363011493
ACH-001368,-0.14614064355506134
ACH-001374,-0.11309986351564708
ACH-001377,-0.14522301567462134
ACH-001380,-0.0694022267734574
ACH-001391,-0.6718657520900438
ACH-001408,-0.5207779871210224
ACH-001430,-0.24979203793281984
ACH-001431,-0.09623482012143203
ACH-001450,-0.08655412737559615
ACH-001496,-0.5471217878258168
ACH-001500,-0.20206051908692046
ACH-001523,-0.3909249004095135
ACH-001532,-0.2552801190668472
ACH-001550,-1.0763142783747042
ACH-001552,-0.29648452491168725
ACH-001554,-0.18949831941371684
ACH-001654,-0.2282324222329577
ACH-001735,-0.023738064106707042
ACH-001736,-0.2667141538532208
ACH-001737,-1.0920365742167206
ACH-001740,-0.0025155389715090424
ACH-001745,-0.08753632182247265
ACH-001765,-0.1651546495132337
