,WDYHV1 (55093)
ACH-000004,-0.16016690459954314
ACH-000005,-0.13183717897778138
ACH-000007,0.1427972310887854
ACH-000009,-0.03205836821000013
ACH-000011,0.059213918902035374
ACH-000012,-0.09082116025782587
ACH-000013,0.038068864431457634
ACH-000014,0.20360041432461967
ACH-000015,-0.01545547722607531
ACH-000017,-0.2010065622276137
ACH-000018,-0.0766778156647803
ACH-000019,-0.023517728501320063
ACH-000021,0.049796645556720025
ACH-000022,0.003187686717223834
ACH-000025,0.07272472481061636
ACH-000028,-0.15081992467016858
ACH-000030,-0.029147901450816013
ACH-000035,0.03066565878545632
ACH-000036,-0.0672343834976203
ACH-000037,-0.017967687975770502
ACH-000039,0.13675130221072698
ACH-000040,-0.006274918595694171
ACH-000041,-0.05123206198150079
ACH-000042,-0.0009775907549425028
ACH-000045,0.11131416656301572
ACH-000047,0.011911086777283407
ACH-000052,-0.049952309205513516
ACH-000053,0.08456408421747218
ACH-000054,-0.091669170277627
ACH-000055,-0.2874230144096825
ACH-000060,-0.09742704174898542
ACH-000067,0.13365856314314606
ACH-000070,0.07448655098552011
ACH-000075,-0.12983436660953712
ACH-000078,-0.0007781720790366909
ACH-000082,-0.00714973394943417
ACH-000085,-0.038998970177149095
ACH-000086,0.1042303818124809
ACH-000087,0.10335467641169968
ACH-000092,0.0007999403943826624
ACH-000095,0.09628999741573266
ACH-000097,0.0016054260677493366
ACH-000098,0.0001128926900401675
ACH-000099,0.12791015051148222
ACH-000108,0.04376227150483567
ACH-000113,0.04859982097614434
ACH-000116,0.02036960102541013
ACH-000118,-0.20101318849830005
ACH-000120,0.045127587348286084
ACH-000123,0.03827908952976033
ACH-000127,-0.004514543886797599
ACH-000128,0.10494163579620787
ACH-000132,0.055118576714607216
ACH-000133,0.0354393461425217
ACH-000137,0.08094944850263942
ACH-000138,0.14434751434912993
ACH-000142,-0.048743730327883095
ACH-000143,-0.030320599403180395
ACH-000146,0.023724147822013646
ACH-000148,0.044228342222076965
ACH-000150,-0.15257009936444946
ACH-000152,0.06547480472749552
ACH-000153,-0.005423801768743007
ACH-000159,0.06752625844838951
ACH-000160,0.11035759345676396
ACH-000163,-0.15325265249757075
ACH-000167,-0.07472308725750347
ACH-000168,-0.0685548738443139
ACH-000169,0.06450378481390442
ACH-000178,0.035449672598169
ACH-000183,0.047821873177410434
ACH-000188,0.03145302422754288
ACH-000189,-0.11598968508731078
ACH-000190,-0.08592187659469523
ACH-000198,0.17207700429920625
ACH-000203,0.1880078199353543
ACH-000204,0.06283335223398402
ACH-000206,0.13436221529810696
ACH-000207,-0.10937060892818252
ACH-000208,0.0950126355417535
ACH-000210,-0.19814883261384944
ACH-000211,-0.042961256543246916
ACH-000215,0.037775141522810377
ACH-000221,-0.06385828576008018
ACH-000222,0.05090719378868633
ACH-000223,-0.036031595885195486
ACH-000226,0.14452775611374408
ACH-000227,0.09991474690771462
ACH-000228,0.05821756010176235
ACH-000231,-0.0374028155579388
ACH-000232,0.08823945851312158
ACH-000233,-0.017640689309744433
ACH-000234,-0.013672377480145012
ACH-000235,0.04045700085908134
ACH-000237,0.02377527485463429
ACH-000238,-0.11698347659599698
ACH-000242,-0.01539607178897527
ACH-000243,0.013905584708088227
ACH-000244,0.010131544722142772
ACH-000246,0.06410461411281372
ACH-000248,-0.27353502252670603
ACH-000250,0.02866423794011098
ACH-000251,0.09044157597687183
ACH-000252,0.010419157295364757
ACH-000253,-0.02437021010923998
ACH-000255,0.09702894999928792
ACH-000256,-0.09650095681079708
ACH-000257,0.0889190856867886
ACH-000258,0.08746317386102205
ACH-000259,0.1736078073175423
ACH-000260,0.0410026059883656
ACH-000261,-0.010240646415037562
ACH-000262,0.14362094627812352
ACH-000263,0.04825666120998007
ACH-000264,-0.019575428231858986
ACH-000265,-0.051570479541185835
ACH-000266,0.06480641771687873
ACH-000272,0.05709014353794424
ACH-000274,0.03824854979276207
ACH-000277,-0.16255367470513152
ACH-000278,0.0645782999179959
ACH-000279,0.044071766477475814
ACH-000280,-0.04296697465605313
ACH-000281,-0.0035454759981729603
ACH-000288,0.16859050752339955
ACH-000291,0.1701900343082783
ACH-000293,0.09476260437128924
ACH-000294,-0.02043269393181745
ACH-000295,0.14541723298748474
ACH-000296,0.12715809978623127
ACH-000302,0.020325923218567625
ACH-000304,-0.06947532127343177
ACH-000307,-0.07161844863232543
ACH-000308,0.06616845286089877
ACH-000310,0.061429380199643474
ACH-000311,0.11519454020427802
ACH-000312,0.12739106200678352
ACH-000315,0.14091101184786847
ACH-000316,0.05824712778006265
ACH-000317,0.045987505466335205
ACH-000318,0.016199285137304
ACH-000319,0.0006636490907580014
ACH-000320,0.09785984055545063
ACH-000322,0.12739485096852338
ACH-000323,0.08270450789728623
ACH-000324,-0.0203241634773183
ACH-000329,0.1030296032934992
ACH-000330,0.03133884914199375
ACH-000331,0.060985239653922475
ACH-000332,0.046059848307175466
ACH-000334,-0.2134143870995649
ACH-000335,0.16524885421797927
ACH-000336,-0.09848514589262404
ACH-000337,-0.13159913688135413
ACH-000338,-0.5635558831761045
ACH-000339,0.0576458160312209
ACH-000341,-0.04305194385479776
ACH-000348,0.08120144118558333
ACH-000350,-0.02391772016870251
ACH-000352,-0.18827498625579175
ACH-000356,0.07856070218704561
ACH-000361,0.06553223819359992
ACH-000362,0.04201263242493486
ACH-000363,0.038938493372292944
ACH-000364,0.00011437458779011492
ACH-000365,0.05642229449864039
ACH-000366,0.14885170730870032
ACH-000368,0.059519899103862996
ACH-000374,0.1510107967568186
ACH-000375,0.06995117782947449
ACH-000376,-0.04165567621946591
ACH-000381,-0.058870999337524085
ACH-000383,0.01101522911850139
ACH-000387,-0.027224162226925284
ACH-000389,0.09389928030760664
ACH-000390,0.03175760692690008
ACH-000393,-0.12026370441589546
ACH-000395,-0.17366999222463014
ACH-000396,0.09926627090974788
ACH-000397,0.08920076885767654
ACH-000401,0.01669179739669189
ACH-000402,0.0664175713278899
ACH-000403,0.042941582551858516
ACH-000404,0.030992366993554888
ACH-000406,0.013872244498803744
ACH-000407,0.06483071889978599
ACH-000408,0.04630274553623093
ACH-000410,0.09343375603310973
ACH-000411,0.05289290382123533
ACH-000414,0.1386720145959481
ACH-000415,0.0395725890991831
ACH-000416,0.013241852709488548
ACH-000420,0.04893203221936459
ACH-000421,0.07765299966254964
ACH-000424,-0.052700271503804234
ACH-000425,-0.06412255000029139
ACH-000426,0.019116178490891023
ACH-000427,0.03195200884954943
ACH-000433,-0.10186510713814986
ACH-000435,0.009136325917906642
ACH-000436,-0.10733755408231392
ACH-000444,0.039365255221909895
ACH-000445,0.10182774225842926
ACH-000448,-0.023962638959845583
ACH-000450,-0.037346481655300426
ACH-000452,-0.04847551988317211
ACH-000454,0.08458295422710131
ACH-000458,-0.08714198141637425
ACH-000459,0.17896111951353946
ACH-000460,-0.007372869910778739
ACH-000461,0.008338891685150073
ACH-000463,-0.04203795264644821
ACH-000464,-0.0029204858129384236
ACH-000466,-0.0050903827733186895
ACH-000467,0.02842232529587344
ACH-000468,0.04740540889045148
ACH-000469,-0.05364209940923158
ACH-000470,-0.16458346023074774
ACH-000471,0.06726060158767966
ACH-000472,-0.03498129056749864
ACH-000473,0.04460340442060152
ACH-000475,0.07213091409632398
