,NDUFA5 (4698)
ACH-000004,-0.3394622701344074
ACH-000005,-0.1020967319773216
ACH-000007,-0.5729314784888099
ACH-000009,-0.1288846249353127
ACH-000011,-0.16245211930776907
ACH-000012,-0.4025593018710416
ACH-000013,-0.28602135419111435
ACH-000014,-0.4549082652526894
ACH-000015,-0.3357181316114117
ACH-000017,-0.2577518153939362
ACH-000018,-0.3077139555461334
ACH-000019,-0.4338782116308037
ACH-000021,-0.4729285318309289
ACH-000022,-0.2146065467317277
ACH-000025,-0.31276509082727305
ACH-000028,-0.5634218112349374
ACH-000030,-0.3758223880595378
ACH-000035,-0.2707711767758305
ACH-000036,-0.3056304562289355
ACH-000037,-0.2153994947216142
ACH-000039,-0.34862202567273826
ACH-000040,-0.2621730387868115
ACH-000041,-0.23757986236656276
ACH-000042,-0.2810590644390372
ACH-000045,-0.29050477928248275
ACH-000047,-0.41476395473062105
ACH-000052,-0.5510233440724189
ACH-000053,-0.40279544681760576
ACH-000054,-0.5790487773080656
ACH-000055,-0.12833040094367984
ACH-000060,-0.25802130601416184
ACH-000067,-0.340373181943026
ACH-000070,-0.18092540162727352
ACH-000075,-0.4463665093828552
ACH-000078,-0.2544006202782061
ACH-000082,-0.3100951108807494
ACH-000085,-0.21068107479480533
ACH-000086,-0.2787019697112126
ACH-000087,-0.6898405099284842
ACH-000092,-0.4434781664916448
ACH-000095,-0.2843239002697403
ACH-000097,-0.2425728889943497
ACH-000098,-0.26325156180979553
ACH-000099,-0.4059097110848024
ACH-000108,-0.19409913367041376
ACH-000113,-0.3922360651419592
ACH-000116,-0.2771520888635382
ACH-000118,-0.6103471383551962
ACH-000120,-0.4392460635348833
ACH-000123,-0.2968186354479972
ACH-000127,-0.484285011479959
ACH-000128,-0.4461225080496145
ACH-000132,-0.4571085858640082
ACH-000133,-0.3269727152774809
ACH-000137,-0.3213362235147269
ACH-000138,-0.24862268771673
ACH-000142,-0.25860272736330936
ACH-000143,-0.3699830750224798
ACH-000146,-0.28333662601947884
ACH-000148,-0.35000741014742537
ACH-000150,-0.3323481012127153
ACH-000152,-0.4088543647178044
ACH-000153,-0.6235007459963691
ACH-000159,-0.3459100205137662
ACH-000160,-0.5128572528156662
ACH-000163,-0.21324588019090285
ACH-000167,-0.2493690093360961
ACH-000168,-0.03994108838523187
ACH-000169,-0.3947494100690665
ACH-000178,-0.3149406198491532
ACH-000183,-0.20142576468451628
ACH-000188,-0.3641929108909169
ACH-000189,-0.2818667667215013
ACH-000190,-0.4428413070510129
ACH-000198,-0.4494028517333996
ACH-000203,-0.12199761892685362
ACH-000204,-0.2416561544205313
ACH-000206,0.1268018209511525
ACH-000207,-0.10394678660443678
ACH-000208,-0.5820469929633394
ACH-000210,-0.312610003423469
ACH-000211,-0.19257251857301635
ACH-000215,-0.2478180421546796
ACH-000221,-0.3958854268094029
ACH-000222,-0.44728170521867183
ACH-000223,-0.3159065930375305
ACH-000226,-0.3814385683251756
ACH-000227,-0.1981093347125717
ACH-000228,-0.10033432128638277
ACH-000231,-0.17574920678022185
ACH-000232,-0.1342414790000731
ACH-000233,-0.2085833107126649
ACH-000234,-0.19483765769613454
ACH-000235,-0.2733971374154132
ACH-000237,-0.26534053358260323
ACH-000238,-0.2273763567664424
ACH-000242,-0.6129092452317937
ACH-000243,-0.3036127979863505
ACH-000244,-0.6838039881026625
ACH-000246,-0.4216983722964897
ACH-000248,-0.1656219538826748
ACH-000250,-0.3020831599575075
ACH-000251,-0.333495198297268
ACH-000252,-0.4608026170687714
ACH-000253,-0.18163119233374775
ACH-000255,-0.19567360404081272
ACH-000256,-0.14960628020602665
ACH-000257,-0.20118651871964247
ACH-000258,-0.22718105166371105
ACH-000259,-0.2484944112345344
ACH-000260,-0.2675480134373764
ACH-000261,-0.32025216542346563
ACH-000262,-0.3404083561831216
ACH-000263,-0.1192952255279004
ACH-000264,-0.33824360034093776
ACH-000265,-0.3366759490286686
ACH-000266,-0.33251966316553466
ACH-000272,-0.32685712473827544
ACH-000274,-0.3622753541524728
ACH-000277,-0.3407801642187966
ACH-000278,-0.30555126001702715
ACH-000279,-0.2981783640144424
ACH-000280,-0.42819185004852667
ACH-000281,-0.14480327670371276
ACH-000288,-0.3298481353331001
ACH-000291,-0.28794200813891285
ACH-000293,-0.34109166215015163
ACH-000294,0.10161997870269818
ACH-000295,-0.3047795556938145
ACH-000296,-0.2349727500629087
ACH-000302,-0.4721683858331017
ACH-000304,-0.5547076491790349
ACH-000307,-0.3237044537501838
ACH-000308,-0.4703581125339257
ACH-000310,-0.2741728657854226
ACH-000311,-0.26749165884869963
ACH-000312,-0.2295018948981047
ACH-000315,-0.3989926637021314
ACH-000316,-0.3065702708430978
ACH-000317,-0.2631464691850091
ACH-000318,-0.2623728956773752
ACH-000319,-0.3382265159980616
ACH-000320,-0.18617673642103874
ACH-000322,-0.5701928103908624
ACH-000323,-0.2551607579799848
ACH-000324,-0.2968259732504939
ACH-000329,-0.5995167860797471
ACH-000330,-0.27925869726123004
ACH-000331,-0.27513994485029736
ACH-000332,-0.28535817670048674
ACH-000334,-0.29824703650549306
ACH-000335,-0.06196818147647664
ACH-000336,-0.2665735341210445
ACH-000337,-0.4455357345587814
ACH-000338,-0.506847633485533
ACH-000339,-0.4380361592818417
ACH-000341,-0.2470643497550355
ACH-000348,-0.4660821329093656
ACH-000350,-0.4144171242470371
ACH-000352,-0.3383632063492749
