,CDCA4 (55038)
ACH-000004,0.1713080761027412
ACH-000005,0.051721317530074466
ACH-000007,0.05333449208338615
ACH-000009,0.02067144940628764
ACH-000011,-0.05389402040995237
ACH-000012,0.1264376002144188
ACH-000013,0.1109948554043307
ACH-000014,0.03875722231849781
ACH-000015,-0.03315586748158274
ACH-000017,0.11521732464380155
ACH-000018,0.03574802980505573
ACH-000019,-0.1772829547274196
ACH-000021,0.14350080987417033
ACH-000022,-0.09084269363664664
ACH-000025,0.17230868913975028
ACH-000028,0.07464880591912718
ACH-000030,0.034771096350441684
ACH-000035,0.02286648949586188
ACH-000036,0.053473973821897336
ACH-000037,0.06611460041269235
ACH-000039,0.08085175148797974
ACH-000040,-0.10526976661097646
ACH-000041,0.09765129551835901
ACH-000042,-0.0035745943318660077
ACH-000045,-0.022592178496917373
ACH-000047,0.054253263482569286
ACH-000052,0.035814929990926274
ACH-000053,-0.1025162436146468
ACH-000054,0.06742970255672208
ACH-000055,0.0768260117158348
ACH-000060,0.10153792490416703
ACH-000067,0.1598030593438773
ACH-000070,0.04799847946676545
ACH-000075,0.021488539966169718
ACH-000078,-0.03017405757104177
ACH-000082,-0.01999098203331064
ACH-000085,0.2212099395872157
ACH-000086,0.039670076992248365
ACH-000087,0.16349303891145445
ACH-000092,0.09683193679966054
ACH-000095,-0.13010059066027302
ACH-000097,0.06627901138982191
ACH-000098,0.17150191877959856
ACH-000099,0.02222564841214713
ACH-000108,-0.02649786056862532
ACH-000113,-0.028103689974300503
ACH-000116,0.11053737842989728
ACH-000118,0.03811885530978517
ACH-000120,0.00468859184126182
ACH-000123,0.08135162763912407
ACH-000127,0.05039980697051001
ACH-000128,0.02550784347438655
ACH-000132,0.18146618799815087
ACH-000133,-0.01236479920426933
ACH-000137,0.1765684391360708
ACH-000138,0.04918886354541961
ACH-000142,0.09568483513313196
ACH-000143,0.168016077445906
ACH-000146,-0.02123729632211509
ACH-000148,0.010227430437170372
ACH-000150,0.11615012406695048
ACH-000152,0.12988792980836986
ACH-000153,-0.09484245388086124
ACH-000159,0.012587284015663804
ACH-000160,-0.01939100870692429
ACH-000163,-0.0751064422999082
ACH-000167,-0.17709262555249575
ACH-000168,-0.04769846679376229
ACH-000169,-0.05057696557008455
ACH-000178,0.05278332928915416
ACH-000183,0.13612068845179368
ACH-000188,0.04956995908294291
ACH-000189,0.02101498667002756
ACH-000190,0.1029624608874196
ACH-000198,0.02459233222194501
ACH-000203,-0.09492810250262686
ACH-000204,0.2397039134096181
ACH-000206,-0.1883368513559973
ACH-000207,0.02809751194378295
ACH-000208,0.05846440895259091
ACH-000210,0.20623125433783987
ACH-000211,-0.06776573430164436
ACH-000215,-0.01754812842953341
ACH-000221,0.03991085529931753
ACH-000222,0.01359868514555948
ACH-000223,0.0777244420733971
ACH-000226,0.05449965822158096
ACH-000227,0.0284197735957486
ACH-000228,0.07314733870552716
ACH-000231,0.0013190607652819961
ACH-000232,0.056414705630603225
ACH-000233,0.05891548880772049
ACH-000234,0.050874869648793127
ACH-000235,0.07716678834028871
ACH-000237,0.15695322259898498
ACH-000238,-0.06909765994511878
ACH-000242,0.19091834511586525
ACH-000243,0.07879777410530699
ACH-000244,0.07753388759225298
ACH-000246,-0.04119713058825978
ACH-000248,0.1210077619390246
ACH-000250,-0.0201572837111646
ACH-000251,0.1259682932572618
ACH-000252,0.0385320297448773
ACH-000253,0.025816991925863196
ACH-000255,0.13544166448204933
ACH-000256,-0.0029546988553854976
ACH-000257,-0.1906432110584952
ACH-000258,-0.017772308393824092
ACH-000259,-0.040431644429683236
ACH-000260,0.015733343589775153
ACH-000261,0.020383186604497262
ACH-000262,0.15744109256520802
ACH-000263,0.1307069711009615
ACH-000264,0.052802938239694217
ACH-000265,0.15271064837409035
ACH-000266,0.049883946078952815
ACH-000272,0.07297754482191432
ACH-000274,0.06322588504900302
ACH-000277,0.03964741874279883
ACH-000278,0.07412437647375945
ACH-000279,-0.08144435839463479
ACH-000280,-0.018426843385284275
ACH-000281,0.0926258658917182
ACH-000288,0.017009790312085188
ACH-000291,0.060393540092745016
ACH-000293,0.02601610633050597
ACH-000294,0.08205382638229694
ACH-000295,0.057842761090029865
ACH-000296,-0.11431086488755078
ACH-000302,0.08410321375876532
ACH-000304,-0.20699129865667704
ACH-000307,0.10494288393527386
ACH-000308,0.0103806228566823
ACH-000310,0.05362542527299292
ACH-000311,0.03843520173481479
ACH-000312,0.08474001369797725
ACH-000315,0.07674799405183519
ACH-000316,0.10977758458978383
ACH-000317,0.004398703726086058
ACH-000318,0.233058155523857
ACH-000319,0.07996948490123994
ACH-000320,-0.02232816359573111
ACH-000322,-0.004274806543371464
ACH-000323,0.0911029566133225
ACH-000324,-0.024490973106700932
ACH-000329,0.08492784906803362
ACH-000330,-0.0005800471912701312
ACH-000331,0.18494970233295746
ACH-000332,0.05440323420896605
ACH-000334,0.0957980502607161
ACH-000335,0.23652615457750906
ACH-000336,0.11825910359767175
ACH-000337,0.053605445530132884
ACH-000338,0.2280533145672488
ACH-000339,0.0590010552094219
ACH-000341,0.14776007418710035
ACH-000348,0.009891661914952714
ACH-000350,0.03544319518479841
ACH-000352,-0.03388727641845536
ACH-000356,0.11465677244618545
ACH-000361,0.0561138632959117
ACH-000362,-0.04232615969715016
ACH-000363,-0.0258257024403978
ACH-000364,0.2399505545596088
ACH-000365,0.02855129910342429
ACH-000366,0.06693979694584731
ACH-000368,0.08472222985349011
ACH-000374,0.1273429126160488
ACH-000375,-0.009547690706470777
ACH-000376,0.032637147459783154
ACH-000381,0.0579673818855887
ACH-000383,0.0023623394123098865
ACH-000387,0.08854834560559631
ACH-000389,0.06847091405034847
ACH-000390,-0.04592101627150976
ACH-000393,-0.04697338559838552
ACH-000395,-0.2649719691585788
ACH-000396,0.01973531599555963
ACH-000397,0.03773797051274291
ACH-000401,-0.04921275829471534
ACH-000402,0.04413271723988064
ACH-000403,0.03006601053846358
ACH-000404,0.1642741444348394
ACH-000406,0.0355660218512377
ACH-000407,0.0222803729451646
ACH-000408,0.07262219789815517
ACH-000410,0.14899574708832278
ACH-000411,0.0035871050550466705
ACH-000414,-0.07498283127626189
ACH-000415,0.05572796345960749
ACH-000416,0.1028572165994661
ACH-000420,0.026004248426333296
ACH-000421,0.005598864908105624
ACH-000424,0.17681090357718274
ACH-000425,-0.02778420809317714
ACH-000426,0.02745190228590616
ACH-000427,0.11990592893410937
ACH-000433,0.04792762127076872
ACH-000435,-0.25766941236386576
ACH-000436,-0.0010396527499535117
ACH-000444,0.1546092275658401
ACH-000445,0.11695893819366443
ACH-000448,0.04211177257220943
ACH-000450,-0.1581110452428403
ACH-000452,0.07751571830805612
ACH-000454,0.08365326694634438
ACH-000458,0.11662499807236305
ACH-000459,0.11083578781797994
ACH-000460,0.031562466850653004
ACH-000461,0.003639351232909661
ACH-000463,-0.026415842721302863
ACH-000464,-0.03519758115387664
ACH-000466,0.11583797062580077
ACH-000467,-0.013231981706617324
ACH-000468,0.10034519445630853
ACH-000469,0.09750445587569563
ACH-000470,-0.003489735291034214
ACH-000471,0.06353367758564205
ACH-000472,0.047434564836705884
ACH-000473,0.18300480993093807
ACH-000475,0.0971275656285948
ACH-000476,0.1303535977910513
ACH-000477,0.08386450957743166
ACH-000479,0.20426242380982929
ACH-000480,0.07194117034232904
ACH-000481,-0.041205988309654835
ACH-000483,0.09848006603579842
ACH-000484,-0.14484628838910954
ACH-000485,-0.04857632776583515
ACH-000486,0.05868346892843801
ACH-000487,0.13682007913324473
ACH-000488,0.009594820257165838
ACH-000490,-0.036385560833851104
ACH-000491,-0.12939810588448916
ACH-000495,-0.1425975582787008
ACH-000496,0.2104229729613906
ACH-000499,0.10850048458092727
ACH-000500,0.19799651298952972
ACH-000502,0.015516435062286222
ACH-000503,0.13978663014203568
ACH-000505,0.09627311225711224
ACH-000507,0.031500547213336394
ACH-000510,0.1117246079998278
ACH-000511,0.09606699388741237
ACH-000512,0.041780487540571114
ACH-000516,0.11021394678058513
ACH-000517,0.04078490164500983
ACH-000518,0.027060727784509027
ACH-000520,0.008693762786594044
ACH-000521,-0.00993308441036896
ACH-000522,0.12802938808947958
ACH-000524,0.12107957537692896
ACH-000527,0.07895931977600006
ACH-000528,0.07614272927968208
ACH-000537,0.07591950988190929
ACH-000541,0.08586441330736733
ACH-000542,0.1173192860503936
ACH-000544,0.2009716445450234
ACH-000545,0.21322041171530784
ACH-000547,-0.05456025990550103
ACH-000548,0.043888330230180614
ACH-000549,-0.0356919568345976
ACH-000550,-0.03421015559763095
ACH-000552,0.15366571697633033
ACH-000556,0.09349039395284367
ACH-000557,0.12755471150490824
ACH-000569,-0.000367157715550622
ACH-000570,0.032665487084156807
ACH-000571,-0.0548651601063775
ACH-000573,0.043535175573366336
ACH-000576,-0.09567746049026013
ACH-000579,0.01843074241954573
ACH-000580,0.049951087055396436
ACH-000584,0.029751323238446693
ACH-000585,0.035880344457034134
ACH-000588,0.08851910373695741
ACH-000589,-0.03767591866992582
ACH-000591,-0.02106008768791853
ACH-000593,0.11337567400253012
ACH-000600,0.02498958922773056
ACH-000601,0.13043144826792355
ACH-000605,0.10275835254143577
ACH-000606,0.11908851243518452
ACH-000608,-0.053553769534442616
ACH-000614,-0.05738732689147059
ACH-000616,0.11799702208255562
ACH-000618,0.054842116165777284
ACH-000619,0.04389404812189762
ACH-000620,-0.009564722108034805
ACH-000621,0.03606005540840048
ACH-000622,0.01723697035558591
ACH-000623,-0.012146591507514464
ACH-000624,0.05744074956080054
ACH-000627,0.07344603830568193
ACH-000630,0.14312668519156024
ACH-000631,-0.11173851428384493
ACH-000632,0.07222470622964818
ACH-000633,0.0005784177182774487
ACH-000637,0.04499042157133442
ACH-000638,0.05632844371592623
ACH-000646,0.17421921252208575
ACH-000647,0.1437086684212742
ACH-000648,0.061621722984248936
ACH-000649,0.08675553779939152
ACH-000651,0.10455783760808816
ACH-000652,-0.11196006915867554
ACH-000653,-0.0631844631227463
ACH-000657,0.023978877177957526
ACH-000658,0.04292813334651
ACH-000661,-0.02836954245212838
ACH-000662,0.24676253609182866
ACH-000663,0.09396789162069603
ACH-000665,0.0789077900987674
ACH-000671,-0.02464715040051224
ACH-000672,-0.17331937249100354
ACH-000673,0.048447067441797095
ACH-000676,0.06394779147973421
ACH-000677,0.0471088567419161
ACH-000681,0.021400243283683926
ACH-000683,0.025293920807109457
ACH-000684,0.0603457025698779
ACH-000688,0.08526031025436143
ACH-000693,0.05382784230570917
ACH-000694,0.07591556719286109
ACH-000695,0.08582781189819526
ACH-000696,0.05187142621469295
ACH-000697,-0.0615318174320401
ACH-000699,0.05456792693781095
ACH-000701,0.0018753589544671452
ACH-000706,0.02326367453225029
ACH-000711,0.019995193528694995
ACH-000713,0.2006053710305996
ACH-000714,0.11618040644647187
ACH-000718,0.18183159594988704
ACH-000720,0.12302053386326695
ACH-000721,0.11207171047277148
