,DMTF1 (9988)
ACH-000004,-0.05259261965598711
ACH-000005,-0.2283618641948059
ACH-000007,0.007176449801162147
ACH-000009,-0.038846594911978866
ACH-000011,0.0594498144481674
ACH-000012,-0.09133621319445284
ACH-000013,0.11270998025139177
ACH-000014,0.015840508057902318
ACH-000015,-0.16412022748466884
ACH-000017,0.033135287120357744
ACH-000018,0.17334457007530096
ACH-000019,0.03205340598960178
ACH-000021,-0.09957582660246213
ACH-000022,-0.0968964757351978
ACH-000025,-0.030410834335634376
ACH-000028,-0.0036237896018528563
ACH-000030,-0.07597099353774292
ACH-000035,0.0034920057380042
ACH-000036,0.040224734519913916
ACH-000037,0.0006899261980771393
ACH-000039,-0.0481940941294536
ACH-000040,0.12398399828195154
ACH-000041,-0.033015154051680366
ACH-000042,-0.034743081686652355
ACH-000045,0.17334331698101665
ACH-000047,0.10532926880106597
ACH-000052,-0.030677901949335
ACH-000053,-0.09827227699489637
ACH-000054,-0.0632325755188959
ACH-000055,0.08126815718457259
ACH-000060,-0.15669628316131104
ACH-000067,0.1738150622256258
ACH-000070,-0.07199935706056967
ACH-000075,-0.03214022075391175
ACH-000078,0.031479030255264516
ACH-000082,-0.09206157254803292
ACH-000085,0.0029320407051009146
ACH-000086,0.0697218317883479
ACH-000087,0.026244593053397883
ACH-000092,0.058900187896020535
ACH-000095,-0.1246356811059111
ACH-000097,-0.17824131121649994
ACH-000098,-0.0048346581243922
ACH-000099,0.010276168303874568
ACH-000108,-0.014075447487543585
ACH-000113,-0.0574410870066893
ACH-000116,0.058199825970575374
ACH-000118,0.056237239264925916
ACH-000120,-0.2154858296311799
ACH-000123,0.02397357722787466
ACH-000127,-0.034417842292771665
ACH-000128,-0.015450182324135062
ACH-000132,0.14454398611375552
ACH-000133,-0.1719442885107045
ACH-000137,0.1429761874397973
ACH-000138,-0.1327473176424072
ACH-000142,-0.010435436151725763
ACH-000143,-0.09456156447073764
ACH-000146,0.08489470750695652
ACH-000148,0.09154615202407992
ACH-000150,0.16296132056038815
ACH-000152,0.007514131679837845
ACH-000153,0.0917608901428446
ACH-000159,-0.0823075687702261
ACH-000160,-0.16848156211411916
ACH-000163,-0.6555957741257109
ACH-000167,-0.2764919985998516
ACH-000168,0.16498454689128622
ACH-000169,0.008941270811539505
ACH-000178,0.016336261337444858
ACH-000183,0.12885366029317674
ACH-000188,-0.12344283122490098
ACH-000189,0.029622061555899262
ACH-000190,-0.08193566142505251
ACH-000198,0.06077970818445444
ACH-000203,0.33803183502062606
ACH-000204,-0.057923832936524276
ACH-000206,-0.01884689921671665
ACH-000207,0.1423393082856348
ACH-000208,-0.1189688338055536
ACH-000210,0.0033616355924819
ACH-000211,0.016362938950618758
ACH-000215,0.016888732910430398
ACH-000221,-0.26946178666212584
ACH-000222,0.06094260704603696
ACH-000223,0.05815401608270829
ACH-000226,-0.0004908874756170211
ACH-000227,0.011944761029865443
ACH-000228,-0.001428551749208934
ACH-000231,-0.01810663649052316
ACH-000232,-0.009195156149994471
ACH-000233,0.15770656313466774
ACH-000234,-0.03004576066209965
ACH-000235,0.004886637819406498
ACH-000237,-0.12850697321823387
ACH-000238,-0.20192259604370288
ACH-000242,-0.043496938455806544
ACH-000243,0.0767958263877347
ACH-000244,0.034374897740433785
ACH-000246,-0.04855226127970818
ACH-000248,-0.07773188820644024
ACH-000250,-0.0072828809629316375
ACH-000251,-0.03713591470505028
ACH-000252,0.09393339751884884
ACH-000253,-0.08702840269077279
ACH-000255,-0.06517980592296871
ACH-000256,-0.00012544279207952482
ACH-000257,-0.20411906693854576
ACH-000258,0.02292277816785854
ACH-000259,0.0743443327857784
ACH-000260,-0.10490815358520028
ACH-000261,-0.1251143385561453
ACH-000262,-0.03514351582316118
ACH-000263,0.31207275694934217
ACH-000264,-0.11176557606552877
ACH-000265,0.05125752041214357
ACH-000266,-0.20862315922027969
ACH-000272,-0.02029583810339813
ACH-000274,0.09441196513032007
ACH-000277,0.0419433104797096
ACH-000278,0.11189337317263286
ACH-000279,-0.2575760483649428
ACH-000280,-0.036896857119004416
ACH-000281,0.27062834886600345
ACH-000288,-0.07771860103716638
ACH-000291,-0.213990032168351
ACH-000293,-0.05959585817925329
ACH-000294,0.006735716780876554
ACH-000295,0.05972095027176776
ACH-000296,-0.029829966105317168
ACH-000302,-0.02634837809532387
ACH-000304,0.0945616507111963
ACH-000307,0.013461583741967915
ACH-000308,-0.010647815877698131
ACH-000310,-0.027008394985184186
ACH-000311,-0.13764367634260308
ACH-000312,0.07918827926020283
ACH-000315,0.09688403606979053
ACH-000316,-0.19280614946065747
ACH-000317,-0.01036211658077883
ACH-000318,-0.035392592653003166
ACH-000319,0.12658481922375836
ACH-000320,0.09432187183527303
ACH-000322,-0.09719756271685744
ACH-000323,0.26923150812065844
ACH-000324,-0.039395076015781565
ACH-000329,-0.08957527312233579
