,MARCH10 (162333)
ACH-000004,-0.20044275650891585
ACH-000005,-0.006073366459017941
ACH-000007,-0.03926198368536631
ACH-000009,-0.08813976470193154
ACH-000011,-0.040219617270506776
ACH-000012,-0.040574409736770095
ACH-000013,0.024390824385708103
ACH-000014,0.044658327845459214
ACH-000015,-0.0024027090043354077
ACH-000017,-0.11547782201363953
ACH-000018,0.08145919928698156
ACH-000019,-0.3017930091386343
ACH-000021,-0.04750190453460292
ACH-000022,-0.07617654680597469
ACH-000025,-0.09078247213822248
ACH-000028,0.010905169560531041
ACH-000030,-0.06016905077652843
ACH-000035,-0.18239143750829503
ACH-000036,-0.051575876495825616
ACH-000037,-0.06056208536002109
ACH-000039,-0.0765241856150923
ACH-000040,-0.040111402567982686
ACH-000041,-0.11958223078790135
ACH-000042,-0.010170581533918041
ACH-000045,-0.19709541764187866
ACH-000047,0.051995007103179634
ACH-000052,-0.24071788987936954
ACH-000053,0.029256380149271063
ACH-000054,-0.0693357294792542
ACH-000055,-0.08716398415223581
ACH-000060,-0.12262315286660842
ACH-000067,-0.044758570105111015
ACH-000070,0.04486017034685049
ACH-000075,0.07728689563083589
ACH-000078,-0.22524352897631364
ACH-000082,-0.1022954277083307
ACH-000085,-0.06541296624796138
ACH-000086,-0.13044087008973687
ACH-000087,0.15562879981065905
ACH-000092,0.008240214676511374
ACH-000095,-0.12749834083280198
ACH-000097,-0.04505529354254117
ACH-000098,-0.05286404639894668
ACH-000099,-0.08456251429784913
ACH-000108,-0.036819241580730654
ACH-000113,-0.08117062843047125
ACH-000116,-0.16019595597040295
ACH-000118,-0.2903204617438715
ACH-000120,-0.13138975745648626
ACH-000123,-0.007147530816354316
ACH-000127,-0.006472590854269115
ACH-000128,-0.054250621745682716
ACH-000132,-0.12349639784489334
ACH-000133,-0.0657338953827486
ACH-000137,-0.07753144667044562
ACH-000138,-0.055692153935841066
ACH-000142,-0.08623948544801999
ACH-000143,0.1076198766602314
ACH-000146,-0.08637194815944678
ACH-000148,-0.071988548270787
ACH-000150,-0.1654664553536565
ACH-000152,-0.08135298995455965
ACH-000153,0.13369635078947015
ACH-000159,0.04377825455002153
ACH-000160,-0.0589787472253569
ACH-000163,0.03256839219639708
ACH-000167,-0.04009410082775466
ACH-000168,-0.05514840756305574
ACH-000169,0.020270805654419768
ACH-000178,-0.10337455540169953
ACH-000183,0.048720367523943715
ACH-000188,-0.07813097466009064
ACH-000189,-0.06413972621015472
ACH-000190,-0.1030890622029062
ACH-000198,-0.061435652860956425
ACH-000203,-0.5784836896643807
ACH-000204,-0.01963070857089559
ACH-000206,-0.05863745886195371
ACH-000207,-0.14318997714403942
ACH-000208,-0.0908368414433835
ACH-000210,-0.02734401677185959
ACH-000211,-0.04641238293063028
ACH-000215,-0.02889712493555522
ACH-000221,-0.0651196968185682
ACH-000222,-0.033717388519878565
ACH-000223,-0.057991897205847666
ACH-000226,-0.07214657120231556
ACH-000227,-0.13206361495240868
ACH-000228,-0.10822686310279972
ACH-000231,-0.06307161341480233
ACH-000232,-0.002756716955692111
ACH-000233,-0.04350937668212848
ACH-000234,-0.0013630652043118668
ACH-000235,-0.06687707214711025
ACH-000237,-0.03517780865727098
ACH-000238,-0.08180790009780586
ACH-000242,-0.08012181497826726
ACH-000243,-0.15070583603164345
ACH-000244,-0.1413689878736276
ACH-000246,-0.04075565204343911
ACH-000248,-0.2566312337663587
ACH-000250,-0.031567857611449965
ACH-000251,-0.10354342900197444
ACH-000252,0.05168332756771173
ACH-000253,-0.0655932952745813
ACH-000255,-0.1708812776349696
ACH-000256,0.022818931330837827
ACH-000257,-0.07325761152718918
ACH-000258,-0.28391803816428274
ACH-000259,-0.015687062986454184
ACH-000260,-0.0921984894826671
ACH-000261,-0.024339815570910767
ACH-000262,-0.09573744064916384
ACH-000263,-0.048529918442047834
ACH-000264,-0.09997892131377736
ACH-000265,0.022719206853115844
ACH-000266,-0.023848505654301633
ACH-000272,-0.10140854679974867
ACH-000274,-0.1280611684222053
ACH-000277,-0.08980977333704314
ACH-000278,0.046162058780432634
ACH-000279,-0.137974141196573
ACH-000280,-0.1052987633758984
ACH-000281,-0.06452385017163788
ACH-000288,-0.13105998062098184
ACH-000291,-0.07139999689770049
ACH-000293,0.0023670748527539393
ACH-000294,-0.16524130001433018
ACH-000295,-0.14809442215640606
ACH-000296,0.07556185607530444
ACH-000302,-0.01426288315222302
ACH-000304,0.2228834467890861
ACH-000307,0.015112284288983275
ACH-000308,-0.017092972287575173
ACH-000310,-0.17279942157641978
ACH-000311,-0.09296159000027696
ACH-000312,-0.13160196361372484
ACH-000315,-0.05591921570462256
ACH-000316,0.02550719004779316
ACH-000317,0.027060422949193357
ACH-000318,-0.059535727329956836
ACH-000319,-0.09671160219214713
ACH-000320,-0.0743337472042571
ACH-000322,0.1414282023707335
ACH-000323,0.031227292082280495
ACH-000324,-0.08474420598827621
ACH-000329,-0.11385146330796593
ACH-000330,-0.039001201085092634
ACH-000331,-0.011820362589641186
ACH-000332,-0.07421921693719953
ACH-000334,-0.1071032881067972
ACH-000335,-0.10820361096979676
ACH-000336,0.3299332109979173
ACH-000337,-0.09861370069074754
ACH-000338,-0.15264910610826246
ACH-000339,0.004512813122356975
ACH-000341,-0.006182163121307329
ACH-000348,0.004063925175344818
ACH-000350,-0.0889738352593472
ACH-000352,-0.05874158236320405
ACH-000356,-0.2231449200615542
ACH-000361,-0.19478988393555965
ACH-000362,-0.062440046689643834
ACH-000363,-0.09734104789426233
ACH-000364,0.17077707467071188
ACH-000365,-0.05453328920939322
ACH-000366,-0.07007037979120033
ACH-000368,0.05464912574291081
ACH-000374,-0.09211085629635014
ACH-000375,0.0372050176460541
ACH-000376,-0.00688332798927286
ACH-000381,-0.05129223668374682
ACH-000383,-0.06885627616761117
ACH-000387,-0.1054044114065968
ACH-000389,0.02247199693693188
ACH-000390,-0.09788706674944514
ACH-000393,0.0068058037162882935
ACH-000395,0.13554133295342655
ACH-000396,0.014004715678096786
ACH-000397,-0.11814020254176398
ACH-000401,0.02113475916029672
ACH-000402,-0.4494217739755921
ACH-000403,-0.06935965102340469
ACH-000404,-0.05551658418344933
ACH-000406,-0.09627902238595018
ACH-000407,-0.19757786373749692
