,CISH (1154)
ACH-000620,-0.2395733134881313
ACH-000621,-0.1632693496569361
ACH-000622,-0.19586758892885636
ACH-000623,-0.0002518563468245041
ACH-000624,-0.15095411260430575
ACH-000627,-0.2341472941812852
ACH-000630,-0.1658778571675368
ACH-000631,-0.1604462602921257
ACH-000632,-0.10125961188539452
ACH-000633,-0.16566970543546425
ACH-000637,-0.21450275346812847
ACH-000638,-0.16839946722043014
ACH-000646,0.032564921170136665
ACH-000647,-0.1420163396153745
ACH-000648,0.01667062608178845
ACH-000649,-0.03622876297674033
ACH-000651,-0.14044388367247326
ACH-000652,-0.31103329051983664
ACH-000653,-0.012522190215267312
ACH-000657,-0.19270593208717068
ACH-000658,-0.08815825566858668
ACH-000661,-0.20849794257220916
ACH-000662,-0.13270023781821216
ACH-000663,-0.13238050740475069
ACH-000665,-0.12481026466546552
ACH-000671,-0.2808828872193519
ACH-000672,-0.012940123926685702
ACH-000673,-0.1520318298941439
ACH-000676,-0.14902780648591593
ACH-000677,-0.11050814640134547
ACH-000681,-0.03683271837363389
ACH-000683,-0.17817365034353574
ACH-000684,-0.03936248318893392
ACH-000688,-0.034795088683271067
ACH-000693,-0.20136147865063686
ACH-000694,-0.12961403556685264
ACH-000695,-0.23098540922238586
ACH-000696,-0.11958013467712775
ACH-000697,-0.1869055839683425
ACH-000699,-0.1380629135804924
ACH-000701,-0.03502660119033118
ACH-000706,-0.2252775199489221
ACH-000711,-0.1619643924027451
ACH-000713,-0.10802300470394144
ACH-000714,0.003088200472499081
ACH-000718,-0.05186639491780688
ACH-000720,-0.09088906127916972
ACH-000721,-0.19968963746602345
ACH-000724,-0.16077705540122947
ACH-000725,0.04274816302531144
ACH-000732,-0.1085348623431528
ACH-000734,-0.09489617739446422
ACH-000735,-0.22104456983172646
ACH-000736,-0.15396253582850555
ACH-000738,-0.3252210341325284
ACH-000746,-0.26211128760132224
ACH-000747,-0.20352125939048274
ACH-000748,0.016952049798931442
ACH-000753,-0.21686063655902524
ACH-000756,-0.05331888039254818
ACH-000757,-0.19857115650566828
ACH-000758,-0.11305787717122208
ACH-000760,-0.141023416687211
ACH-000762,-0.042470400571275775
ACH-000763,0.02528310571383239
ACH-000764,-0.13695829619648892
ACH-000765,-0.1064292589293668
ACH-000766,-0.15303719831336302
ACH-000767,-0.07992957225627248
ACH-000768,-0.06969110645540783
ACH-000769,-0.2150168314006996
ACH-000770,-0.17072496852755298
ACH-000771,-0.009912020049974376
ACH-000773,-0.19362813092731326
ACH-000776,-0.053471935604248975
ACH-000777,-0.09728653424855156
ACH-000778,-0.22270119977043376
ACH-000781,-0.10743961363512576
ACH-000782,-0.1740231634802777
ACH-000783,-0.038983964025095914
ACH-000784,-0.1612882271332942
ACH-000785,-0.08772005393528721
ACH-000787,-0.1340051953455964
ACH-000788,-0.10336694209370983
ACH-000791,-0.0718547294883693
ACH-000792,-0.08170962134465916
ACH-000794,-0.1328698905253561
ACH-000796,-0.06993801996750736
ACH-000798,-0.2457635562075349
ACH-000799,-0.15271888431964184
ACH-000800,-0.125858786279268
ACH-000802,-0.29700504846677683
ACH-000804,-0.04846870727125368
ACH-000805,-0.26780391083647304
ACH-000809,-0.09549846181967124
ACH-000810,-0.20373450388043465
ACH-000811,-0.1398908935173265
ACH-000817,-0.1870530597378452
ACH-000819,-0.2313217833862281
ACH-000820,-0.17249963082303962
ACH-000821,-0.3322980613655942
ACH-000822,-0.2482748686746919
ACH-000823,-0.21400479852751286
ACH-000824,-0.07435685338739624
ACH-000827,-0.1310970845168734
ACH-000829,-0.1907471758027843
ACH-000831,-0.07579465876466103
ACH-000832,-0.2676446775442506
ACH-000833,-0.07639082339100291
ACH-000834,0.06472450160537664
ACH-000835,-0.13612783598566275
ACH-000836,-0.18376131044896246
ACH-000837,-0.15888314455884375
ACH-000838,-0.005507868547645568
ACH-000839,-0.15642519114660486
ACH-000840,-0.2092989353167044
ACH-000841,-0.11601835055541382
ACH-000843,-0.08973246372962952
ACH-000846,-0.08255132083131894
ACH-000847,-0.12599999814605656
ACH-000848,-0.04479887321093333
ACH-000849,-0.18319570368612648
ACH-000851,-0.09201844723442852
ACH-000855,-0.04088554471418553
ACH-000856,-0.1832846334967667
ACH-000858,-0.2561963259604184
ACH-000859,-0.2719222745826741
ACH-000861,-0.03504706529219023
ACH-000862,0.02287848372191839
ACH-000865,-0.13921859743332407
ACH-000866,-0.18947796469383735
ACH-000867,-0.10966162676466784
ACH-000869,-0.09399658776270883
ACH-000872,-0.05643475024737037
ACH-000873,-0.2118969418049883
ACH-000876,-0.08715479420312977
ACH-000878,-0.2507150451386238
ACH-000880,0.03239526838023385
ACH-000881,-0.018239465267141482
ACH-000882,-0.1741876103624017
ACH-000884,-0.23364860010718635
ACH-000885,-0.0069072816398675465
ACH-000887,-0.10301283719643424
ACH-000889,-0.04686788702663116
ACH-000896,-0.12365553453756364
ACH-000898,-0.12580279095573554
ACH-000900,-0.1604825726368507
ACH-000901,-0.1459822663692728
ACH-000905,-0.08501215813789845
ACH-000906,-0.12005761956208785
ACH-000907,0.007265276287239992
ACH-000910,-0.05632852873801503
ACH-000911,-0.035836661601118966
ACH-000912,-0.015788647821509984
ACH-000913,0.024362332078038583
ACH-000915,-0.13414941031779132
ACH-000916,-0.4013910328473104
ACH-000917,-0.11806993208754962
ACH-000920,-0.2668214360289747
ACH-000921,-0.029319541933138137
ACH-000924,-0.08753244907999863
ACH-000926,-0.06285625789875157
ACH-000928,-0.12128329494166964
ACH-000929,-0.07346778032227859
ACH-000932,-0.06733926261541516
ACH-000935,-0.011023616055815684
ACH-000936,-0.21491497436764886
ACH-000937,-0.152930019838781
ACH-000938,-0.023592017628489056
ACH-000939,-0.09398339037885282
ACH-000941,-0.2024784555728511
ACH-000943,-0.23823210346470766
ACH-000946,-0.07055942580933817
ACH-000947,-0.205617720988382
ACH-000948,-0.12700566884402711
ACH-000950,0.01767470263701355
ACH-000953,0.011642404223608613
ACH-000954,-0.19233359806445927
ACH-000957,0.10320101383176107
ACH-000958,-0.03980651665016893
ACH-000960,-0.09770279083636407
ACH-000963,0.03155381604295319
ACH-000968,-0.1229070731230232
ACH-000969,-0.023272162116678773
ACH-000972,-0.11980576840212975
ACH-000973,-0.16758983059109533
ACH-000974,-0.10997250270859146
ACH-000978,-0.0769157280662036
ACH-000984,-0.0657435571235478
ACH-000986,-0.1925722186976934
ACH-000988,-0.07617214917389005
ACH-000993,-0.13155120013709234
ACH-000994,-0.04503835254753631
ACH-000996,-0.14376067791885572
ACH-001001,-0.20210152180601296
ACH-001020,-0.22169434422959305
ACH-001028,-0.13109970772358934
ACH-001031,-0.16975885810757976
ACH-001038,-0.20072145903489808
ACH-001048,-0.1913398292322988
ACH-001050,-0.12403440432613692
ACH-001053,-0.004118396149211898
ACH-001054,-0.13699053530217853
ACH-001061,-0.10359386041294673
ACH-001067,-0.05713064627275975
ACH-001075,-0.058209487607269926
ACH-001096,-0.23921820167034655
ACH-001111,-0.08945133790336178
ACH-001119,-0.20541604117828485
ACH-001128,-0.16946077877310342
ACH-001134,-0.02187644327209139
ACH-001151,-0.17686245437735545
ACH-001163,-0.1806624797304364
ACH-001164,-0.05343722097442137
ACH-001183,0.021861876507942784
ACH-001192,-0.1109089200761297
ACH-001193,-0.0821275487896553
ACH-001196,-0.03936553515333771
ACH-001197,-0.10035431806517718
ACH-001205,-0.26759123772865523
ACH-001211,-0.029538081645823857
ACH-001212,-0.2882133161234069
ACH-001228,-0.18029331407690136
ACH-001232,-0.1329645418069677
ACH-001239,-0.09986736643993503
ACH-001270,-0.0263831941786014
ACH-001274,-0.13599497860872298
ACH-001275,-0.09317564037259844
ACH-001277,-0.08125425933067909
ACH-001278,-0.2388278433186009
ACH-001280,-0.050891658348510005
ACH-001283,-0.2305066037591389
ACH-001289,-0.07439568522745511
ACH-001300,-0.2252859991702793
ACH-001301,-0.1866434647149121
ACH-001302,-0.10655955717643356
ACH-001306,-0.08939709904512635
ACH-001318,-0.051602719107205965
ACH-001322,-0.013575326104063512
ACH-001328,-0.1101831221356364
ACH-001332,0.09707462743352603
ACH-001336,-0.22654860195700985
ACH-001346,-0.08492812183255992
ACH-001353,-0.07478716322318046
ACH-001354,-0.1821840494943584
ACH-001367,-0.10300901278034504
ACH-001368,-0.08880749716656135
ACH-001374,0.06719990784461692
ACH-001377,-0.11001604865966262
ACH-001380,-0.15339273053050365
ACH-001391,-0.16310312009843564
ACH-001408,-0.07138379743523142
ACH-001430,-0.030887770565794087
ACH-001431,-0.19440630452851254
ACH-001450,-0.2070174614856977
ACH-001496,-0.1449234517266789
ACH-001500,-0.1250998532621818
ACH-001523,-0.1123350085186344
ACH-001532,-0.04692013299858276
ACH-001550,-0.08819106459113134
ACH-001552,0.0042693551861207645
ACH-001554,-0.1450117569775523
ACH-001654,-0.20569316470420507
ACH-001735,-0.07865754132608659
ACH-001736,-0.04355103329810714
ACH-001737,-0.10956391291519256
ACH-001740,-0.17731618918920725
ACH-001745,-0.20365631255460453
ACH-001765,0.05039666417675731
