,MUC20 (200958)
ACH-000004,-0.08840342551301321
ACH-000005,-0.052388962074878864
ACH-000007,-0.2181509259271763
ACH-000009,-0.38374882876448985
ACH-000011,-0.052534916623775206
ACH-000012,-0.07644302506597245
ACH-000013,0.1187736003014975
ACH-000014,0.042196894720050636
ACH-000015,-0.01123415742539451
ACH-000017,-0.05029628337264448
ACH-000018,-0.1547601717574998
ACH-000019,-0.005002023149988421
ACH-000021,-0.3332052703048122
ACH-000022,-0.1792365942907288
ACH-000025,-0.11748684301120785
ACH-000028,-0.03829200798885304
ACH-000030,-0.2454945110287691
ACH-000035,-0.06402152876354937
ACH-000036,-0.2995273092401812
ACH-000037,-0.07382761636267425
ACH-000039,-0.25827452452909205
ACH-000040,-0.20201350028227766
ACH-000041,0.020978217872695798
ACH-000042,-0.22529991134269936
ACH-000045,-0.4438336582249627
ACH-000047,-0.3746146686682992
ACH-000052,-0.2533421170360665
ACH-000053,-0.2186436157425251
ACH-000054,-0.230639751578124
ACH-000055,-0.2886898247811941
ACH-000060,-0.19286343583556145
ACH-000067,-0.049652999642089066
ACH-000070,-0.21355087915373835
ACH-000075,-0.013772598458771598
ACH-000078,0.0782387725188389
ACH-000082,-0.017009416417377594
ACH-000085,-0.0985167667243258
ACH-000086,-0.1546395649890305
ACH-000087,-0.20639496441326585
ACH-000092,-0.27029828311706355
ACH-000095,-0.3660965792898437
ACH-000097,-0.2536491971433566
ACH-000098,-0.11230206154191093
ACH-000099,-0.1782906107618641
ACH-000108,-0.43252830392492747
ACH-000113,-0.3011184021217493
ACH-000116,-0.1069528492078043
ACH-000118,-0.11419439934476322
ACH-000120,0.11888125048437137
ACH-000123,0.029307910528512105
ACH-000127,-0.12021346942618155
ACH-000128,-0.4887199409337322
ACH-000132,-0.001227869654951553
ACH-000133,-0.0799516640726865
ACH-000137,0.006886837132029141
ACH-000138,-0.3492963646712741
ACH-000142,-0.19688125099184603
ACH-000143,-0.22162328082004729
ACH-000146,-0.32058136668110937
ACH-000148,-0.09408820497764338
ACH-000150,-0.08624447017209495
ACH-000152,-0.09013966839934832
ACH-000153,-0.3822340354615071
ACH-000159,-0.13351489180316098
ACH-000160,-0.20753025428983315
ACH-000163,-0.2398248181465577
ACH-000167,-0.2475921553262003
ACH-000168,-0.5847433964898954
ACH-000169,-0.15486780586168505
ACH-000178,-0.13322658598764014
ACH-000183,-0.21369196957244488
ACH-000188,-0.07668541143962429
ACH-000189,-0.1959371113794828
ACH-000190,-0.3767407435112128
ACH-000198,-0.14975955987293094
ACH-000203,-0.08538616450059283
ACH-000204,-0.4168203071532769
ACH-000206,0.21722409158192432
ACH-000207,-0.31591187892578704
ACH-000208,0.06507904640347832
ACH-000210,-0.2308803436493258
ACH-000211,-0.13065870696575252
ACH-000215,-0.212398109767044
ACH-000221,0.17644858652661338
ACH-000222,-0.18103942306565493
ACH-000223,-0.2465160733076061
ACH-000226,0.050531982535181534
ACH-000227,-0.28934863073969064
ACH-000228,0.035456042901614734
ACH-000231,-0.16472335968842552
ACH-000232,-0.23934907531941324
ACH-000233,-0.2846421803307512
ACH-000234,-0.31373784595684595
ACH-000235,-0.14068767312018365
ACH-000237,-0.16828551760503288
ACH-000238,-0.22863034029150475
ACH-000242,-0.06903332212661381
ACH-000243,-0.12377150800118712
ACH-000244,-0.15081626160725106
ACH-000246,-0.236478151145356
ACH-000248,-0.02344177155025896
ACH-000250,-0.3300365489992297
ACH-000251,0.02505413355062352
ACH-000252,-0.270344616204866
ACH-000253,-0.3645864316113371
ACH-000255,-0.10121289994939688
ACH-000256,-0.2619713492527697
ACH-000257,-0.09887679597060436
ACH-000258,-0.18536754879338488
ACH-000259,-0.20147045981446185
ACH-000260,-0.09963371141354346
ACH-000261,-0.13652492322966933
ACH-000262,-0.30423325329562584
ACH-000263,-0.1959751516391928
ACH-000264,-0.0586965153571279
ACH-000265,-0.054135527454302175
ACH-000266,-0.22161997701849825
ACH-000272,-0.13825818137597476
ACH-000274,-0.3280108261066996
ACH-000277,-0.15717091236440378
ACH-000278,-0.25978080261191466
ACH-000279,-0.04869489855056795
ACH-000280,-0.6217186784135167
ACH-000281,-0.07026039990049235
ACH-000288,-0.1842365020459013
ACH-000291,-0.05822983332869752
ACH-000293,-0.217562350816262
ACH-000294,-0.20838926611887232
ACH-000295,-0.5845006914699594
ACH-000296,-0.14198136949747825
ACH-000302,-0.10731617342843433
ACH-000304,-0.2514401714571972
ACH-000307,-0.12763245056008427
ACH-000308,-0.4636921344701402
ACH-000310,-0.013203249179360122
ACH-000311,-0.18250472019397748
ACH-000312,-0.2145678948160356
ACH-000315,-0.12489176652598845
ACH-000316,-0.2722928685220248
ACH-000317,-0.13764033203237647
ACH-000318,-0.08086504926540733
ACH-000319,0.02307083657052033
ACH-000320,-0.18961972998527207
ACH-000322,-0.35123116692134176
ACH-000323,-0.2228425643205193
ACH-000324,-0.4075259950597184
ACH-000329,-0.1259380858388479
ACH-000330,-0.08105450704379492
ACH-000331,-0.13237240037279674
ACH-000332,-0.31499497831034423
ACH-000334,-0.273893717917143
ACH-000335,-0.013192919584241423
ACH-000336,-0.01465606833509374
ACH-000337,-0.03551739275109615
ACH-000338,-0.18330424225811914
ACH-000339,-0.11092505635999224
ACH-000341,-0.058567544171326424
ACH-000348,-0.12710915381616186
ACH-000350,-0.4112332529225084
ACH-000352,-0.3604281808107236
ACH-000356,-0.07307605425527912
ACH-000361,-0.4266275784189274
ACH-000362,-0.30745298134067983
ACH-000363,-0.1608775723771142
ACH-000364,-0.11443205497954273
ACH-000365,-0.1759061689780652
ACH-000366,-0.007604257723269961
ACH-000368,-0.2254920391188441
ACH-000374,-0.019062748609788245
ACH-000375,0.031516823853605394
ACH-000376,-0.17164283588222798
ACH-000381,-0.3661346459922334
ACH-000383,-0.17394837884246533
ACH-000387,-0.3513313233090183
ACH-000389,-0.1563148070093794
ACH-000390,-0.04297396443150059
ACH-000393,-0.17443715537917784
ACH-000395,-0.27030950719249713
ACH-000396,0.0544385083920469
ACH-000397,-0.12452240600152477
ACH-000401,-0.08788080508871718
ACH-000402,0.13308242690137725
ACH-000403,-0.487687554790282
ACH-000404,-0.28668725754307484
ACH-000406,-0.19057626973618771
ACH-000407,0.020617585714704758
ACH-000408,-0.1977871826187773
ACH-000410,-0.098586684618869
ACH-000411,-0.17047992305244686
ACH-000414,-0.022914782400916253
ACH-000415,0.10880638965470707
ACH-000416,-0.09987552918847968
ACH-000420,-0.5013480759671052
ACH-000421,-0.24678617155057314
ACH-000424,-0.29827432527909664
ACH-000425,-0.21654267686701667
ACH-000426,-0.491014248727808
ACH-000427,0.0015397221303276199
ACH-000433,-0.07604085456641316
ACH-000435,0.20427745845516093
ACH-000436,-0.2430871321488381
ACH-000444,-0.2307021705204084
ACH-000445,-0.10887175625018862
ACH-000448,-0.16824850276317546
ACH-000450,0.18930500809616552
ACH-000452,-0.05207552158544245
ACH-000454,-0.30896580643605104
ACH-000458,-0.08368326768172737
ACH-000459,-0.20315254461732185
ACH-000460,-0.4322554846536672
ACH-000461,0.015755480098285424
ACH-000463,-0.09329818561688284
ACH-000464,-0.095112137092805
ACH-000466,-0.4265174997022324
ACH-000467,-0.3117834850423264
ACH-000468,-0.06301988054481243
ACH-000469,-0.2379803529783424
ACH-000470,-0.26675606333992324
ACH-000471,-0.11528327333023194
ACH-000472,-0.25318088774361264
ACH-000473,-0.04392406433978169
ACH-000475,-0.09330574499594303
ACH-000476,-0.25001733048861163
ACH-000477,-0.2269906361922392
ACH-000479,-0.20812181499345184
ACH-000480,-0.05863967484934012
ACH-000481,-0.13438717523824606
ACH-000483,-0.2079358922728629
ACH-000484,-0.13158073921634986
ACH-000485,-0.08727787568337572
ACH-000486,-0.041694083437210365
ACH-000487,0.02594267500486685
ACH-000488,-0.21618740429208666
ACH-000490,-0.24226562626931455
ACH-000491,-0.1982222803593064
ACH-000495,-0.2580632022108932
ACH-000496,-0.4859916402764026
ACH-000499,-0.27380235276078796
ACH-000500,-0.0754850563030002
ACH-000502,-0.29305439828459856
ACH-000503,-0.0622396459375928
ACH-000505,-0.15624007176521007
ACH-000507,-0.05618610817942829
ACH-000510,-0.06657317865763777
ACH-000511,-0.23689640430990605
ACH-000512,-0.5633179839095426
ACH-000516,-0.17357602516510892
ACH-000517,-0.32609933379214723
ACH-000518,-0.4263597089456069
ACH-000520,-0.23197201073711085
ACH-000521,-0.033532688049469364
ACH-000522,-0.08112963092769418
ACH-000524,-0.19171987199281107
ACH-000527,-0.20907980490017206
ACH-000528,-0.3606992954257626
ACH-000537,-0.2161666993651247
ACH-000541,-0.4602265617453287
ACH-000542,0.0210374737061257
ACH-000544,0.02220086323431365
ACH-000545,-0.11323577936449
ACH-000547,-0.22264911500700155
ACH-000548,-0.06856771119503388
ACH-000549,-0.2260956294434188
ACH-000550,-0.2321906751295311
ACH-000552,-0.09679281475823297
ACH-000556,-0.13635700892342187
ACH-000557,0.06832048963626716
ACH-000569,-0.3264634485711604
ACH-000570,-0.2352979429889592
ACH-000571,-0.22403813279556645
ACH-000573,-0.10958601244303076
ACH-000576,-0.16224922140136286
ACH-000579,-0.1650697151164259
ACH-000580,-0.29907160345004563
ACH-000584,-0.14751224166461308
ACH-000585,-0.04862918623089675
ACH-000588,-0.040067731908686934
ACH-000589,-0.10176450814671144
ACH-000591,-0.13570873180284695
ACH-000593,-0.2869012754587155
ACH-000600,-0.17895839959182247
ACH-000601,-0.2492340863464496
ACH-000605,-0.1351729108442287
ACH-000606,0.020309057266471538
ACH-000608,-0.2349034575345975
ACH-000614,-0.1617071156103655
ACH-000616,-0.18348516554534766
ACH-000618,-0.0945946722792771
ACH-000619,-0.16586622464018672
ACH-000620,-0.06745441123533892
ACH-000621,-0.2218332407045928
ACH-000622,-0.34453484456805944
ACH-000623,-0.0976768383393091
ACH-000624,-0.08429960239742786
ACH-000627,-0.22653156442346115
ACH-000630,-0.2262314105270585
ACH-000631,-0.4483203514423455
ACH-000632,-0.18333344206726288
ACH-000633,-0.17339126120583284
ACH-000637,-0.21538908384206454
ACH-000638,-0.17143168451559826
ACH-000646,-0.1608484091847978
ACH-000647,-0.10847138570281184
ACH-000648,-0.3096949799140559
ACH-000649,-0.20018668446543791
ACH-000651,0.10901673090478953
ACH-000652,-0.0589378379030515
ACH-000653,-0.1189264991578796
ACH-000657,-0.12871164292259354
ACH-000658,-0.4392030067316248
ACH-000661,-0.1852488957728912
ACH-000662,-0.06422671560968972
ACH-000663,-0.1316787835868038
ACH-000665,-0.12774152624089408
ACH-000671,-0.08546436221235129
ACH-000672,-0.3803422157336954
ACH-000673,-0.13783913571758372
ACH-000676,-0.05123789836622567
ACH-000677,-0.11471682613560585
ACH-000681,-0.2538326145390918
ACH-000683,-0.004299145640200307
ACH-000684,-0.3091135036308446
ACH-000688,-0.2498180089283541
ACH-000693,-0.06470672441846816
ACH-000694,-0.1626678909140593
ACH-000695,-0.4372188619044232
ACH-000696,-0.2423504328298858
ACH-000697,-0.4158859714172196
ACH-000699,-0.1465517211836072
ACH-000701,-0.2149895966031332
ACH-000706,-0.10204719619148847
ACH-000711,-0.02322502894017721
ACH-000713,0.20796541854917786
ACH-000714,-0.1085442296994689
ACH-000718,-0.1711511903311177
ACH-000720,-0.2203915076609067
ACH-000721,-0.008302578858586797
ACH-000724,-0.10831348049746024
ACH-000725,-0.02341965336450957
ACH-000732,-0.3614677433749899
ACH-000734,-0.026714879053624387
ACH-000735,-0.02795229849920444
ACH-000736,-0.3125444647066712
ACH-000738,-0.05409239465790737
ACH-000746,-0.23294250834327296
ACH-000747,-0.2086307901508641
ACH-000748,-0.1681760173683639
ACH-000753,-0.05316089491638934
ACH-000756,-0.33429505094454165
ACH-000757,-0.021463396576122583
ACH-000758,-0.17438189554008773
ACH-000760,-0.11625272290966344
ACH-000762,-0.1851467410573656
ACH-000763,-0.31089809867164786
ACH-000764,-0.2663679407632334
ACH-000765,-0.2614586951560657
ACH-000766,0.12698399677582006
ACH-000767,0.06912896781487249
ACH-000768,-0.056335892891713736
ACH-000769,-0.19921651725788128
ACH-000770,-0.32847642147828365
ACH-000771,-0.1152475251779106
ACH-000773,-0.27455503419198074
ACH-000776,-0.10517106462201227
ACH-000777,-0.2709724636754935
ACH-000778,-0.33417708945688945
ACH-000781,-0.04301818290536668
ACH-000782,-0.146222289297023
ACH-000783,-0.4159633794001556
ACH-000784,-0.2778176686763489
ACH-000785,-0.11197013908134436
ACH-000787,-0.19040998029252146
ACH-000788,-0.03609589604514663
ACH-000791,-0.16005346113607247
ACH-000792,-0.3011811432318498
ACH-000794,-0.4788661453849232
ACH-000796,-0.22132010481149894
ACH-000798,-0.2474957071659952
ACH-000799,0.0594186471673698
ACH-000800,-0.0671235854794877
ACH-000802,-0.32126319200815245
ACH-000804,0.17882854230408216
ACH-000805,0.003723882308710565
ACH-000809,-0.4831042001573563
ACH-000810,-0.2022230065648928
ACH-000811,-0.1723261819973039
ACH-000817,-0.2199109700282476
ACH-000819,0.01431575582248882
ACH-000820,0.08636766498023421
ACH-000821,-0.2890064730413056
ACH-000822,-0.14416195042375507
ACH-000823,0.0032136037339238763
ACH-000824,-0.1797499969603364
ACH-000827,-0.19228162099222368
ACH-000829,-0.1337120453370295
ACH-000831,-0.018319038851667076
ACH-000832,-0.18311296195479312
ACH-000833,-0.27805762213352825
ACH-000834,-0.062130540315755
ACH-000835,-0.1777461445645342
ACH-000836,-0.3013556787267761
ACH-000837,-0.09163973840946643
ACH-000838,-0.02253012496226164
ACH-000839,-0.1853410911027946
ACH-000840,0.1705520229927222
ACH-000841,-0.09198901057582873
ACH-000843,0.12398086396423505
ACH-000846,0.14932114094938578
ACH-000847,-0.2020853031230746
ACH-000848,-0.047332788414132916
ACH-000849,-0.19974930330636545
ACH-000851,-0.13146559903618169
ACH-000855,0.0943883329446468
ACH-000856,-0.051022895159340456
ACH-000858,-0.1788871117135139
ACH-000859,-0.29195017113028154
ACH-000861,-0.07127001169912553
ACH-000862,-0.09215690789903
ACH-000865,-0.10067634469053396
ACH-000866,-0.09774062849160607
ACH-000867,-0.1191925848657536
ACH-000869,-0.09086033331371522
ACH-000872,-0.15623597614600113
ACH-000873,-0.17545506215178264
ACH-000876,-0.03074059971190627
ACH-000878,-0.30304719631419685
ACH-000880,-0.10540577841192464
ACH-000881,0.09797343296342004
ACH-000882,-0.12230679907319587
ACH-000884,-0.1989472576307288
ACH-000885,-0.1715235594983627
ACH-000887,-0.06713193708176281
