,PKDREJ (10343)
ACH-000251,-0.039110216952844036
ACH-000252,0.06404709601626611
ACH-000253,-0.1454016219425992
ACH-000255,-0.1915544172536336
ACH-000256,-0.1288197507544805
ACH-000257,-0.024121100328676936
ACH-000258,0.05218122532548724
ACH-000259,-0.07041516826302881
ACH-000260,0.06188166830813437
ACH-000261,0.008528245799815922
ACH-000262,-0.09606578712421364
ACH-000263,-0.15961482066116242
ACH-000264,-0.041160952754247714
ACH-000265,-0.06679237722636036
ACH-000266,-0.0811314394849325
ACH-000272,-0.08338821331699768
ACH-000274,-0.06187756069715621
ACH-000277,-0.07721043821125455
ACH-000278,-0.16317343573906054
ACH-000279,-0.14805174061986753
ACH-000280,-0.08696170597908441
ACH-000281,-0.2782791753803148
ACH-000288,-0.10136900972451464
ACH-000291,-0.14694898090957995
ACH-000293,-0.036800806663404635
ACH-000294,0.0784958725494913
ACH-000295,-0.3127379959318921
ACH-000296,-0.29152786032143124
ACH-000302,-0.14521055830739504
ACH-000304,-0.017118453363642774
ACH-000307,-0.06461640265390547
ACH-000308,-0.1060972448355803
ACH-000310,-0.2334326700171652
ACH-000311,-0.2785468915099605
ACH-000312,-0.2391312344767477
ACH-000315,-0.11770829048547853
ACH-000316,-0.17286832795431228
ACH-000317,-0.13191709233157578
ACH-000318,-0.0687734923238846
ACH-000319,-0.17702057836700574
ACH-000320,-0.0734949248279152
ACH-000322,0.16622368365549064
ACH-000323,-0.1743828923795663
ACH-000324,-0.19113438903006627
ACH-000329,-0.13266019078859928
ACH-000330,-0.02962224384499252
ACH-000331,-0.016336672485167403
ACH-000332,-0.09863064426403237
ACH-000334,-0.14229688181411965
ACH-000335,-0.19318155291913897
ACH-000336,0.07952230784145836
ACH-000337,-0.10962864194960407
ACH-000338,0.12852025964832162
ACH-000339,-0.06332080248769836
ACH-000341,0.12432664621382443
ACH-000348,-0.19239020824971587
ACH-000350,-0.12355932502298238
ACH-000352,0.08982196302655666
ACH-000356,-0.012104917177577744
ACH-000361,-0.1731075747109061
ACH-000362,-0.14163416118876168
ACH-000363,-0.19389125396411114
ACH-000364,-0.2682814011890689
ACH-000365,-0.08596728932554216
ACH-000366,-0.05124754177148213
ACH-000368,-0.13194837624826902
ACH-000374,-0.09531173885443156
ACH-000375,-0.20173268250682072
ACH-000376,-0.0684218376291607
ACH-000381,-0.020238157938693862
ACH-000383,-0.06601218601272693
ACH-000387,-0.07527346799644538
ACH-000389,-0.2196531316394656
ACH-000390,-0.19743529182303124
ACH-000393,-0.0654721098040751
ACH-000395,-0.061668614251522175
ACH-000396,0.02123589090385823
ACH-000397,-0.0579072659146093
ACH-000401,-0.15881454545995027
ACH-000402,-0.3231439103495889
ACH-000403,-0.1369841971771621
ACH-000404,0.1745044939634447
ACH-000406,-0.11600855539159205
ACH-000407,-0.015749539975368924
ACH-000408,-0.15850861304566174
ACH-000410,0.012968678912881887
ACH-000411,0.12907351935781114
ACH-000414,-0.09885834292238654
ACH-000415,0.006572292901395064
ACH-000416,-0.12751665749501087
ACH-000420,-0.030631203511551262
ACH-000421,-0.11327591702388475
ACH-000424,-0.1290213374462998
ACH-000425,-0.16426557288139831
ACH-000426,-0.12138105560426862
ACH-000427,-0.14514214984896734
ACH-000433,-0.15023522429315167
ACH-000435,0.03461623656035677
ACH-000436,-0.2179361909767942
ACH-000444,-0.027381176225496903
ACH-000445,-0.1988901473355084
ACH-000448,-0.019471631105112474
ACH-000450,-0.15656355223967086
ACH-000452,-0.07178163039039967
ACH-000454,0.040498240097923965
ACH-000458,-0.22208104004589524
ACH-000459,0.05281127796113059
ACH-000460,-0.12806769868642048
ACH-000461,-0.1781025952306899
ACH-000463,0.03164559708246298
ACH-000464,-0.033946788929244374
ACH-000466,-0.06668774102334515
ACH-000467,-0.10569549642291293
ACH-000468,-0.2031351126079804
ACH-000469,-0.11064100036730656
ACH-000470,-0.2243042796393464
ACH-000471,-0.01923944585928471
ACH-000472,-0.04670306508148865
ACH-000473,-0.06365693997213329
ACH-000475,-0.04047526564835935
ACH-000476,0.0011355693313219995
ACH-000477,-0.05233049959406076
ACH-000479,-0.1356177424814969
ACH-000480,-0.10147116097604544
ACH-000481,-0.044547486716509266
ACH-000483,-0.1882760075762392
ACH-000484,0.11134561336213557
ACH-000485,-0.061689167268847926
ACH-000486,0.025182235755517427
ACH-000487,-0.14450576437372234
ACH-000488,-0.12289639081711948
ACH-000490,-0.095808951529476
ACH-000491,0.07007210023534978
ACH-000495,-0.04911857755291218
ACH-000496,-0.032048602744239436
ACH-000499,-0.14857393243635855
ACH-000500,-0.3551741453655621
ACH-000502,-0.14769737123457738
ACH-000503,-0.17491666803758854
ACH-000505,-0.06751476867506967
ACH-000507,-0.13540275316828446
ACH-000510,-0.10573079614421826
ACH-000511,-0.14082574667231598
ACH-000512,-0.09248654284028653
ACH-000516,-0.12488073487567675
ACH-000517,-0.11031467270449102
ACH-000518,-0.3282087661923388
ACH-000520,-0.13494967556641033
ACH-000521,-0.07396736462076615
ACH-000522,0.027381401954765818
ACH-000524,-0.13683184285053338
ACH-000527,-0.1410575277761597
ACH-000528,-0.08821033256368292
ACH-000537,0.09459379074040944
ACH-000541,0.2023170153548985
ACH-000542,-0.13078416139612142
ACH-000544,0.10263869794749346
ACH-000545,-0.021243882761999858
ACH-000547,-0.04345921297627698
ACH-000548,0.017974366623332738
ACH-000549,-0.03065672556227468
ACH-000550,-0.02392727604852375
ACH-000552,-0.06258318340477634
ACH-000556,-0.15911861124276713
ACH-000557,-0.060581374125535166
ACH-000569,-0.08345350519286446
ACH-000570,-0.18439075194767174
ACH-000571,-0.22861288289244386
ACH-000573,-0.1201785839634199
ACH-000576,-0.1232158841338806
ACH-000579,0.07289939029180217
ACH-000580,-0.01432459664655341
ACH-000584,-0.11200947953421557
ACH-000585,0.00827696143380659
ACH-000588,-0.051821779685480115
ACH-000589,-0.07493230222689655
ACH-000591,-0.20599565108626247
ACH-000593,-0.15707856056028693
ACH-000600,0.011148048419198642
ACH-000601,-0.1685962399570929
ACH-000605,-0.07197569275842043
ACH-000606,-0.03897771597263692
ACH-000608,-0.15128788882769506
ACH-000614,-0.1604659058642573
ACH-000616,-0.024524705188876318
ACH-000618,-0.08309480738507485
ACH-000619,0.042530373607798884
ACH-000620,-0.054421422382959314
ACH-000621,-0.13561749025323422
ACH-000622,-0.2067538259594627
ACH-000623,-0.2734086194818484
ACH-000624,-0.050808693709357096
ACH-000627,-0.15142732383018676
ACH-000630,0.004195230992885044
ACH-000631,0.030770972818035067
ACH-000632,-0.019529897623887026
ACH-000633,-0.2290107113799648
ACH-000637,-0.07096569744441815
ACH-000638,0.0016907069039761235
ACH-000646,-0.19451957591319086
ACH-000647,-0.043444345756946924
ACH-000648,-0.018113970155354854
ACH-000649,-0.11738298795170682
ACH-000651,-0.11548342326453205
ACH-000652,0.004797959187856586
ACH-000653,-0.05028939199160025
ACH-000657,-0.06937362650553516
ACH-000658,-0.07484709440556392
ACH-000661,0.04543701642776207
ACH-000662,0.049590822834025335
ACH-000663,-0.005358952069570073
ACH-000665,-0.06315418321124992
ACH-000671,-0.1400193017984534
ACH-000672,0.2927429529955617
ACH-000673,-0.1575547881760002
ACH-000676,-0.043320668521857814
ACH-000677,-0.06660468888390134
ACH-000681,-0.0334917852259357
ACH-000683,-0.08638592776461639
ACH-000684,-0.09011095936338166
ACH-000688,0.08406308019117947
ACH-000693,-0.1513728684614983
ACH-000694,-0.028362138462494555
ACH-000695,-0.14899404041172926
ACH-000696,0.055748363740223794
ACH-000697,0.0011807428974753315
ACH-000699,-0.005638560542038362
ACH-000701,-0.12079605314436592
ACH-000706,0.021390793068401973
ACH-000711,-0.10493712024378833
ACH-000713,-0.15321951608518616
ACH-000714,-0.20645901756193516
ACH-000718,0.00867506825838911
ACH-000720,-0.15085903915186225
ACH-000721,-0.1099413698241268
ACH-000724,-0.014543504761099372
ACH-000725,-0.28316028414460115
ACH-000732,0.012658183930899085
ACH-000734,-0.04974028894911253
ACH-000735,-0.1719948901926091
ACH-000736,-0.08005490674238351
ACH-000738,-0.15167344683057274
ACH-000746,-0.03290328449906472
ACH-000747,-0.12131810577083844
ACH-000748,-0.11341046604390813
ACH-000753,-0.05871718041352213
ACH-000756,-0.07417376160458253
ACH-000757,-0.058488983429453
ACH-000758,0.08936232566191618
ACH-000760,-0.2177259365473709
ACH-000762,-0.23795662394332925
ACH-000763,0.025852045139749025
ACH-000764,-0.1977650128852541
ACH-000765,-0.22579201431263804
ACH-000766,-0.06465345081115956
ACH-000767,-0.15989047948755794
ACH-000768,-0.005728783245066437
ACH-000769,0.06864647452172537
ACH-000770,-0.08521428578216134
ACH-000771,-0.10176435343184874
ACH-000773,0.021673804066555568
ACH-000776,-0.08946034967377675
ACH-000777,-0.014723205123651825
ACH-000778,-0.16278406876149695
ACH-000781,-0.101583016852273
ACH-000782,-0.17843605003040533
ACH-000783,-0.08234060234965115
ACH-000784,-0.09042614533045967
ACH-000785,-0.10901273329696724
ACH-000787,-0.08129547680290314
ACH-000788,-0.10671621317065448
ACH-000791,-0.19630251810148244
ACH-000792,-0.11501519024420527
ACH-000794,-0.044694723420712366
ACH-000796,-0.039313970453767694
ACH-000798,-0.1725105632811071
ACH-000799,-0.05224554831460669
ACH-000800,-0.2111006906239856
ACH-000802,-0.017953623677662348
ACH-000804,-0.009645417569541832
ACH-000805,-0.2415134896527425
ACH-000809,-0.16542118971303152
ACH-000810,-0.16619278857345005
ACH-000811,-0.08031305317582853
ACH-000817,0.052200463572278456
ACH-000819,-0.2601987190923831
ACH-000820,0.1425429781609671
ACH-000821,-0.1797771416808663
ACH-000822,-0.05776666964042159
ACH-000823,-0.11990871258728165
ACH-000824,-0.018599482503602147
ACH-000827,-0.03776006754682967
ACH-000829,0.038797022218889816
ACH-000831,-0.015444208986168462
ACH-000832,0.09681988372856493
ACH-000833,-0.1231524294510332
ACH-000834,0.00550550786923716
ACH-000835,-0.196085821372582
ACH-000836,-0.1460049517419263
ACH-000837,-0.12552685840512304
ACH-000838,-0.14971015873857768
ACH-000839,-0.05166988656068354
ACH-000840,0.0035161310178027302
ACH-000841,0.0458203629121455
ACH-000843,0.029177494035698918
ACH-000846,-0.2126350638906059
ACH-000847,8.700550614325468e-05
ACH-000848,0.07530710017673797
ACH-000849,-0.13280739206537545
ACH-000851,-0.09611265139181924
ACH-000855,-0.017520166937595803
ACH-000856,-0.03495042925528237
ACH-000858,-0.17961134561155825
ACH-000859,-0.528727537651835
ACH-000861,0.11481286881690715
ACH-000862,-0.11418604831347892
ACH-000865,-0.14071183580238028
ACH-000866,-0.15280022542152488
ACH-000867,-0.08177251532823236
ACH-000869,-0.08869453905463366
ACH-000872,-0.17439579241872616
ACH-000873,0.055763548114588515
ACH-000876,-0.10088572918812036
ACH-000878,-0.06099556541953768
ACH-000880,-0.1185375758338199
ACH-000881,-0.04889370395344217
ACH-000882,-0.059074190748358325
ACH-000884,-0.08095290799929736
ACH-000885,-0.19023474528641132
ACH-000887,-0.015517073349209156
ACH-000889,-0.02782952053691944
ACH-000896,-0.07852915867800146
ACH-000898,0.03382917053526008
ACH-000900,0.04813825848667439
ACH-000901,-0.16451617047413666
ACH-000905,-0.021023260391685814
ACH-000906,-0.104847573273665
ACH-000907,-0.13234911273740688
ACH-000910,-0.010815026549867414
ACH-000911,-0.214356690853124
ACH-000912,-0.10627200397069957
ACH-000913,0.009167380752548913
ACH-000915,-0.029691427938937368
ACH-000916,0.006270673450438312
ACH-000917,-0.07821585429117009
ACH-000920,-0.007046213097520364
ACH-000921,-0.16850205545584224
ACH-000924,-0.054810646866019004
ACH-000926,-0.07565603089299011
ACH-000928,0.05681021061584176
ACH-000929,-0.13238033815549605
ACH-000932,-0.1101282217093438
ACH-000935,-0.26042991023740275
ACH-000936,-0.02277542819283017
ACH-000937,-0.11878491512199894
ACH-000938,-0.2789518794351748
ACH-000939,0.007769304686892948
ACH-000941,-0.21354461093454927
ACH-000943,-0.055229234659760894
ACH-000946,-0.10971937377641086
ACH-000947,-0.0896388649237822
ACH-000948,-0.07635417502081675
ACH-000950,0.0899259607835762
ACH-000953,-0.02259812926037354
ACH-000954,0.0911653420686496
ACH-000957,-0.14017634806398555
ACH-000958,-0.2219009366038384
ACH-000960,-0.0828237234420386
ACH-000963,-0.13182556221552108
ACH-000968,-0.1671411748509155
ACH-000969,-0.0670907518901829
ACH-000972,-0.110117333696597
ACH-000973,-0.0037093837490408564
ACH-000974,-0.15424224049936908
ACH-000978,-0.3609502560125187
ACH-000984,-0.13641058335728398
ACH-000986,-0.13946117867587227
ACH-000988,0.00013529426102292725
ACH-000993,-0.09503053718782098
ACH-000994,-0.03733839208513965
ACH-000996,0.05428290332125102
ACH-001001,-0.04268759586672328
ACH-001020,-0.1950557466894508
ACH-001028,-0.05526891027152511
ACH-001031,-0.026674438150878155
ACH-001038,-0.09512085225089384
ACH-001048,-0.08120931086182022
ACH-001050,-0.014389800479551174
ACH-001053,-0.5232464795842922
ACH-001054,-0.058096412934486835
ACH-001061,0.007285617154304024
ACH-001067,0.04881177170640905
ACH-001075,-0.1949998080215454
ACH-001096,-0.14094071154765173
ACH-001111,-0.09831104358395383
ACH-001119,-0.21640555488815647
ACH-001128,-0.015219153497028053
ACH-001134,-0.04544427450447644
ACH-001151,0.01095257730214275
ACH-001163,-0.1465355048768233
ACH-001164,-0.4056974635646332
ACH-001183,-0.2513918171412578
ACH-001192,-0.3523435104387385
ACH-001193,-0.07642059582666348
ACH-001196,0.09093710123016564
ACH-001197,-0.05449752276384473
ACH-001205,-0.05890223623776999
ACH-001211,-0.15180723839893412
ACH-001212,-0.32374709461826995
ACH-001228,-0.07767655641015576
ACH-001232,-0.012948723806577174
ACH-001239,-0.20809803067991792
ACH-001270,-0.2316602058845345
ACH-001274,-0.055209144397918616
ACH-001275,-0.2856263829986996
ACH-001277,-0.1225371545906957
ACH-001278,-0.011858901700044016
ACH-001280,-0.08540792795072698
ACH-001283,-0.2870045149095936
ACH-001289,-0.026226787713600225
ACH-001300,-0.16512007117969954
ACH-001301,-0.17173144363493165
ACH-001302,0.059200902895224276
ACH-001306,-0.08297900529552955
ACH-001318,-0.04215257344575031
ACH-001322,-0.2386880825558686
ACH-001328,-0.11336337541256952
ACH-001332,-0.07583486230831267
ACH-001336,-0.07464209895642544
ACH-001346,-0.17621793783847506
ACH-001353,-0.10362657713037524
ACH-001354,-0.03168748471102164
ACH-001367,-0.09592864004769093
ACH-001368,-0.06051654036829806
ACH-001374,0.08342766954849144
ACH-001377,-0.0953289035374623
ACH-001380,0.019655778156189917
ACH-001391,-0.2449230823432857
ACH-001408,0.01000846415414688
ACH-001430,-0.11302609847545705
ACH-001431,-0.1904953990731277
ACH-001450,-0.21037490207758391
ACH-001496,-0.013390022667691829
ACH-001500,-0.07142269008130114
ACH-001523,0.1636996649795266
ACH-001532,-0.0870756220715565
ACH-001550,-0.17973225251659647
ACH-001552,0.02120652637319806
ACH-001554,-0.04103828479624507
ACH-001654,-0.048921078382913784
ACH-001735,-0.10974636555903942
ACH-001736,-0.17155802227871322
ACH-001737,0.08851337140322785
ACH-001740,-0.11227871495668244
ACH-001745,-0.2292517763176496
ACH-001765,-0.033685804009074435
