,PPP6R2 (9701)
ACH-000004,-0.3847741615598985
ACH-000005,0.013486243696745077
ACH-000007,-0.4163878633856999
ACH-000009,-0.10425700318184718
ACH-000011,-0.08114097192138392
ACH-000012,-0.3030325466463277
ACH-000013,-0.22179157663637836
ACH-000014,-0.10961151813970844
ACH-000015,-0.12595695580205546
ACH-000017,-0.21917199507376756
ACH-000018,-0.3625140199888109
ACH-000019,-0.20253973155815128
ACH-000021,-0.1856920357177535
ACH-000022,-0.29463558624759306
ACH-000025,-0.15527714206735233
ACH-000028,-0.3112723479788374
ACH-000030,-0.26249852008537977
ACH-000035,0.02268767867579858
ACH-000036,-0.2996043826389567
ACH-000037,-0.28178591685595394
ACH-000039,-0.08666457103025305
ACH-000040,-0.3099806110960568
ACH-000041,-0.15034168331393175
ACH-000042,-0.15227461504895642
ACH-000045,-0.2775126906338573
ACH-000047,-0.23266470738747635
ACH-000052,-0.10108254986644427
ACH-000053,-0.2751808375674301
ACH-000054,-0.16394197549452774
ACH-000055,-0.07325020877751272
ACH-000060,-0.4518468647406674
ACH-000067,-0.3214993779879206
ACH-000070,-0.231241444190213
ACH-000075,-0.1818046633313624
ACH-000078,-0.5256552724126052
ACH-000082,-0.2775898672726527
ACH-000085,-0.2159498162668061
ACH-000086,-0.050599895472326274
ACH-000087,-0.2966288881405607
ACH-000092,-0.2837505519930337
ACH-000095,-0.2385762717943491
ACH-000097,-0.3010470143485948
ACH-000098,-0.10507282583179776
ACH-000099,-0.4033332533943464
ACH-000108,-0.19987573274391768
ACH-000113,-0.09945580331236854
ACH-000116,-0.20430213267919228
ACH-000118,-0.31350475636894165
ACH-000120,-0.17109786335864946
ACH-000123,-0.3951774611511379
ACH-000127,-0.1066603559506068
ACH-000128,-0.16461720756890486
ACH-000132,-0.31168002241072457
ACH-000133,-0.3762028554279336
ACH-000137,-0.1536771525475796
ACH-000138,-0.02188701305753222
ACH-000142,0.02847996125411211
ACH-000143,-0.312584881646253
ACH-000146,-0.2817198844908351
ACH-000148,-0.2766149405682289
ACH-000150,-0.21437562504193347
ACH-000152,-0.20905775361568604
ACH-000153,-0.054025200299876716
ACH-000159,-0.1816160546607376
ACH-000160,-0.03691512101437792
ACH-000163,-0.21936897408741104
ACH-000167,-0.21715101007920226
ACH-000168,-0.16081437682025332
ACH-000169,-0.3323314521380065
