,BMPER (168667)
ACH-000004,0.22451335430439384
ACH-000005,0.009074836192466929
ACH-000007,-0.2713287115496548
ACH-000009,0.012322944249724986
ACH-000011,0.0435088091496353
ACH-000012,0.01664416599035283
ACH-000013,0.11360287823767815
ACH-000014,0.0009513377833034039
ACH-000015,0.04955767683883318
ACH-000017,0.2112600059024328
ACH-000018,0.07433681860001783
ACH-000019,-0.18059296540923947
ACH-000021,0.040802370898306434
ACH-000022,-0.014034821018062226
ACH-000025,-0.08579329840169607
ACH-000028,0.0059711436853516564
ACH-000030,0.04708613834398248
ACH-000035,0.1035275254621522
ACH-000036,-0.003718994445876971
ACH-000037,0.19439966251363747
ACH-000039,0.17836159823863426
ACH-000040,-0.15788249221465356
ACH-000041,0.012180818563076384
ACH-000042,-0.1026707813733106
ACH-000045,0.18915930675030826
ACH-000047,0.02162529974459824
ACH-000052,-0.0206516924885109
ACH-000053,-0.02882975290272205
ACH-000054,-0.042785181102396735
ACH-000055,0.12116074279210474
ACH-000060,0.07356435345677242
ACH-000067,0.000448008219056722
ACH-000070,0.07138884393526834
ACH-000075,-0.06163598781073566
ACH-000078,-0.0240233667045804
ACH-000082,0.1594755697854699
ACH-000085,-0.08267605000154128
ACH-000086,0.12204734122865568
ACH-000087,0.07260753755124243
ACH-000092,0.09324045317206957
ACH-000095,0.021313685414651853
ACH-000097,0.07166913038491518
ACH-000098,0.016183462337646413
ACH-000099,0.031703424874487414
ACH-000108,0.038051757027540184
ACH-000113,0.029144644215595074
ACH-000116,0.04328311166788317
ACH-000118,0.06580248888122832
ACH-000120,0.21559406772940445
ACH-000123,0.12231816255267998
ACH-000127,0.10603635485148068
ACH-000128,-0.03622008378202208
ACH-000132,0.1034873892290917
ACH-000133,-0.1763909626892714
ACH-000137,0.14500837103540914
ACH-000138,0.1370324709663286
ACH-000142,0.03808525268861738
ACH-000143,0.03299053347377223
ACH-000146,0.0364724476627343
ACH-000148,-0.011884334203730109
ACH-000150,-0.011445043309825036
ACH-000152,0.029063931217522862
ACH-000153,-0.10906704039789801
ACH-000159,0.035191273090785825
ACH-000160,-0.03853700108300062
ACH-000163,0.11508421400374105
ACH-000167,-0.2461679981796693
ACH-000168,0.10472745592851804
ACH-000169,-0.028980128592407624
ACH-000178,0.11287966200018044
ACH-000183,0.18654677927441846
ACH-000188,0.19702333834607194
ACH-000189,0.07066571679348715
ACH-000190,0.2696592143921069
ACH-000198,0.08978612138920486
ACH-000203,0.01061489496340777
ACH-000204,0.06592949430359138
ACH-000206,0.255990500934693
ACH-000207,-0.003110114199486177
ACH-000208,-0.05549184470028342
ACH-000210,0.15701452450393874
ACH-000211,0.062223065957078376
ACH-000215,0.0635232240739059
ACH-000221,0.007338801054674005
ACH-000222,0.01907196838940809
ACH-000223,0.05636717766249742
ACH-000226,0.09500630470092808
ACH-000227,0.07572849062671372
ACH-000228,-0.05131869791363181
ACH-000231,0.10079241692639214
ACH-000232,-0.017600433606585537
ACH-000233,0.1030130317678294
ACH-000234,0.11605050563754385
ACH-000235,0.019987860384144983
ACH-000237,-0.07256029009138898
ACH-000238,0.08655984157020967
ACH-000242,-0.06725776455348292
ACH-000243,0.02569188758291831
ACH-000244,-0.015143680974148513
ACH-000246,0.1017191152427192
ACH-000248,-0.01271292741615211
ACH-000250,0.0517490028934828
ACH-000251,0.14755666846329596
ACH-000252,0.09176057565118438
ACH-000253,0.04406777658486395
ACH-000255,0.1129323333124308
ACH-000256,0.10126333690659044
ACH-000257,0.04918611116870839
ACH-000258,0.1587886441701335
ACH-000259,0.026228460195633817
ACH-000260,0.02219632904601428
ACH-000261,0.06543024545250888
ACH-000262,-0.13429787183363906
ACH-000263,0.06311684533781266
ACH-000264,0.03891482204206045
ACH-000265,0.08736728480329828
ACH-000266,0.0015097065464419676
ACH-000272,0.09285795947768832
ACH-000274,0.03399932079366638
ACH-000277,0.19270782943666928
ACH-000278,0.13377085336443925
ACH-000279,-0.022471392714995143
ACH-000280,0.05628148293560843
ACH-000281,0.10817972490413018
ACH-000288,0.01061087465702717
ACH-000291,0.02224500343502554
ACH-000293,0.09207273141850296
ACH-000294,0.011446713637584031
ACH-000295,0.014453567607052832
ACH-000296,0.008848398591651912
ACH-000302,0.10472379850856488
ACH-000304,0.22215763940183333
ACH-000307,-0.05999902336709818
ACH-000308,0.003443906361386396
ACH-000310,-0.02898839685351352
ACH-000311,0.03552782206677828
ACH-000312,0.05084716751898653
ACH-000315,-0.03265381145102915
ACH-000316,0.15946756582542476
ACH-000317,0.028050685657816342
ACH-000318,0.11037002561974504
ACH-000319,-0.08835142334185997
ACH-000320,0.08054060859049463
ACH-000322,-0.10018451689640637
ACH-000323,0.023432153156547682
ACH-000324,0.01633363744811419
ACH-000329,0.11541560556698262
ACH-000330,0.19655321839298495
ACH-000331,0.05125188354960343
ACH-000332,0.026946299139672676
ACH-000334,0.1728270011401042
ACH-000335,0.13445394030638705
ACH-000336,0.19617320366437213
ACH-000337,-0.15984282191369514
ACH-000338,-0.4567756104762278
ACH-000339,0.0132608080130472
ACH-000341,0.005999013560792922
ACH-000348,-0.0495765176056633
ACH-000350,-0.008489087004229982
ACH-000352,0.06294481989445695
ACH-000356,-0.0928851782236052
ACH-000361,0.14949994939407613
ACH-000362,0.1322099777548903
ACH-000363,0.11734175944186905
ACH-000364,0.21751169930323164
ACH-000365,0.049375113041440835
ACH-000366,0.057951407581069175
ACH-000368,0.3118234143767878
ACH-000374,0.15071353146342148
ACH-000375,0.2321278677866173
ACH-000376,0.1239408356640895
ACH-000381,-0.04004046556951192
ACH-000383,0.08967768393700735
ACH-000387,0.047515910868790014
ACH-000389,-0.060272249289936415
