,CORO1B (57175)
ACH-000004,-0.008454244388340994
ACH-000005,0.04323530960977457
ACH-000007,-0.029010774518242757
ACH-000009,-0.05749517524029465
ACH-000011,0.02806794588295679
ACH-000012,-0.07675102117960468
ACH-000013,-0.0917482968859543
ACH-000014,-0.07594093495944128
ACH-000015,-0.06605896090767482
ACH-000017,-0.060501693356232684
ACH-000018,-0.025072730905402057
ACH-000019,-0.054733994800658346
ACH-000021,-0.11693968245321247
ACH-000022,0.0022439583742031315
ACH-000025,0.02582049247763594
ACH-000028,-0.20983239997237416
ACH-000030,-0.14742624808565996
ACH-000035,0.018165318804042725
ACH-000036,-0.10487405323077638
ACH-000037,-0.07635612615327507
ACH-000039,0.08066895275190375
ACH-000040,-0.10182428774851887
ACH-000041,0.011909932776319935
ACH-000042,-0.1814000055771307
ACH-000045,0.08375804266087948
ACH-000047,0.0038466324277004423
ACH-000052,0.009754989560261036
ACH-000053,0.023428165731103387
ACH-000054,0.04276828704154073
ACH-000055,-0.04396259100458648
ACH-000060,-0.216743371286198
ACH-000067,0.18008042368078694
ACH-000070,-0.11765515189346674
ACH-000075,-0.20109697628400894
ACH-000078,-0.012774203747619013
ACH-000082,-0.20138151639386226
ACH-000085,-0.0031149689508602326
ACH-000086,-0.0840064548924702
ACH-000087,-0.010914325785109029
ACH-000092,-0.02502467809705515
ACH-000095,-0.036392555329387996
ACH-000097,-0.22289530428136176
ACH-000098,0.047816514557164416
ACH-000099,0.024822243778320686
ACH-000108,-0.0890922084260644
ACH-000113,0.009553105759564242
ACH-000116,-0.18413087760249106
ACH-000118,-0.03640216948954568
ACH-000120,-0.08140953305234824
ACH-000123,-0.031232246894444062
ACH-000127,0.0006127582959711032
ACH-000128,-0.040363532102499385
ACH-000132,-0.09618836588717833
ACH-000133,-0.04054451248666245
ACH-000137,-0.06501477383314876
ACH-000138,-0.19059858743466107
ACH-000142,-0.22602567352501535
ACH-000143,0.0252610940119532
ACH-000146,-0.1218163538092108
ACH-000148,-0.009186402820297864
ACH-000150,-0.2024445599511957
ACH-000152,0.08682024770164005
ACH-000153,-0.4510188788149995
ACH-000159,-0.06484364905237433
ACH-000160,-0.2545868426005296
ACH-000163,-0.0693413596405197
ACH-000167,-0.05997291893834731
ACH-000168,0.017383988034592728
ACH-000169,-0.04718285263079498
ACH-000178,-0.06016558117696029
ACH-000183,-0.1927058282111208
ACH-000188,-0.1990037638199134
ACH-000189,-0.09200746976388266
ACH-000190,-0.015621383175850273
ACH-000198,-0.06991275762543421
ACH-000203,-0.12915400878980302
ACH-000204,-0.017664632652454774
ACH-000206,0.09933427079080527
ACH-000207,-0.17819648991449769
ACH-000208,-0.2870062965765623
ACH-000210,-0.08131213440292276
ACH-000211,-0.022772326717502817
ACH-000215,-0.0483181855705784
ACH-000221,-0.02306435410639647
ACH-000222,-0.17143441521227942
ACH-000223,0.05208414843506085
ACH-000226,0.03388522163388145
ACH-000227,0.036018317121665734
ACH-000228,-0.22155683453088354
ACH-000231,-0.04657899754909256
ACH-000232,-0.09897515350716804
ACH-000233,-0.13031039041675505
ACH-000234,0.10710871697268197
ACH-000235,-0.06504352163911106
ACH-000237,-0.12482974030778107
ACH-000238,-0.09308351337138512
ACH-000242,-0.19132000385501224
ACH-000243,-0.006697132304737745
ACH-000244,0.010567296190975144
ACH-000246,0.03659570909191808
ACH-000248,-0.02768137204756636
ACH-000250,0.009169230196991257
ACH-000251,-0.12622357222403702
ACH-000252,-0.06436249717456961
ACH-000253,-0.07220792347500811
ACH-000255,-0.2749090467334537
ACH-000256,-0.17529663517310126
ACH-000257,-0.10191470039864996
ACH-000258,0.11241701185611803
ACH-000259,-0.07340534880687248
ACH-000260,-0.04485574834758106
ACH-000261,-0.15618850831606854
ACH-000262,-0.09600649072332276
