,ODF3L1 (161753)
ACH-000004,-0.005675648873780261
ACH-000005,0.08287506763763493
ACH-000007,-0.006291011862471946
ACH-000009,-0.061031130081468425
ACH-000011,0.012581795420943884
ACH-000012,0.006509749149252117
ACH-000013,0.05281087393567768
ACH-000014,0.04340513700366092
ACH-000015,0.060168195170215565
ACH-000017,-0.02137736514281929
ACH-000018,-0.09239681624000713
ACH-000019,0.06207468907867723
ACH-000021,0.04583042937833856
ACH-000022,-0.09359522822031363
ACH-000025,0.016221210419303217
ACH-000028,0.10126388492462036
ACH-000030,-0.008856352345755785
ACH-000035,0.024819513429390358
ACH-000036,-0.007171485960632338
ACH-000037,0.11484062329280798
ACH-000039,0.03377340634502652
ACH-000040,0.076234996070588
ACH-000041,0.0849563260441582
ACH-000042,0.06915908238423175
ACH-000045,-0.017185663813244503
ACH-000047,0.08593413802878153
ACH-000052,0.12469851572977032
ACH-000053,0.06431024770295386
ACH-000054,0.0048129286144467385
ACH-000055,-0.08679801294296359
ACH-000060,0.042812101847553546
ACH-000067,0.0977751548405012
ACH-000070,-0.12701035383047554
ACH-000075,0.1195870037724268
ACH-000078,0.07478743895549769
ACH-000082,0.09309973457196652
ACH-000085,0.2102103476878605
ACH-000086,0.013021401280865649
ACH-000087,-0.015973188891335376
ACH-000092,0.0232319126560121
ACH-000095,0.07504127172326773
ACH-000097,0.06508169707830679
ACH-000098,0.06645408466323731
ACH-000099,0.022250994441465947
ACH-000108,0.05788193898158488
ACH-000113,0.11286327823016565
ACH-000116,-0.0041157112934752365
ACH-000118,0.06801058778816563
ACH-000120,0.11040933334121072
ACH-000123,0.016375526833402876
ACH-000127,0.10409671508427724
ACH-000128,-0.003274664139177448
ACH-000132,0.16424022201041502
ACH-000133,-0.027129751788119046
ACH-000137,0.0563622687562823
ACH-000138,0.040777266925578766
ACH-000142,-0.0806956934393362
ACH-000143,0.2212900146286713
ACH-000146,0.08071575158667643
ACH-000148,0.07344452334806842
ACH-000150,0.13561575208962126
ACH-000152,0.041283579025996914
ACH-000153,-0.00395075833132818
ACH-000159,0.08239319204775455
ACH-000160,0.04854897035320345
ACH-000163,-0.041841653469985376
ACH-000167,0.0005801860147069554
ACH-000168,0.04619037465984338
ACH-000169,0.07566695313451872
