,CTSK (1513)
ACH-000208,-0.15093401898304584
ACH-000210,-0.08662082823806665
ACH-000211,-0.139541157289112
ACH-000215,-0.2454259039321857
ACH-000221,-0.1768715435917482
ACH-000222,-0.07636025385525591
ACH-000223,-0.06292885583093102
ACH-000226,-0.2556320443160986
ACH-000227,-0.13997209299064206
ACH-000228,-0.2891045950714013
ACH-000231,-0.20158932108066727
ACH-000232,-0.21283902178399844
ACH-000233,0.016261713273847036
ACH-000234,-0.1421535075854892
ACH-000235,-0.1569572998555827
ACH-000237,-0.05868568545645547
ACH-000238,-0.051204439784604885
ACH-000242,0.09721585364646916
ACH-000243,-0.06965308711614228
ACH-000244,-0.12347143567113936
ACH-000246,-0.2254743991236452
ACH-000248,-0.27689530294925424
ACH-000250,-0.17817356098049764
ACH-000251,-0.05597995225873057
ACH-000252,-0.2988411873635449
ACH-000253,-0.08846391345338034
ACH-000255,-0.1513691888647991
ACH-000256,-0.1127096478116144
ACH-000257,0.018052837630708238
ACH-000258,-0.4153952229237523
ACH-000259,-0.2256935650948229
ACH-000260,-0.13840624589119946
ACH-000261,-0.14768734657709373
ACH-000262,-0.08928724853049183
ACH-000263,-0.3123529223258403
ACH-000264,-0.22356455066851136
ACH-000265,-0.06326321233511634
ACH-000266,-0.1242148825501348
ACH-000272,-0.1529522414982133
ACH-000274,-0.06518969943592763
ACH-000277,-0.035095910634909334
ACH-000278,-0.05415116328529899
ACH-000279,-0.07268244597430831
ACH-000280,-0.23696721443321225
ACH-000281,-0.183959343263738
ACH-000288,-0.17411709778230444
ACH-000291,-0.07624369752993974
ACH-000293,-0.12276561339764995
ACH-000294,-0.2242471551647053
ACH-000295,-0.3891675620129783
ACH-000296,-0.10453278967312453
ACH-000302,-0.15809166186869386
ACH-000304,-0.2506186171669448
ACH-000307,-0.0358727270662542
ACH-000308,-0.10494670569662036
ACH-000310,-0.08837794265675285
ACH-000311,-0.2252944304372329
ACH-000312,-0.14544001275576635
ACH-000315,-0.04407470283255273
ACH-000316,0.04250348328867461
ACH-000317,-0.09620700244128542
ACH-000318,-0.2853065971318871
ACH-000319,-0.16111548214569452
ACH-000320,-0.012785781614940928
ACH-000322,0.04444698808996389
ACH-000323,-0.18144402206126647
ACH-000324,-0.11346700504153084
ACH-000329,-0.1838558574311641
ACH-000330,-0.17940002666578744
ACH-000331,-0.17996161309402411
ACH-000332,-0.11962002603300648
ACH-000334,-0.07420629166883233
ACH-000335,0.050744493650395135
ACH-000336,-0.17465721897826947
ACH-000337,-0.3855236839408245
ACH-000338,-0.25546880764516305
ACH-000339,-0.10491528115058177
ACH-000341,-0.3189333923754153
ACH-000348,-0.1937917567564741
ACH-000350,-0.1890050001887874
ACH-000352,-0.15906628389591335
ACH-000356,-0.24404984999880264
ACH-000361,-0.14802414381986914
ACH-000362,-0.04807468526867405
ACH-000363,-0.10390623660516908
ACH-000364,-0.11491674371001695
ACH-000365,-0.13936734374058826
ACH-000366,-0.13448132467503124
ACH-000368,-0.15603557889789607
ACH-000374,-0.15581399031392693
ACH-000375,-0.17506367062578734
ACH-000376,-0.17824901241504676
ACH-000381,-0.2553843919792497
ACH-000383,-0.20332766530420532
ACH-000387,-0.1171266872126153
ACH-000389,-0.13511103672084673
ACH-000390,-0.2321904080895629
ACH-000393,-0.1317344864209177
ACH-000395,-0.1398274573690289
ACH-000396,-0.07457907514620228
ACH-000397,-0.12491157149916728
ACH-000401,-0.21048704136825944
ACH-000402,-0.21900214346965868
ACH-000403,-0.20467949465154295
ACH-000404,-0.3029373189630732
ACH-000406,-0.17444639027486594
ACH-000407,-0.2076435910463308
ACH-000408,-0.16301268660839344
ACH-000410,-0.2641684725574669
ACH-000411,-0.07923413534846592
ACH-000414,-0.049812714499556515
ACH-000415,-0.06532796062218155
ACH-000416,-0.14761797972728075
ACH-000420,-0.051067608618607915
ACH-000421,-0.2368666197174329
ACH-000424,-0.11048156179145488
ACH-000425,-0.11725999845154565
ACH-000426,-0.305379867874958
ACH-000427,-0.05231268603677077
ACH-000433,-0.20403926762457614
ACH-000435,-0.12570958331399426
ACH-000436,-0.18279148864296213
ACH-000444,-0.08212778724614908
ACH-000445,-0.0374765744435353
ACH-000448,-0.17349174510686827
ACH-000450,-0.16120969787933348
ACH-000452,-0.13454229350358354
ACH-000454,-0.1526512676858138
ACH-000458,-0.101518170779584
ACH-000459,-0.0956179032307572
ACH-000460,-0.14431338824805126
ACH-000461,-0.1018519176013708
ACH-000463,-0.14444428661358205
ACH-000464,-0.07892439813204444
ACH-000466,-0.17820782232123233
ACH-000467,-0.16200862318838918
ACH-000468,-0.2023742823311677
ACH-000469,-0.16776735352529065
ACH-000470,-0.050766080816836166
ACH-000471,-0.17569234592811162
ACH-000472,-0.11998232784648602
ACH-000473,-0.24905539499847146
ACH-000475,-0.08208751425792768
ACH-000476,-0.2366668663174805
ACH-000477,-0.3100588700050648
ACH-000479,-0.11516673387130465
ACH-000480,-0.04679149571600788
ACH-000481,-0.19692113786142407
ACH-000483,-0.23817806708902145
ACH-000484,-0.12469437691647392
ACH-000485,-0.09869730211641048
ACH-000486,-0.05856228446071176
ACH-000487,-0.17085798277409622
ACH-000488,-0.09870561457743933
ACH-000490,-0.18087752539028448
ACH-000491,-0.10367297306354148
ACH-000495,-0.2913078829451273
ACH-000496,-0.13549017890480436
ACH-000499,0.02445786745811285
ACH-000500,-0.05677466417738305
ACH-000502,-0.12868722368486835
ACH-000503,-0.18716699348510368
ACH-000505,-0.1876721648018958
ACH-000507,-0.16465334471350446
ACH-000510,-0.22420142208335825
ACH-000511,-0.12468520958218345
ACH-000512,-0.3840232804790184
ACH-000516,-0.1505161549725509
ACH-000517,-0.25437877561639044
ACH-000518,-0.21703658123192493
ACH-000520,-0.13626241148346024
ACH-000521,-0.15879350182270074
ACH-000522,-0.10914004360740248
ACH-000524,-0.20852279587260106
ACH-000527,-0.16487453818101527
ACH-000528,-0.17474466510750705
ACH-000537,-0.07519007175520215
ACH-000541,-0.14550950108918145
ACH-000542,-0.09314501842080798
ACH-000544,-0.10036481665735987
ACH-000545,-0.06615612966761954
ACH-000547,-0.2414970161962053
ACH-000548,-0.18570708486771634
ACH-000549,-0.18006908984942854
ACH-000550,-0.07848405705624123
ACH-000552,-0.035236718562169214
ACH-000556,-0.1039940328192609
ACH-000557,-0.16712853967585753
ACH-000569,-0.21962803442397447
ACH-000570,-0.08505395898384405
ACH-000571,-0.162408386234417
ACH-000573,-0.15503632307338205
ACH-000576,-0.13123532115452324
ACH-000579,-0.13667681849663854
ACH-000580,-0.08727750421751858
ACH-000584,-0.20749319426345927
ACH-000585,-0.14862419024411322
ACH-000588,-0.2054069580174927
ACH-000589,-0.23281898734181156
ACH-000591,0.12613772123135786
ACH-000593,-0.2534762944724739
ACH-000600,-0.13342631792475282
ACH-000601,-0.14045691966928195
ACH-000605,-0.1836401086668069
ACH-000606,-0.14513596026257172
ACH-000608,-0.14141925641433814
ACH-000614,-0.14876848615198984
ACH-000616,-0.146186863244506
ACH-000618,-0.15805142953606996
ACH-000619,-0.16924232484835255
ACH-000620,-0.13246689823953767
ACH-000621,-0.10826070308292676
ACH-000622,-0.07155798663781973
ACH-000623,-0.08676551187384061
ACH-000624,-0.13411405148269845
ACH-000627,-0.055702919111316106
ACH-000630,-0.19120698205925865
ACH-000631,0.11523939218845995
ACH-000632,-0.13251776513903185
ACH-000633,-0.1600071599643258
ACH-000637,0.013158031315817621
ACH-000638,-0.1452003467636731
ACH-000646,-0.10339475903724872
ACH-000647,-0.221342086850948
ACH-000648,-0.07020086737721827
ACH-000649,-0.11166713258296268
ACH-000651,-0.12955675005097955
ACH-000652,-0.10790901853636896
ACH-000653,-0.13641474893002095
ACH-000657,-0.2569585724361879
ACH-000658,-0.2946027366555832
ACH-000661,-0.08975855622266826
ACH-000662,-0.1047657558054561
ACH-000663,-0.04988331736981407
ACH-000665,-0.19328040503740893
ACH-000671,-0.3307753698245472
ACH-000672,-0.2910159008496733
ACH-000673,-0.22095980971782256
ACH-000676,-0.12515230577443495
ACH-000677,-0.0871111097260141
ACH-000681,-0.18070534509038286
ACH-000683,-0.29225389582752404
ACH-000684,-0.17147752856167892
ACH-000688,0.06042648860998968
ACH-000693,-0.158409019183411
ACH-000694,-0.09377521729828764
ACH-000695,-0.21295762280819908
ACH-000696,-0.19160714735313253
ACH-000697,-0.255006772926758
ACH-000699,-0.08433312881003882
ACH-000701,-0.2304124586284647
ACH-000706,-0.1674888535762753
ACH-000711,-0.1956546802266732
ACH-000713,-0.3530862737264596
ACH-000714,-0.3306038297587723
ACH-000718,0.029126340677160238
ACH-000720,-0.14023524457954276
ACH-000721,-0.2212248258560352
ACH-000724,-0.2777180683885536
ACH-000725,-0.3981253909872449
ACH-000732,-0.20342519442064727
ACH-000734,-0.25286561289916304
ACH-000735,-0.19636615816570208
ACH-000736,-0.1114136809762158
ACH-000738,-0.07330368714664227
ACH-000746,-0.10670159485254163
ACH-000747,-0.4639901022585663
ACH-000748,-0.109896413647998
ACH-000753,-0.2357547897175391
ACH-000756,-0.08820715986319592
ACH-000757,-0.2504979061488099
ACH-000758,-0.1464174176132633
ACH-000760,-0.35263162505129586
ACH-000762,-0.20169223955850185
ACH-000763,0.08156148769073003
ACH-000764,-0.10507269109627504
ACH-000765,-0.2582812561973862
ACH-000766,-0.09967603807546027
ACH-000767,-0.3193134130170929
ACH-000768,-0.10418799166465996
ACH-000769,-0.2945885544000347
ACH-000770,-0.15672935587702286
ACH-000771,-0.04932516779282296
ACH-000773,-0.208366247582565
ACH-000776,-0.2328413631670843
ACH-000777,-0.1023335425313439
ACH-000778,0.016850456622456426
ACH-000781,-0.08562997019819832
ACH-000782,-0.16213199976920842
ACH-000783,-0.22033506857325685
ACH-000784,-0.10536954114754177
ACH-000785,-0.3443524509719077
ACH-000787,-0.1824882534739257
ACH-000788,-0.13371523644236233
ACH-000791,-0.17584094463202127
ACH-000792,-0.0784746521604327
ACH-000794,-0.12551648454105754
ACH-000796,-0.1727835801986384
ACH-000798,0.07594271152749063
ACH-000799,0.040775195174185264
ACH-000800,-0.1784573258176924
ACH-000802,-0.15453655202858532
ACH-000804,-0.14987396519486212
ACH-000805,-0.3360068335430612
ACH-000809,-0.1332798237296956
ACH-000810,-0.19732967148359407
ACH-000811,-0.1707521476332176
ACH-000817,-0.2176591360686252
ACH-000819,-0.19153978725822626
ACH-000820,-0.01722088766971457
ACH-000821,-0.25259984352391984
ACH-000822,-0.15970547807534932
ACH-000823,-0.1215802748624836
ACH-000824,-0.17279950970634245
ACH-000827,-0.0690188031098626
ACH-000829,-0.1412224862111132
ACH-000831,-0.12429196537567165
ACH-000832,-0.2173046373819051
ACH-000833,-0.12930999874275662
ACH-000834,-0.1657289034361362
ACH-000835,-0.09487004977697304
ACH-000836,-0.24596022283979324
ACH-000837,-0.10496025890244856
ACH-000838,-0.32549034685255424
ACH-000839,-0.16160037569964625
ACH-000840,-0.2718271796228949
ACH-000841,-0.18869388030599316
ACH-000843,-0.2221244201518628
ACH-000846,-0.10813532851979456
ACH-000847,-0.06184000813627035
ACH-000848,-0.09812926820504628
ACH-000849,-0.034288950945073324
ACH-000851,-0.14014123825796093
ACH-000855,-0.03638399876684189
ACH-000856,-0.10285852164114374
ACH-000858,-0.08477692043901415
ACH-000859,-0.11373300578286308
ACH-000861,-0.1557635552885564
ACH-000862,-0.20640814452531572
ACH-000865,-0.20512052480903412
ACH-000866,-0.11686162501104475
ACH-000867,-0.2839129235825432
ACH-000869,-0.4145727742688031
ACH-000872,-0.00706299770585483
ACH-000873,-0.03538333472482292
ACH-000876,-0.14868677634465727
ACH-000878,0.009532543286468966
ACH-000880,-0.15795841885618536
ACH-000881,-0.025839089175502608
ACH-000882,-0.06393017968441134
ACH-000884,-0.18055035107792294
ACH-000885,-0.03326507378410884
ACH-000887,-0.2360239006767107
ACH-000889,-0.21774935939845835
ACH-000896,-0.2789229779282257
ACH-000898,-0.08299835750538903
ACH-000900,-0.3203752801637804
ACH-000901,-0.14048588546999005
ACH-000905,-0.15470696191540093
ACH-000906,-0.1220795418295315
ACH-000907,-0.0671440112030339
ACH-000910,-0.1327148643452736
ACH-000911,-0.06050495801938353
ACH-000912,-0.1525197517433933
ACH-000913,-0.20225184611814
ACH-000915,-0.1697602811196333
ACH-000916,-0.21336166561515787
ACH-000917,-0.10098257382913496
ACH-000920,-0.12428221586744985
ACH-000921,-0.004417838838115457
ACH-000924,-0.1801787226036436
ACH-000926,-0.11776781888526885
ACH-000928,-0.11536062250040395
ACH-000929,-0.3539283153300716
ACH-000932,-0.1178530576832269
ACH-000935,-0.07433068165053516
ACH-000936,-0.2022900918917256
ACH-000937,-0.05906362247387256
ACH-000938,-0.13171754716576847
ACH-000939,-0.11360633414141695
ACH-000941,-0.1690961487653423
ACH-000943,-0.15473303539251884
ACH-000946,-0.16098311213955935
ACH-000947,-0.15805354558109658
ACH-000948,-0.1878253904732932
ACH-000950,-0.07774153264254506
ACH-000953,-0.08754781663749149
ACH-000954,-0.1441851063988456
ACH-000957,-0.08545691995499888
ACH-000958,0.1329788132734934
ACH-000960,-0.13450441628213264
ACH-000963,-0.2623058710698454
ACH-000968,-0.1235766837334996
ACH-000969,-0.16709599653850468
ACH-000972,-0.21367458835791925
ACH-000973,-0.16392077228405766
ACH-000974,-0.07236020712095634
ACH-000978,-0.4282161878572642
ACH-000984,-0.19195960204230053
ACH-000986,-0.18373258535677775
ACH-000988,-0.09271626756971743
ACH-000993,-0.061762769441675865
ACH-000994,-0.118892271183879
ACH-000996,0.006582432170877135
ACH-001001,-0.2098421943649743
ACH-001020,-0.11190515864265003
ACH-001028,-0.15790734055615907
ACH-001031,-0.09953491566144848
ACH-001038,-0.0799312135891315
ACH-001048,-0.052367021121360144
ACH-001050,-0.12965824575487042
ACH-001053,-0.125423692742319
ACH-001054,-0.09489285595680176
ACH-001061,-0.12715583570110273
ACH-001067,-0.12395647564592223
ACH-001075,-0.08953697364097529
ACH-001096,-0.1948742033529344
ACH-001111,0.019781042743131454
ACH-001119,-0.0903443429797989
ACH-001128,-0.12838579401999378
ACH-001134,-0.15949195197409788
ACH-001151,-0.17568546346330088
ACH-001163,-0.27217819050651365
ACH-001164,-0.119372260783522
ACH-001183,-0.12218354817918192
ACH-001192,-0.2277135704900479
ACH-001193,-0.13306529860070115
ACH-001196,-0.20663032433009765
ACH-001197,-0.3263602717092603
ACH-001205,-0.2523758084727984
ACH-001211,-0.33121558611921625
ACH-001212,-0.3693479983360719
ACH-001228,-0.126278239425287
ACH-001232,-0.12195464161905804
ACH-001239,-0.20231719769770604
ACH-001270,-0.0848507848480441
ACH-001274,-0.2511252291202532
ACH-001275,-0.09399858694545728
ACH-001277,-0.1842727065588454
ACH-001278,-0.16807406272304234
ACH-001280,-0.20094364917107674
ACH-001283,-0.2624486720447348
ACH-001289,-0.1884557359283452
ACH-001300,-0.09013173230876044
ACH-001301,-0.1776789270948669
ACH-001302,-0.058617780417107634
ACH-001306,-0.2513338911601056
ACH-001318,-0.2748035060318952
ACH-001322,-0.24241947650447565
ACH-001328,-0.17599852333903238
ACH-001332,-0.4098454821797405
ACH-001336,-0.2125502820826154
ACH-001346,-0.20504197279574032
ACH-001353,-0.14255441499969773
ACH-001354,-0.07495820425847345
ACH-001367,-0.12060470877352054
ACH-001368,-0.18193049889885973
ACH-001374,-0.12196428467399993
ACH-001377,-0.10770367741681226
ACH-001380,-0.0878458928428892
ACH-001391,-0.10143382410904156
ACH-001408,-0.19265118635231604
ACH-001430,-0.10229863674018468
ACH-001431,-0.15094196845334446
ACH-001450,-0.10226392201074183
ACH-001496,-0.09810485704662432
ACH-001500,-0.1841288018405808
ACH-001523,-0.08651691124697837
ACH-001532,-0.10588010511529207
ACH-001550,-0.01684526378760954
ACH-001552,-0.20208005441473176
ACH-001554,-0.19448078485657966
ACH-001654,-0.16874276110558714
ACH-001735,-0.09857164374467113
ACH-001736,-0.1888729430519453
ACH-001737,-0.06601012664179863
ACH-001740,-0.14075897970814288
ACH-001745,-0.04879809809578365
ACH-001765,-0.2128282005559239
