,DEF8 (54849)
ACH-000004,-0.09388865478778748
ACH-000005,-0.07454145798295413
ACH-000007,-0.1826352288322205
ACH-000009,0.042789827651962174
ACH-000011,0.03192974824298466
ACH-000012,-0.1575122972598769
ACH-000013,0.0076507474089984595
ACH-000014,-0.19723254221911865
ACH-000015,0.05530290912110744
ACH-000017,-0.053923272366785895
ACH-000018,-0.051102843197027216
ACH-000019,-0.19218985567474267
ACH-000021,-0.0944692683660848
ACH-000022,-0.10997772074772988
ACH-000025,0.01949461016776078
ACH-000028,0.006937983758290126
ACH-000030,-0.04389833747594359
ACH-000035,0.15785415987496124
ACH-000036,-0.16969209045897055
ACH-000037,-0.17352744485997587
ACH-000039,-0.1211055483693776
ACH-000040,-0.09208464555287584
ACH-000041,0.06861873178569224
ACH-000042,-0.14492581527788514
ACH-000045,-0.07254064033137055
ACH-000047,-0.002193276750000005
ACH-000052,0.05356659867948845
ACH-000053,-0.04371243455605802
ACH-000054,-0.0793190381534805
ACH-000055,0.0856790687045111
ACH-000060,-0.2347958210779475
ACH-000067,-0.07539892604134378
ACH-000070,-0.11898688210910972
ACH-000075,-0.08162168193029966
ACH-000078,-0.20461978777265505
ACH-000082,-0.018834895489508775
ACH-000085,-0.20335003471804594
ACH-000086,0.03231252190394305
ACH-000087,0.19156713383829613
ACH-000092,-0.006278462206304739
ACH-000095,-0.034152329415148674
ACH-000097,-0.1427382969773988
ACH-000098,0.048696089988811586
ACH-000099,-0.09126388544474363
ACH-000108,-0.24071283980470554
ACH-000113,-0.11489517793932975
ACH-000116,0.021572574476766016
ACH-000118,0.04865350977833456
ACH-000120,-0.1041221351914964
ACH-000123,0.07915786851760134
ACH-000127,0.0061717235472438575
ACH-000128,0.05027978947843914
ACH-000132,0.012478832099184326
ACH-000133,-0.13842172965596972
ACH-000137,0.15995349296417424
ACH-000138,-0.10846595509242253
ACH-000142,-0.08601485795688682
ACH-000143,-0.08022762952136392
ACH-000146,-0.12031511770977353
ACH-000148,-0.05488465605814302
ACH-000150,-0.012151504921391885
ACH-000152,-0.05526914024520837
ACH-000153,0.04828946538774048
ACH-000159,-0.00855446909968328
ACH-000160,-0.10493373016811093
ACH-000163,0.0016877912135552912
ACH-000167,-0.014791364056636837
ACH-000168,-0.049518440169129305
ACH-000169,0.00994273390404127
ACH-000178,-0.02538359643992558
ACH-000183,-0.04597836317757932
ACH-000188,0.03020614311941738
ACH-000189,0.15470599975152108
ACH-000190,-0.03014602865425198
ACH-000198,-0.08840487372990356
ACH-000203,-0.16323977315280638
ACH-000204,-0.07711538564531471
ACH-000206,0.10162900561365146
ACH-000207,0.0661631706491192
ACH-000208,-0.06811457017926735
ACH-000210,-0.01525387435095856
ACH-000211,-0.12464601926353512
ACH-000215,-0.03964351314193016
ACH-000221,-0.026448913254417332
ACH-000222,-0.19475254340070552
ACH-000223,0.01981783100184414
ACH-000226,-0.052279295883217086
ACH-000227,0.032883274463722946
ACH-000228,-0.006407618907591464
ACH-000231,-0.09598361817212916
ACH-000232,-0.002217606713537845
ACH-000233,-0.10873057546515867
ACH-000234,-0.11764084898059728
ACH-000235,-0.06070034739509991
ACH-000237,-0.05371452644230036
ACH-000238,-0.1284662115406948
ACH-000242,-0.17874568199367266
ACH-000243,0.021374104482550952
ACH-000244,-0.2418713574966811
ACH-000246,0.07058909430999549
ACH-000248,-0.11260825180997873
ACH-000250,-0.09864243564844266
ACH-000251,0.07139115046112521
ACH-000252,-0.16945770104454067
ACH-000253,-0.07787047972405603
ACH-000255,-0.002208085499055948
ACH-000256,-0.1776598050716688
ACH-000257,-0.23942750386427064
ACH-000258,0.0435410909445101
ACH-000259,-0.03304245114651083
ACH-000260,-0.010605269757927051
ACH-000261,-0.047595917255338495
ACH-000262,-0.054678817796584726
ACH-000263,-0.21547932422857785
ACH-000264,-0.16434199712529632
ACH-000265,0.14937764574023085
ACH-000266,-0.08548622818578053
ACH-000272,-0.07913641603576785
ACH-000274,-0.06516865722377299
ACH-000277,-0.15490202934832567
ACH-000278,-0.02234311745886105
ACH-000279,-0.0580917936786076
ACH-000280,-0.28907689907961165
ACH-000281,-0.2324066506827185
ACH-000288,-0.03974423504297658
ACH-000291,0.10165901850292977
ACH-000293,0.06957955239755198
ACH-000294,-0.1018356182658483
ACH-000295,-0.17122538489220795
ACH-000296,-0.09878997393194344
ACH-000302,0.04900220437081735
ACH-000304,0.10361281294578162
ACH-000307,-0.006027002757034411
ACH-000308,-0.001787676073687877
ACH-000310,-0.08488709511883505
ACH-000311,-0.1069551731936086
ACH-000312,-0.12217798380327198
ACH-000315,-0.2959948944930316
ACH-000316,-0.10837567605179732
ACH-000317,-0.10979751101355224
ACH-000318,-0.05371887014673163
ACH-000319,-0.1355134375524308
ACH-000320,-0.20036183558867168
ACH-000322,-0.097256902018353
ACH-000323,-0.0531874718063207
ACH-000324,-0.17508892169198872
ACH-000329,-0.07061194328236325
ACH-000330,-0.0018815599552052715
ACH-000331,0.057288125044174326
ACH-000332,-0.033272464943391665
ACH-000334,-0.11532012820834492
ACH-000335,-0.06385049608520788
ACH-000336,-0.18432240138022046
ACH-000337,-0.0984024826135044
ACH-000338,0.4694173723144834
ACH-000339,-0.02459970897061456
ACH-000341,-0.10242350880653338
ACH-000348,-0.1127746394820044
ACH-000350,-0.08032195700242625
ACH-000352,-0.08264767388928927
ACH-000356,0.07781068764706059
ACH-000361,-0.17870864422001487
ACH-000362,-0.19878994016829185
ACH-000363,-0.1299930628545086
ACH-000364,-0.08211794623159943
ACH-000365,-0.0643767534658195
ACH-000366,-0.13260752532623948
ACH-000368,-0.12786744996963714
ACH-000374,-0.04767946334306635
ACH-000375,-0.3291728317089927
ACH-000376,0.018290303131338802
ACH-000381,-0.1309987071780373
ACH-000383,-0.08848350988569567
ACH-000387,0.08289492301019691
ACH-000389,-0.14614069823220402
ACH-000390,-0.15240587619477178
ACH-000393,-0.08069849414564291
ACH-000395,-0.3531990953964835
ACH-000396,-0.2859931978000358
ACH-000397,-0.05574466501755688
ACH-000401,-0.05628947006123924
ACH-000402,-0.18001612370088466
ACH-000403,-0.09951049918718137
ACH-000404,-0.06126273616078502
ACH-000406,-0.04569275271231426
ACH-000407,-0.1142873641486545
ACH-000408,-0.0333473108150718
ACH-000410,-0.2677775995328611
ACH-000411,0.043095917488455884
ACH-000414,-0.09876623825983742
ACH-000415,-0.004385486828459653
ACH-000416,-0.05148563873385728
ACH-000420,-0.20500830123704814
ACH-000421,-0.04692858356079152
ACH-000424,0.13149198150297134
ACH-000425,-0.00839383844796694
ACH-000426,0.13352915977387575
ACH-000427,-0.02914996673758071
ACH-000433,-0.07693959745338608
ACH-000435,-0.006654051468824259
ACH-000436,0.09207258793066107
ACH-000444,-0.12617383891947845
ACH-000445,0.012532692931372071
ACH-000448,-0.0015528440183163966
ACH-000450,-0.0012318985403132225
ACH-000452,-0.05428621858485296
ACH-000454,-0.11200911641570603
ACH-000458,-0.2189045703915445
ACH-000459,-0.04158214622530337
ACH-000460,0.014220664805195776
ACH-000461,-0.05926917788604519
ACH-000463,-0.20743766681833367
ACH-000464,-0.1569325248467282
ACH-000466,0.08293205454147083
ACH-000467,-0.06650354584808102
ACH-000468,-0.175905119552035
ACH-000469,-0.24273584373999715
ACH-000470,0.01764428892277617
ACH-000471,0.035584949262689174
ACH-000472,-0.09414475543214522
ACH-000473,0.04641473203513877
ACH-000475,0.0009924854902428383
ACH-000476,-0.05235058851427698
