,RPN2 (6185)
ACH-000004,-1.1557605009513623
ACH-000005,-1.1885984320786391
ACH-000007,-1.227826662917202
ACH-000009,-0.57371912808991
ACH-000011,-1.0005569054743078
ACH-000012,-0.7372172924914231
ACH-000013,-0.6940283027920948
ACH-000014,-0.7060108599176914
ACH-000015,-0.6819046475541971
ACH-000017,-0.7984555469287379
ACH-000018,-0.7307390074982493
ACH-000019,-0.5729631625580632
ACH-000021,-0.6285653938738825
ACH-000022,-0.8132334066704295
ACH-000025,-1.0024306209500362
ACH-000028,-0.6661041153401703
ACH-000030,-0.7457588479502324
ACH-000035,-0.715751041718617
ACH-000036,-0.6365617710686715
ACH-000037,-0.3639410086179796
ACH-000039,-0.8682118254428756
ACH-000040,-0.6775061512552052
ACH-000041,-0.7896880593852399
ACH-000042,-0.7090778162847886
ACH-000045,-0.6223966554165009
ACH-000047,-0.7720882406216153
ACH-000052,-0.7020308744227309
ACH-000053,-0.7828685459650659
ACH-000054,-0.6003287707510581
ACH-000055,-0.950217518563764
ACH-000060,-0.8101235856064121
ACH-000067,-0.5214611248870302
ACH-000070,-0.7189782270579569
ACH-000075,-0.8047596067762159
ACH-000078,-0.689866394130525
ACH-000082,-0.8963302472266541
ACH-000085,-0.7307768687290811
ACH-000086,-0.8440115606685381
ACH-000087,-0.9171720663451652
ACH-000092,-0.7728484033067405
ACH-000095,-0.6127721577472206
ACH-000097,-0.7778450855860009
ACH-000098,-0.7741522847855058
ACH-000099,-0.5998921632506076
ACH-000108,-0.8862025528955891
ACH-000113,-0.7945768731218641
ACH-000116,-0.8013889404014148
ACH-000118,-0.8351691239879129
ACH-000120,-0.7929070615772288
ACH-000123,-0.8365528291787975
ACH-000127,-0.4474199041061261
ACH-000128,-0.5791180389797946
ACH-000132,-0.7445044571374423
ACH-000133,-0.8967046165883362
ACH-000137,-0.6525233604539005
ACH-000138,-0.751270083389167
ACH-000142,-0.7230055257314264
ACH-000143,-0.9099249250940794
ACH-000146,-0.6388154851729642
ACH-000148,-0.7536997833410398
ACH-000150,-1.015870272415639
ACH-000152,-0.5950001394849042
ACH-000153,-0.6934686138832916
ACH-000159,-0.4260739284507465
ACH-000160,-0.910784718984218
ACH-000163,-1.0392807818032774
ACH-000167,-0.9555007260601582
ACH-000168,-0.6018895306930029
ACH-000169,-0.881635396829877
ACH-000178,-0.7183913577049171
ACH-000183,-0.7013423775943387
ACH-000188,-0.839866847948511
ACH-000189,-0.6074053495968699
ACH-000190,-0.8304053906392507
ACH-000198,-0.5074704641724724
ACH-000203,-0.4592090508555143
ACH-000204,-0.7061718103633542
ACH-000206,-1.0216284359418175
ACH-000207,-0.7875179520221648
ACH-000208,-1.022961087435617
ACH-000210,-0.6009746121153697
ACH-000211,-0.8512996589509068
ACH-000215,-0.6562324199103009
ACH-000221,-0.543011781595804
ACH-000222,-1.0196723629417341
ACH-000223,-0.6331491769981826
ACH-000226,-0.8215111949489967
ACH-000227,-0.6373122293980845
ACH-000228,-0.9244741680649868
ACH-000231,-0.6702343796891718
ACH-000232,-0.8386584790754555
ACH-000233,-0.6679420527936619
ACH-000234,-0.7205361264783959
ACH-000235,-0.6852706128786294
ACH-000237,-0.7507410099663566
ACH-000238,-0.7732656953212039
ACH-000242,-0.8526356546377214
ACH-000243,-0.7834626782828592
ACH-000244,-1.1043313015175371
ACH-000246,-0.7341811916395192
ACH-000248,-0.8070947372141172
ACH-000250,-0.7454371660583327
ACH-000251,-0.5298423426439814
ACH-000252,-0.8494631273959323
ACH-000253,-0.6258205389287457
ACH-000255,-0.8606803998710073
ACH-000256,-0.6179020299386184
ACH-000257,-0.838913908386832
ACH-000258,-0.828719041656245
ACH-000259,-0.8213227170195316
ACH-000260,-0.8094329039112621
ACH-000261,-0.8345688306331008
ACH-000262,-0.7353399636713698
ACH-000263,-0.6490767782212511
ACH-000264,-0.8426661401428528
ACH-000265,-0.5972579595801725
ACH-000266,-0.7595120228929859
ACH-000272,-0.8942623274541247
ACH-000274,-0.7888061799095717
ACH-000277,-0.9585607982087844
ACH-000278,-0.8464637702113863
ACH-000279,-0.4717415315189014
ACH-000280,-0.834968890218636
ACH-000281,-0.4179284719228883
ACH-000288,-0.514787110681715
ACH-000291,-0.7133321185634727
ACH-000293,-0.5248301640655683
ACH-000294,-0.6421116003296252
ACH-000295,-1.0052882091082878
ACH-000296,-0.5868521565357117
ACH-000302,-0.8318592805615057
ACH-000304,-0.8297814156352339
ACH-000307,-0.4689049054915196
ACH-000308,-0.7558231050778742
ACH-000310,-0.4160944794186668
ACH-000311,-0.6341680776698688
ACH-000312,-0.7315824526758409
ACH-000315,-0.7539103934629977
ACH-000316,-0.8420201749071297
ACH-000317,-1.0163165958190228
ACH-000318,-1.0328939932927763
ACH-000319,-0.7071305516267878
ACH-000320,-0.6344824196449511
ACH-000322,-0.9018780228383584
ACH-000323,-0.6366087938225492
ACH-000324,-0.8551707775692748
ACH-000329,-0.5416352666673029
ACH-000330,-0.8576984423486332
ACH-000331,-0.9721542213187571
ACH-000332,-0.7407763417017676
ACH-000334,-0.3851339221894934
ACH-000335,-0.6884194457808933
ACH-000336,-0.8337996646966204
ACH-000337,-0.683202237615935
ACH-000338,-0.5339871209589231
ACH-000339,-0.6623256141174106
ACH-000341,-0.6592321360003411
ACH-000348,-0.925520776535032
ACH-000350,-0.7763493950142186
ACH-000352,-0.7887216226604462
ACH-000356,-0.6329085157564922
ACH-000361,-0.8788724979799994
ACH-000362,-0.7705525872309299
ACH-000363,-0.7037866102486371
ACH-000364,-0.8691547637630318
ACH-000365,-0.8652131247222614
ACH-000366,-0.4400468869202424
ACH-000368,-0.8791888456762933
ACH-000374,-0.8076185952155469
ACH-000375,-0.6731005182677843
ACH-000376,-0.7467685092496822
ACH-000381,-0.9169962843538534
ACH-000383,-0.4927311768959996
ACH-000387,-0.9015071472812278
ACH-000389,-0.8300889562908339
ACH-000390,-0.7233360072728605
ACH-000393,-0.6935276028748154
ACH-000395,-0.8022179823637211
ACH-000396,-0.7098413480965974
ACH-000397,-0.477648553177857
ACH-000401,-0.723410294781529
ACH-000402,-0.4933676949425012
ACH-000403,-0.803104494864381
ACH-000404,-0.7106680258384408
ACH-000406,-0.6975389129659227
ACH-000407,-0.6966267987930339
ACH-000408,-0.9256626311149158
ACH-000410,-1.0846817694778963
ACH-000411,-0.8513773041512759
ACH-000414,-0.9712645928275642
ACH-000415,-0.9539735247481818
ACH-000416,-0.6908977749734957
ACH-000420,-0.6917109864506021
ACH-000421,-0.8305627299698777
ACH-000424,-0.7332495119074198
ACH-000425,-0.6971800315940528
ACH-000426,-0.5913326590424636
ACH-000427,-0.7071908147413626
ACH-000433,-0.7295944259548309
ACH-000435,-0.7359496997951166
ACH-000436,-0.806200544055951
ACH-000444,-1.0326023696631326
ACH-000445,-0.9800243706387788
ACH-000448,-0.7865568480232487
ACH-000450,-0.8349983633797007
ACH-000452,-0.9129795405578788
ACH-000454,-0.6422548068236444
ACH-000458,-0.7480717624343616
ACH-000459,-0.9293175387614416
ACH-000460,-0.7694039957295947
ACH-000461,-0.545514006944673
ACH-000463,-0.7292002516822742
ACH-000464,-0.6999959894759162
ACH-000466,-0.7146800735369453
ACH-000467,-0.7905875681468645
ACH-000468,-0.8039448708980471
ACH-000469,-1.013033849333919
ACH-000470,-0.700981042859167
ACH-000471,-0.7946485483400909
ACH-000472,-0.6732268509790456
ACH-000473,-0.923924135567344
ACH-000475,-0.8819081812862833
ACH-000476,-0.7019650246740804
ACH-000477,-0.6306883966417481
ACH-000479,-1.0164636417832789
ACH-000480,-0.9227632001453671
ACH-000481,-0.6000976044979085
ACH-000483,-0.8586458865018622
ACH-000484,-0.6928133763900312
ACH-000485,-0.7145308716576242
ACH-000486,-0.702341047037289
ACH-000487,-0.6734102737962494
ACH-000488,-0.7142655891641408
ACH-000490,-0.9832257702954345
ACH-000491,-0.7051942723160214
ACH-000495,-0.4026562620116048
ACH-000496,-0.7474661819825401
ACH-000499,-0.7449781696080747
ACH-000500,-1.0202058811751546
ACH-000502,-0.8747811906194091
ACH-000503,-0.9925028020967044
ACH-000505,-0.6958350396170557
ACH-000507,-0.9270731344548184
ACH-000510,-0.7600136231401021
ACH-000511,-0.7741872545050981
ACH-000512,-0.504630838091233
ACH-000516,-0.9761295599500974
ACH-000517,-0.5947930970602692
ACH-000518,-0.9655674713811732
ACH-000520,-0.9648291943401344
ACH-000521,-0.7691269602474554
ACH-000522,-0.5918300307511959
ACH-000524,-0.7603648152465055
ACH-000527,-0.8925627059693725
ACH-000528,-1.004100662325483
ACH-000537,-1.1539211582382334
ACH-000541,-1.1205168484544552
ACH-000542,-0.6738994986671795
ACH-000544,-0.842824017823098
ACH-000545,-0.9645170227133292
ACH-000547,-0.7788077217350009
ACH-000548,-0.8767743292342663
ACH-000549,-0.6718347059295867
ACH-000550,-0.8296368861672025
ACH-000552,-0.7831813767767378
ACH-000556,-0.7333310161429919
ACH-000557,-0.6897424243005271
ACH-000569,-0.4769009823247601
ACH-000570,-0.6052725448296918
ACH-000571,-0.565325026770715
ACH-000573,-0.9725290671067754
ACH-000576,-0.8936698154324829
ACH-000579,-0.5986123861976381
ACH-000580,-1.0434139791568364
ACH-000584,-0.5239351041230279
ACH-000585,-1.1727118019553744
ACH-000588,-0.5246103670061355
ACH-000589,-0.7204597424274479
ACH-000591,-0.7401306239904187
ACH-000593,-0.8766844270945208
ACH-000600,-0.6893798386965089
ACH-000601,-0.7286805148109426
ACH-000605,-0.8629691569219972
ACH-000606,-0.9657570334112908
ACH-000608,-0.6747956944796001
ACH-000614,-0.5101244946250325
ACH-000616,-0.6026077294762984
ACH-000618,-0.877015768419265
ACH-000619,-0.7209556552251865
ACH-000620,-0.6863917614360929
ACH-000621,-0.5433510032021404
ACH-000622,-0.8575832801878892
ACH-000623,-0.653157909535323
ACH-000624,-0.664122432079266
ACH-000627,-0.6973519635854203
ACH-000630,-0.9178389875612218
ACH-000631,-0.5207145060336812
ACH-000632,-0.910940500575094
ACH-000633,-0.6577870834251173
ACH-000637,-0.9462130205746376
ACH-000638,-0.6216438335376637
ACH-000646,-0.951479854570722
ACH-000647,-0.7406397603738883
ACH-000648,-0.7981330393366327
ACH-000649,-0.797176601967667
ACH-000651,-0.5651700969636323
ACH-000652,-1.0173557282709305
ACH-000653,-0.7535644076502321
ACH-000657,-0.8117559709158886
ACH-000658,-0.7134725568355599
ACH-000661,-0.6530972695776341
ACH-000662,-0.6101702614659741
ACH-000663,-0.8081073196315436
ACH-000665,-1.0417392356881907
ACH-000671,-0.8132383244963158
ACH-000672,-0.4339835593181757
ACH-000673,-0.7065603297267735
ACH-000676,-0.44714044965458094
ACH-000677,-0.5702604127095372
ACH-000681,-0.8274296087772355
ACH-000683,-0.7401041610686431
ACH-000684,-1.00318575599208
ACH-000688,-0.8501810351682427
ACH-000693,-0.7034864399754089
ACH-000694,-0.7356773241580893
ACH-000695,-0.6809180933318448
ACH-000696,-0.6746802889464161
ACH-000697,-0.6091415259695295
ACH-000699,-0.8140857965236555
ACH-000701,-0.5488135959989985
ACH-000706,-1.1362259796521763
ACH-000711,-0.5107829194678648
ACH-000713,-0.8754458028599671
ACH-000714,-0.5848366922515553
ACH-000718,-0.8140115427533915
ACH-000720,-0.8187553935622157
ACH-000721,-0.7629065813593593
ACH-000724,-0.6204206754847027
ACH-000725,-0.5567064513590891
ACH-000732,-0.8732056552458805
ACH-000734,-0.8799461171061329
ACH-000735,-0.8962428781019659
ACH-000736,-0.8746416852767259
ACH-000738,-0.6637789981101531
ACH-000746,-0.7896719660052478
ACH-000747,-0.7700845417173908
ACH-000748,-0.8584110256029409
ACH-000753,-0.8606557651048831
ACH-000756,-0.5143733098365562
ACH-000757,-0.7150966648061116
ACH-000758,-0.8181054214076132
ACH-000760,-0.7270280293878891
ACH-000762,-0.8837455423146736
ACH-000763,-0.7955659798327416
ACH-000764,-0.8423727762892629
ACH-000765,-0.647180059811706
ACH-000766,-0.8569200429081235
ACH-000767,-0.7336560670083461
ACH-000768,-0.7860851273215244
ACH-000769,-0.8721637213202156
ACH-000770,-0.7240761509908492
ACH-000771,-0.8767575327221868
ACH-000773,-0.6887342816887924
ACH-000776,-0.6888035808473288
ACH-000777,-1.0682511506122951
ACH-000778,-1.140643554239532
ACH-000781,-1.084706962274125
ACH-000782,-0.7815924332120153
ACH-000783,-0.462863996227275
ACH-000784,-0.9872171535727672
ACH-000785,-0.5552940750701011
ACH-000787,-1.198189301907305
ACH-000788,-0.6515445237880576
ACH-000791,-0.694497817263737
ACH-000792,-0.8218410009167365
ACH-000794,-0.7441222596572481
ACH-000796,-0.7679876342965799
ACH-000798,-0.7691558346988034
ACH-000799,-0.6802620022592296
ACH-000800,-1.2103969802878898
ACH-000802,-0.6341894133168661
ACH-000804,-0.5963649147888028
ACH-000805,-0.5111273244953644
ACH-000809,-0.5717796655264069
ACH-000810,-0.7204824689577509
ACH-000811,-0.939283999025486
ACH-000817,-0.6952104552689161
ACH-000819,-0.80303526850426
ACH-000820,-0.9263489913997786
ACH-000821,-0.6525546503043946
ACH-000822,-0.653841959881999
ACH-000823,-0.8964299747936104
ACH-000824,-0.6510270984504956
ACH-000827,-0.7263565076887537
ACH-000829,-0.7947752598140557
ACH-000831,-0.6193632621612928
ACH-000832,-0.8154150647010935
ACH-000833,-0.5112739441151084
ACH-000834,-0.7637521019390059
ACH-000835,-0.7288716893384541
ACH-000836,-1.0002588678205735
ACH-000837,-0.7874402591647314
ACH-000838,-0.7572042357788749
ACH-000839,-0.8880276707183898
ACH-000840,-0.8406544836678789
ACH-000841,-0.7434497204970557
ACH-000843,-0.8323716580724035
ACH-000846,-0.8777799096410572
ACH-000847,-0.9117747192248312
ACH-000848,-0.8808460453936509
ACH-000849,-0.8469515460153912
ACH-000851,-0.7401246512570827
ACH-000855,-0.8339482734540319
ACH-000856,-0.8472507260061445
ACH-000858,-0.7227128605342648
ACH-000859,-0.9845210719828192
ACH-000861,-1.0160219781008668
ACH-000862,-0.8628656270605457
ACH-000865,-0.7779747120850459
ACH-000866,-0.6913838020472364
ACH-000867,-0.6995907012088257
ACH-000869,-0.5786453397308167
ACH-000872,-0.8986993251493071
ACH-000873,-0.8566193089459224
ACH-000876,-0.5494203691276025
ACH-000878,-0.9366936698027872
ACH-000880,-0.9555562144536272
ACH-000881,-0.7218507614834297
ACH-000882,-0.7186410956294695
ACH-000884,-0.6282530148247416
ACH-000885,-0.9486807766999492
ACH-000887,-0.7084466927751254
ACH-000889,-0.5476409843233521
ACH-000896,-0.5933621155113333
ACH-000898,-0.6586664496598237
ACH-000900,-0.7003066978059798
ACH-000901,-0.7613943639459314
ACH-000905,-0.7432992535975711
ACH-000906,-0.6989083066583662
ACH-000907,-0.950788779509492
ACH-000910,-0.4247711134289429
ACH-000911,-0.807277902183999
ACH-000912,-0.8153092383079883
ACH-000913,-0.7141050660836722
ACH-000915,-0.7504239023352685
ACH-000916,-0.07399857010715595
ACH-000917,-1.0101449672407423
ACH-000920,-0.8889777882328079
ACH-000921,-0.7956429600708972
ACH-000924,-0.4617116533040811
ACH-000926,-0.912795901005657
ACH-000928,-0.7807900919791714
ACH-000929,-0.7933711069561399
ACH-000932,-0.5706177298543991
ACH-000935,-0.6073524013311185
ACH-000936,-0.7541673625566565
ACH-000937,-0.5875989387314131
ACH-000938,-0.7315731158014882
ACH-000939,-1.1255762615952585
ACH-000941,-0.9705462375399204
ACH-000943,-0.7381241367751891
ACH-000946,-0.7260764478547356
ACH-000947,-0.6225081762564451
ACH-000948,-0.7495299695700243
ACH-000950,-1.0431501254449116
ACH-000953,-0.5028031239060473
ACH-000954,-0.6224059688562601
ACH-000957,-1.0397631924934287
ACH-000958,-1.0446297600797074
ACH-000960,-0.7186160799756425
ACH-000963,-0.7460253863128067
ACH-000968,-0.7531377938067046
ACH-000969,-0.4628650765591242
ACH-000972,-0.5246054816366098
ACH-000973,-0.7571751234483919
ACH-000974,-0.7609536829405704
ACH-000978,-1.0022554444743992
