,GRHPR (9380)
ACH-000518,-0.16521204824119098
ACH-000520,-0.19806010950276967
ACH-000521,-0.2461892091495988
ACH-000522,-0.10476684103779486
ACH-000524,-0.2271932435453287
ACH-000527,-0.10216256604674864
ACH-000528,-0.17380837371037808
ACH-000537,-0.12619468281777746
ACH-000541,-0.11691379668173575
ACH-000542,-0.10948222485891393
ACH-000544,0.04116259956238805
ACH-000545,-0.010000861007504651
ACH-000547,0.02378249522718744
ACH-000548,0.039507289263088816
ACH-000549,-0.015886399015749043
ACH-000550,-0.0439586614123262
ACH-000552,-0.0526951845145042
ACH-000556,-0.18454180638089485
ACH-000557,-0.03913812770332142
ACH-000569,-0.08707048375938768
ACH-000570,-0.08804310766781458
ACH-000571,-0.1271287016808793
ACH-000573,-0.13968386298309265
ACH-000576,-0.12087164472709065
ACH-000579,-0.1084479818959058
ACH-000580,0.055869836865368235
ACH-000584,-0.06514493145188574
ACH-000585,-0.047827907419922114
ACH-000588,-0.20366954940167287
ACH-000589,-0.10790643376387557
ACH-000591,-0.043591999150612334
ACH-000593,-0.06467863606877168
ACH-000600,-0.049570831951944914
ACH-000601,-0.15767772506881733
ACH-000605,-0.0670869018845483
ACH-000606,-0.09730992570380152
ACH-000608,-0.08778978505560714
ACH-000614,-0.09803421785771108
ACH-000616,-0.2252729811852656
ACH-000618,-0.04742439278750472
ACH-000619,-0.1847823353090067
ACH-000620,-0.047839379486239016
ACH-000621,-0.09789906733812358
ACH-000622,-0.1298502042969461
ACH-000623,-0.07379872856761131
ACH-000624,-0.14527228310594095
ACH-000627,-0.006450842649457751
ACH-000630,-0.03420104266352132
ACH-000631,0.14900475114291906
ACH-000632,-0.057168321933920664
ACH-000633,0.09433640947582222
ACH-000637,-0.08542869343268884
ACH-000638,-0.1640417386794054
ACH-000646,-0.17327560383230667
ACH-000647,-0.17668456123417015
ACH-000648,-0.0996256556038621
ACH-000649,-0.12122878758928628
ACH-000651,-0.07214494386086531
ACH-000652,0.02061451445156209
ACH-000653,-0.14359081475278967
ACH-000657,-0.04691951900009121
ACH-000658,-0.09044612658211136
ACH-000661,-0.2315387505629066
ACH-000662,-0.051152054172618984
ACH-000663,-0.05427449660313391
ACH-000665,-0.09077864218761934
ACH-000671,-0.09996304500765844
ACH-000672,-0.021860413308174603
ACH-000673,-0.13368486466646784
ACH-000676,-0.2608191195571561
ACH-000677,-0.10007112141612136
ACH-000681,-0.0665456545639574
ACH-000683,-0.07824342180658894
ACH-000684,-0.0019794846012884445
ACH-000688,-0.21888990308634132
ACH-000693,-0.08388890387961714
ACH-000694,-0.08759472253419072
ACH-000695,-0.3059062118053257
ACH-000696,-0.1785809028161461
ACH-000697,-0.43976115416780004
ACH-000699,-0.12140269777548228
ACH-000701,-0.11487219691798445
ACH-000706,-0.07344054949873396
ACH-000711,-0.1664685993164471
ACH-000713,-0.13188776960513154
ACH-000714,-0.13268734965769524
ACH-000718,-0.13740426503933478
ACH-000720,-0.1422248940283973
ACH-000721,-0.06281904099967255
ACH-000724,-0.2172324296963507
ACH-000725,-0.028444695166566912
ACH-000732,-0.2286528517785546
ACH-000734,-0.20668310104033166
ACH-000735,0.010422110732764537
ACH-000736,-0.04873125401836677
ACH-000738,-0.11735219420607415
ACH-000746,-0.14076653085790294
ACH-000747,-0.0965082346207839
ACH-000748,-0.2762975663611289
ACH-000753,-0.1093954927991386
ACH-000756,0.03936399450705538
ACH-000757,-0.2815418863915741
ACH-000758,-0.32962383650737115
ACH-000760,-0.008064751971526255
ACH-000762,-0.2183109541909836
ACH-000763,-0.18296322790012445
ACH-000764,-0.1392399610914762
ACH-000765,-0.3910864837251087
ACH-000766,-0.19449813610343347
ACH-000767,-0.0499507269576462
ACH-000768,-0.14470316464671665
ACH-000769,-0.11515201799895852
ACH-000770,-0.16731942068967787
ACH-000771,-0.11875101876330407
ACH-000773,-0.14190578721158004
ACH-000776,-0.2623050665058377
ACH-000777,-0.10258346676723257
ACH-000778,-0.0018850018303768214
ACH-000781,-0.04925611384537265
ACH-000782,-0.18678394384605115
ACH-000783,-0.11331967085957508
ACH-000784,-0.07481510475439089
ACH-000785,-0.020122832537167682
ACH-000787,-0.057990707690780935
ACH-000788,-0.16775125298776805
ACH-000791,-0.14972147509675468
ACH-000792,-0.24024597685739635
ACH-000794,-0.13552230423969153
ACH-000796,-0.13461321667960707
ACH-000798,-0.32917521604858124
ACH-000799,-0.14552787674804715
ACH-000800,0.2692356397383681
ACH-000802,-0.15156482766986093
ACH-000804,-0.24447541508425405
ACH-000805,-0.1835237020846361
ACH-000809,-0.0993826214560398
ACH-000810,-0.22055436960194405
ACH-000811,-0.254921410602993
ACH-000817,-0.2359193978134927
ACH-000819,-0.13745158675131805
ACH-000820,-0.3206644544452443
ACH-000821,-0.2563543531410233
ACH-000822,-0.11610002155529728
ACH-000823,-0.1969333764038681
ACH-000824,-0.1066229618063551
ACH-000827,-0.0761525414503041
ACH-000829,-0.14905529066408338
ACH-000831,-0.07182275759867254
ACH-000832,-0.05289677709667317
ACH-000833,-0.26808163503200805
ACH-000834,-0.17601672155625142
ACH-000835,-0.1460941064514069
ACH-000836,-0.2311682472899827
ACH-000837,-0.12740853752932724
ACH-000838,-0.09172829593875938
ACH-000839,-0.24509852314109185
ACH-000840,-0.19207902936811516
ACH-000841,-0.026498045472193747
ACH-000843,-0.10818194650086366
ACH-000846,-0.2834166844893681
ACH-000847,-4.809282255344562e-05
ACH-000848,-0.08665210262446127
ACH-000849,-0.14693703369491287
ACH-000851,-0.22119034876050864
ACH-000855,-0.19576463581811399
ACH-000856,-0.2613935965767438
ACH-000858,-0.2274169875380013
ACH-000859,-0.2721989083129235
ACH-000861,-0.13582465617092304
ACH-000862,-0.04629610080589605
ACH-000865,-0.11023620800763102
ACH-000866,-0.08495056945240496
ACH-000867,-0.12694104636315826
ACH-000869,-0.14408874682320266
ACH-000872,-0.19152677782089586
ACH-000873,-0.08404033783284258
ACH-000876,-0.1391076235848664
ACH-000878,-0.11276889753682184
ACH-000880,-0.04815454325040082
ACH-000881,-0.21713669234911925
ACH-000882,-0.05000262937152325
ACH-000884,-0.058802790488148474
ACH-000885,-0.14177282389364187
ACH-000887,-0.028843045704182956
ACH-000889,-0.1648326049165536
ACH-000896,-0.03947444419619262
ACH-000898,-0.1124202603216681
ACH-000900,-0.4271233454117903
ACH-000901,-0.1973726904887616
ACH-000905,0.06900374029021435
ACH-000906,-0.11072997186629843
ACH-000907,-0.19727971896461224
ACH-000910,-0.08557691006311069
ACH-000911,-0.2758217881981955
ACH-000912,-0.09970999893927876
ACH-000913,-0.10960083058597453
ACH-000915,-0.09365889243728864
ACH-000916,-0.15467547107086393
ACH-000917,-0.0757564973341533
ACH-000920,-0.2778462273637447
ACH-000921,-0.20128520970948646
ACH-000924,-0.1531098707723194
ACH-000926,0.009812097150410431
ACH-000928,-0.36977090861060624
ACH-000929,-0.05459792236245963
ACH-000932,-0.2441695539011816
ACH-000935,-0.1002313434589382
ACH-000936,-0.2235099046353758
ACH-000937,-0.09280034317005327
ACH-000938,-0.17975538764959745
ACH-000939,0.02412443785999252
ACH-000941,-0.03846782554675682
ACH-000943,-0.1942865977133031
ACH-000946,-0.2116008347674348
ACH-000947,-0.15817864113664135
ACH-000948,-0.19387406769639634
ACH-000950,0.10667898459478284
ACH-000953,-0.11506222672642498
ACH-000954,-0.021405910404122184
ACH-000957,-0.0007481174103309555
ACH-000958,0.0120715694641826
ACH-000960,-0.2078522770013861
ACH-000963,-0.13046531212912651
ACH-000968,0.09480340777490648
ACH-000969,-0.2358667609577616
ACH-000972,-0.3067711255930963
ACH-000973,-0.10467466727244314
ACH-000974,-0.13205967508818653
ACH-000978,-0.25057709649830384
ACH-000984,-0.2335094338400347
ACH-000986,-0.19126419468902892
ACH-000988,-0.06047147525243489
ACH-000993,-0.1531680949572562
ACH-000994,-0.08993554539272265
ACH-000996,-0.15483991827003218
ACH-001001,-0.0830185646550715
ACH-001020,-0.09754534061601787
ACH-001028,-0.14861190505373226
ACH-001031,-0.151023617484016
ACH-001038,-0.2013133301936404
ACH-001048,-0.0638657508439954
ACH-001050,-0.11837952839992046
ACH-001053,-0.06813741753772364
ACH-001054,-0.14498784429714415
ACH-001061,-0.173271544753758
ACH-001067,-0.3620792281108656
ACH-001075,-0.1368474968934649
ACH-001096,-0.14006618014168035
ACH-001111,0.030262343430954925
ACH-001119,-0.01219874131902174
ACH-001128,-0.2237024416092391
ACH-001134,-0.28439275995907765
ACH-001151,-0.18439478224298667
ACH-001163,-0.20040022264059604
ACH-001164,-0.17726951057249987
ACH-001183,0.04290022400328298
ACH-001192,-0.12626913024501604
ACH-001193,-0.4201332984758798
ACH-001196,-0.13626700849595508
ACH-001197,-0.15841123137133553
ACH-001205,0.06723930427619151
ACH-001211,-0.09508023817988667
ACH-001212,0.01578604494436625
ACH-001228,0.024029650547010083
ACH-001232,-0.2500351368870565
ACH-001239,-0.11948665350546127
ACH-001270,0.13008537881651253
ACH-001274,-0.2583001050840184
ACH-001275,-0.07344674437365384
ACH-001277,-0.16276669935416854
ACH-001278,0.07814247540552052
ACH-001280,-0.17702405420544576
ACH-001283,-0.01890892069956367
ACH-001289,0.036564081113949314
ACH-001300,-0.047681175081456265
ACH-001301,-0.07420387859139292
ACH-001302,-0.16783935969831468
ACH-001306,-0.04308181915579422
ACH-001318,-0.2886617699641437
ACH-001322,-0.030496901353934857
ACH-001328,-0.1300880266917647
ACH-001332,-0.3546435204871785
ACH-001336,-0.031572164531133595
ACH-001346,-0.06976377892635137
ACH-001353,-0.2021945176270328
ACH-001354,-0.13320342954346154
ACH-001367,-0.16059065375041054
ACH-001368,-0.14469065427834849
ACH-001374,0.2915146647259688
ACH-001377,-0.14185179201747647
ACH-001380,-0.14403184300176405
ACH-001391,-0.09441009952275936
ACH-001408,-0.1121032747924231
ACH-001430,-0.05587863651202744
ACH-001431,0.15012701486715258
ACH-001450,-0.288016716190792
ACH-001496,-0.035675348670768735
ACH-001500,-0.017276856972253188
ACH-001523,-0.0675753804820915
ACH-001532,-0.06992109885107345
ACH-001550,-0.1677058011529878
ACH-001552,-0.02574101720840304
ACH-001554,-0.15669514211758384
ACH-001654,-0.08683099351403567
ACH-001735,-0.18180154477164506
ACH-001736,-0.17701314154369294
ACH-001737,-0.009187741288843495
ACH-001740,-0.12245198244916225
ACH-001745,-0.16048337052035053
ACH-001765,-0.12245643501516505
