,OPA3 (80207)
ACH-000004,0.14269901709697286
ACH-000005,-0.15168601107125865
ACH-000007,-0.0071991481868940764
ACH-000009,-0.072306927769459
ACH-000011,0.09047307742707823
ACH-000012,-0.056886479165464875
ACH-000013,-0.155676398704971
ACH-000014,0.06625750032484717
ACH-000015,-0.14441471747479312
ACH-000017,0.035004240077809334
ACH-000018,0.005187018129521799
ACH-000019,-0.03878685128289987
ACH-000021,-0.015435661245705782
ACH-000022,-0.08807971206736245
ACH-000025,0.03250693069918508
ACH-000028,-0.16865478137539244
ACH-000030,-0.12282044176669135
ACH-000035,0.002875695179272222
ACH-000036,0.03091620937438697
ACH-000037,0.011729160790178212
ACH-000039,0.03612588511748749
ACH-000040,0.027819404444943355
ACH-000041,-0.023174453253943187
ACH-000042,0.019472205641974126
ACH-000045,-0.14431179371409647
ACH-000047,-0.15302194578558426
ACH-000052,-0.14387931331008064
ACH-000053,-0.11141420823640852
ACH-000054,0.06351628992135028
ACH-000055,-0.0380435612028423
ACH-000060,0.0515746743351283
ACH-000067,-0.05323060588463055
ACH-000070,0.056556132853659714
ACH-000075,-0.018094341458380583
ACH-000078,-0.06982057235312744
ACH-000082,0.033716315075472035
ACH-000085,-0.04649562796367292
ACH-000086,-0.06108078690327665
ACH-000087,0.18193458373155336
ACH-000092,-0.09108036248341507
ACH-000095,0.02590399652401384
ACH-000097,-0.1004440702947128
ACH-000098,-0.08740820563899916
ACH-000099,-0.0939494375363005
ACH-000108,-0.08048715610887087
ACH-000113,-0.1776438871026301
ACH-000116,0.037642629468638
ACH-000118,-0.03742754367004118
ACH-000120,0.02374769458805709
ACH-000123,-0.10300727480503648
ACH-000127,0.029536347445384244
ACH-000128,-0.1225506559599057
ACH-000132,-0.004999152077158202
ACH-000133,-0.07512194663648088
ACH-000137,-0.18996054940458448
ACH-000138,-0.2217073646428716
ACH-000142,-0.0848546231105472
ACH-000143,-0.03721597937704749
ACH-000146,-0.04460473682636125
ACH-000148,-0.01352947806096374
ACH-000150,-0.07957700900092547
ACH-000152,-0.05766717587311127
ACH-000153,-0.07545633436522298
ACH-000159,-0.06392274320351575
ACH-000160,-0.08157089794153967
ACH-000163,0.040996860467444315
ACH-000167,-0.13350135677195527
ACH-000168,-0.04159012044865317
ACH-000169,0.03598389656854495
ACH-000178,0.0012018051844818068
ACH-000183,0.1203078816665295
ACH-000188,-0.01999487559248856
ACH-000189,-0.1805389173474043
ACH-000190,0.2237746388096917
ACH-000198,-0.02391212301362749
ACH-000203,0.2029075952295952
ACH-000204,-0.07402452158933354
ACH-000206,0.026180650486423956
ACH-000207,-0.053750651932124915
ACH-000208,-0.005624720551220043
ACH-000210,0.17090639843309255
ACH-000211,0.01954657561463748
ACH-000215,-0.10040929090360264
ACH-000221,-0.2817213514785001
ACH-000222,0.08557716231340587
ACH-000223,-0.04729835330787219
ACH-000226,-0.06791629510761936
ACH-000227,-0.0061622698580473655
ACH-000228,-0.17592198573517545
ACH-000231,0.11051060189515816
ACH-000232,0.08019158525688637
ACH-000233,-0.13578978156061153
ACH-000234,-0.061437888958052876
ACH-000235,0.016972451797267078
ACH-000237,-0.08843808503313992
ACH-000238,-0.11212380732152248
ACH-000242,-0.20707590283765245
ACH-000243,0.007902928301979095
ACH-000244,-0.08063893293170205
ACH-000246,-0.08999219215769938
ACH-000248,0.11260994672756106
ACH-000250,0.06051476527654244
ACH-000251,-0.08276098996534115
ACH-000252,-0.2401065239603805
ACH-000253,0.054568527276155
ACH-000255,-0.3565394720434813
ACH-000256,-0.20381582560652498
ACH-000257,0.09531977877253717
ACH-000258,0.056433547567929614
ACH-000259,-0.13578073922561695
ACH-000260,-0.08197346051525695
ACH-000261,0.03024504119243145
ACH-000262,-0.25820724299059344
ACH-000263,-0.04491962203351186
ACH-000264,0.10052062035807813
ACH-000265,-0.041187092305953285
ACH-000266,0.01958140424515958
ACH-000272,0.011870625477514144
ACH-000274,0.014681146689823225
ACH-000277,-0.085795514173648
ACH-000278,0.04228617347515105
ACH-000279,0.0007286133850071722
ACH-000280,-0.016145048913799368
ACH-000281,0.0550541112462227
ACH-000288,0.122997071501646
ACH-000291,-0.20022079320534425
ACH-000293,0.09607222088699034
ACH-000294,-0.12910988617994862
ACH-000295,0.0255240243305269
ACH-000296,-0.034673804439754013
ACH-000302,-0.2873443513609659
ACH-000304,-0.045359257341588
ACH-000307,0.07010415101936203
ACH-000308,-0.10683872196933407
ACH-000310,0.021181413796995244
ACH-000311,-0.032519732652619905
ACH-000312,-0.08792233502597895
ACH-000315,-0.015937676935748855
ACH-000316,0.07939293400709453
ACH-000317,0.12416545256672655
ACH-000318,-0.1046172762603702
ACH-000319,-0.13936901937842802
ACH-000320,0.16233302588376042
ACH-000322,0.2614266544427165
ACH-000323,-0.0704463044262329
ACH-000324,-0.014481094656223463
ACH-000329,-0.03313969481257252
ACH-000330,-0.001791937301563367
ACH-000331,0.1335373214076949
ACH-000332,-0.005791334755765538
ACH-000334,0.053765667434817775
ACH-000335,-0.14195909423867473
ACH-000336,-0.06873263486468507
ACH-000337,-0.06259956801032968
ACH-000338,0.02821351796072918
ACH-000339,-0.08841310153201243
ACH-000341,-0.0401402312908263
ACH-000348,-0.03460863738289144
ACH-000350,0.011426876916553691
ACH-000352,-0.15835893028607032
ACH-000356,-0.08986649951152545
ACH-000361,0.037037367273427095
ACH-000362,-0.026718333687578092
ACH-000363,0.0010258406526810788
ACH-000364,-0.31653434326013
ACH-000365,-0.12296169886565407
ACH-000366,-0.12293303455682945
ACH-000368,0.12256628123434128
ACH-000374,-0.12134768977276035
ACH-000375,-0.0046510340929886654
ACH-000376,0.03110313920056447
ACH-000381,0.09780701694700826
ACH-000383,-0.11303255208596508
ACH-000387,-0.020928258068674998
ACH-000389,0.0782259757863911
ACH-000390,-0.04455081547326334
ACH-000393,-0.008445631680652934
ACH-000395,-0.0270508925591422
ACH-000396,-0.2640250403088663
ACH-000397,-0.028598786154116818
ACH-000401,0.12690887020316613
ACH-000402,0.018973340792381124
ACH-000403,0.06548682638414269
ACH-000404,-0.1431275891272665
ACH-000406,0.04464282230115112
ACH-000407,-0.01014809426526556
ACH-000408,-0.196409398745942
ACH-000410,0.03337853844031995
ACH-000411,-0.07277101333991891
ACH-000414,0.06872570575572587
ACH-000415,0.031385376855345495
ACH-000416,-0.0012560337353206116
ACH-000420,0.07771276587094557
ACH-000421,0.00744746683694028
ACH-000424,-0.0744913436515779
ACH-000425,-0.03190076984509034
ACH-000426,0.05201020952422745
ACH-000427,0.17277656756239412
ACH-000433,0.19196322964785054
ACH-000435,0.05707966586809401
ACH-000436,0.023091517507448662
ACH-000444,-0.11343705799125105
ACH-000445,-0.12102552194104592
ACH-000448,-0.10652533788474808
ACH-000450,-0.10182378916082574
ACH-000452,0.02914142415962035
ACH-000454,-0.023774795223421744
ACH-000458,0.08584461747909455
ACH-000459,0.2050318228417731
ACH-000460,-0.012670283522077979
ACH-000461,-0.15071762996129126
ACH-000463,-0.057570988809141986
ACH-000464,-0.14380438332430587
ACH-000466,0.050388876953803716
ACH-000467,-0.026231547526508782
ACH-000468,-0.06380350193380126
ACH-000469,0.1343405606026845
ACH-000470,0.06581053167121913
ACH-000471,-0.029144764711939636
ACH-000472,-0.12183185740531567
ACH-000473,0.002791240524679409
ACH-000475,-0.027586705428185632
ACH-000476,-0.09240172673552076
ACH-000477,-0.09985411042628227
ACH-000479,0.06277051986435726
ACH-000480,0.02284625905054807
ACH-000481,0.016117352140271154
ACH-000483,0.028711810014641227
ACH-000484,-0.16851698470723078
ACH-000485,0.02368703305926544
ACH-000486,-0.25669592985022743
ACH-000487,0.14685459527245773
ACH-000488,-0.002490167848264866
ACH-000490,-0.03459397106801654
ACH-000491,-0.13619327116300495
ACH-000495,0.16547493715814215
ACH-000496,-0.024245454047442442
ACH-000499,-0.036326473434525434
ACH-000500,-0.10768535755751782
ACH-000502,-0.020882551612816828
ACH-000503,-0.12036666848844448
ACH-000505,0.0449743184957738
ACH-000507,-0.13121939804543706
ACH-000510,-0.17736778398101738
ACH-000511,0.15289062967983416
ACH-000512,-0.18099438145772176
ACH-000516,-0.03129688915255826
ACH-000517,-0.05228395049470735
ACH-000518,-0.012406868704150495
ACH-000520,0.04598376325752515
ACH-000521,0.0064522596435206605
ACH-000522,-0.012606382095060958
ACH-000524,-0.2626350604096527
ACH-000527,0.0017891543355367204
ACH-000528,-0.002526686176258941
ACH-000537,0.025208645798450526
ACH-000541,-0.004140632978855785
ACH-000542,0.021628058116900568
ACH-000544,0.03942032721092738
ACH-000545,0.18205737239206884
ACH-000547,0.23348334446235075
ACH-000548,-0.11392880246310252
ACH-000549,0.03914111861680277
ACH-000550,0.1031320629836876
ACH-000552,-0.037973491348992916
ACH-000556,-0.060022456989570636
ACH-000557,-0.033664177071777934
ACH-000569,0.047876074483718827
ACH-000570,-0.07893018822745769
ACH-000571,-0.014669280382507253
ACH-000573,-0.030305652279553636
ACH-000576,0.1412754761793282
ACH-000579,0.16024044979986646
ACH-000580,-0.13301306561293838
ACH-000584,-0.3219363679588845
ACH-000585,0.0007804610521057856
ACH-000588,0.022951126986141938
ACH-000589,-0.11374041785809713
ACH-000591,-0.09769823864617333
ACH-000593,-0.04864872935778535
ACH-000600,0.04207201380403832
ACH-000601,-0.0028791572679687924
ACH-000605,-0.2278613587089399
ACH-000606,0.0749352751259191
ACH-000608,-0.05666179184942838
ACH-000614,0.00262114168308736
ACH-000616,-0.003356443310227477
ACH-000618,-0.0842573788184202
ACH-000619,0.10550672250810114
ACH-000620,-0.08143726673234275
ACH-000621,-0.10787227275143167
ACH-000622,0.03691524479618543
ACH-000623,-0.030639097354893983
ACH-000624,-0.09377201857470532
ACH-000627,-0.1679863637761322
ACH-000630,-0.003960206588384816
ACH-000631,-0.16793929355500145
ACH-000632,0.008243439365080077
ACH-000633,0.04532425522655767
ACH-000637,-0.09259461440112644
ACH-000638,-0.043039273772819436
ACH-000646,0.010321701630149428
ACH-000647,0.02164932382081607
ACH-000648,-0.09848651687273494
ACH-000649,-0.0050283882591534105
ACH-000651,-0.06443923980293814
ACH-000652,-0.01953127026657777
ACH-000653,-0.04022540869872358
ACH-000657,-0.03107231126773918
ACH-000658,-0.007808377715365205
ACH-000661,0.005456399486756442
ACH-000662,0.022185513713646
ACH-000663,-0.06963228540432193
ACH-000665,0.019298332619423254
ACH-000671,0.09310345591178644
ACH-000672,-0.15610445166218204
ACH-000673,0.0592119097834183
ACH-000676,-0.00889595262412035
ACH-000677,-0.09951719658219453
ACH-000681,-0.035986428231488135
ACH-000683,-0.00172476389062926
ACH-000684,-0.006125295327568856
ACH-000688,0.013510492739777736
ACH-000693,-0.166847499292302
ACH-000694,-0.11239149367767884
ACH-000695,0.08762117908560453
ACH-000696,0.03054143631465478
ACH-000697,-0.2556745972329073
ACH-000699,-0.07958131534241716
ACH-000701,-0.09891957611360512
ACH-000706,-0.21555981528567114
ACH-000711,0.07090807054631648
ACH-000713,-0.10841040592882148
ACH-000714,-0.08551918570502913
ACH-000718,0.062430823895246526
ACH-000720,0.04897284558574929
ACH-000721,-0.04709261905810615
ACH-000724,0.1301064930701717
ACH-000725,-0.0885196065356452
ACH-000732,-0.02629208189436875
