,PAXBP1 (94104)
ACH-000317,-0.7859209502382062
ACH-000318,-1.0932297279103895
ACH-000319,-1.1163955036450766
ACH-000320,-0.8088622304059734
ACH-000322,-0.9362903718771282
ACH-000323,-0.808762344197264
ACH-000324,-1.037220809097861
ACH-000329,-0.9078611999526094
ACH-000330,-1.06354788297041
ACH-000331,-1.039537384291787
ACH-000332,-0.893027572342534
ACH-000334,-0.6727793299921998
ACH-000335,-0.7037052934198411
ACH-000336,-1.1209590716609714
ACH-000337,-0.8836318042343972
ACH-000338,-0.8750996074045261
ACH-000339,-0.998850827326771
ACH-000341,-1.0923208367138393
ACH-000348,-0.97629757685724
ACH-000350,-0.8642492328577165
ACH-000352,-0.9862062489672624
ACH-000356,-0.8618522752020159
ACH-000361,-0.7012199867269118
ACH-000362,-0.8704321206289676
ACH-000363,-1.0469721465701929
ACH-000364,-1.0041710662042316
ACH-000365,-0.9719547178047298
ACH-000366,-0.9080182295913288
ACH-000368,-1.0081108853892224
ACH-000374,-1.0571816567393588
ACH-000375,-0.8162802251137018
ACH-000376,-0.8854083350833033
ACH-000381,-1.0396772946110255
ACH-000383,-0.9080657735812668
ACH-000387,-0.7665248626624829
ACH-000389,-0.6902308808516309
ACH-000390,-0.9197926756415846
ACH-000393,-0.8366968097145515
ACH-000395,-0.6846079017496386
ACH-000396,-1.0710697252191224
ACH-000397,-1.093697997572937
ACH-000401,-0.9343067354171452
ACH-000402,-0.8467780716540535
ACH-000403,-1.0454182124434794
ACH-000404,-0.8749759400613508
ACH-000406,-0.8802791609282423
ACH-000407,-0.9520865122451764
ACH-000408,-1.0913054011700614
ACH-000410,-0.8676030783344939
ACH-000411,-0.9482364287094228
ACH-000414,-0.9262191190604028
ACH-000415,-1.0781386759227294
ACH-000416,-1.1677663077285805
ACH-000420,-0.9098473750759908
ACH-000421,-0.9290768798503052
ACH-000424,-0.7322701815952808
ACH-000425,-0.7370330331617284
ACH-000426,-0.7728589339445701
ACH-000427,-0.8342855234498011
ACH-000433,-1.0018787514310128
ACH-000435,-1.0583915534902284
ACH-000436,-0.8640445884519181
ACH-000444,-1.1553103811906111
ACH-000445,-0.8979096861391052
ACH-000448,-0.8957527567526573
ACH-000450,-0.8755898786184882
ACH-000452,-1.1293087316180104
ACH-000454,-0.8309908562082723
ACH-000458,-1.0807800043586009
ACH-000459,-0.5728765757879929
ACH-000460,-0.9543130332667306
ACH-000461,-0.9221127437117508
ACH-000463,-0.8685735140939806
ACH-000464,-1.0595010807253804
ACH-000466,-0.6581585360497114
ACH-000467,-0.9581881386526484
ACH-000468,-0.9675712445032636
ACH-000469,-0.9399331851009308
ACH-000470,-0.6910975152616261
ACH-000471,-0.7809120815155159
ACH-000472,-0.8569510056162647
ACH-000473,-0.8707019113969899
ACH-000475,-0.9972669535092868
ACH-000476,-0.9775558574532944
ACH-000477,-0.5268770598557017
ACH-000479,-0.5895894651892426
ACH-000480,-1.1364258263719962
ACH-000481,-0.9653091479980164
ACH-000483,-0.8474504947651251
ACH-000484,-1.052390315280584
ACH-000485,-0.8551178454677468
ACH-000486,-0.875405156321095
ACH-000487,-0.9164383339034741
ACH-000488,-0.9381811111813084
ACH-000490,-0.8270186000976936
ACH-000491,-1.1027770448824346
ACH-000495,-1.1939250840997329
ACH-000496,-0.8540554275567203
ACH-000499,-1.084937143411
ACH-000500,-1.2496202304611117
ACH-000502,-0.8543675645376277
ACH-000503,-0.8376202194473014
ACH-000505,-0.8771254441842317
ACH-000507,-0.9492038989681876
ACH-000510,-0.9159870160955986
ACH-000511,-1.2050824393550206
ACH-000512,-0.8092840545946682
ACH-000516,-1.0148273688360858
ACH-000517,-0.8437302891213716
ACH-000518,-1.1313780827524438
ACH-000520,-0.933067401533862
ACH-000521,-0.838447260603558
ACH-000522,-0.6926936920271286
ACH-000524,-0.8852308796861018
ACH-000527,-0.7961509745754699
ACH-000528,-0.9134746786034956
ACH-000537,-0.9832412159040766
ACH-000541,-1.0157633285778582
ACH-000542,-0.6323702500233499
ACH-000544,-1.0092157259150225
ACH-000545,-1.08895743867897
ACH-000547,-0.8097857214550177
ACH-000548,-1.2014391155320403
ACH-000549,-1.2133355377005566
ACH-000550,-0.9727068601942374
ACH-000552,-1.0671849751793667
ACH-000556,-0.8235329838667392
ACH-000557,-0.9644637689154101
ACH-000569,-0.8533917055701341
ACH-000570,-0.8749733701234228
ACH-000571,-0.5992780589879416
ACH-000573,-0.8788443122876248
ACH-000576,-0.9706203179664282
ACH-000579,-1.0914238162915495
ACH-000580,-1.0986415718717335
ACH-000584,-0.8487641398490484
ACH-000585,-1.1616711077199682
ACH-000588,-0.8104552436045618
ACH-000589,-1.0578229899070717
ACH-000591,-0.9025608442503148
ACH-000593,-0.7454801089689389
ACH-000600,-0.5280727034808128
ACH-000601,-0.7962100193053285
ACH-000605,-1.0212509472237772
ACH-000606,-1.1008017305782616
ACH-000608,-0.8574670367259204
ACH-000614,-0.3485755036800322
ACH-000616,-1.0571030510097228
ACH-000618,-1.2298719093864148
ACH-000619,-1.0390827972318455
ACH-000620,-1.0358207034750586
ACH-000621,-0.8074487853763739
ACH-000622,-1.2675015902113662
ACH-000623,-1.0619620904556628
ACH-000624,-1.0216457527402063
ACH-000627,-0.6415060209348505
ACH-000630,-0.7329683955273057
ACH-000631,-1.127304682339791
ACH-000632,-0.9639862799267288
ACH-000633,-0.7223044489458794
ACH-000637,-1.153970956840428
ACH-000638,-0.9209413184103786
ACH-000646,-0.6243310418455263
ACH-000647,-0.6984720615414443
ACH-000648,-0.5897041793344163
ACH-000649,-0.7861474577826234
ACH-000651,-1.056258311945085
ACH-000652,-1.1904065052777857
ACH-000653,-0.7605475963193417
ACH-000657,-0.7954102811426103
ACH-000658,-0.8727282452089131
ACH-000661,-0.803120872918073
ACH-000662,-0.4593412509435496
ACH-000663,-0.7448155051451557
ACH-000665,-1.028794151226107
ACH-000671,-0.6229349304387092
ACH-000672,-0.6448422313373953
ACH-000673,-0.9951047090447784
ACH-000676,-0.9273235432316684
ACH-000677,-0.7991121694682185
ACH-000681,-0.8290349639999102
ACH-000683,-0.9187000038413852
ACH-000684,-0.9100947488581372
ACH-000688,-0.9675602108607464
ACH-000693,-0.8936125990975228
ACH-000694,-1.0976019334850855
ACH-000695,-0.7343197635106262
ACH-000696,-1.1007849576333646
ACH-000697,-1.0727069251633736
ACH-000699,-1.3415223164826324
ACH-000701,-1.0199059941276636
ACH-000706,-1.116203909172079
ACH-000711,-0.9271818413263808
ACH-000713,-0.9856222565842662
ACH-000714,-0.7091151088488881
ACH-000718,-0.8943965454919917
ACH-000720,-1.084746179442412
ACH-000721,-0.6530047550966467
ACH-000724,-0.9820345988422368
ACH-000725,-1.3115737651784007
ACH-000732,-0.9485545849182097
ACH-000734,-0.9026702566698892
ACH-000735,-1.0651684458854316
ACH-000736,-0.9576048590659016
ACH-000738,-0.8492018566486771
ACH-000746,-1.1084272302693892
ACH-000747,-1.1439000794115672
ACH-000748,-0.9040383288645684
ACH-000753,-0.9185632425863428
ACH-000756,-0.6948268882833184
ACH-000757,-0.8926534107696251
ACH-000758,-1.0248217843119158
ACH-000760,-0.9529193321799436
ACH-000762,-0.9807966627100037
ACH-000763,-0.8880971020249468
ACH-000764,-0.7965793928505597
ACH-000765,-0.94440478669558
ACH-000766,-0.8429881473231794
ACH-000767,-0.8931632491605079
ACH-000768,-0.8117218843336962
ACH-000769,-0.7848158598808684
ACH-000770,-0.8887914721671162
ACH-000771,-0.7516718536897421
ACH-000773,-0.5717419263233642
ACH-000776,-0.8171407938150564
ACH-000777,-0.7124998765006962
ACH-000778,-1.2622637629023263
ACH-000781,-0.7415413091176349
ACH-000782,-0.7373383577166321
ACH-000783,-0.8555407144168631
ACH-000784,-0.8456440562512532
ACH-000785,-1.0869998202433633
ACH-000787,-0.9080250622715124
ACH-000788,-0.7792721929716235
ACH-000791,-0.930812827951074
ACH-000792,-1.0691566394045229
ACH-000794,-0.8147263667860788
ACH-000796,-0.7034422779794068
ACH-000798,-1.0010911801309128
ACH-000799,-0.9051172805334684
ACH-000800,-0.8832471275118772
ACH-000802,-0.9823487001574644
ACH-000804,-1.0838150825655
ACH-000805,-0.782651311842097
ACH-000809,-0.9225368088719004
ACH-000810,-0.7868321416434765
ACH-000811,-0.949389676146306
ACH-000817,-1.148857117050569
ACH-000819,-0.7576289067007025
ACH-000820,-0.9769094444800746
ACH-000821,-1.1151805470508764
ACH-000822,-0.7618791557854192
ACH-000823,-0.9570994132801474
ACH-000824,-0.7489616502012251
ACH-000827,-1.0109815140404483
ACH-000829,-0.9727974748997252
ACH-000831,-1.0878840659490483
ACH-000832,-0.7682337892804011
ACH-000833,-0.8113559023183874
ACH-000834,-0.7023681498512659
ACH-000835,-1.130972781460612
ACH-000836,-0.9373572950627486
ACH-000837,-1.0444503269325902
ACH-000838,-0.9718191618434936
ACH-000839,-1.2811462944542644
ACH-000840,-0.8935414083413559
ACH-000841,-0.7818965060412403
ACH-000843,-1.2693326298701777
ACH-000846,-0.9847635299774656
ACH-000847,-0.9576097811973372
ACH-000848,-0.9282047481406056
ACH-000849,-0.9776454560376484
ACH-000851,-0.7801433887713783
ACH-000855,-1.0253369726083594
ACH-000856,-0.9281859320410228
ACH-000858,-0.9190792995638788
ACH-000859,-0.9529128863581912
ACH-000861,-0.7181176564277071
ACH-000862,-0.8793222079998242
ACH-000865,-0.8719416696876041
ACH-000866,-0.9531973935959012
ACH-000867,-0.84001399786897
ACH-000869,-1.0891042654299845
ACH-000872,-0.8889945173980508
ACH-000873,-0.7493549052568
ACH-000876,-1.0576593001797072
ACH-000878,-0.8029648872871576
ACH-000880,-0.9111873316725904
ACH-000881,-0.9580605751741574
ACH-000882,-0.9120107248620328
ACH-000884,-0.7904094130747827
ACH-000885,-0.8278225733084371
ACH-000887,-0.8431629518700586
ACH-000889,-0.7168942967272939
ACH-000896,-0.9153267377494294
ACH-000898,-0.5699626904039475
ACH-000900,-1.0407030567115385
ACH-000901,-1.0328879627667522
ACH-000905,-0.6757194766487158
ACH-000906,-0.9095796593732808
ACH-000907,-1.0412846692988798
ACH-000910,-0.8207877348116457
ACH-000911,-1.0736650043278295
ACH-000912,-0.938165893084688
ACH-000913,-0.8026104086861532
ACH-000915,-0.6705919419321946
ACH-000916,-1.1012299216897496
ACH-000917,-0.901395126937486
ACH-000920,-0.8118254419811988
ACH-000921,-1.0069388695357624
ACH-000924,-0.9102545568282898
ACH-000926,-0.9781318433423086
ACH-000928,-0.7242591783809548
ACH-000929,-0.8443983633049896
ACH-000932,-1.1126925263407297
ACH-000935,-0.6961248925595943
ACH-000936,-0.842754610539223
ACH-000937,-0.8088075563654407
ACH-000938,-0.6080525415289391
ACH-000939,-1.2423803272924752
ACH-000941,-1.0623747189933803
ACH-000943,-1.0263553063196127
ACH-000946,-0.9063949606205776
ACH-000947,-0.7738707973277753
ACH-000948,-0.9826708315912744
ACH-000950,-0.8744043739975423
ACH-000953,-0.6686223876331914
ACH-000954,-1.0603467096910006
ACH-000957,-0.7349237599881612
ACH-000958,-1.0990390786752884
ACH-000960,-0.8421192943491977
ACH-000963,-0.6121719648384244
ACH-000968,-0.9670551549873662
ACH-000969,-1.058694866379897
ACH-000972,-0.655119153261504
ACH-000973,-0.9588975036303112
ACH-000974,-0.9066883227427048
ACH-000978,-0.7595564267145909
ACH-000984,-1.3198577502138942
ACH-000986,-1.0437223642466948
ACH-000988,-0.9351006645454616
ACH-000993,-0.8305460392321551
ACH-000994,-0.5623852750709266
ACH-000996,-1.0309442807193316
ACH-001001,-0.7725842577216895
ACH-001020,-1.0208570915799462
ACH-001028,-0.6530691902670702
ACH-001031,-0.9996418564257442
ACH-001038,-0.7204284680212079
ACH-001048,-0.9684890357436522
ACH-001050,-0.8250257036696121
ACH-001053,-1.0139002939828583
ACH-001054,-0.9416092538509004
ACH-001061,-0.8834978684139813
ACH-001067,-0.906341707165685
ACH-001075,-1.1118375529258904
ACH-001096,-1.1044717519777536
ACH-001111,-0.7909747726669064
ACH-001119,-0.9436361112498204
ACH-001128,-0.8420877560023432
ACH-001134,-0.9212561747361656
ACH-001151,-0.8961083273136513
ACH-001163,-0.7760169572284582
ACH-001164,-0.9937064772405478
ACH-001183,-0.7066355899515375
ACH-001192,-1.0304970586904831
ACH-001193,-0.9929038745848441
ACH-001196,-1.1025789748025907
ACH-001197,-0.7970475606047829
ACH-001205,-0.9439024905076148
ACH-001211,-0.9854684888606132
ACH-001212,-0.6243502591404692
ACH-001228,-1.025416678867087
ACH-001232,-1.087068068058246
ACH-001239,-0.8010564051209166
ACH-001270,-0.8128885635505618
ACH-001274,-0.5163170548283139
ACH-001275,-0.8578756750828109
ACH-001277,-1.0418712260724043
ACH-001278,-1.0495830902696217
ACH-001280,-1.0164074756733934
ACH-001283,-1.1910937483328228
ACH-001289,-0.9538853453593168
ACH-001300,-1.0092037447221496
ACH-001301,-0.8268328710537891
ACH-001302,-1.1410135472195937
ACH-001306,-0.9469530249626991
ACH-001318,-0.8006446261091772
ACH-001322,-0.9001451244948216
ACH-001328,-0.9953085656124764
ACH-001332,-1.1335324591562517
ACH-001336,-1.0053953774994613
ACH-001346,-1.087669890966808
ACH-001353,-0.8565159886358251
ACH-001354,-1.3275812306944024
ACH-001367,-1.1667082992855131
ACH-001368,-0.8684139145712355
ACH-001374,-0.987183132883406
ACH-001377,-0.8895358681009251
ACH-001380,-1.077764877421926
ACH-001391,-0.8038651143053657
ACH-001408,-0.8908460693951465
ACH-001430,-0.9365589747518188
ACH-001431,-1.1492981784672065
ACH-001450,-0.7439036039138686
ACH-001496,-0.9380192648109664
ACH-001500,-0.8364509479606967
ACH-001523,-1.2369603232570212
ACH-001532,-0.962679615372992
ACH-001550,-1.1845886237673675
ACH-001552,-0.8773838203830647
ACH-001554,-0.9183267053308448
ACH-001654,-1.147229809282626
ACH-001735,-0.9582331075157049
ACH-001736,-0.8097611003245035
ACH-001737,-0.8635535062559492
ACH-001740,-1.1989154984350026
ACH-001745,-1.0112807973516715
ACH-001765,-0.854142424123985
