,ABRA (137735)
ACH-000004,-0.09194126968985064
ACH-000005,0.38599278902594336
ACH-000007,-0.06614244860706954
ACH-000009,-0.017287872545241667
ACH-000011,-0.1113060760394444
ACH-000012,-0.2633291417669485
ACH-000013,-0.12336794588093407
ACH-000014,-0.08056963727071871
ACH-000015,0.005769969066573987
ACH-000017,-0.03959986581238509
ACH-000018,-0.34914463838513143
ACH-000019,-0.2989133164712596
ACH-000021,-0.10433485341414417
ACH-000022,-0.051865463738759096
ACH-000025,-0.1254646142368274
ACH-000028,-0.07521951284897138
ACH-000030,-0.12198263919932704
ACH-000035,-0.2460359616985768
ACH-000036,-0.040216756024610084
ACH-000037,0.026731788842085342
ACH-000039,-0.19825120606231797
ACH-000040,-0.10149948099271824
ACH-000041,-0.21674768464881072
ACH-000042,-0.05100567341162294
ACH-000045,-0.012757999109406157
ACH-000047,-0.26288248099736194
ACH-000052,-0.15971526941097114
ACH-000053,-0.18399773898879493
ACH-000054,-0.013104344511523036
ACH-000055,-0.08041974465530206
ACH-000060,-0.031032209430623105
ACH-000067,-0.16269252534206124
ACH-000070,-0.1619426744154823
ACH-000075,-0.3495529913473712
ACH-000078,-0.10898876692809176
ACH-000082,0.04702221548221213
ACH-000085,-0.1935578319657051
ACH-000086,-0.2301569379755365
ACH-000087,-0.11727109505883487
ACH-000092,-0.04037887383379998
ACH-000095,-0.07897451858421567
ACH-000097,-0.1854917973955659
ACH-000098,-0.16906280635233142
ACH-000099,0.015026373670245138
ACH-000108,-0.025335976889337145
ACH-000113,-0.16337560118418862
ACH-000116,-0.10551872080397208
ACH-000118,-0.15266933581408826
ACH-000120,-0.1321517479198579
ACH-000123,-0.11317718678872142
ACH-000127,-0.09759573129239554
ACH-000128,-0.020646535710545116
ACH-000132,-0.12808306877143782
ACH-000133,-0.15724057687678605
ACH-000137,-0.17078502845573107
ACH-000138,-0.038246580772003866
ACH-000142,0.036566045614556425
ACH-000143,-0.23265936201969345
ACH-000146,-0.1525912266170528
ACH-000148,-0.12939295014601396
ACH-000150,-0.11461866353232165
ACH-000152,-0.09310181132030444
ACH-000153,-0.035211883615998786
ACH-000159,-0.14548530384833147
ACH-000160,0.005633416759513322
ACH-000163,0.07109866245444704
ACH-000167,0.3685098268904135
ACH-000168,-0.2103534279861377
ACH-000169,-0.01968250172504694
ACH-000178,-0.1982746212953768
ACH-000183,-0.07926334402804748
ACH-000188,-0.08722476343769278
ACH-000189,0.011742561894740036
ACH-000190,-0.17616836580145573
ACH-000198,-0.057128291130967325
ACH-000203,0.1973245242384395
ACH-000204,-0.3641600782565171
ACH-000206,0.049049251198492884
ACH-000207,-0.18560215406090946
ACH-000208,0.0779102301395399
ACH-000210,-0.3551012922739608
ACH-000211,-0.12252999853079465
ACH-000215,-0.09857399589293148
ACH-000221,-0.04033648864826315
ACH-000222,0.09214349278899316
ACH-000223,-0.12778320485566302
ACH-000226,-0.03625355032054858
ACH-000227,0.1313383224227852
ACH-000228,-0.2093970374688881
ACH-000231,-0.11401025815689812
ACH-000232,-0.06394959584616114
ACH-000233,0.03382949051946908
ACH-000234,-0.02427611029022393
ACH-000235,-0.07382926793833146
ACH-000237,-0.08009688474883336
ACH-000238,-0.19524919016074094
ACH-000242,-0.1623070276309966
ACH-000243,-0.01758461475151594
ACH-000244,-0.12796031026453078
ACH-000246,-0.22135424206463772
ACH-000248,-0.02312530608659845
ACH-000250,-0.09954152031910213
ACH-000251,0.07130929793701052
ACH-000252,-0.23248027578354874
ACH-000253,-0.04678960733630471
ACH-000255,-0.02743958301521834
ACH-000256,-0.06401888418912552
ACH-000257,-0.1604359531684639
ACH-000258,-0.32818692038368336
ACH-000259,-0.15085825246489087
ACH-000260,-0.1206026555557092
ACH-000261,-0.15430890640858708
ACH-000262,-0.2629921454355258
ACH-000263,0.057811062168191985
ACH-000264,-0.032844353702843485
ACH-000265,-0.17305933172129068
ACH-000266,-0.11240643755587844
ACH-000272,-0.14307227139217926
ACH-000274,-0.045014818226501184
ACH-000277,-0.29716330994703755
ACH-000278,-0.14268418340916825
ACH-000279,-0.1255278649458035
ACH-000280,-0.019036224622982868
ACH-000281,-0.18742732539512705
ACH-000288,-0.0816693893863372
ACH-000291,-0.10983561132397857
ACH-000293,0.01871559709527177
ACH-000294,-0.20558576981799612
ACH-000295,-0.15782676885749752
ACH-000296,0.05553608734442115
ACH-000302,-0.04050633784786213
ACH-000304,-0.4091710817815952
ACH-000307,-0.14553452379798196
ACH-000308,-0.11046039101559353
ACH-000310,-0.13524189147239066
ACH-000311,-0.011035012677689688
ACH-000312,-0.02351044964462073
ACH-000315,-0.22598047396828946
ACH-000316,-0.05133434740851031
ACH-000317,-0.1319994425417298
ACH-000318,0.005612070903769156
ACH-000319,-0.2544535687644645
ACH-000320,-0.09403572968519006
ACH-000322,-0.4345982735440357
ACH-000323,0.11076373709835703
ACH-000324,-0.1586646804223147
ACH-000329,-0.07468898801014863
ACH-000330,-0.07423688784768967
ACH-000331,-0.0844005844989731
ACH-000332,-0.11995530875588327
ACH-000334,-0.1984548444598497
ACH-000335,-0.09736213320191066
ACH-000336,-0.09736334924351768
ACH-000337,-0.11887954666608777
ACH-000338,-0.33202698878715964
ACH-000339,-0.07759871711260233
ACH-000341,-0.015139745810172753
ACH-000348,-0.0915638134532561
ACH-000350,-0.1823723778439316
ACH-000352,-0.09334607569054992
ACH-000356,0.017062329261136332
ACH-000361,0.09260130454622564
ACH-000362,0.0391690936142276
ACH-000363,-0.10143434581585707
ACH-000364,-0.15128051956413585
ACH-000365,-0.0720900975548693
ACH-000366,-0.07483441270064638
ACH-000368,-0.01467821084076595
ACH-000374,0.02007990411884237
ACH-000375,0.032240671040145906
ACH-000376,-0.2265234377093635
ACH-000381,-0.27044713566801465
ACH-000383,-0.13923930697457124
ACH-000387,-0.09515477130696516
ACH-000389,-0.00817935895474459
ACH-000390,-0.22970971075948174
ACH-000393,-0.13521811013979193
ACH-000395,0.0018895209724380676
ACH-000396,-0.3791350399613839
ACH-000397,-0.06763026381487015
ACH-000401,-0.24508336753964585
ACH-000402,0.1900132784451896
ACH-000403,-0.2312597128346809
ACH-000404,0.07517938452400741
ACH-000406,-0.11897501828257838
ACH-000407,0.03965346539411133
ACH-000408,-0.3290856315568816
ACH-000410,-0.19722044712256215
ACH-000411,-0.10702528663936144
ACH-000414,-0.2575572514068242
ACH-000415,-0.056255338806085034
ACH-000416,-0.12146312568172575
ACH-000420,-0.1420818999534478
ACH-000421,-0.2767966877892676
ACH-000424,-0.08016264421052492
ACH-000425,-0.060130247878980116
ACH-000426,-0.08636134469997933
