,TOM1L2 (146691)
ACH-000004,0.3104110154474056
ACH-000005,-0.13597951437886086
ACH-000007,0.3405927534625739
ACH-000009,0.05117937288612452
ACH-000011,0.29252529991246745
ACH-000012,0.27434402956242426
ACH-000013,0.07485423592830218
ACH-000014,0.505760762209363
ACH-000015,0.16546289194556518
ACH-000017,0.2337178858947276
ACH-000018,0.25733859620549016
ACH-000019,0.06294814637021781
ACH-000021,0.08717794486407503
ACH-000022,-0.04770417244679993
ACH-000025,0.1075028591358939
ACH-000028,0.3633631138965076
ACH-000030,0.2366166558698936
ACH-000035,0.08368126726849366
ACH-000036,0.2936701508576204
ACH-000037,0.2662213314990729
ACH-000039,0.3003662215727622
ACH-000040,0.1820120413893848
ACH-000041,0.03141660157642575
ACH-000042,0.101321438379666
ACH-000045,0.2112940125060221
ACH-000047,0.19783203480478626
ACH-000052,0.3108219988444658
ACH-000053,0.17294188914229633
ACH-000054,0.2829827725045414
ACH-000055,0.21644753816720186
ACH-000060,0.14632037768563635
ACH-000067,0.14287208178182612
ACH-000070,0.08278658141549892
ACH-000075,0.2455431254736561
ACH-000078,0.20438000153403246
ACH-000082,0.1929534125660188
ACH-000085,0.06827887307830027
ACH-000086,0.3035802139171499
ACH-000087,0.02756242487435909
ACH-000092,0.26408374828554776
ACH-000095,0.1794854743653909
ACH-000097,0.11106337311081252
ACH-000098,0.1886488996424212
ACH-000099,0.3049535221879921
ACH-000108,0.2502618816523196
ACH-000113,0.2355802562336352
ACH-000116,0.17833569066519184
ACH-000118,0.19829539964606985
ACH-000120,0.1260623187395068
ACH-000123,0.32144938712260457
ACH-000127,0.2540118962486089
ACH-000128,0.36189888921508506
ACH-000132,0.23407740045599776
ACH-000133,0.14867072479160665
ACH-000137,0.18401095494198771
ACH-000138,0.20234355374834967
ACH-000142,0.15635271683550542
ACH-000143,0.01983339993316111
ACH-000146,0.20765322379749265
ACH-000148,0.2622301749804507
ACH-000150,0.21292079440594894
ACH-000152,0.001919427802632169
ACH-000153,0.08537703798133077
ACH-000159,0.16359705674964645
ACH-000160,0.1313816268537633
ACH-000163,0.1842736177067323
ACH-000167,0.4490641708885637
ACH-000168,0.21139461970875187
ACH-000169,0.17541293769678734
ACH-000178,0.2694945720919756
ACH-000183,0.04956750747272213
ACH-000188,0.09473098214965438
ACH-000189,0.2057231816279812
ACH-000190,0.1741964340680399
ACH-000198,0.19375525658527984
ACH-000203,0.7246831520182696
ACH-000204,0.12540471238229742
ACH-000206,0.291013879475162
ACH-000207,0.15293636007127395
ACH-000208,0.07541324226668565
ACH-000210,-0.008763146146896977
ACH-000211,0.206659609414644
ACH-000215,0.1830718241156592
ACH-000221,0.2008004529933791
ACH-000222,0.042301461054797325
ACH-000223,0.21362601616987226
ACH-000226,0.19725002478327894
ACH-000227,0.1942894476609925
ACH-000228,0.09063059463808684
