,EXO1 (9156)
ACH-000004,-0.07932328010211147
ACH-000005,0.13501092082280527
ACH-000007,-0.21461881218455686
ACH-000009,-0.07802035028839101
ACH-000011,-0.3829773886802599
ACH-000012,-0.09036244249615707
ACH-000013,-0.11482011227773625
ACH-000014,-0.1853572796995673
ACH-000015,0.06267335257744794
ACH-000017,0.11371980030681153
ACH-000018,0.14593337410687351
ACH-000019,-0.4162936934259377
ACH-000021,-0.01768448315388425
ACH-000022,-0.02280487375911555
ACH-000025,-0.16464712957123492
ACH-000028,-0.4206459153927796
ACH-000030,-0.009927490982236388
ACH-000035,-0.04776208622948958
ACH-000036,-0.23912675991336466
ACH-000037,-0.08589905777545273
ACH-000039,-0.025792289853473326
ACH-000040,-0.18457136756266876
ACH-000041,0.03826819014938826
ACH-000042,-0.09349427080102699
ACH-000045,0.09716177899403933
ACH-000047,-0.42302771661833816
ACH-000052,-0.11021970879479424
ACH-000053,-0.15475251050637873
ACH-000054,-0.2363491443617804
ACH-000055,-0.13655407304044526
ACH-000060,0.00811119920289263
ACH-000067,-0.18355183181645476
ACH-000070,-0.18705368758605986
ACH-000075,-0.09326069184724334
ACH-000078,-0.2838438535356688
ACH-000082,-0.07965118791399985
ACH-000085,-0.2605531501512285
ACH-000086,-0.02139438355942046
ACH-000087,-0.08194575535609956
ACH-000092,-0.0695506374120064
ACH-000095,-0.07252879960835751
ACH-000097,-0.3780538381877742
ACH-000098,-0.14625696412506792
ACH-000099,-0.287993337902538
ACH-000108,0.0607783032566307
ACH-000113,-0.22627807855661025
ACH-000116,-0.24287175016153886
ACH-000118,-0.007401010543549401
ACH-000120,-0.16176804916001075
ACH-000123,-0.058834641554262976
ACH-000127,0.007637624747468727
ACH-000128,-0.04350569603262317
ACH-000132,-0.09902982423941856
ACH-000133,-0.1759288000759585
ACH-000137,-0.014077492159393922
ACH-000138,-0.10900145757624473
ACH-000142,-0.11062268459858908
ACH-000143,-0.12849649574487307
ACH-000146,-0.2476787464849892
ACH-000148,-0.1776857362125061
ACH-000150,0.07996318671362983
ACH-000152,-0.2786269492156908
ACH-000153,0.2681896830264404
ACH-000159,-0.11714694413872727
ACH-000160,0.005524489972034689
ACH-000163,-0.029836928861933544
ACH-000167,-0.2079462188643894
ACH-000168,-0.0532251128507384
ACH-000169,0.05643562348570527
ACH-000178,0.08167206431170201
ACH-000183,0.09749174249626316
ACH-000188,-0.13679012722194026
ACH-000189,-0.0675370420104911
ACH-000190,-0.2867704684486319
ACH-000198,0.05468924669518327
ACH-000203,-0.4369157235953917
ACH-000204,0.16149486833887902
ACH-000206,0.05884706428690345
ACH-000207,-0.14048686898219107
ACH-000208,0.08159739661358903
ACH-000210,-0.11245434268847727
ACH-000211,-0.24937628252154856
ACH-000215,-0.17893935523635734
ACH-000221,0.056921937768859676
ACH-000222,-0.06910815554121445
ACH-000223,-0.02071835651521052
ACH-000226,-0.1897853089947269
ACH-000227,-0.20533394021925466
ACH-000228,-0.09222401142272307
ACH-000231,-0.32841616924781386
ACH-000232,-0.10338492911187844
ACH-000233,-0.18620531053247127
ACH-000234,-0.1273924722968896
ACH-000235,-0.060932414612971886
ACH-000237,-0.5492788113945523
ACH-000238,-0.008315327540823219
ACH-000242,0.03665072383014464
ACH-000243,-0.2588864199118748
ACH-000244,-0.316628447158812
ACH-000246,-0.2075939941922832
ACH-000248,0.05998703591638455
ACH-000250,-0.10935633273784663
ACH-000251,-0.07172719245185281
ACH-000252,0.11215280244230956
ACH-000253,-0.029660847815512682
ACH-000255,-0.07971280357940727
ACH-000256,-0.09658133291501236
ACH-000257,-0.4997968835069676
ACH-000258,-0.4186705113379103
ACH-000259,-0.20938140230070604
ACH-000260,-0.010492699406925578
ACH-000261,-0.10572666974651047
ACH-000262,0.054220773641527525
ACH-000263,0.07111754376600961
ACH-000264,-0.12094999256025675
ACH-000265,0.035355153766854615
ACH-000266,-0.01982511222294444
ACH-000272,-0.20050567304849104
ACH-000274,-0.1449585230011343
ACH-000277,0.16502854348642335
ACH-000278,-0.21784019591370507
ACH-000279,-0.04595608917469456
ACH-000280,-0.19936184762883866
ACH-000281,0.01979348898124613
ACH-000288,0.011961425442716346
ACH-000291,-0.0461171729495331
ACH-000293,-0.032930655299290124
ACH-000294,0.07208773729139042
ACH-000295,-0.07542707969442497
ACH-000296,-0.5221642613273499
ACH-000302,-0.1327673277210943
ACH-000304,-0.15054781110794715
ACH-000307,0.0282775107579982
ACH-000308,-0.04155471935017528
ACH-000310,-0.15542026226024247
ACH-000311,-0.07313793560014285
ACH-000312,0.10152928069463876
ACH-000315,0.20076794884707014
ACH-000316,-0.05590697114723368
ACH-000317,-0.1186093537245058
ACH-000318,0.13024761288872452
ACH-000319,-0.029283547343291763
ACH-000320,-0.015339547907714872
ACH-000322,-0.3159701906160028
ACH-000323,0.003416499467042357
ACH-000324,-0.1904285244765145
ACH-000329,-0.20526139605060287
ACH-000330,-0.07211843923972391
ACH-000331,-0.010032259691930286
ACH-000332,-0.064033798436166
ACH-000334,-0.2693866576365477
ACH-000335,-0.2457189840380975
ACH-000336,-0.2477774165677186
ACH-000337,-0.11688589009762013
ACH-000338,0.4456272660475365
ACH-000339,-0.2022701739911833
ACH-000341,-0.10384172268893373
ACH-000348,-0.13555437215824184
ACH-000350,-0.10827236675297257
ACH-000352,-0.20874053910557092
ACH-000356,-0.13349097048709496
ACH-000361,-0.10943179171926523
ACH-000362,-0.09277896426567736
ACH-000363,-0.09007024445749688
ACH-000364,-0.14693343720059296
ACH-000365,0.009484364998864969
ACH-000366,-0.058850136813865625
ACH-000368,-0.10675863593281576
ACH-000374,0.09619407282008972
ACH-000375,-0.11911879644886067
ACH-000376,-0.26999398442210953
ACH-000381,-0.2404379403412027
ACH-000383,-0.032300420770288066
ACH-000387,-0.24095545578010394
ACH-000389,-0.3585985772790368
ACH-000390,0.02750006094336369
ACH-000393,-0.09981940322316604
ACH-000395,0.06391013903291141
ACH-000396,-0.10040066817086354
ACH-000397,-0.1479428955452099
ACH-000401,-0.15737091256584107
ACH-000402,0.08680042248035938
ACH-000403,-0.14151511775779135
ACH-000404,0.015864971191897344
ACH-000406,0.0028372240379751818
ACH-000407,-0.0250401194347438
ACH-000408,-0.3039435568766786
ACH-000410,-0.1887847212274044
ACH-000411,-0.33794055688021424
ACH-000414,-0.07688190201268111
ACH-000415,-0.13771015607745968
ACH-000416,-0.0672056244978991
ACH-000420,0.00040036929795618856
ACH-000421,-0.21286475548649386
ACH-000424,-0.007450405627975042
ACH-000425,-0.1677014556382869
ACH-000426,-0.04773564928591957
ACH-000427,-0.14631412768963406
ACH-000433,-0.2512326294260254
ACH-000435,0.2617502756485096
ACH-000436,-0.09531531850936246
ACH-000444,-0.028900721668865138
ACH-000445,-0.11975813403279445
ACH-000448,-0.07767253515079825
ACH-000450,-0.23734151150476565
ACH-000452,0.03910253676626379
ACH-000454,-0.14108451633883276
ACH-000458,-0.13017818366792366
ACH-000459,-0.18503371525658724
ACH-000460,-0.1967977001040484
ACH-000461,0.10803238924064758
ACH-000463,-0.24157374423737535
ACH-000464,-0.12967222855886565
ACH-000466,0.12452941615220567
ACH-000467,0.009288788674619665
ACH-000468,-0.10012130425432343
ACH-000469,-0.7337241329185406
ACH-000470,-0.2460819050361929
ACH-000471,-0.10327779001900424
ACH-000472,-0.09161904236570056
ACH-000473,-0.1384941806627856
ACH-000475,-0.0503711084411065
ACH-000476,-0.120408370050133
ACH-000477,-0.2430021794639733
ACH-000479,-0.2647280685098799
ACH-000480,-0.16899925113980188
ACH-000481,-0.15927200425719235
ACH-000483,-0.07581759284633241
ACH-000484,-0.09754011208946116
ACH-000485,-0.05015129598491599
ACH-000486,-0.07954226599973657
ACH-000487,0.07672648239273844
ACH-000488,-0.11801986306082672
ACH-000490,0.00041148371130952217
ACH-000491,0.1061392578881709
ACH-000495,-0.34145638899389463
ACH-000496,-0.11389438463772013
ACH-000499,-0.003488935691527109
ACH-000500,-0.0016784507373386675
ACH-000502,-0.073812363044668
ACH-000503,-0.20967371938380008
ACH-000505,-0.16941340139595118
ACH-000507,-0.07446502659545443
ACH-000510,-0.12574971731845935
ACH-000511,-0.3049460659686253
ACH-000512,0.07675972090068874
ACH-000516,-0.11258756751609908
ACH-000517,-0.2495575533669281
ACH-000518,-0.07300095449130525
ACH-000520,-0.07049446174401566
ACH-000521,-0.04023252440159436
ACH-000522,-0.07179634137767389
ACH-000524,-0.260182042217294
ACH-000527,-0.2053396712455311
ACH-000528,-0.16505437347024013
ACH-000537,-0.06434347578672751
ACH-000541,0.07375860713439243
ACH-000542,-0.0610666529455964
ACH-000544,-0.29396635410912714
ACH-000545,0.021570108793701925
ACH-000547,-0.5389309944844494
ACH-000548,-0.3001768179302353
ACH-000549,-0.049510107956408415
ACH-000550,-0.050298265734446165
ACH-000552,-0.04706667463541155
ACH-000556,-0.08934967218330396
ACH-000557,0.002957922642207342
ACH-000569,-0.011747510429212885
ACH-000570,-0.03745004364044389
ACH-000571,-0.11773015042600266
ACH-000573,-0.11173137199989684
ACH-000576,0.06452884863682919
ACH-000579,-0.28368571509030777
ACH-000580,-0.4670507211409986
ACH-000584,-0.10373974017606524
ACH-000585,0.06493366660760284
ACH-000588,-0.03912358987108782
ACH-000589,-0.06451366259215821
ACH-000591,-0.035803910909159416
ACH-000593,-0.09575198937946076
ACH-000600,-0.15143148323431965
ACH-000601,-0.07407233447095002
ACH-000605,0.08874524554288347
ACH-000606,-0.009817940953560984
ACH-000608,-0.10919058902213027
ACH-000614,-0.3564043056460716
ACH-000616,-0.2717237424574899
ACH-000618,0.08603370041982457
ACH-000619,-0.06631381164917509
ACH-000620,-0.07447845832032961
ACH-000621,-0.21416628441084354
ACH-000622,-0.05961437038944255
ACH-000623,-0.010716649838779195
ACH-000624,-0.2313087402494232
ACH-000627,-0.13005880943534318
ACH-000630,0.011966066920291852
ACH-000631,-0.33626068507928153
ACH-000632,-0.04587368763991407
ACH-000633,-0.06770723742603542
ACH-000637,-0.07230924429069673
ACH-000638,-0.20769729589974
ACH-000646,-0.102329481437609
ACH-000647,-0.015109666517526953
ACH-000648,-0.13643219237655788
ACH-000649,-0.06743098198951797
ACH-000651,0.13552112991901527
ACH-000652,0.1138749672934302
ACH-000653,0.055099445911201625
ACH-000657,-0.12431169989946722
ACH-000658,-0.07530271730377347
ACH-000661,-0.3248499287331117
ACH-000662,-0.013726925429297116
ACH-000663,-0.10674304771144492
ACH-000665,-0.12841051319284372
ACH-000671,-0.00462745821556501
ACH-000672,0.12836975368228826
ACH-000673,-0.12111314885986373
ACH-000676,-0.15235330220525733
ACH-000677,-0.1294151576192813
ACH-000681,-0.17078536964614344
ACH-000683,-0.09116039902768906
ACH-000684,-0.4817133832516482
ACH-000688,-0.05661118965148301
ACH-000693,-0.08649476685621679
ACH-000694,0.0315225667712546
ACH-000695,-0.3041269734272271
ACH-000696,-0.1235427649436118
ACH-000697,-0.08395121178966188
ACH-000699,-0.2383558523349624
ACH-000701,-0.656909757809801
ACH-000706,-0.02578564923622656
ACH-000711,-0.28492419421920034
ACH-000713,0.024227510312765543
ACH-000714,-0.040196000118476516
ACH-000718,-0.21405988029478204
ACH-000720,-0.08834897246350215
ACH-000721,-0.11808246677876084
ACH-000724,-0.16904546551176652
ACH-000725,-0.4897623340081552
ACH-000732,-0.2776006927182717
ACH-000734,-0.037366114852985605
ACH-000735,-0.09614980190532646
ACH-000736,-0.2389534970577792
ACH-000738,0.04413538917652037
ACH-000746,-0.09414913646403787
ACH-000747,0.13951161776267054
ACH-000748,-0.18036598473478152
ACH-000753,-0.10294104268669528
ACH-000756,-0.2268743977206808
ACH-000757,-0.012249533421348595
ACH-000758,-0.2730152623463797
ACH-000760,-0.0052596738351077385
ACH-000762,-0.09739071459585533
ACH-000763,-0.042273975445301135
ACH-000764,0.16039642454577055
ACH-000765,-0.16264252538491847
ACH-000766,-0.015697905228912415
ACH-000767,-0.12295480839863406
ACH-000768,-0.254130506634267
ACH-000769,-0.06569442371542902
ACH-000770,-0.6388993176297778
ACH-000771,-0.10308677110512958
ACH-000773,-0.3634921954433757
ACH-000776,-0.06409626275387016
ACH-000777,-0.11468619323287378
ACH-000778,-0.02340759599895499
ACH-000781,0.06028147028462815
ACH-000782,0.07695650039514726
ACH-000783,-0.206309858301382
ACH-000784,-0.07035768399140388
ACH-000785,0.06681158842547645
ACH-000787,0.0007025634006779932
ACH-000788,-0.1301048944575553
ACH-000791,-0.024029383241189063
ACH-000792,-0.08272312473511463
ACH-000794,0.03229669232488752
ACH-000796,-0.04178653244111003
ACH-000798,0.10227344463582788
ACH-000799,-0.1887057558112592
ACH-000800,-0.09892271324918504
ACH-000802,-0.006316838632623215
