,NPTX2 (4885)
ACH-000004,0.1784933967321048
ACH-000005,0.13130662624764672
ACH-000007,0.1703648610533147
ACH-000009,0.14592275752811634
ACH-000011,0.20623862761273687
ACH-000012,-0.0006164619950552947
ACH-000013,0.14335409046552716
ACH-000014,0.10515993466934953
ACH-000015,0.07139490599627292
ACH-000017,0.18379696951539887
ACH-000018,0.12312176764700496
ACH-000019,0.2852896241950137
ACH-000021,-0.1256863762555928
ACH-000022,-0.029305041371117262
ACH-000025,0.09766638262085857
ACH-000028,0.07737913689815694
ACH-000030,0.1288379996696435
ACH-000035,-0.09663291990414448
ACH-000036,-0.03152225280037378
ACH-000037,0.16211479382799002
ACH-000039,0.1891963104624776
ACH-000040,0.2657308453376789
ACH-000041,0.0763587673678622
ACH-000042,0.02265714036775687
ACH-000045,-0.07491227185457358
ACH-000047,0.15095600017734748
ACH-000052,0.11383840018258788
ACH-000053,-0.003570871473865414
ACH-000054,0.0442075477897763
ACH-000055,0.0773766285040875
ACH-000060,0.1603207827655288
ACH-000067,0.07788906298372532
ACH-000070,-0.0016933899621739698
ACH-000075,-0.02357084013780996
ACH-000078,0.15400110867707895
ACH-000082,0.1699688115062426
ACH-000085,0.19612943355213364
ACH-000086,0.0913537431378685
ACH-000087,0.20722500879772612
ACH-000092,0.09561347997614099
ACH-000095,0.02193715403285426
ACH-000097,0.03796643456877779
ACH-000098,0.05489305929417905
ACH-000099,-0.030097905344259726
ACH-000108,0.09129075562168112
ACH-000113,0.049252629127014926
ACH-000116,0.00790110617063131
ACH-000118,0.12368529226286805
ACH-000120,0.09179227140468252
ACH-000123,0.2071557224437216
ACH-000127,0.06447586137568959
ACH-000128,0.0015537210858053475
ACH-000132,0.0917785546897291
ACH-000133,-0.050621343723500536
ACH-000137,0.0381389891820887
ACH-000138,0.0043498053225019895
ACH-000142,0.00015174479926054717
ACH-000143,-0.013614061975258987
ACH-000146,0.16195382856845408
ACH-000148,0.08363881925636851
ACH-000150,0.23872737813211475
ACH-000152,0.09123998459411202
ACH-000153,0.08572652136987731
ACH-000159,0.049956733017674095
ACH-000160,0.10412004493819756
ACH-000163,0.11863646347423705
ACH-000167,-0.1060367039573669
ACH-000168,-0.2176975124275287
ACH-000169,0.0911222983166171
ACH-000178,0.10141333473370988
ACH-000183,0.12292566004221565
ACH-000188,0.1085743852523957
ACH-000189,0.07106515739807999
ACH-000190,0.25080299318539834
ACH-000198,-0.06847533026458998
ACH-000203,-0.02652522762257973
