,PMFBP1 (83449)
ACH-000004,-0.08634740573788928
ACH-000005,-0.07960571776425261
ACH-000007,-0.20478779735124647
ACH-000009,-0.1492034411216859
ACH-000011,-0.007330256294991865
ACH-000012,-0.03632755728707858
ACH-000013,-0.10864563620944707
ACH-000014,-0.031482376580485666
ACH-000015,-0.03448827560209638
ACH-000017,-0.07179278357562731
ACH-000018,-0.007852073421059973
ACH-000019,-0.047557902992716984
ACH-000021,-0.112399231483167
ACH-000022,0.02372586885038065
ACH-000025,-0.227112014495847
ACH-000028,-0.181041396941538
ACH-000030,-0.10456354893273397
ACH-000035,-0.042644759628594736
ACH-000036,0.02158795631910052
ACH-000037,-0.012341818356378315
ACH-000039,-0.009133345694489769
ACH-000040,-0.01430315357887044
ACH-000041,-0.0074120526065817845
ACH-000042,-0.07083577120013132
ACH-000045,0.07718056183659522
ACH-000047,-0.007715725924651334
ACH-000052,-0.059656252046814136
ACH-000053,-0.04158002953599031
ACH-000054,-0.023699671271980114
ACH-000055,-0.10853624399059897
ACH-000060,0.08896491744988566
ACH-000067,-0.11935838000688764
ACH-000070,0.06521642244687158
ACH-000075,-0.18684848906418172
ACH-000078,-0.1406368401031505
ACH-000082,-0.030915712670344164
ACH-000085,-0.16771812012634016
ACH-000086,-0.12801284968226678
ACH-000087,-0.16473819257871164
ACH-000092,-0.16526092920953508
ACH-000095,-0.05443586206703586
ACH-000097,-0.05387376981529207
ACH-000098,-0.14194617899321907
ACH-000099,-0.03391310563121778
ACH-000108,-0.11102319787767836
ACH-000113,0.0154888753680564
ACH-000116,-0.045526046151454516
ACH-000118,-0.06423318381975443
ACH-000120,-0.19468523186737635
ACH-000123,-0.06792772637600529
ACH-000127,-0.05569888202094186
ACH-000128,0.07281044016126959
ACH-000132,-0.11393424994236695
ACH-000133,-0.12097907256692865
ACH-000137,0.02337087620266213
ACH-000138,0.003253635243741025
ACH-000142,-0.0031904405090325675
ACH-000143,0.05003478752715465
ACH-000146,-0.07810467716670366
ACH-000148,-0.14790423188390475
ACH-000150,0.036138623722958604
ACH-000152,-0.06717431003641648
ACH-000153,0.06869196229870292
ACH-000159,-0.13181692896670846
ACH-000160,-0.10409100182146293
ACH-000163,-0.08810150923136068
ACH-000167,-0.21824138196043344
ACH-000168,0.09444004459241588
ACH-000169,0.0050588293284433644
ACH-000178,-0.05523237308375508
ACH-000183,-0.1086073699494848
ACH-000188,-0.01897288719263527
ACH-000189,-0.009662670357791607
ACH-000190,-0.2781400727781746
ACH-000198,-0.06515498686732522
ACH-000203,-0.2301735530026673
ACH-000204,0.0595112276056601
ACH-000206,0.009892454462424745
ACH-000207,0.06505379157371756
ACH-000208,-0.3529711944368257
ACH-000210,-0.1931523709700564
ACH-000211,-0.032682023654819724
ACH-000215,-0.08743649040078151
ACH-000221,0.018305685031572254
ACH-000222,0.05348876483097149
ACH-000223,-0.13326997721046654
ACH-000226,-0.05282782345444083
ACH-000227,-0.35469524513025885
ACH-000228,-0.01926489584958132
ACH-000231,-0.046738285454522265
ACH-000232,-0.06122394137991615
ACH-000233,-0.024247043088433874
ACH-000234,0.03630791534438768
ACH-000235,-0.07165047164237036
ACH-000237,-0.0062835531183847385
ACH-000238,0.003305550087630602
ACH-000242,-0.11437338320338597
ACH-000243,-0.07896889633114154
ACH-000244,-0.09073056989375552
ACH-000246,-0.05099030241356675
ACH-000248,-0.12676455052147725
ACH-000250,0.02172526314090746
ACH-000251,0.08477357332252436
ACH-000252,-0.014686735002809126
ACH-000253,0.003062673203428739
ACH-000255,-0.06843953275177855
ACH-000256,0.05158120146047919
ACH-000257,-0.07791845109688281
ACH-000258,-0.07000130134390606
ACH-000259,-0.02547860496965989
ACH-000260,-0.04425887011054155
ACH-000261,-0.13013389433760578
ACH-000262,-0.06522247172647658
ACH-000263,0.05623081748088148
ACH-000264,-0.08706547689851146
ACH-000265,-0.026835455962849364
ACH-000266,-0.044758388013486215
ACH-000272,-0.09176123671939386
ACH-000274,-0.027063006570740646
ACH-000277,-0.15512380156729247
ACH-000278,-0.08364063832306252
ACH-000279,-0.06276402076988953
ACH-000280,0.09271603955696346
ACH-000281,-0.120383416736765
ACH-000288,-0.0846636314323528
ACH-000291,-0.04228881505135442
ACH-000293,-0.1379427468517021
ACH-000294,-0.009980942785025235
ACH-000295,0.07240601586025594
ACH-000296,-0.1743912959401479
ACH-000302,-0.0014115551630842164
ACH-000304,-0.07643679195229977
ACH-000307,-0.09300679524023807
ACH-000308,-0.06424322523255174
