,FASLG (356)
ACH-000004,-0.026407782041464344
ACH-000005,-0.3560010079167416
ACH-000007,-0.06797550982823472
ACH-000009,-0.21607191007932428
ACH-000011,-0.047928978171027585
ACH-000012,-0.12056724721421475
ACH-000013,-0.10718781669096823
ACH-000014,-0.1124410545722094
ACH-000015,0.015062051303374575
ACH-000017,-0.0634596026221275
ACH-000018,-0.11588147387868013
ACH-000019,-0.21137167714316968
ACH-000021,-0.034439671833751365
ACH-000022,-0.06060866218631938
ACH-000025,-0.21123102757986612
ACH-000028,0.03692396188977252
ACH-000030,-0.03647287031895966
ACH-000035,-0.10238415232595788
ACH-000036,-0.17585283149119935
ACH-000037,-0.0010551767549027496
ACH-000039,-0.18400829135506794
ACH-000040,-0.16440536788033422
ACH-000041,-0.03530796374784361
ACH-000042,0.011314791262058598
ACH-000045,-0.008644403923759536
ACH-000047,0.03406470635022155
ACH-000052,-0.09052682704536504
ACH-000053,-0.055032820837396336
ACH-000054,-0.1204044865192396
ACH-000055,-0.060984447663378925
ACH-000060,-0.0222324176759496
ACH-000067,0.015920910651460292
ACH-000070,-0.09533513279716964
ACH-000075,-0.0392880155891819
ACH-000078,-0.04389971474949855
ACH-000082,-0.17297139246816326
ACH-000085,0.06779294873548404
ACH-000086,-0.11912097454074215
ACH-000087,-0.18698429090632626
ACH-000092,-0.14602427226952666
ACH-000095,-0.08204578756480876
ACH-000097,-0.11965552449227125
ACH-000098,-0.104644997519042
ACH-000099,-0.15036408924026687
ACH-000108,-0.057023029483942535
ACH-000113,-0.16250680272011728
ACH-000116,-0.11892094790852314
ACH-000118,-0.06327237377334427
ACH-000120,-0.2057878438092066
ACH-000123,-0.2275443542912195
ACH-000127,-0.06317790006823823
ACH-000128,-0.07935195044543195
ACH-000132,-0.224538759227956
ACH-000133,-0.04282261395482196
ACH-000137,-0.11381215542794325
ACH-000138,-0.08171713825808886
ACH-000142,0.023398609776203026
ACH-000143,-0.2912160594719244
ACH-000146,-0.006308789421331509
ACH-000148,-0.18880017778096286
ACH-000150,-0.018136424246164063
ACH-000152,-0.009032549845417645
ACH-000153,0.015943783412200346
ACH-000159,-0.13006511244724245
ACH-000160,0.06592819136005254
ACH-000163,-0.17296020751476165
ACH-000167,-0.23507245333025895
ACH-000168,-0.08016715275606745
ACH-000169,-0.04145476465554103
ACH-000178,-0.045216049012488733
ACH-000183,0.018662640149081196
ACH-000188,-0.019982545824566517
ACH-000189,-0.1780230337339778
ACH-000190,-0.019358633857030686
ACH-000198,-0.04523490335307001
ACH-000203,-0.3176581497805784
ACH-000204,-0.22115393800843766
ACH-000206,-0.32208203410528896
ACH-000207,-0.07401954421817071
ACH-000208,-0.0593482008351762
ACH-000210,-0.005935731067082785
ACH-000211,-0.15237225295690027
ACH-000215,-0.16599650596903698
ACH-000221,-0.02328381797732824
ACH-000222,-0.15209622956348234
ACH-000223,-0.1815427018400808
ACH-000226,-0.02461255577098176
ACH-000227,-0.28447170272556244
ACH-000228,-0.1110760439900972
ACH-000231,-0.17130416923573238
ACH-000232,-0.05725848201674946
ACH-000233,-0.057492505735284374
ACH-000234,-0.14219634100747489
ACH-000235,-0.07141322245053171
ACH-000237,-0.03039254128313528
ACH-000238,-0.04095167491210104
ACH-000242,0.1939986837414796
ACH-000243,-0.08824223456570708
ACH-000244,-0.15416471517692207
ACH-000246,-0.15154817062428916
ACH-000248,-0.03510399697061865
ACH-000250,-0.13063218166087756
ACH-000251,0.07507019597631462
ACH-000252,-0.21157626586684525
ACH-000253,-0.12164569850816526
ACH-000255,-0.19400196347877896
ACH-000256,-0.10825986811156267
ACH-000257,-0.09280535455466644
ACH-000258,0.013989383341860152
ACH-000259,-0.08289737599283824
ACH-000260,-0.06397273256043401
ACH-000261,-0.06487566300131528
ACH-000262,-0.016508051101228542
ACH-000263,-0.2409249329784789
ACH-000264,-0.14093747730025544
ACH-000265,0.05101831410358481
ACH-000266,-0.05811094146755676
ACH-000272,-0.032060493312925376
ACH-000274,-0.19314436369227134
ACH-000277,-0.14509035168158374
ACH-000278,0.07248712998717084
ACH-000279,-0.07254820087234791
ACH-000280,-0.06338144692836058
ACH-000281,-0.032496977181475234
ACH-000288,-0.07972770017457448
ACH-000291,-0.06795725062986986
ACH-000293,0.12830987836281665
ACH-000294,-0.08849699617116935
ACH-000295,-0.0760588963049449
ACH-000296,-0.17277423354285665
ACH-000302,-0.07218695292537249
ACH-000304,-0.06698563465959688
ACH-000307,-0.1281286665899693
ACH-000308,-0.08682693705275793
ACH-000310,-0.2469166653878145
ACH-000311,-0.16193539435387436
ACH-000312,-0.11741806412735682
ACH-000315,-0.17444449673836432
ACH-000316,-0.09532545972496123
ACH-000317,-0.24718425043886724
ACH-000318,-0.2389979836428895
ACH-000319,-0.0510735732089764
ACH-000320,-0.16934781259970724
ACH-000322,-0.12752525574501236
ACH-000323,0.003130592493412657
ACH-000324,-0.07005326788937592
ACH-000329,-0.10538247294519124
ACH-000330,-0.1653342004054818
