,FEZ1 (9638)
ACH-000004,0.10673179286576062
ACH-000005,0.046379059856952766
ACH-000007,0.115270151592924
ACH-000009,0.08297297549594561
ACH-000011,0.15800838903377706
ACH-000012,0.16443515910430193
ACH-000013,0.049169559787474455
ACH-000014,-0.0488777221674539
ACH-000015,0.1682434963064984
ACH-000017,0.1863576215616525
ACH-000018,0.13477594299994572
ACH-000019,0.14264753738495745
ACH-000021,0.16175851989538026
ACH-000022,0.15885168134685534
ACH-000025,0.2107072057845928
ACH-000028,0.09581732013315536
ACH-000030,0.19046825954237506
ACH-000035,0.004631821816404324
ACH-000036,0.18943349349065167
ACH-000037,0.0177679374699557
ACH-000039,-0.003979861242797832
ACH-000040,-0.02232424759170854
ACH-000041,-0.15929417716996006
ACH-000042,0.16705118392661367
ACH-000045,0.14511871062480894
ACH-000047,0.1466105735201866
ACH-000052,0.10383897027617517
ACH-000053,0.08659345356376866
ACH-000054,0.03422592729154885
ACH-000055,-0.19075179492251046
ACH-000060,0.010356428926888464
ACH-000067,0.350415791649459
ACH-000070,0.16624638365895691
ACH-000075,0.10858318052739713
ACH-000078,-0.07283209023448807
ACH-000082,0.15375351174091287
ACH-000085,0.041339696521276975
ACH-000086,0.11226784878654968
ACH-000087,0.1926704073792538
ACH-000092,0.17838926249545933
ACH-000095,0.1424616490418871
ACH-000097,0.04747988026632816
ACH-000098,0.14888779386382084
ACH-000099,0.05883619626324159
ACH-000108,0.029705259948513214
ACH-000113,-0.06823375829677329
ACH-000116,-0.03002192112167868
ACH-000118,-0.0007337131002739134
ACH-000120,0.15195228495633226
ACH-000123,0.0623986021371364
ACH-000127,0.14076232757865248
ACH-000128,0.12216102608182293
ACH-000132,0.10232900374732276
ACH-000133,0.20327390771923504
ACH-000137,0.10532057718955876
ACH-000138,-0.052182270199227616
ACH-000142,0.04646406309009532
ACH-000143,0.1358447302045603
ACH-000146,0.11139651634876137
ACH-000148,0.10283536955561376
ACH-000150,0.1402670194163266
ACH-000152,0.100847048773184
ACH-000153,0.49835547346220294
ACH-000159,0.17441787058263988
ACH-000160,0.2332236266052469
ACH-000163,0.03928369588256301
ACH-000167,0.3254076518262797
ACH-000168,0.2417988039519739
ACH-000169,0.04712409318093447
ACH-000178,0.2020374344856536
ACH-000183,0.04497196229210058
ACH-000188,-0.10125305624510646
ACH-000189,0.2624083252563772
ACH-000190,0.028776204388051074
ACH-000198,0.08725378380857228
ACH-000203,0.19756779530869625
ACH-000204,0.2467347676766297
ACH-000206,0.3863476560849569
ACH-000207,0.2712533330948532
ACH-000208,-0.056768608045149375
ACH-000210,0.10787529392884428
ACH-000211,0.1847001204095876
ACH-000215,0.1145222417475754
ACH-000221,0.14539079692533444
ACH-000222,0.1895792363085108
ACH-000223,0.1282976250699134
ACH-000226,-0.061036567724410636
ACH-000227,0.21473842613290564
ACH-000228,0.22499994130172965
ACH-000231,0.1026863172215317
ACH-000232,0.1439666858565732
ACH-000233,0.18601776462902994
ACH-000234,0.0998716290802168
ACH-000235,0.1111223082794809
ACH-000237,0.18464572519060948
ACH-000238,0.19542642201231994
ACH-000242,0.08865195647483629
ACH-000243,0.1408085693513781
ACH-000244,0.3691760611290431
ACH-000246,0.1661343602541056
ACH-000248,0.007622382509933099
ACH-000250,0.11722928287148572
ACH-000251,0.17733938456409673
ACH-000252,0.22899108540095245
ACH-000253,0.17332724043016048
ACH-000255,0.05190407040662502
ACH-000256,0.20219618001539744
ACH-000257,0.279207062942162
ACH-000258,0.06614943308634708
ACH-000259,0.14411362745747136
ACH-000260,0.09562841219639308
ACH-000261,0.1589050170828881
ACH-000262,0.18102159339114526
ACH-000263,0.2704147403410743
ACH-000264,0.19471396446871445
ACH-000265,0.2686558280975329
ACH-000266,0.17675212539113316
ACH-000272,0.12698221566773302
ACH-000274,0.15594784331884026
ACH-000277,0.038140568724054746
ACH-000278,0.04574377149955542
ACH-000279,0.1046715148325377
ACH-000280,0.0672102804356735
ACH-000281,0.04000944043774668
ACH-000288,0.15993693011256804
ACH-000291,0.11959147794051285
ACH-000293,0.17400677018420152
ACH-000294,0.07914605700464593
ACH-000295,0.10695203356154492
ACH-000296,0.03533972842140297
ACH-000302,0.17101561182529995
ACH-000304,0.06388283139185005
ACH-000307,0.12910832906133493
ACH-000308,0.1341464532572663
ACH-000310,0.10995279009472757
ACH-000311,0.16625214168410218
ACH-000312,0.1575323924511567
ACH-000315,0.2312619397234493
ACH-000316,-0.12174614889445745
ACH-000317,0.09811323772679804
ACH-000318,0.11671891736363643
ACH-000319,0.20726824170659686
ACH-000320,0.20439652181743287
ACH-000322,0.2573488331602772
ACH-000323,0.15213715861419924
ACH-000324,0.10122439759370393
ACH-000329,0.20826676049170706
ACH-000330,0.31731169905654305
ACH-000331,0.2547456365352817
ACH-000332,0.22301882938664905
ACH-000334,0.09578910120856056
ACH-000335,0.1661323224254944
ACH-000336,0.291502525619593
ACH-000337,-0.01624262593097626
ACH-000338,-0.10319951095874844
ACH-000339,0.16414945863303762
ACH-000341,0.08382015251180422
ACH-000348,0.049529445127120895
ACH-000350,0.09555740857612252
ACH-000352,0.09391127674156728
ACH-000356,0.14474323884497906
ACH-000361,-0.11893372086296147
ACH-000362,0.20342926505290687
ACH-000363,0.16134672167735914
ACH-000364,0.31439487391763843
ACH-000365,0.1504547999281302
ACH-000366,0.1526972532681348
ACH-000368,0.05090653319579303
ACH-000374,-0.1383450450925514
ACH-000375,-0.16140325136465689
ACH-000376,0.002930067764610609
ACH-000381,0.1607373910739857
ACH-000383,0.1442456430985935
ACH-000387,0.14950901845514572
ACH-000389,-0.05557706139934807
ACH-000390,0.09458178854805263
ACH-000393,-0.005201182943550197
ACH-000395,0.17152680812272111
ACH-000396,0.43072514287283226
ACH-000397,0.08749587805086557
ACH-000401,0.03976569020195608
ACH-000402,-0.24717491684711576
ACH-000403,0.12439424485356065
ACH-000404,0.3117918199175941
ACH-000406,0.1787344678838826
ACH-000407,0.10736062355710953
ACH-000408,0.131612727542274
ACH-000410,0.057545245828365135
ACH-000411,0.08082970604958911
ACH-000414,-0.022911737645308617
ACH-000415,0.07537795731152212
ACH-000416,0.10994723804985042
ACH-000420,0.03521933415269001
ACH-000421,0.0657118482569711
ACH-000424,0.09592670989847428
ACH-000425,0.09079436570764976
ACH-000426,0.2677343571394066
ACH-000427,0.006658829693290491
ACH-000433,0.05245884562724788
ACH-000435,-0.04542610392113357
ACH-000436,0.281513851647858
ACH-000444,0.10929140341620733
ACH-000445,0.17096559174504022
ACH-000448,0.1731222057252622
ACH-000450,0.0025713410958528274
ACH-000452,0.13565338095313698
ACH-000454,0.2416570834664047
ACH-000458,0.2856451092456141
ACH-000459,-0.05101542833003312
ACH-000460,0.15761730647874211
ACH-000461,0.05027560691930805
ACH-000463,0.2090616196645667
ACH-000464,0.12316241989116634
ACH-000466,0.16250832739238275
ACH-000467,0.1898000750917423
ACH-000468,0.21020107271808056
ACH-000469,0.01097845454655052
ACH-000470,0.3212352885055934
ACH-000471,0.04933011381609485
ACH-000472,0.1912856882129019
ACH-000473,0.12955769188579366
ACH-000475,0.07903329432095063
ACH-000476,0.18191720952840235
ACH-000477,0.009846822071304374
ACH-000479,0.1341185484176608
ACH-000480,0.1796280797582027
ACH-000481,0.18350627277060366
ACH-000483,-0.06396948591492697
ACH-000484,0.14242051635062794
ACH-000485,0.04576430324063675
ACH-000486,0.1099202455547417
ACH-000487,0.2204822942798652
ACH-000488,0.20738172761725296
ACH-000490,0.14570482136593962
ACH-000491,0.21671961743182586
ACH-000495,-0.015849440857576755
ACH-000496,0.019365843281561015
ACH-000499,-0.013059775291746744
ACH-000500,0.2304900959929277
ACH-000502,0.11891044906356825
ACH-000503,0.02227661079615196
ACH-000505,0.2299716718509344
ACH-000507,0.09878753520783484
ACH-000510,0.17769404048444928
ACH-000511,0.1880363859132912
