,PARD6G (84552)
ACH-000259,-0.2501276661691573
ACH-000260,-0.18743419898579508
ACH-000261,-0.16245463700085735
ACH-000262,-0.03177389368337357
ACH-000263,-0.02911737508238597
ACH-000264,-0.14912078078592164
ACH-000265,0.033181993459037065
ACH-000266,-0.21271608762692168
ACH-000272,-0.16455172186624809
ACH-000274,-0.15306485091896208
ACH-000277,-0.22908671493058286
ACH-000278,-0.2697599206890105
ACH-000279,-0.04382192324117677
ACH-000280,-0.06625313079164619
ACH-000281,-0.19563553565149613
ACH-000288,-0.14118180523556165
ACH-000291,-0.12780352983771395
ACH-000293,-0.3690156923696648
ACH-000294,-0.3574973905928284
ACH-000295,0.017584062567189966
ACH-000296,-0.16710069623835686
ACH-000302,-0.17385721081297215
ACH-000304,-0.06589538033426659
ACH-000307,-0.16002624682332406
ACH-000308,-0.16952605406543148
ACH-000310,-0.26701698468022617
ACH-000311,-0.16152654271832825
ACH-000312,-0.15678935878742467
ACH-000315,0.01946019755863686
ACH-000316,-0.13667104597541888
ACH-000317,-0.10784580100377564
ACH-000318,-0.32768699128225515
ACH-000319,-0.07679049002681446
ACH-000320,-0.13087317992825032
ACH-000322,-0.4467334430122496
ACH-000323,-0.1051572247613844
ACH-000324,-0.11056840862826717
ACH-000329,-0.16066291992599144
ACH-000330,-0.05933719921890113
ACH-000331,-0.012556250307532657
ACH-000332,-0.11984282782027925
ACH-000334,-0.2689894045473452
ACH-000335,-0.04774368906353616
ACH-000336,0.027990273156580352
ACH-000337,-0.10412392967662908
ACH-000338,-0.5778238620796592
ACH-000339,-0.11407232223849982
ACH-000341,-0.2305303041936399
ACH-000348,-0.1286210731531434
ACH-000350,-0.23660504648940475
ACH-000352,-0.16413784874280796
ACH-000356,-0.17589561614051466
ACH-000361,-0.21567230174364305
ACH-000362,-0.10239020530331296
ACH-000363,-0.16040445027588562
ACH-000364,-0.2627817558357079
ACH-000365,-0.04447084478600306
ACH-000366,-0.16394441494672898
ACH-000368,-0.3134273020629643
ACH-000374,-0.3155478386274748
ACH-000375,-0.2705484671560973
ACH-000376,-0.04997727120468013
ACH-000381,-0.3350201510848157
ACH-000383,-0.2272346052781743
ACH-000387,-0.07040679689759974
ACH-000389,-0.16089333006281373
ACH-000390,-0.01236010542923076
ACH-000393,-0.09045315910880593
ACH-000395,-0.14768178612274518
ACH-000396,-0.3702931370502094
ACH-000397,-0.08716392872537114
ACH-000401,-0.18807352022170745
ACH-000402,-0.4370899218659472
ACH-000403,-0.18915960946866656
ACH-000404,0.02905996523997815
ACH-000406,-0.1702307435032178
ACH-000407,-0.07883432361924596
ACH-000408,-0.17558372429839333
ACH-000410,-0.2271906549216337
ACH-000411,-0.16371148088589926
ACH-000414,-0.26376989739683765
ACH-000415,-0.06270647407621265
ACH-000416,-0.1784474396551624
ACH-000420,-0.07923951323580733
ACH-000421,-0.10593203953543216
ACH-000424,-0.16211799441459362
ACH-000425,0.02710807389707413
ACH-000426,0.153991675705898
ACH-000427,-0.18106574335321968
ACH-000433,-0.16418801858165796
ACH-000435,-0.12545944765922695
ACH-000436,-0.3414449664054566
ACH-000444,-0.09021063602639257
ACH-000445,-0.043238737605115735
ACH-000448,-0.14443658486616096
ACH-000450,-0.054950485521965096
ACH-000452,-0.11059573331014416
ACH-000454,-0.3034051366876344
ACH-000458,-0.07042010118327782
ACH-000459,-0.2130380202421015
ACH-000460,-0.02506292775923711
ACH-000461,0.04846810970898152
ACH-000463,-0.17282211713830686
ACH-000464,-0.07205221617097203
ACH-000466,-0.14000146521506973
ACH-000467,-0.12438633367308972
ACH-000468,-0.18595952485549125
ACH-000469,-0.11614842176416995
ACH-000470,-0.08777289692432258
ACH-000471,-0.14730607164612802
ACH-000472,-0.16252572829491554
ACH-000473,-0.059184752120819216
ACH-000475,-0.14972035951827067
ACH-000476,-0.16602680160245845
ACH-000477,-0.18397982732834334
ACH-000479,-0.09538703224836596
ACH-000480,-0.16797505955687644
ACH-000481,-0.11219866084223938
ACH-000483,0.008229426369711523
ACH-000484,-0.216414317537008
ACH-000485,-0.23768760220562374
ACH-000486,0.012132928066810413
ACH-000487,-0.06861725550278329
ACH-000488,-0.05804143981329071
ACH-000490,0.005836591822018728
ACH-000491,-0.09441495923543583
ACH-000495,-0.1071767949894976
ACH-000496,-0.13977717419336688
ACH-000499,-0.0012571325533635724
ACH-000500,-0.3121915909286393
ACH-000502,-0.2598490907897202
ACH-000503,-0.057809889928204565
ACH-000505,-0.2278799680954057
ACH-000507,0.0566951559300485
ACH-000510,-0.1094717535729088
ACH-000511,-0.08646109562088561
ACH-000512,-0.16126527394000453
ACH-000516,-0.09214990729734908
ACH-000517,-0.21285271548307602
ACH-000518,0.07459822155845157
ACH-000520,-0.09122931887398186
ACH-000521,-0.28892784950455624
ACH-000522,-0.11477206846191268
ACH-000524,-0.14797885237364855
ACH-000527,-0.06720319668920778
ACH-000528,-0.19852671935502145
ACH-000537,-0.18121771967364286
ACH-000541,-0.12042016571595625
ACH-000542,-0.1954492052497797
ACH-000544,0.0931043939601714
ACH-000545,-0.2378016396649072
ACH-000547,0.06933312321786451
ACH-000548,-0.1052554569232134
ACH-000549,-0.02599309264366052
ACH-000550,-0.20998762675197089
ACH-000552,-0.15576284680175975
ACH-000556,-0.2238264961158533
ACH-000557,-0.25516280092864124
ACH-000569,0.13412834329071893
ACH-000570,-0.06475112594241231
ACH-000571,-0.17063331062554907
ACH-000573,-0.18883606817085755
ACH-000576,-0.04669789325467971
ACH-000579,-0.10721040602224977
ACH-000580,-0.22537685093170634
ACH-000584,-0.20819277696643
ACH-000585,-0.012552051048879029
ACH-000588,0.07463383633346705
ACH-000589,-0.18245760435259212
ACH-000591,-0.16241063935874564
ACH-000593,-0.2276539285380311
ACH-000600,-0.10931095105512548
ACH-000601,-0.22230618384357376
ACH-000605,-0.11211098974386832
ACH-000606,-0.1136104779434324
ACH-000608,-0.21403598661277706
ACH-000614,-0.2440963462414049
ACH-000616,-0.1196380011471504
ACH-000618,-0.2070027150451164
ACH-000619,-0.2387080852876711
ACH-000620,-0.08919583955287565
ACH-000621,-0.2737547463402477
ACH-000622,-0.11680305103187308
ACH-000623,-0.26767364850166714
ACH-000624,-0.17208044792605506
ACH-000627,-0.22416633180664114
ACH-000630,-0.13392779581847358
ACH-000631,-0.2876353689965186
ACH-000632,-0.09127205568342513
ACH-000633,-0.14878335924945432
ACH-000637,0.06469396828342579
ACH-000638,-0.19436673758228548
ACH-000646,-0.08104015899435006
ACH-000647,-0.18291902303960686
ACH-000648,-0.31014743679432205
ACH-000649,-0.2006381099753728
ACH-000651,-0.08242564217835598
ACH-000652,-0.18446424960061164
ACH-000653,-0.07081617107901153
ACH-000657,-0.006543702206597401
ACH-000658,-0.13324705829624492
ACH-000661,-0.11317093209191904
ACH-000662,0.1884983572431388
ACH-000663,-0.4315606818403997
ACH-000665,-0.0847441956408609
ACH-000671,-0.032212800438482216
ACH-000672,-0.29823806319983803
ACH-000673,-0.19108284492389693
ACH-000676,-0.08276059991044625
ACH-000677,-0.15333817093649654
ACH-000681,-0.12355862272832635
ACH-000683,-0.22640549612393185
ACH-000684,0.05253386299996887
ACH-000688,0.029062865371067517
ACH-000693,-0.07358236784119307
ACH-000694,-0.016045522965688782
ACH-000695,-0.14204574934647146
ACH-000696,-0.11971555966117782
ACH-000697,0.09415894594844826
ACH-000699,-0.109273447309045
ACH-000701,-0.2021772913821624
ACH-000706,-0.07318221873282325
ACH-000711,-0.0799477139199668
ACH-000713,0.07069126673627321
ACH-000714,-0.2745131678232965
ACH-000718,-0.1865834057255828
ACH-000720,-0.09490150350602633
ACH-000721,-0.0452879449643686
ACH-000724,-0.14620417287738324
ACH-000725,-0.05231588234890936
ACH-000732,-0.1257694118624421
ACH-000734,-0.045920399296148065
ACH-000735,-0.17829549991284235
ACH-000736,-0.06526432578051468
ACH-000738,-0.13283745357738966
ACH-000746,-0.03587500746607043
ACH-000747,0.0953156085248852
ACH-000748,-0.14624530888564555
ACH-000753,-0.11376236017373992
ACH-000756,-0.31162404608029143
ACH-000757,-0.1227356636344452
ACH-000758,-0.15413611057355986
ACH-000760,-0.14403769718947895
ACH-000762,-0.2342019231545361
ACH-000763,-0.07117994634795913
ACH-000764,0.1785734291666707
ACH-000765,-0.10262375063502092
ACH-000766,-0.19255612885820472
ACH-000767,-0.183572175293132
ACH-000768,0.05770813721125846
ACH-000769,-0.18960579816101256
ACH-000770,-0.1462232805322651
ACH-000771,-0.12860624409958307
ACH-000773,-0.1897441107372827
ACH-000776,-0.2972947816891832
ACH-000777,-0.11929317239190886
ACH-000778,-0.0980365150002975
ACH-000781,-0.2647113441063812
ACH-000782,-0.3331934009121891
ACH-000783,-0.31181766506551784
ACH-000784,-0.21539706062324365
ACH-000785,-0.2249845931894039
ACH-000787,-0.18333144805953028
ACH-000788,-0.13682439583362424
ACH-000791,-0.12697942894913247
ACH-000792,-0.29103444627069397
ACH-000794,-0.16878811310816424
ACH-000796,-0.1476332862055327
ACH-000798,-0.3620685412403716
ACH-000799,-0.2702671121317455
ACH-000800,-0.27142093670720896
ACH-000802,-0.06547074741506495
ACH-000804,-0.1293515461314527
ACH-000805,-0.09684538450538732
ACH-000809,-0.21558694242431276
ACH-000810,-0.4146986308679687
ACH-000811,-0.18955738421224852
ACH-000817,-0.07002991288170153
ACH-000819,-0.20324106158952007
ACH-000820,-0.18337220986599845
ACH-000821,-0.15615000451053254
ACH-000822,-0.0778797318045298
ACH-000823,-0.31811987464098096
ACH-000824,-0.2644805006319571
ACH-000827,-0.1027551485090332
ACH-000829,-0.06594185689867099
ACH-000831,-0.009016310803506013
ACH-000832,-0.15244853926197116
ACH-000833,0.2698334301911922
ACH-000834,-0.06832016068187333
ACH-000835,-0.15662135154550058
ACH-000836,0.039679804281673545
ACH-000837,-0.06787035916339419
ACH-000838,-0.10655767411708024
ACH-000839,-0.019506086364604568
ACH-000840,-0.2744484513307196
ACH-000841,-0.16812097301148285
ACH-000843,-0.20227663877242505
ACH-000846,-0.18185616983936173
ACH-000847,0.02847122805386792
ACH-000848,-0.10489260233206334
ACH-000849,-0.0004391857835096471
ACH-000851,0.032688341521877384
ACH-000855,-0.14946381754499888
ACH-000856,-0.2544236263538032
ACH-000858,-0.2584763855985689
ACH-000859,0.1560933474518597
ACH-000861,-0.0978006898623833
ACH-000862,-0.2317188710996671
ACH-000865,-0.15737480923002822
ACH-000866,-0.17726852824352715
ACH-000867,-0.10015001098760644
ACH-000869,-0.17246305726897546
ACH-000872,-0.13087113270233405
ACH-000873,0.05141719652419397
ACH-000876,-0.24808285339799094
ACH-000878,0.19240141032278532
ACH-000880,-0.03873947946666762
ACH-000881,-0.08312865216372255
ACH-000882,-0.12688355401547768
ACH-000884,-0.005379129676690576
ACH-000885,-0.2614869216911705
ACH-000887,-0.2465182646585257
ACH-000889,-0.0934653043999356
ACH-000896,-0.04619892177210351
ACH-000898,-0.08570993852637689
ACH-000900,-0.09838574643445427
ACH-000901,-0.1097159718796742
ACH-000905,-0.1850639831188326
ACH-000906,-0.15205956373992435
ACH-000907,-0.3417979886420571
ACH-000910,-0.03424026320399814
ACH-000911,-0.155241256222023
ACH-000912,-0.07694889749286006
ACH-000913,-0.06819060469647692
ACH-000915,-0.11947082392567154
ACH-000916,-0.16988599476433852
ACH-000917,-0.1685901534483909
ACH-000920,-0.17196924230919342
ACH-000921,-0.1288969108917383
ACH-000924,-0.1408809263924155
ACH-000926,-0.19955854252710156
ACH-000928,-0.3880090462252095
ACH-000929,-0.01896546755815241
ACH-000932,-0.1869071590003397
ACH-000935,-0.3115594352944376
ACH-000936,-0.04312629404150519
ACH-000937,-0.09056464974974793
ACH-000938,-0.18771310468203628
ACH-000939,-0.26533164204149506
ACH-000941,0.0211938587386648
ACH-000943,-0.1613514461201107
ACH-000946,-0.3955416626257442
ACH-000947,-0.2677702673088858
ACH-000948,-0.3540332981697885
ACH-000950,-0.2993447146889429
ACH-000953,-0.3107195686154005
ACH-000954,-0.2914546688445251
ACH-000957,-0.17729488790759984
ACH-000958,-0.11894096152758735
ACH-000960,-0.10435519433425948
ACH-000963,-0.008427340087833529
ACH-000968,-0.17376676381635528
ACH-000969,-0.08272991320797554
ACH-000972,0.18542483759268724
ACH-000973,-0.2024456821438454
ACH-000974,-0.12867961852486653
ACH-000978,0.10012119401720868
ACH-000984,-0.11462052899649758
ACH-000986,-0.07724537899854676
ACH-000988,-0.14894333092201925
ACH-000993,-0.3001895524405987
ACH-000994,-0.2333199428224821
ACH-000996,0.19012103326024246
ACH-001001,-0.12116811493504072
ACH-001020,-0.19704150967255368
ACH-001028,-0.1770796489971287
ACH-001031,-0.13075798469174724
ACH-001038,-0.11319598686008875
ACH-001048,-0.12646933334245838
ACH-001050,-0.10120627176129632
ACH-001053,-0.3142248564331402
ACH-001054,-0.12735789027816302
ACH-001061,-0.041445986774721666
ACH-001067,-0.03712667861449672
ACH-001075,-0.18641188921435267
ACH-001096,0.0009941967926234594
ACH-001111,0.030616271570578394
ACH-001119,0.04711780257961807
ACH-001128,-0.2989049579993694
ACH-001134,-0.04882230710337327
ACH-001151,-0.2153361454138296
ACH-001163,-0.17381900223668922
ACH-001164,-0.318348417583518
ACH-001183,0.030693498905732256
ACH-001192,-0.10368768976537923
ACH-001193,-0.0870285967377658
ACH-001196,0.006280347663208158
ACH-001197,-0.3030862109223133
ACH-001205,-0.01722828067379044
ACH-001211,-0.07357014296782914
ACH-001212,-0.2805154043387221
ACH-001228,-0.3482026277560691
ACH-001232,-0.14927895389238158
ACH-001239,-0.21426261938285926
ACH-001270,0.1321982044199184
ACH-001274,-0.2063263385339464
ACH-001275,-0.2459066662903548
ACH-001277,-0.13377122461904895
ACH-001278,-0.2811624618392453
ACH-001280,-0.35147438302868617
ACH-001283,-0.1882355516483536
ACH-001289,-0.17674348828600608
ACH-001300,0.06066442333046016
ACH-001301,-0.03473994449957293
ACH-001302,-0.43156053017670704
ACH-001306,-0.11717642050129902
ACH-001318,0.04204126964137047
ACH-001322,-0.2418700955625829
ACH-001328,-0.18869640782298924
ACH-001332,-0.3320849162468689
ACH-001336,-0.09075787932555482
ACH-001346,-0.1745744533376047
ACH-001353,-0.2880130400382907
ACH-001354,-0.3060739703754339
ACH-001367,-0.12295223586405064
ACH-001368,-0.14428891301864852
ACH-001374,-0.0013305585711636694
ACH-001377,-0.36678524361276665
ACH-001380,-0.0051685464993655355
ACH-001391,-0.22195133239628476
ACH-001408,-0.10537009075233733
ACH-001430,-0.2378607399483633
ACH-001431,-0.26645999043462604
ACH-001450,-0.15130125706594166
ACH-001496,-0.21010791357034075
ACH-001500,-0.14414948639756842
ACH-001523,-0.2753200732564701
ACH-001532,-0.04366999829683905
ACH-001550,-0.05036904710212379
ACH-001552,-0.11270553253717537
ACH-001554,-0.12460682814848352
ACH-001654,-0.208917157624512
ACH-001735,-0.10227763317132596
ACH-001736,-0.0720850098510831
ACH-001737,-0.32366738882197904
ACH-001740,-0.2187269828387988
ACH-001745,-0.14763504844549472
ACH-001765,-0.01401969348771612
