,IDE (3416)
ACH-000204,-0.5310685994796501
ACH-000206,-0.08755261296187285
ACH-000207,-0.2736580047933359
ACH-000208,-0.09560354656592113
ACH-000210,0.03509552893627863
ACH-000211,-0.1903944059006913
ACH-000215,-0.1419803970866181
ACH-000221,-0.01491716212602226
ACH-000222,-0.20358541995931256
ACH-000223,-0.21481824818707287
ACH-000226,0.04217300782847108
ACH-000227,-0.18508825234292092
ACH-000228,-0.2374457245805861
ACH-000231,-0.2411125354466887
ACH-000232,-0.1255779421997726
ACH-000233,-0.1307726862672069
ACH-000234,-0.2120031255324767
ACH-000235,-0.1604919563644388
ACH-000237,-0.087979414388688
ACH-000238,0.011605634711317285
ACH-000242,-0.0605529191655081
ACH-000243,-0.34663851494083875
ACH-000244,-0.1343480418107874
ACH-000246,0.024316983508162943
ACH-000248,-0.20273931664571276
ACH-000250,-0.18205339364053447
ACH-000251,-0.29296776640183153
ACH-000252,-0.040294272643387904
ACH-000253,-0.05039361290397669
ACH-000255,-0.04723376115013066
ACH-000256,-0.2615948982648124
ACH-000257,-0.3124048546967504
ACH-000258,-0.2698106659965617
ACH-000259,-0.2298077436344673
ACH-000260,-0.1431209725403308
ACH-000261,-0.13499822813196588
ACH-000262,-0.29782818402082845
ACH-000263,-0.18956271901537985
ACH-000264,-0.2695973749304357
ACH-000265,-0.08815124891711935
ACH-000266,-0.2149198926722769
ACH-000272,-0.1315501868869662
ACH-000274,-0.12912472443339285
ACH-000277,-0.18310051385122175
ACH-000278,-0.1753583985304187
ACH-000279,-0.12496861818394273
ACH-000280,0.04076834171535119
ACH-000281,-0.12821927956768445
ACH-000288,-0.23758356541892856
ACH-000291,-0.11524656320026833
ACH-000293,-0.2379776446879839
ACH-000294,-0.1058201142020824
ACH-000295,-0.208601877424505
ACH-000296,-0.1432471420975483
ACH-000302,-0.16841258179752167
ACH-000304,-0.13813168908141024
ACH-000307,-0.18420662811652705
ACH-000308,-0.16180822291440464
ACH-000310,-0.09902157977329504
ACH-000311,-0.12937248298932874
ACH-000312,-0.07679361002995537
ACH-000315,-0.12229846275767825
ACH-000316,-0.1972520994209931
ACH-000317,-0.3021902866256961
ACH-000318,-0.15653700714328464
ACH-000319,-0.1747384249653776
ACH-000320,-0.195446205789272
ACH-000322,-0.1527465227442682
ACH-000323,-0.3771016117982108
ACH-000324,-0.2288552280196157
ACH-000329,-0.15993085045342464
ACH-000330,-0.1940074812484869
ACH-000331,-0.1886095981151504
ACH-000332,-0.1536146792340834
ACH-000334,-0.15709282340688613
ACH-000335,-0.23664690545345002
ACH-000336,-0.20926522194477334
ACH-000337,-0.2939576785170247
ACH-000338,0.032893330412733866
ACH-000339,-0.05479219229117945
ACH-000341,-0.25099345111523
ACH-000348,-0.16932866654082188
ACH-000350,-0.07567804746257246
ACH-000352,-0.08393504914416909
ACH-000356,-0.3123053396474769
ACH-000361,-0.2911819901091752
ACH-000362,-0.14568630541273775
ACH-000363,-0.27715971898138825
ACH-000364,-0.07697350110752138
ACH-000365,-0.18489609053653566
ACH-000366,-0.1517565009308028
ACH-000368,-0.2027399834359314
ACH-000374,-0.20587182497507972
ACH-000375,-0.10621349428027124
ACH-000376,-0.21910512504204505
ACH-000381,-0.15677098590842375
ACH-000383,-0.1413486881394971
ACH-000387,-0.2385806942275961
ACH-000389,-0.2067483211764605
ACH-000390,-0.07827979297419403
ACH-000393,-0.16080895455459268
ACH-000395,-0.16532878071729032
ACH-000396,-0.2777917286737377
ACH-000397,-0.24545879349107755
ACH-000401,-0.18554789695304333
ACH-000402,-0.1105793904155307
ACH-000403,-0.21190913330944972
ACH-000404,-0.02628682265616137
ACH-000406,-0.15909428379530774
ACH-000407,-0.2550927841567635
ACH-000408,-0.2244539103939766
ACH-000410,-0.1428209778057549
ACH-000411,-0.15489649173450534
ACH-000414,-0.16386850015085466
ACH-000415,-0.23753637636009295
ACH-000416,-0.10583501908300803
ACH-000420,-0.19459575953937405
ACH-000421,-0.1884183184827697
ACH-000424,-0.22149123945723967
ACH-000425,-0.2091537533974679
ACH-000426,-0.06632825303151924
ACH-000427,-0.19267021987498648
ACH-000433,-0.20212853927413468
ACH-000435,0.06605095804133289
ACH-000436,-0.3602437936055451
ACH-000444,-0.11789835494178814
ACH-000445,-0.2829602729256029
ACH-000448,-0.057329443684859364
ACH-000450,-0.2186128617041215
ACH-000452,-0.20313850509882694
ACH-000454,-0.12069973129432784
ACH-000458,-0.0967089021130478
ACH-000459,-0.21060320678092784
ACH-000460,-0.2695152593395714
ACH-000461,-0.018958352070791062
ACH-000463,-0.07477833658753044
ACH-000464,-0.2435650999355844
ACH-000466,-0.1384343793192021
ACH-000467,-0.2279152980046678
ACH-000468,-0.09518944645703084
ACH-000469,-0.188619886810514
ACH-000470,-0.3084531699918095
ACH-000471,-0.17708379101858476
ACH-000472,-0.17194127284389488
ACH-000473,-0.13682586486320308
ACH-000475,-0.10867828998035768
ACH-000476,-0.2341334533056908
ACH-000477,-0.05418595205843959
ACH-000479,-0.14236530385384302
ACH-000480,-0.1495798187578827
ACH-000481,-0.07228166000576139
ACH-000483,-0.11567501279789905
ACH-000484,-0.12028066763982947
ACH-000485,-0.06191617640373988
ACH-000486,-0.18923786480868568
ACH-000487,-0.15804985621955905
ACH-000488,-0.14616452435017374
ACH-000490,-0.2577688711763619
ACH-000491,-0.11908908485454907
ACH-000495,-0.2125113046087414
ACH-000496,-0.31971726309971965
ACH-000499,-0.10481274807476716
ACH-000500,-0.3117853809715832
ACH-000502,-0.14064749043291214
ACH-000503,-0.07511369041360451
ACH-000505,-0.17134879918986418
ACH-000507,-0.1351853225870582
ACH-000510,-0.22251838190778367
ACH-000511,-0.09135917230295464
ACH-000512,-0.15949644282271022
ACH-000516,-0.14567958039522325
ACH-000517,-0.17095012688534286
ACH-000518,-0.2948495192249111
ACH-000520,-0.1343603394331643
ACH-000521,-0.3639939030267221
ACH-000522,-0.1318999920776985
ACH-000524,-0.24261488339251405
ACH-000527,-0.24910624819032534
ACH-000528,-0.11161864697303686
ACH-000537,-0.1616326673330042
ACH-000541,-0.4568961513124002
ACH-000542,-0.12592452693254547
ACH-000544,-0.24922518024643206
ACH-000545,-0.1801889269557885
ACH-000547,-0.14195143533495366
ACH-000548,-0.2383538181277684
ACH-000549,-0.08878230181458176
ACH-000550,-0.223296504387991
ACH-000552,-0.1804708198378818
ACH-000556,-0.1926860716819624
ACH-000557,-0.11875771738083687
ACH-000569,-0.2125462254884758
ACH-000570,-0.32456982491184744
ACH-000571,-0.1942317712864216
ACH-000573,-0.2542770944022688
ACH-000576,-0.3954454933562052
ACH-000579,-0.27144644057929385
ACH-000580,-0.08552117595656439
ACH-000584,-0.2232885487721692
ACH-000585,-0.2608674140882311
ACH-000588,-0.27724812415432337
ACH-000589,-0.05452822525583269
ACH-000591,-0.3227013589218992
ACH-000593,-0.26394611292976683
ACH-000600,-0.28756280060211736
ACH-000601,-0.11120941910358537
ACH-000605,-0.16632020691998753
ACH-000606,-0.2854630953436343
ACH-000608,-0.2147754252812363
ACH-000614,-0.06442048550533754
ACH-000616,-0.35592000968335263
ACH-000618,-0.2739642185699844
ACH-000619,-0.2419804126838173
ACH-000620,-0.158529562487166
ACH-000621,-0.1324818203948962
ACH-000622,-0.16615870322869075
ACH-000623,-0.3165447504171733
ACH-000624,-0.06519989816492698
ACH-000627,-0.060683405413400476
ACH-000630,-0.14761620018046448
ACH-000631,-0.23170935341455956
ACH-000632,-0.1133585083445747
ACH-000633,-0.07183236674888753
ACH-000637,-0.050204391268794425
ACH-000638,-0.2707013784720558
ACH-000646,-0.2654963496525837
ACH-000647,-0.24081034142611665
ACH-000648,-0.17804826073623195
ACH-000649,-0.2450840837230063
ACH-000651,-0.12870778797952334
ACH-000652,-0.10054709124955866
ACH-000653,-0.2922755431853565
ACH-000657,-0.11346583179890594
ACH-000658,-0.262896907162352
ACH-000661,-0.185472558561194
ACH-000662,0.1126918308254366
ACH-000663,-0.06565953330235612
ACH-000665,-0.17134832762891886
ACH-000671,-0.2511790806670852
ACH-000672,-0.07954931193815916
ACH-000673,-0.13338212722993012
ACH-000676,-0.23860802219158656
ACH-000677,-0.268784411736934
ACH-000681,-0.17292160528504527
ACH-000683,-0.0738963428747414
ACH-000684,-0.19200764749893895
ACH-000688,-0.1350563237270956
ACH-000693,-0.2390021084904664
ACH-000694,-0.44135997498035856
ACH-000695,-0.07583834251570919
ACH-000696,-0.14138880466931558
ACH-000697,-0.255141901395098
ACH-000699,-0.16796855550061252
ACH-000701,-0.17531985978452522
ACH-000706,-0.11587457479567005
ACH-000711,-0.15554893515843884
ACH-000713,-0.007639459727397731
ACH-000714,-0.25240898623668323
ACH-000718,-0.09759224611603727
ACH-000720,-0.16349689637665546
ACH-000721,-0.2689821581163509
ACH-000724,-0.16847089765724516
ACH-000725,-0.12299461153894785
ACH-000732,-0.2560982884619639
ACH-000734,-0.16607432922793258
ACH-000735,-0.14969419031914302
ACH-000736,0.06158554156799479
ACH-000738,-0.3344573754081913
ACH-000746,-0.06277253488837417
ACH-000747,-0.3879962488338383
ACH-000748,-0.18095746427461595
ACH-000753,-0.04494490071691717
ACH-000756,-0.02197516630491156
ACH-000757,-0.2151197017644212
ACH-000758,-0.2801655588259553
ACH-000760,-0.14957270547812962
ACH-000762,-0.17535616126773124
ACH-000763,-0.11667842744513628
ACH-000764,-0.10881141349017867
ACH-000765,0.04930379591785978
ACH-000766,-0.11064092697154007
ACH-000767,-0.7238742789273922
ACH-000768,0.014399606525902444
ACH-000769,0.0552217890881046
ACH-000770,-0.22913880063992714
ACH-000771,-0.1407096918435152
ACH-000773,-0.0482472788006534
ACH-000776,-0.19275907296943287
ACH-000777,-0.19340576393882625
ACH-000778,-0.16364425055604628
ACH-000781,-0.17339282252249275
ACH-000782,-0.14408005633088342
ACH-000783,-0.23901652181549896
ACH-000784,-0.19942171391297506
ACH-000785,-0.15128006516666212
ACH-000787,-0.11642356834992808
ACH-000788,-0.1777725455307157
ACH-000791,-0.10672823888148042
ACH-000792,-0.13463262798809925
ACH-000794,-0.2322205867032392
ACH-000796,-0.19160620619393814
ACH-000798,-0.4414615574934191
ACH-000799,-0.35539544887132657
ACH-000800,-0.041238077305973606
ACH-000802,-0.2086611712349795
ACH-000804,-0.04745734934274012
ACH-000805,-0.1994650683462044
ACH-000809,-0.20305637831418089
ACH-000810,0.07257346926633815
ACH-000811,-0.2078558742204721
ACH-000817,-0.10677453163078883
ACH-000819,-0.043363328650097184
ACH-000820,-0.210744073140496
ACH-000821,-0.14773897474730233
ACH-000822,-0.0655493128903954
ACH-000823,-0.16876549759834605
ACH-000824,-0.22214797235178665
ACH-000827,-0.1315447719821103
ACH-000829,-0.09139542994931377
ACH-000831,-0.2159403633280909
ACH-000832,-0.1775211728279595
ACH-000833,-0.046185429361046415
ACH-000834,-0.23937801810498724
ACH-000835,-0.15086999128251738
ACH-000836,-0.2806962398675202
ACH-000837,-0.25406015417694844
ACH-000838,0.025088324259432263
ACH-000839,-0.31977429790672096
ACH-000840,-0.1953043322639308
ACH-000841,-0.1980968171912212
ACH-000843,-0.2293289493731967
ACH-000846,-0.04674718184642535
ACH-000847,-0.3453638080633918
ACH-000848,-0.02692769901961596
ACH-000849,-0.15171089240718555
ACH-000851,-0.1382123527635885
ACH-000855,-0.1102380080522414
ACH-000856,-0.2266570508436981
ACH-000858,-0.2705905523154583
ACH-000859,-0.13440608433460685
ACH-000861,-0.24274198809847794
ACH-000862,-0.191725580711117
ACH-000865,-0.11727685681994784
ACH-000866,-0.3610653570983139
ACH-000867,-0.1685358285567654
ACH-000869,-0.2422080116048373
ACH-000872,-0.08236055138323947
ACH-000873,0.0984408165251952
ACH-000876,-0.06615505601731543
ACH-000878,-0.04574003411020078
ACH-000880,-0.19280629518297954
ACH-000881,-0.16831558982903672
ACH-000882,-0.15919337260049404
ACH-000884,-0.3287947431271584
ACH-000885,-0.1633727419995138
ACH-000887,-0.2134251755162998
ACH-000889,-0.25378628346813803
ACH-000896,-0.3908425422734177
ACH-000898,-0.08388372282394825
ACH-000900,-0.15558671406916622
ACH-000901,-0.05363362929117485
ACH-000905,-0.16252692894663642
ACH-000906,-0.10095712059563497
ACH-000907,-0.14062502237988908
ACH-000910,-0.0006162073561350932
ACH-000911,-0.07983677099267619
ACH-000912,-0.19247517708981907
ACH-000913,-0.2768042494430085
ACH-000915,-0.11938576270256432
ACH-000916,-0.4254584443053124
ACH-000917,-0.07054184658027053
ACH-000920,-0.2774821019354022
ACH-000921,-0.15275309336605894
ACH-000924,-0.2439299928871973
ACH-000926,-0.2095641918187697
ACH-000928,-0.2698844019826373
ACH-000929,-0.12833162759280278
ACH-000932,-0.05515973955854258
ACH-000935,-0.15567224915093653
ACH-000936,-0.09646680730074507
ACH-000937,-0.048965709732550634
ACH-000938,-0.07506684320299215
ACH-000939,-0.3313692674056975
ACH-000941,-0.08434786240726964
ACH-000943,-0.14181498304014892
ACH-000946,-0.2603307511924073
ACH-000947,-0.1561025722262592
ACH-000948,-0.057489875653825365
ACH-000950,-0.1748594560242148
ACH-000953,-0.06783190144713216
ACH-000954,-0.05247881302053529
ACH-000957,-0.2760636441365029
ACH-000958,-0.2352574211804247
ACH-000960,-0.08380358903710075
ACH-000963,-0.19426539761820225
ACH-000968,-0.2467107965219011
ACH-000969,-0.2733113550581622
ACH-000972,-0.2965176004145013
ACH-000973,-0.1907935960721752
ACH-000974,-0.0920007919782191
ACH-000978,-0.25082906076023564
ACH-000984,-0.08413052866048197
ACH-000986,-0.34063552202321923
ACH-000988,-0.13693487235681728
ACH-000993,-0.34646440950141405
ACH-000994,-0.3238702783932909
ACH-000996,-0.22917043369446335
ACH-001001,-0.13168661206301585
ACH-001020,-0.256167320814588
ACH-001028,-0.22945771232368256
ACH-001031,-0.27157358017714506
ACH-001038,-0.13421853205429893
ACH-001048,-0.29322376181977744
ACH-001050,-0.1315603070430097
ACH-001053,-0.07319259071677386
ACH-001054,-0.2167867215647825
ACH-001061,-0.16130602205232938
ACH-001067,-0.14528767782014398
ACH-001075,-0.16295136571909075
ACH-001096,-0.13655572403541882
ACH-001111,-0.15400885545987067
ACH-001119,-0.2712871407953904
ACH-001128,-0.2325139134973505
ACH-001134,-0.06886593767873854
ACH-001151,-0.1956274293865752
ACH-001163,-0.11028550808723428
ACH-001164,-0.18562300284428665
ACH-001183,-0.15470435704924615
ACH-001192,-0.08493409800705395
ACH-001193,-0.20337245311173965
ACH-001196,-0.10463595731191844
ACH-001197,0.035537722036406594
ACH-001205,-0.0956134882350269
ACH-001211,-0.27079383929086154
ACH-001212,-0.06692041940067131
ACH-001228,-0.3606126961607301
ACH-001232,-0.0772550018626816
ACH-001239,-0.12086052898059127
ACH-001270,-0.219934505925754
ACH-001274,-0.13549039134166854
ACH-001275,-0.0979039654629502
ACH-001277,-0.171279601605714
ACH-001278,-0.4351804298934113
ACH-001280,-0.009986178073877815
ACH-001283,-0.11820875639984192
ACH-001289,-0.01798811463628313
ACH-001300,-0.057529660193420776
ACH-001301,-0.117739238125418
ACH-001302,-0.15073588239363148
ACH-001306,-0.2565767244623379
ACH-001318,-0.07445702434792953
ACH-001322,-0.2602237907042814
ACH-001328,-0.24890374511382296
ACH-001332,-0.13782008585828168
ACH-001336,-0.2590774232624316
ACH-001346,-0.14780323388295835
ACH-001353,-0.1244414852939564
ACH-001354,-0.08212067432684586
ACH-001367,-0.19822247136875384
ACH-001368,-0.20585704107382208
ACH-001374,-0.1690854701957223
ACH-001377,-0.2784982749750605
ACH-001380,-0.2529637260650845
ACH-001391,-0.3134137452206778
ACH-001408,-0.3068715273053916
ACH-001430,0.023594397425863386
ACH-001431,-0.08333575346622811
ACH-001450,-0.1349309575674761
ACH-001496,-0.2138519942771908
ACH-001500,-0.2251960005262109
ACH-001523,-0.2411531484426109
ACH-001532,-0.2023589581035201
ACH-001550,-0.3467147459308089
ACH-001552,-0.06679696311169762
ACH-001554,-0.1847537038673064
ACH-001654,-0.1844339906145268
ACH-001735,-0.11262702325680453
ACH-001736,-0.08130354100428673
ACH-001737,-0.048376510112145686
ACH-001740,0.04594109760786901
ACH-001745,-0.05709778904520989
ACH-001765,-0.09283898144294696
