,TCHH (7062)
ACH-000251,-0.29438467798966234
ACH-000252,0.11816572741464927
ACH-000253,-0.09096134539228017
ACH-000255,-0.11004913167257686
ACH-000256,-0.033564002759807664
ACH-000257,0.05196434090022284
ACH-000258,-0.05648444321259286
ACH-000259,-0.10175749995445528
ACH-000260,-0.11782870346767928
ACH-000261,-0.20209672338548731
ACH-000262,-0.10120195866307033
ACH-000263,-0.3772871869296188
ACH-000264,-0.11971153927163185
ACH-000265,-0.08862492652365052
ACH-000266,-0.1150167230954908
ACH-000272,-0.09487323779521704
ACH-000274,-0.11891309240260252
ACH-000277,-0.03545152875626596
ACH-000278,-0.1496604410013403
ACH-000279,-0.05488210685198252
ACH-000280,-0.15176736718673636
ACH-000281,-0.02107336362439709
ACH-000288,-0.1855708906379568
ACH-000291,-0.03809705824842703
ACH-000293,-0.22365991196514945
ACH-000294,-0.1148885325267756
ACH-000295,-0.2461679529952343
ACH-000296,0.02265377022659228
ACH-000302,-0.07962563950573552
ACH-000304,-0.16613045252624833
ACH-000307,-0.16468508861783546
ACH-000308,-0.1897695970586223
ACH-000310,0.06710705767176757
ACH-000311,-0.16876770138009287
ACH-000312,-0.17685139511777942
ACH-000315,0.02020795807867111
ACH-000316,-0.08599407086359602
ACH-000317,-0.12887189248854114
ACH-000318,-0.23922440791257005
ACH-000319,-0.17959279759214686
ACH-000320,0.041632608406787085
ACH-000322,-0.3661260115513733
ACH-000323,-0.12224449454426772
ACH-000324,-0.07353220636813297
ACH-000329,-0.10307954918774896
ACH-000330,-0.144613630059771
ACH-000331,-0.2776674112318078
ACH-000332,-0.18331378384475114
ACH-000334,-0.009478067459533605
ACH-000335,-0.0923015838416464
ACH-000336,-0.09521330811941056
ACH-000337,-0.11813417118921613
ACH-000338,-0.1061617357206795
ACH-000339,-0.0836479502392373
ACH-000341,-0.07855930875914595
ACH-000348,-0.12143500708104167
ACH-000350,-0.1078619011041963
ACH-000352,-0.15257737373600316
ACH-000356,-0.309371181109418
ACH-000361,-0.2159021815146091
ACH-000362,-0.11416758841495694
ACH-000363,-0.2082926559002025
ACH-000364,-0.06405804591254588
ACH-000365,-0.14410494365925922
ACH-000366,-0.09551448184141086
ACH-000368,-0.13696456817837271
ACH-000374,-0.07471615572887723
ACH-000375,-0.14626614728711715
ACH-000376,-0.07167005185035416
ACH-000381,-0.29779696009126616
ACH-000383,-0.1205267884230172
ACH-000387,-0.09679582916072928
ACH-000389,-0.1799364689527024
ACH-000390,-0.23097035267156826
ACH-000393,-0.11579040028369332
ACH-000395,-0.027790814813063357
ACH-000396,0.03259126906603301
ACH-000397,-0.08874943263378346
ACH-000401,0.016476014546934776
ACH-000402,0.15160890167427182
ACH-000403,-0.14936499917700624
ACH-000404,-0.2203493745794854
ACH-000406,-0.13039977494879715
ACH-000407,-0.09606198845736814
ACH-000408,-0.020108014114915654
ACH-000410,-0.16642249724774225
ACH-000411,-0.0845384554465761
ACH-000414,-0.11657628590828945
ACH-000415,-0.04619582477580736
ACH-000416,-0.12518942487210905
ACH-000420,-0.18424715855582904
ACH-000421,-0.03845492143049607
ACH-000424,-0.27379314335457394
ACH-000425,-0.06376404875389842
ACH-000426,-0.307629711551829
ACH-000427,-0.2339384664669131
ACH-000433,-0.19770928954781408
ACH-000435,0.062150797993182
ACH-000436,-0.2630979186733993
ACH-000444,-0.11234633956214764
ACH-000445,-0.1078526747309486
ACH-000448,-0.043170548569245216
ACH-000450,-0.3492509997363276
ACH-000452,-0.1713940880531762
ACH-000454,-0.15879979008671408
ACH-000458,0.04865963170674795
ACH-000459,0.11961645959282904
ACH-000460,-0.1438891347952465
ACH-000461,-0.16249601682933384
ACH-000463,-0.1947770849072286
ACH-000464,-0.06968674819894792
ACH-000466,-0.09989118079910288
ACH-000467,-0.08500577084807867
ACH-000468,-0.14078162478191789
ACH-000469,-0.07648077930366656
ACH-000470,-0.001037959723935658
ACH-000471,-0.06657461895192084
ACH-000472,-0.11283625841997595
ACH-000473,-0.004435427596342584
ACH-000475,-0.0961189264586324
ACH-000476,-0.12073396563534768
ACH-000477,-0.06446183572691479
ACH-000479,-0.01453980731469746
ACH-000480,0.03617683536098176
ACH-000481,-0.10447505871099218
ACH-000483,-0.2293380517571097
ACH-000484,-0.23025476435003
ACH-000485,-0.03191020596788622
ACH-000486,-0.1195643759036803
ACH-000487,-0.10800314411291838
ACH-000488,-0.0981206837529518
ACH-000490,-0.05077710249125848
ACH-000491,-0.13209213043412554
ACH-000495,-0.1617277379111403
ACH-000496,0.08124731792197856
ACH-000499,0.08984809030101314
ACH-000500,-0.1664484858323716
ACH-000502,-0.0817345953910536
ACH-000503,-0.2462896271208106
ACH-000505,-0.2195035683938367
ACH-000507,-0.028340218943830476
ACH-000510,-0.14380362981675265
ACH-000511,-0.06828342584027519
ACH-000512,-0.22513548814321105
ACH-000516,-0.1646102698034359
ACH-000517,-0.19184759069550245
ACH-000518,-0.040045941583118534
ACH-000520,-0.2752257326161425
ACH-000521,-0.3135496681529003
ACH-000522,-0.11166389907523648
ACH-000524,-0.0740546623834325
ACH-000527,-0.09517209397286466
ACH-000528,-0.14654950058765348
ACH-000537,-0.06077078454498973
ACH-000541,-0.24267995395976585
ACH-000542,-0.08518010902952508
ACH-000544,-0.11476475670714728
ACH-000545,-0.14438755859602598
ACH-000547,-0.29763583276112576
ACH-000548,-0.1446793163403606
ACH-000549,-0.214449868940837
ACH-000550,-0.07793824728712527
ACH-000552,-0.0928966494411259
ACH-000556,-0.0965746883638959
ACH-000557,-0.1960666050323921
ACH-000569,-0.021968257624643217
ACH-000570,-0.12640952442453868
ACH-000571,-0.16220998514026355
ACH-000573,-0.12281533580616168
ACH-000576,-0.08478046296645676
ACH-000579,-0.2436161418907024
ACH-000580,0.0009892735155750652
ACH-000584,-0.013588404068273208
ACH-000585,-0.1308775006363812
ACH-000588,-0.02674282825357326
ACH-000589,-0.12986849387033747
ACH-000591,0.08386265788591378
ACH-000593,-0.13701080277279054
ACH-000600,-0.12862720356720495
ACH-000601,-0.1126574796279191
ACH-000605,0.09181108204236743
ACH-000606,-0.2114562279675264
ACH-000608,-0.05261368180777702
ACH-000614,-0.1794291800962841
ACH-000616,-0.17936838157993876
ACH-000618,-0.0904521226246182
ACH-000619,-0.13025540190960588
ACH-000620,-0.1620943095877023
ACH-000621,-0.09105082373446834
ACH-000622,-0.0568517163577888
ACH-000623,-0.16552332357490096
ACH-000624,-0.03864198193391523
ACH-000627,-0.29050758053870945
ACH-000630,-0.12651096919392704
ACH-000631,0.06517177966042946
ACH-000632,-0.07194151978548974
ACH-000633,-0.13941751086772272
ACH-000637,0.18726659148247185
ACH-000638,-0.2398600196089128
ACH-000646,-0.27759186967726585
ACH-000647,-0.10412453843881528
ACH-000648,-0.05778047229835261
ACH-000649,-0.06480398728358627
ACH-000651,-0.1294907155511152
ACH-000652,0.054183163788674486
ACH-000653,-0.16924253940659828
ACH-000657,-0.2862953695952753
ACH-000658,-0.04216377455967417
ACH-000661,-0.026566944480937767
ACH-000662,0.017158492489544624
ACH-000663,-0.023984648916555225
ACH-000665,-0.11166211654635468
ACH-000671,-0.14192028984199778
ACH-000672,-0.5707106149488415
ACH-000673,-0.1961374335354851
ACH-000676,-0.13166830494974555
ACH-000677,-0.19815233863105786
ACH-000681,-0.12598209613438074
ACH-000683,-0.21154096349817786
ACH-000684,-0.12217519881404468
ACH-000688,0.02476339876067261
ACH-000693,-0.10515710519668786
ACH-000694,-0.05067296573307863
ACH-000695,-0.01843943343586744
ACH-000696,-0.11599383356356535
ACH-000697,-0.19921406275792514
ACH-000699,-0.0730977441530878
ACH-000701,-0.1727954531877895
ACH-000706,-0.06498949933108784
ACH-000711,-0.2510533013767189
ACH-000713,-0.15616892600989654
ACH-000714,-0.2556423906640626
ACH-000718,-0.08445088956650271
ACH-000720,0.08311953216906894
ACH-000721,-0.0806198702539434
ACH-000724,-0.1086070764928861
ACH-000725,-0.18456144762744395
ACH-000732,-0.20404317405841446
ACH-000734,-0.07901994673711461
ACH-000735,-0.13689138229739373
ACH-000736,-0.010754856606227485
ACH-000738,-0.08084802299879952
ACH-000746,-0.14930365463998546
ACH-000747,-0.30241487184350724
ACH-000748,-0.1618405411718743
ACH-000753,-0.12022582472863826
ACH-000756,-0.18795235942996255
ACH-000757,-0.16874749745827786
ACH-000758,-0.0939664389331452
ACH-000760,-0.2903874154397062
ACH-000762,0.008021412723395347
ACH-000763,-0.11558356865666886
ACH-000764,0.007084062864346245
ACH-000765,-0.062284644544807186
ACH-000766,-0.03693333664007617
ACH-000767,-0.060766945021735526
ACH-000768,-0.12302097478483352
ACH-000769,-0.1393202640966762
ACH-000770,-0.1467141927810149
ACH-000771,-0.15336255756014466
ACH-000773,-0.13212446436379752
ACH-000776,-0.105106498695683
ACH-000777,-0.026283827356718092
ACH-000778,-0.03158419334835249
ACH-000781,-0.07893276177027629
ACH-000782,0.11852649483144648
ACH-000783,-0.0848831159108406
ACH-000784,-0.15791324327473022
ACH-000785,-0.2597001854771974
ACH-000787,-0.061002886008381635
ACH-000788,-0.05022048336716132
ACH-000791,-0.14669942585152276
ACH-000792,0.017004344486508092
ACH-000794,-0.22279037258068465
ACH-000796,-0.09766073879550867
ACH-000798,-0.3089372336875612
ACH-000799,-0.17642045258564784
ACH-000800,-0.1158630747864507
ACH-000802,-0.1303502443433247
ACH-000804,-0.04851761381185836
ACH-000805,0.002325125317420655
ACH-000809,-0.13308329870198798
ACH-000810,-0.044654166977658206
ACH-000811,-0.10238870012279323
ACH-000817,0.05873052895223465
ACH-000819,-0.011330627770391163
ACH-000820,-0.37808760907865735
ACH-000821,0.08456737902073642
ACH-000822,-0.21455717317523276
ACH-000823,0.007021125938009409
ACH-000824,-0.19819758887339328
ACH-000827,-0.05103988904074784
ACH-000829,-0.034949092289404814
ACH-000831,-0.12734602062843614
ACH-000832,-0.0780117726347229
ACH-000833,0.15023154353371784
ACH-000834,-0.18078856867254486
ACH-000835,-0.04279979708977712
ACH-000836,-0.07305310346396701
ACH-000837,-0.061572685655686764
ACH-000838,-0.22479055241738166
ACH-000839,0.1154669457812891
ACH-000840,-0.06627229627389086
ACH-000841,-0.2319003196794014
ACH-000843,-0.2391697205800869
ACH-000846,-0.19540679865500146
ACH-000847,-0.09876715428166416
ACH-000848,-0.15432092079443452
ACH-000849,-0.042976980959263784
ACH-000851,-0.004622536018242574
ACH-000855,-0.13622606076162452
ACH-000856,0.0604207444426529
ACH-000858,-0.06402868530688634
ACH-000859,0.004921229297072696
ACH-000861,-0.17462954312247492
ACH-000862,-0.07462057864182588
ACH-000865,-0.0689409507574043
ACH-000866,-0.06420894077960741
ACH-000867,-0.1283361637043283
ACH-000869,-0.2734707422764808
ACH-000872,-0.08081051709149137
ACH-000873,-0.19872333124213906
ACH-000876,-0.12218909054395835
ACH-000878,0.04394133088632863
ACH-000880,-0.28060566025211003
ACH-000881,-0.1372546372592232
ACH-000882,-0.01334402427360071
ACH-000884,-0.10847509603658398
ACH-000885,-0.18414602025150226
ACH-000887,-0.09748267035589166
ACH-000889,-0.1978812265797224
ACH-000896,-0.03795657033803677
ACH-000898,-0.05169841820167201
ACH-000900,-0.2816559817222034
ACH-000901,-0.04064251098668414
ACH-000905,-0.10704261608235716
ACH-000906,-0.08508370623930045
ACH-000907,-0.10467705046860648
ACH-000910,-0.10648149176003628
ACH-000911,-0.0972810540308269
ACH-000912,-0.18110329762513566
ACH-000913,-0.13047494235542215
ACH-000915,-0.15239066187810085
ACH-000916,0.04120663737270803
ACH-000917,-0.11318859414850292
ACH-000920,0.0623431896519445
ACH-000921,-0.2550991608329282
ACH-000924,-0.2541800740142385
ACH-000926,-0.033202590404139365
ACH-000928,-0.2214170444729293
ACH-000929,-0.3080489977918066
ACH-000932,-0.13876788201390494
ACH-000935,-0.17942917590404536
ACH-000936,-0.12389338409621525
ACH-000937,-0.14145824748116298
ACH-000938,-0.3201974434955606
ACH-000939,0.025577785514203016
ACH-000941,-0.14210075152378615
ACH-000943,0.042935176750225706
ACH-000946,-0.27712922114565625
ACH-000947,-0.028804128547506237
ACH-000948,-0.2179286457147812
ACH-000950,-0.06349435696695642
ACH-000953,-0.16671930284300476
ACH-000954,0.15852837113868634
ACH-000957,0.12431957894510665
ACH-000958,0.016639998054049945
ACH-000960,-0.12467864429863185
ACH-000963,-0.42312221224120794
ACH-000968,-0.058925387637437536
ACH-000969,-0.08586136555801152
ACH-000972,-0.21805880221439927
ACH-000973,-0.1193786612112172
ACH-000974,-0.06105464611383759
ACH-000978,-0.5416364814365123
ACH-000984,-0.2810187158652649
ACH-000986,-0.043477118982355734
ACH-000988,0.003041624594468321
ACH-000993,-0.055409182213333366
ACH-000994,-0.12241062104385902
ACH-000996,-0.15169063827941404
ACH-001001,-0.1287282212344011
ACH-001020,-0.21837988586317347
ACH-001028,-0.1953907804567328
ACH-001031,0.030763905117207942
ACH-001038,-0.18940725107995887
ACH-001048,-0.03671780513023526
ACH-001050,-0.08045401887676262
ACH-001053,-0.009022123199062941
ACH-001054,-0.20809939459500126
ACH-001061,-0.004290939473556268
ACH-001067,0.010413163646462751
ACH-001075,-0.06738192812657612
ACH-001096,0.041663245068029306
ACH-001111,-0.06281846051898607
ACH-001119,-0.01161326556032264
ACH-001128,-0.16323503127492506
ACH-001134,0.08737416380316781
ACH-001151,-0.17706439879928745
ACH-001163,-0.2271621246113763
ACH-001164,-0.23616359940947804
ACH-001183,-0.07760770157062327
ACH-001192,-0.36864089837711816
ACH-001193,0.09664773665772776
ACH-001196,-0.08447202260041553
ACH-001197,-0.14407756506794706
ACH-001205,-0.11924334705749362
ACH-001211,-0.1907149779210341
ACH-001212,-0.1057855343828088
ACH-001228,-0.3003154099174137
ACH-001232,-0.049558334322969126
ACH-001239,-0.1684752183223471
ACH-001270,-0.34498532844926394
ACH-001274,-0.0961175061128146
ACH-001275,-0.06584091730449465
ACH-001277,-0.09199962425860522
ACH-001278,-0.07070885963002188
ACH-001280,-0.036562691521545836
ACH-001283,-0.1091141944185862
ACH-001289,-0.2382137367313842
ACH-001300,0.08544526386400028
ACH-001301,-0.0532688680815076
ACH-001302,-0.13329293210585647
ACH-001306,-0.16414360152318833
ACH-001318,-0.2968993123725988
ACH-001322,-0.1449378099534171
ACH-001328,-0.14708685960760082
ACH-001332,-0.3745932168784689
ACH-001336,-0.1042828525576422
ACH-001346,-0.1857733825853208
ACH-001353,-0.0654162035501591
ACH-001354,-0.03908959767878293
ACH-001367,0.046009856327099925
ACH-001368,-0.1745579574770034
ACH-001374,-0.10507529451108777
ACH-001377,-0.05726882337503305
ACH-001380,-0.12999275817011471
ACH-001391,-0.1430409463944762
ACH-001408,-0.07700587355100738
ACH-001430,0.0475409603691422
ACH-001431,-0.09125862847700857
ACH-001450,-0.11882028278905744
ACH-001496,-0.04196701168234557
ACH-001500,0.03556163404857609
ACH-001523,0.013155047615386516
ACH-001532,-0.20893626585720404
ACH-001550,-0.07516128193212412
ACH-001552,0.00619840811324431
ACH-001554,0.01306122452995097
ACH-001654,-0.15810274160857635
ACH-001735,-0.031056778069392218
ACH-001736,-0.10368234738152153
ACH-001737,-0.2653513920227508
ACH-001740,-0.007612558027023535
ACH-001745,-0.038679739276769064
ACH-001765,-0.14732024648315614
