,LYPD2 (137797)
ACH-000004,-0.16696619914695476
ACH-000005,-0.4980025690175938
ACH-000007,-0.34877349519947914
ACH-000009,-0.19715452762440105
ACH-000011,-0.04283873709668018
ACH-000012,-0.12097237711604256
ACH-000013,-0.1748096798108175
ACH-000014,-0.21826796340546373
ACH-000015,-0.14901546642392344
ACH-000017,-0.3189017031715325
ACH-000018,0.2055479505662175
ACH-000019,-0.2605822298980773
ACH-000021,-0.24472353202120756
ACH-000022,-0.33550290975660635
ACH-000025,-0.28308797280866144
ACH-000028,-0.048439691208452734
ACH-000030,-0.20562188023066627
ACH-000035,0.04319796148116038
ACH-000036,-0.3613622590723428
ACH-000037,-0.3055641581366378
ACH-000039,-0.39375843730253707
ACH-000040,-0.3837981862720236
ACH-000041,-0.285595120069421
ACH-000042,-0.35378176509525977
ACH-000045,-0.36879014584200137
ACH-000047,-0.19877720701404492
ACH-000052,-0.3435879319356919
ACH-000053,-0.2320895673237938
ACH-000054,-0.27346579689443923
ACH-000055,-0.4148910591820975
ACH-000060,-0.346325338233588
ACH-000067,-0.19973409500935205
ACH-000070,-0.2265152977005159
ACH-000075,-0.5891506594420637
ACH-000078,-0.3769800827839704
ACH-000082,-0.11303014619585515
ACH-000085,-0.12882002331364076
ACH-000086,-0.14938907455255945
ACH-000087,-0.3206225171843326
ACH-000092,-0.2871698577035798
ACH-000095,-0.1489555198843
ACH-000097,-0.2577262209698055
ACH-000098,-0.1700906584584671
ACH-000099,-0.3386767694962586
ACH-000108,-0.3825678178680402
ACH-000113,-0.13684579412435358
ACH-000116,-0.25463282447293945
ACH-000118,-0.20336526587872067
ACH-000120,-0.1195819885959408
ACH-000123,-0.11183393998162153
ACH-000127,-0.13297248219982552
ACH-000128,-0.3054971362916251
ACH-000132,-0.20832794290309392
ACH-000133,-0.11211057452461437
ACH-000137,-0.4130455202139098
ACH-000138,-0.2293052691207493
ACH-000142,0.009090917548670498
ACH-000143,-0.2901268043161692
ACH-000146,-0.3017996311464739
ACH-000148,-0.26640447764686404
ACH-000150,-0.4053413632818603
ACH-000152,-0.21988231033513428
ACH-000153,-0.3360582188201868
ACH-000159,-0.20310943183708588
ACH-000160,-0.13641417956637847
ACH-000163,-0.041748189265276486
ACH-000167,-0.17612112811521374
ACH-000168,-0.21876532358409415
ACH-000169,-0.11043871426481856
ACH-000178,-0.2299599294569179
ACH-000183,-0.044461794446903034
ACH-000188,-0.046191194709105786
ACH-000189,0.026465822899173444
ACH-000190,-0.2085517592715152
ACH-000198,-0.23205764956566502
ACH-000203,-0.5484146727555183
ACH-000204,-0.16085818833478555
ACH-000206,-0.18334474206540016
ACH-000207,-0.13837790589700055
ACH-000208,-0.215970589444706
ACH-000210,-0.3856848808777303
ACH-000211,-0.23409622837258215
ACH-000215,-0.22161580068385767
ACH-000221,-0.06039770904476985
ACH-000222,-0.27317327668311703
ACH-000223,-0.19965075513347666
ACH-000226,-0.31745918884666746
ACH-000227,-0.20798708020906345
ACH-000228,0.03164849514508861
ACH-000231,-0.21984610380162345
ACH-000232,-0.3566631252979578
ACH-000233,-0.4002451594382905
ACH-000234,-0.30096415992628395
ACH-000235,-0.25085698953697355
ACH-000237,-0.2283138974901083
ACH-000238,-0.3614059083909464
ACH-000242,-0.15267895060822667
ACH-000243,-0.31536009228596673
ACH-000244,-0.1581075170074168
ACH-000246,-0.2309141375294176
ACH-000248,-0.3762988881812136
ACH-000250,-0.3087771697132544
ACH-000251,-0.1483534890733796
ACH-000252,-0.07068651465503667
ACH-000253,-0.12383031087575087
ACH-000255,-0.26841715770997404
ACH-000256,-0.36608235282454143
ACH-000257,-0.24991541207303736
ACH-000258,-0.21262309388767625
ACH-000259,-0.30762037372217826
ACH-000260,-0.21599150353525584
ACH-000261,-0.2834543284722829
ACH-000262,-0.10126702678691972
ACH-000263,-0.2535515608369602
ACH-000264,-0.17313698555795345
ACH-000265,-0.170855962712624
ACH-000266,-0.3459128099415583
ACH-000272,-0.061921055422607625
ACH-000274,-0.15216758508303602
ACH-000277,-0.43906671447871215
ACH-000278,-0.2677695368882725
ACH-000279,-0.32401643058004265
ACH-000280,-0.3503315681557169
ACH-000281,-0.3392083069871734
ACH-000288,-0.18361945951160785
ACH-000291,-0.2647536191650665
ACH-000293,-0.20117157114101808
ACH-000294,-0.27629978439286323
ACH-000295,-0.2217231485477468
ACH-000296,-0.06705247382220514
ACH-000302,-0.17406612190223653
ACH-000304,-0.1901181538698412
ACH-000307,-0.12444205278459253
ACH-000308,-0.18205961160820536
ACH-000310,-0.42329997822635823
ACH-000311,-0.20755854625827336
ACH-000312,-0.29111472470113964
ACH-000315,-0.13445012421513644
ACH-000316,-0.4294038418310235
ACH-000317,-0.13416756796919002
ACH-000318,-0.037780412799811584
ACH-000319,-0.17030537722521485
ACH-000320,-0.10087523442354064
ACH-000322,-0.5610749790471772
ACH-000323,-0.19312442693822046
ACH-000324,-0.21925244164287694
ACH-000329,-0.23926344111803224
ACH-000330,-0.1990672222697396
ACH-000331,-0.16804706848118434
ACH-000332,-0.29631145065159675
ACH-000334,-0.04918253831467584
ACH-000335,-0.0038544753831761492
ACH-000336,-0.2913858335364967
ACH-000337,-0.24215555859744506
ACH-000338,-0.2751313150300783
ACH-000339,-0.275933796789979
ACH-000341,-0.2529528586742957
ACH-000348,-0.23048358644794625
ACH-000350,-0.16755997820952634
ACH-000352,-0.2372923998658727
ACH-000356,-0.033319361456027194
ACH-000361,-0.3748674754423358
ACH-000362,-0.2211997433886262
ACH-000363,-0.23514519419788302
ACH-000364,-0.1704871608455375
ACH-000365,-0.0936486855564973
ACH-000366,-0.2701452510861177
ACH-000368,-0.4115969388681139
ACH-000374,-0.12742307500671413
ACH-000375,-0.28746230642816106
ACH-000376,-0.3980027756440181
ACH-000381,-0.23416411148747804
ACH-000383,-0.22074511265129784
ACH-000387,-0.35107890694670324
ACH-000389,-0.10453797768116062
ACH-000390,-0.3069065861820471
ACH-000393,-0.3805402594938597
ACH-000395,-0.4702345551625587
ACH-000396,-0.2809411431355737
ACH-000397,-0.2711817469245152
ACH-000401,-0.21108859452979398
ACH-000402,0.3819846441344729
ACH-000403,-0.3580285307075441
ACH-000404,-0.3787048434487865
ACH-000406,-0.25544493774191457
ACH-000407,-0.1662266595670598
ACH-000408,-0.18578899473318986
ACH-000410,-0.2796280895741391
ACH-000411,-0.3252482105763436
ACH-000414,-0.2819247383348645
ACH-000415,-0.09512429065526634
ACH-000416,-0.23362123060354506
ACH-000420,-0.2730501684823459
ACH-000421,-0.2278781546951803
ACH-000424,0.1624050043965529
ACH-000425,-0.3201283076232847
ACH-000426,-0.3376150561409633
ACH-000427,-0.19662667702246772
ACH-000433,-0.3862771896031842
ACH-000435,0.03741217711563869
ACH-000436,-0.4231464799488948
ACH-000444,-0.2909303705109799
ACH-000445,-0.32583959055378664
ACH-000448,-0.1219925292612886
ACH-000450,-0.20190106170175165
ACH-000452,-0.4005192248681423
ACH-000454,0.003755391287740522
ACH-000458,-0.14438818136770487
ACH-000459,-0.1580957944586286
ACH-000460,-0.2333833558649233
ACH-000461,-0.16377369250163284
ACH-000463,-0.2595736818214466
ACH-000464,-0.32580433953166194
ACH-000466,-0.3800206861825916
ACH-000467,-0.33156819541208504
ACH-000468,-0.2327844555107639
ACH-000469,-0.21993802706402849
ACH-000470,-0.27520556396570084
ACH-000471,-0.1886927127268328
ACH-000472,-0.2851937027971129
ACH-000473,-0.2904874824173665
ACH-000475,-0.21302892562672548
ACH-000476,-0.4186321624630491
ACH-000477,-0.18776816649665284
ACH-000479,-0.20006632600382465
ACH-000480,-0.2157453676800465
ACH-000481,-0.10733995095877027
ACH-000483,-0.21490222586428334
ACH-000484,-0.4528308977204871
ACH-000485,-0.3762611990327243
ACH-000486,-0.23054653161758684
ACH-000487,-0.1647695088549673
ACH-000488,-0.3093887066077959
ACH-000490,-0.16139699715957195
ACH-000491,-0.08627240652028341
ACH-000495,-0.18503165505064492
ACH-000496,-0.11422025182560228
ACH-000499,-0.17479826301123091
ACH-000500,0.04697532065411349
ACH-000502,-0.4346913450897952
ACH-000503,-0.02806867949266124
ACH-000505,-0.3444175524411984
ACH-000507,-0.2478498393459961
ACH-000510,-0.2334777496805097
ACH-000511,-0.2347727542885317
ACH-000512,-0.3716082352200008
ACH-000516,-0.30328690141858844
ACH-000517,-0.3452559162331548
ACH-000518,-0.20683091375652266
ACH-000520,-0.16521373588229082
ACH-000521,-0.01307405536210028
ACH-000522,-0.2129550787997796
ACH-000524,-0.3879877275135877
ACH-000527,-0.3140286998790317
ACH-000528,-0.2671252870491027
ACH-000537,-0.026616466966563675
ACH-000541,-0.1370882028143995
ACH-000542,-0.3077502426144913
ACH-000544,0.06738984921703094
ACH-000545,-0.16443384742036546
ACH-000547,-0.1097337047372216
ACH-000548,-0.17590415814636332
ACH-000549,-0.3258007102328733
ACH-000550,-0.16390533505765129
ACH-000552,-0.4154213207510913
ACH-000556,-0.2649052277597885
ACH-000557,-0.2770609026396485
ACH-000569,-0.23973151982323515
ACH-000570,-0.3551785368317688
ACH-000571,-0.2743912696100993
ACH-000573,-0.2353662467376041
