,GPI (2821)
ACH-000256,-0.5765056744216268
ACH-000257,-0.055578259123471016
ACH-000258,-0.11678005848313355
ACH-000259,-0.40971037312731706
ACH-000260,-0.627168024043953
ACH-000261,-0.464641930601266
ACH-000262,-0.8400127071890076
ACH-000263,-0.08144567991976298
ACH-000264,-0.03252344730323741
ACH-000265,-0.6553355200187391
ACH-000266,-0.2014271080003583
ACH-000272,-0.19465127377064387
ACH-000274,-0.4594776649906356
ACH-000277,-0.14207568559257688
ACH-000278,-0.7059647120556732
ACH-000279,-0.35236486834882963
ACH-000280,-0.41908802377303467
ACH-000281,-0.798048896619051
ACH-000288,-0.27452744739054424
ACH-000291,-0.19061409924461087
ACH-000293,-0.3917374204819095
ACH-000294,0.9271959644844008
ACH-000295,-0.1561204404641506
ACH-000296,-0.3358417371264154
ACH-000302,-0.7234071168432333
ACH-000304,-0.28177727720953555
ACH-000307,-0.1202891353881514
ACH-000308,-0.09641341997769493
ACH-000310,-0.15185483527683227
ACH-000311,-0.0611244247969794
ACH-000312,-0.24180925704559425
ACH-000315,-0.4490192532237352
ACH-000316,-0.4356270534719404
ACH-000317,-0.574991565696429
ACH-000318,-0.3266419332372648
ACH-000319,-0.5592578731604926
ACH-000320,-0.43144349351385625
ACH-000322,-0.1544678221274919
ACH-000323,-0.35610256641867594
ACH-000324,-0.15712379715245184
ACH-000329,-0.4750404946486237
ACH-000330,-0.4167347093762902
ACH-000331,-0.6828045662224695
ACH-000332,0.040259807006743996
ACH-000334,-0.2290467458578333
ACH-000335,-0.7388675545533808
ACH-000336,-0.31749242224226404
ACH-000337,-0.2383949645048531
ACH-000338,-0.8050712279529486
ACH-000339,-0.2076633768881695
ACH-000341,-0.5252005112151081
ACH-000348,-0.13028616318870667
ACH-000350,-0.2600765249288953
ACH-000352,-0.3620567095348281
ACH-000356,-0.2602494641505794
ACH-000361,-0.13608653349243094
ACH-000362,0.5363824772802684
ACH-000363,-0.11423841305192843
ACH-000364,-0.18375973947975927
ACH-000365,-0.6487129830353963
ACH-000366,-0.4097828400195578
ACH-000368,-0.19879195857593995
ACH-000374,-0.2898987396246839
ACH-000375,-0.24988110988739576
ACH-000376,-0.4984275815428634
ACH-000381,-0.4656880655568318
ACH-000383,-0.24544811672746145
ACH-000387,-0.2914389110700681
ACH-000389,-0.2494201303988939
ACH-000390,-0.3941221040449005
ACH-000393,-0.2929357626091135
ACH-000395,-0.2279769595528365
ACH-000396,-0.20789396717484634
ACH-000397,-0.3646344640206801
ACH-000401,-0.8754258274930332
ACH-000402,-0.10010533552697397
ACH-000403,-0.35254843281534765
ACH-000404,-0.2159138671043489
ACH-000406,-0.785398464774057
ACH-000407,-1.0809853863877263
ACH-000408,-0.5858587570178672
ACH-000410,-0.16336506692485755
ACH-000411,-0.11334753103377475
ACH-000414,-0.15867103510645886
ACH-000415,-0.8222233892880936
ACH-000416,-0.4459869833619541
ACH-000420,-0.318013287801572
ACH-000421,-0.3084519383668648
ACH-000424,-0.7057184784309182
ACH-000425,-0.11607804738231335
ACH-000426,-0.7088849291249871
ACH-000427,-0.3280608402824198
ACH-000433,-0.5693504538719114
ACH-000435,-0.3085882344541052
ACH-000436,-0.3834901254617391
ACH-000444,-0.5421534206800364
ACH-000445,-0.17127337626207573
ACH-000448,-0.2777601168265069
ACH-000450,-0.4845495191504296
ACH-000452,-0.14054383459201591
ACH-000454,-0.7128710635595618
ACH-000458,-0.8276873372496987
ACH-000459,-0.3868396749435207
ACH-000460,-0.4576611227317411
ACH-000461,-0.4874414880205481
ACH-000463,-0.22923070536952844
ACH-000464,-0.3230845383471905
ACH-000466,-0.13932659705813585
ACH-000467,-0.13144940807414884
ACH-000468,-0.3531807916313968
ACH-000469,-0.07673000627655538
ACH-000470,-0.6195134582116619
ACH-000471,-0.24312895886801536
ACH-000472,-0.4477909494022515
ACH-000473,-0.4323924621493757
ACH-000475,-0.1892659292542819
ACH-000476,-0.179916957626758
ACH-000477,-0.6566408306560951
ACH-000479,-0.19838258826549424
ACH-000480,-0.4266547040361535
ACH-000481,-0.12482034531004994
ACH-000483,-0.3245248139092131
ACH-000484,-0.5971083106792503
ACH-000485,-0.18773675275734264
ACH-000486,-0.521412171671558
ACH-000487,-0.4907560002515228
ACH-000488,-0.5079622312033135
ACH-000490,-0.4057371698378049
ACH-000491,-0.4040356545987117
ACH-000495,-0.5012849584397491
ACH-000496,-0.6590964897694245
ACH-000499,-0.7136708117468632
ACH-000500,-0.6133905013201845
ACH-000502,-0.25430414555794023
ACH-000503,-0.6682573074374194
ACH-000505,-0.5653636765604703
ACH-000507,-0.1940713083722002
ACH-000510,-0.4817024110007244
ACH-000511,-1.0946437859620148
ACH-000512,-0.003362488189285863
ACH-000516,-0.17493004754634212
ACH-000517,-0.6691064232456597
ACH-000518,-0.1825991704755508
ACH-000520,-0.7230209439270238
ACH-000521,-0.4557388289861284
ACH-000522,-0.8688018946748388
ACH-000524,-0.19552855364681807
ACH-000527,-0.2594580122164093
ACH-000528,-0.08326974655569337
ACH-000537,-0.9539604570867208
ACH-000541,-0.681111682798973
ACH-000542,-0.6556316140800039
ACH-000544,-0.2297937099810682
ACH-000545,-0.4799208417102764
ACH-000547,-0.3618454931908584
ACH-000548,-0.19200666606154487
ACH-000549,-0.6676923562054382
ACH-000550,-0.2508877758504596
ACH-000552,-0.1900927219162255
ACH-000556,-0.12397141034919107
ACH-000557,0.06365787750662442
ACH-000569,-0.8447792334260328
ACH-000570,-0.4929626153788813
ACH-000571,-0.376484141375925
ACH-000573,-0.1769314837156415
ACH-000576,-0.4957933711847304
ACH-000579,-0.30547748120480506
ACH-000580,-0.04192273562965236
ACH-000584,-0.443651137186715
ACH-000585,-0.4202312798135792
ACH-000588,-0.583796701798411
ACH-000589,-0.3300115921795984
ACH-000591,-0.4827592802990141
ACH-000593,0.04711862754869951
ACH-000600,-0.25925225944616925
ACH-000601,-0.24983213472349666
ACH-000605,-0.37608331747741
ACH-000606,-0.6444803290691077
ACH-000608,-0.27566095118849604
ACH-000614,-0.06967980706112004
ACH-000616,-0.5497462884953347
ACH-000618,-0.491135891352215
ACH-000619,-0.03250153494042884
ACH-000620,-0.28484313459324384
ACH-000621,-0.1700503298240313
ACH-000622,0.058239880403864734
ACH-000623,-0.26535211975730705
ACH-000624,-0.14338723738489412
ACH-000627,-0.3592969798859525
ACH-000630,-0.6670184106116765
ACH-000631,-0.6376160554777981
ACH-000632,-0.8024929387880287
ACH-000633,-0.5783507570548438
ACH-000637,-0.6082421649205717
ACH-000638,-0.5295291864580427
ACH-000646,-0.2164161540234344
ACH-000647,-0.12136123226595764
ACH-000648,-0.7489282462120496
ACH-000649,-1.0231283489838916
ACH-000651,-0.17336398935233693
ACH-000652,-0.19665756517020386
ACH-000653,-0.3052868328768005
ACH-000657,-0.48257133229326293
ACH-000658,-0.35556829002194473
ACH-000661,-0.7396557358128982
ACH-000662,-0.4636789935488298
ACH-000663,-0.4117962640088469
ACH-000665,-0.9305486828655744
ACH-000671,-0.4264798138517448
ACH-000672,-0.2666838004596497
ACH-000673,-0.5319017697843801
ACH-000676,-0.6142102158064159
ACH-000677,-0.15008601730648266
ACH-000681,-0.41681058416262395
ACH-000683,0.007085730277203928
ACH-000684,-0.5647205671252647
ACH-000688,-0.3768183640125597
ACH-000693,-0.6001403667590473
ACH-000694,-0.6254365374961703
ACH-000695,-0.3847552407745877
ACH-000696,-0.9535795200336252
ACH-000697,-0.2185841053893945
ACH-000699,-0.2649536001280304
ACH-000701,-0.3254917643115005
ACH-000706,-0.1367724056291572
ACH-000711,-0.8863992631175356
ACH-000713,-0.6042818893995073
ACH-000714,-0.5227850300018273
ACH-000718,-0.5039316592217862
ACH-000720,-0.4638542734211141
ACH-000721,-0.155336946092478
ACH-000724,-0.2512440202745353
ACH-000725,-0.22608822871052775
ACH-000732,-0.4449599020545479
ACH-000734,-0.3813864142900195
ACH-000735,-0.2325024347360796
ACH-000736,-0.3094157901330784
ACH-000738,-0.2668424279353929
ACH-000746,-0.19276843009995154
ACH-000747,-0.2927962497168979
ACH-000748,-0.6544103756437061
ACH-000753,-0.6255225175412081
ACH-000756,-0.1967608139132308
ACH-000757,-0.4970635074317617
ACH-000758,-0.3006986511581369
ACH-000760,-0.5271737169634455
ACH-000762,-0.4347010248682647
ACH-000763,-0.033329302190287236
ACH-000764,-0.8702667697772327
ACH-000765,-0.34162084909305385
ACH-000766,-0.3912154569890123
ACH-000767,-0.12422475064756665
ACH-000768,-0.07266421553758425
ACH-000769,-0.6231084874592379
ACH-000770,-0.2473095212152447
ACH-000771,-0.32681181609422033
ACH-000773,-0.19580777982962552
ACH-000776,-0.7169387160133369
ACH-000777,-0.39732214636753066
ACH-000778,-0.49713341783463894
ACH-000781,-0.31573783307875924
ACH-000782,-0.29935540861752924
ACH-000783,-0.22982825979318586
ACH-000784,-0.3679625902294732
ACH-000785,-0.3459121102073911
ACH-000787,-0.7912113185469296
ACH-000788,-0.4840827920523063
ACH-000791,-0.6866375029475164
ACH-000792,-0.5290784543110236
ACH-000794,-0.7464208295752511
ACH-000796,-0.022176862014134442
ACH-000798,-0.3761972424352905
ACH-000799,-0.4309641089326945
ACH-000800,-0.8344600699789392
ACH-000802,-0.5196749031703485
ACH-000804,-0.833610632686893
ACH-000805,-0.2247697719362175
ACH-000809,-0.2284191794336343
ACH-000810,-0.5382731390180593
ACH-000811,-0.27147493024463665
ACH-000817,-0.5995818709841298
ACH-000819,-0.3483936405780057
ACH-000820,-0.4368017705032858
ACH-000821,-0.4155940181545628
ACH-000822,-0.4798192602502527
ACH-000823,-0.283649782209372
ACH-000824,-0.19120316682290225
ACH-000827,-0.6438151696415185
ACH-000829,-0.9301138962221728
ACH-000831,-0.17517066268838455
ACH-000832,-0.4588454952586629
ACH-000833,-0.4825032457967235
ACH-000834,-0.18699826621870907
ACH-000835,-0.9947728797540316
ACH-000836,-0.5314535195787574
ACH-000837,-0.6873835562910451
ACH-000838,-0.366486952051957
ACH-000839,-0.3007221045896466
ACH-000840,-0.3203795529471559
ACH-000841,-0.8759793255863951
ACH-000843,-0.8737760555065226
ACH-000846,-0.4752070761761679
ACH-000847,-0.6168835452731736
ACH-000848,-0.7333153626771988
ACH-000849,-0.1377624265170757
ACH-000851,-0.3499305915332189
ACH-000855,-0.4447181790545859
ACH-000856,-0.6068786104340655
ACH-000858,0.4626627569796009
ACH-000859,-0.3894321079409673
ACH-000861,-0.4259181090229252
ACH-000862,-0.04431996459167356
ACH-000865,-0.08259243391175754
ACH-000866,-0.1675949797266396
ACH-000867,-0.07532700419819237
ACH-000869,-0.5172073260561775
ACH-000872,-1.3137310518575858
ACH-000873,-0.5312658104922928
ACH-000876,-0.09402471621035624
ACH-000878,-0.6780847749823655
ACH-000880,-0.20889963214738505
ACH-000881,-0.2621898961896503
ACH-000882,-0.05811693537577067
ACH-000884,-0.29200142369241344
ACH-000885,-0.13200899824375992
ACH-000887,-0.6183358066926402
ACH-000889,-0.4106027033227099
ACH-000896,-0.5438542520183781
ACH-000898,-0.19456422967591624
ACH-000900,-0.4704693599827425
ACH-000901,-0.4989876200481781
ACH-000905,-0.3434077013657146
ACH-000906,-0.8293584542791659
ACH-000907,-0.2152286768536792
ACH-000910,-0.03092390258805032
ACH-000911,-0.4935634222403982
ACH-000912,-0.6490846277113831
ACH-000913,-0.5787335547480243
ACH-000915,-0.12138893373758874
ACH-000916,-0.17221903165342095
ACH-000917,-0.26899480700845324
ACH-000920,0.043779657483527114
ACH-000921,-0.3771870991945902
ACH-000924,-0.1448351499045723
ACH-000926,-0.1864187929146186
ACH-000928,-0.7014548108098859
ACH-000929,-0.6108009375039112
ACH-000932,-0.3493105298906306
ACH-000935,-0.4336112872684907
ACH-000936,-0.5875792887556165
ACH-000937,-0.491301848469722
ACH-000938,-0.8366400471204559
ACH-000939,-0.4096476912454653
ACH-000941,-0.22593304421397434
ACH-000943,-0.3074907582339797
ACH-000946,-0.2093900023862543
ACH-000947,-0.11154501262140276
ACH-000948,-0.17049050962928822
ACH-000950,-0.6856208307241398
ACH-000953,-0.2987040613751407
ACH-000954,-0.2595599515591656
ACH-000957,-0.4167956022537295
ACH-000958,-0.25579673087223026
ACH-000960,-0.08472274447571987
ACH-000963,-0.2367377522749925
ACH-000968,-0.19609527186193396
ACH-000969,-0.10534901360769122
ACH-000972,-0.07020891500779207
ACH-000973,0.03898535911765446
ACH-000974,-0.2790311287429356
ACH-000978,-0.6377124427210876
ACH-000984,-0.19688480144889
ACH-000986,-0.4825595193743808
ACH-000988,-0.0566511665718986
ACH-000993,-0.2667621302210865
ACH-000994,-0.08212702427201082
ACH-000996,-0.0604090535676981
ACH-001001,-0.19667675346257726
ACH-001020,-0.8720777576481633
ACH-001028,-0.5059617500872532
ACH-001031,-0.36394857518743
ACH-001038,0.012141476667268756
ACH-001048,-0.5342092880547017
ACH-001050,-0.7303051391037311
ACH-001053,-0.7500124507906804
ACH-001054,-0.4573644583452882
ACH-001061,-0.5589406263058821
ACH-001067,-0.6304701179620773
ACH-001075,-0.03385375945067156
ACH-001096,-0.17218024049614192
ACH-001111,-0.2785030279823708
ACH-001119,-0.28024415213139986
ACH-001128,-0.544199303805568
ACH-001134,-0.3775646396272887
ACH-001151,-0.14676869819492067
ACH-001163,-0.7981296881363819
ACH-001164,0.020170236119771704
ACH-001183,-0.3628418823940478
ACH-001192,-0.5973221176625687
ACH-001193,-0.4523123450572302
ACH-001196,-0.5624139489206517
ACH-001197,-0.5011024287983028
ACH-001205,-0.3298075509838398
ACH-001211,-0.2255057854573363
ACH-001212,-0.20726807308155387
ACH-001228,-0.11637474072114125
ACH-001232,-0.4457382740667731
ACH-001239,-0.2125172349475224
ACH-001270,-0.2794010564826109
ACH-001274,-0.2818322325759874
ACH-001275,-0.5547664022391998
ACH-001277,-0.4464293759790195
ACH-001278,-0.5435567375162712
ACH-001280,-0.25304510565382965
ACH-001283,-0.3843038484557947
ACH-001289,-0.04415042178043322
ACH-001300,-0.22958068509261545
ACH-001301,-0.0649548489984473
ACH-001302,-0.30437258837041786
ACH-001306,-0.5926496191803994
ACH-001318,-0.4362913909671969
ACH-001322,-0.6897658035530774
ACH-001328,-0.4115442100113459
ACH-001332,-0.46904153510922
ACH-001336,-0.441863557997604
ACH-001346,-0.263356008430985
ACH-001353,-0.5276552410519589
ACH-001354,-0.6608507188345373
ACH-001367,-0.41311737861187775
ACH-001368,-0.5503103192945186
ACH-001374,-0.673965897569182
ACH-001377,-0.313171845144669
ACH-001380,-0.3903851958897416
ACH-001391,-0.2860121041626167
ACH-001408,-0.03233553878768283
ACH-001430,-0.2274834038360969
ACH-001431,-0.15678520261201948
ACH-001450,-0.6075820683769917
ACH-001496,-0.2086854281261372
ACH-001500,-0.5302362172652908
ACH-001523,-0.744985693491226
ACH-001532,-0.2301028365759603
ACH-001550,-0.482258833229308
ACH-001552,-0.17904935631467642
ACH-001554,-0.2943249648082841
ACH-001654,-0.1746607096477399
ACH-001735,-0.2664539482739514
ACH-001736,-0.5286655580816654
ACH-001737,-0.7233538808980071
ACH-001740,-0.21042585545217735
ACH-001745,-0.15158622246525938
ACH-001765,-0.17019307309859075
