,OR4M1 (441670)
ACH-000004,0.13162726057232946
ACH-000005,-0.08136386232004106
ACH-000007,0.07565702484710331
ACH-000009,-0.0633055817046071
ACH-000011,-0.17929883931223814
ACH-000012,-0.08480297151561715
ACH-000013,-0.014218868087689518
ACH-000014,-0.0027447409687068104
ACH-000015,0.1289498267695166
ACH-000017,-0.09427401225809934
ACH-000018,0.0616323480244103
ACH-000019,-0.09395279562897853
ACH-000021,-0.027936144208394617
ACH-000022,-0.02444289765828641
ACH-000025,0.03759320824536075
ACH-000028,-0.024311623092825738
ACH-000030,-0.030871380579615373
ACH-000035,-0.039779973603183236
ACH-000036,-0.037202828495052666
ACH-000037,-0.12552406911471756
ACH-000039,0.15961790171798365
ACH-000040,-0.015445038147416119
ACH-000041,0.11278089635941745
ACH-000042,0.04557212739752261
ACH-000045,-0.12500186344586034
ACH-000047,0.06968094786866881
ACH-000052,-0.0991109254160019
ACH-000053,0.003933564164173642
ACH-000054,-0.2312714585509366
ACH-000055,0.3088788536208549
ACH-000060,-0.21889426577099955
ACH-000067,-0.18399646031534564
ACH-000070,0.006032587509594329
ACH-000075,0.1120207169254278
ACH-000078,-0.18475633765935692
ACH-000082,0.011685960026197487
ACH-000085,0.19486033550581205
ACH-000086,0.02717716010723072
ACH-000087,0.2295752638204838
ACH-000092,-0.0536038504715046
ACH-000095,0.005170429831860436
ACH-000097,-0.09596782038297312
ACH-000098,-0.08078024330426144
ACH-000099,-0.08558815662531362
ACH-000108,0.010608958860221998
ACH-000113,-0.1425902213010796
ACH-000116,-0.1347878397621947
ACH-000118,-0.2247630333014215
ACH-000120,-0.06978572377943283
ACH-000123,0.07569490036177268
ACH-000127,-0.022701508202872218
ACH-000128,-0.21253537136203293
ACH-000132,-0.04534188537437154
ACH-000133,-0.0645086385045805
ACH-000137,-0.011578810186135774
ACH-000138,-0.028451666928212094
ACH-000142,-0.19428339501371625
ACH-000143,-0.16513076587441494
ACH-000146,-0.10691692873688992
ACH-000148,-0.01582181850465779
ACH-000150,0.30687849100843445
ACH-000152,-0.07336546702674003
ACH-000153,-0.3578776772217247
ACH-000159,-0.16612907556567347
ACH-000160,-0.08907869520104865
ACH-000163,-0.017538244109100345
ACH-000167,0.3879436048833063
ACH-000168,-0.14475278031035246
ACH-000169,-0.10459079374603476
ACH-000178,-0.04169599071455273
ACH-000183,-0.10402753657833533
ACH-000188,-0.11837914827016816
ACH-000189,-0.1558839969482164
ACH-000190,-0.19862472330299832
ACH-000198,-0.1905892947725727
ACH-000203,-0.3040203998264001
ACH-000204,-0.15566411319626833
ACH-000206,0.09633477025459518
ACH-000207,0.08220169436580266
ACH-000208,-0.027588557055787426
