,EPB42 (2038)
ACH-000004,-0.5523226127488489
ACH-000005,-0.4583121050519148
ACH-000007,-0.08325649249998993
ACH-000009,-0.2850788035003767
ACH-000011,-0.2479127286506721
ACH-000012,-0.2668679926166396
ACH-000013,-0.2555034309680675
ACH-000014,-0.20992998886443526
ACH-000015,-0.2714151805763509
ACH-000017,-0.2371435196319793
ACH-000018,0.02083526744043669
ACH-000019,0.05332935403986946
ACH-000021,-0.0542892324265464
ACH-000022,-0.0703514849987182
ACH-000025,-0.3485660649585667
ACH-000028,-0.0682142328825212
ACH-000030,-0.20994986971956492
ACH-000035,-0.18817282299548008
ACH-000036,0.019095213475613826
ACH-000037,-0.26718493466470905
ACH-000039,-0.08152503969392201
ACH-000040,-0.1852144979898966
ACH-000041,-0.21169392273210644
ACH-000042,-0.20007036030080502
ACH-000045,-0.18660583730827848
ACH-000047,-0.2314956324981824
ACH-000052,-0.21949488108718845
ACH-000053,-0.1730309165159404
ACH-000054,-0.11556351603538145
ACH-000055,-0.10517771192697388
ACH-000060,-0.08157407260673549
ACH-000067,-0.1998770663271616
ACH-000070,-0.2266968381346003
ACH-000075,-0.30503846220765096
ACH-000078,-0.2801001040405064
ACH-000082,-0.2038995432192109
ACH-000085,-0.17622877277329785
ACH-000086,-0.2064482329944552
ACH-000087,0.12262390593018822
ACH-000092,-0.1981569486023229
ACH-000095,-0.17238949865426692
ACH-000097,-0.2321784348451211
ACH-000098,-0.06560652629882463
ACH-000099,-0.2773367325878291
ACH-000108,-0.1914922821769524
ACH-000113,-0.08370811943536613
ACH-000116,-0.27798933547040644
ACH-000118,-0.09527468559223463
ACH-000120,0.0500675380929867
ACH-000123,-0.26157073814912424
ACH-000127,-0.09766696801522028
ACH-000128,-0.18656510698857104
ACH-000132,-0.2530905050898096
ACH-000133,-0.14230575538137924
ACH-000137,-0.2300927211664935
ACH-000138,-0.07105104017621261
ACH-000142,-0.0854096153065874
ACH-000143,-0.3352415024001677
ACH-000146,-0.14094411202050072
ACH-000148,-0.15928322491955926
ACH-000150,-0.10417003477270073
ACH-000152,-0.04965007458291986
ACH-000153,-0.10792107347404932
ACH-000159,-0.11284007064943286
ACH-000160,-0.21444647129522684
ACH-000163,-0.09290954856794664
ACH-000167,0.2769701876794728
ACH-000168,-0.24793576086313324
ACH-000169,-0.2299967009091611
ACH-000178,-0.1861064740109623
ACH-000183,-0.4707071079555653
ACH-000188,-0.20317953537820596
ACH-000189,-0.050192635086381616
ACH-000190,-0.18030165528308087
ACH-000198,-0.3100333822631745
ACH-000203,-0.11581376421987173
ACH-000204,-0.25715152881639275
ACH-000206,-0.2198514083946196
ACH-000207,-0.34553875912547505
ACH-000208,-0.2996549009473841
ACH-000210,-0.11205071492579856
ACH-000211,-0.2025758190915738
ACH-000215,-0.10264535370235922
ACH-000221,-0.3433899543285808
ACH-000222,-0.2101853020106667
ACH-000223,-0.14473703478019315
ACH-000226,-0.23375077187897075
ACH-000227,-0.1723955400578383
ACH-000228,-0.13762084526652926
ACH-000231,-0.2684344665058923
ACH-000232,-0.12419454839194635
ACH-000233,-0.3406927884385167
ACH-000234,-0.14367406113478365
ACH-000235,-0.20720190405441866
ACH-000237,-0.23809319015997535
ACH-000238,-0.2340758827658476
ACH-000242,-0.03195505149335882
ACH-000243,-0.14892727163950306
ACH-000244,-0.2622781002270118
ACH-000246,-0.062200295859938685
ACH-000248,-0.09686253584667694
ACH-000250,-0.27576275865188216
ACH-000251,-0.13243840522652955
ACH-000252,-0.15754153080435412
ACH-000253,-0.17457380811436213
ACH-000255,-0.2656784744405967
ACH-000256,-0.08966931205050252
ACH-000257,-0.2690861934085159
ACH-000258,-0.3901580717666968
ACH-000259,-0.18661153427400992
ACH-000260,-0.2719483166577367
ACH-000261,-0.14243385778242354
ACH-000262,-0.09641802244950542
ACH-000263,0.051843672578869474
ACH-000264,-0.23716933609209176
ACH-000265,-0.35666149921530965
ACH-000266,-0.19852491712577747
ACH-000272,-0.1741772495448876
ACH-000274,-0.27001285123683805
ACH-000277,-0.17795030471415696
ACH-000278,-0.15076056652506573
ACH-000279,-0.11032026480690496
ACH-000280,-0.17535860793167146
ACH-000281,-0.058960300709678365
ACH-000288,-0.1494861878890244
ACH-000291,-0.22343294679566625
ACH-000293,-0.1654475286967551
ACH-000294,-0.27638474399781865
ACH-000295,-0.22439562696920395
ACH-000296,-0.21400074397081933
ACH-000302,-0.3008789673778513
ACH-000304,-0.12792409081972764
ACH-000307,-0.3552012845218654
ACH-000308,-0.112511650215815
ACH-000310,-0.19465787567707254
ACH-000311,-0.04338703401579266
ACH-000312,-0.2544679906526995
ACH-000315,-0.22252109097535105
ACH-000316,-0.18507161858300367
ACH-000317,-0.03192329735436944
ACH-000318,-0.06972799000753016
ACH-000319,-0.2906734107429033
ACH-000320,-0.27163238201312795
ACH-000322,-0.13912458748127454
ACH-000323,-0.2054779333763472
ACH-000324,-0.1316018592601965
ACH-000329,-0.1870910007937252
ACH-000330,-0.08581814698378727
ACH-000331,-0.3173735388907823
ACH-000332,-0.16975717476659696
ACH-000334,-0.2396540318639181
ACH-000335,0.0753229182165303
ACH-000336,0.04138651687033819
ACH-000337,-0.23545539689988124
ACH-000338,-0.4220703507919567
ACH-000339,-0.21378319852555144
ACH-000341,-0.20862576723880286
ACH-000348,-0.2017693576887558
ACH-000350,-0.2969846050486286
ACH-000352,-0.16042601565299894
ACH-000356,-0.34324959754927264
ACH-000361,-0.30872624611246097
ACH-000362,-0.1753264709666472
ACH-000363,-0.2211265759456422
ACH-000364,-0.30887341272191515
ACH-000365,-0.17746794812982622
ACH-000366,-0.23485580132000955
ACH-000368,-0.3407839390002957
ACH-000374,-0.14576799446017707
ACH-000375,-0.20129042911301864
ACH-000376,-0.15015818886483154
ACH-000381,-0.17846421978174962
ACH-000383,-0.18896547644694345
ACH-000387,-0.2278813866655172
ACH-000389,-0.2882185509460157
ACH-000390,-0.2767891855280025
ACH-000393,-0.27174502429273345
ACH-000395,-0.011342448991683166
ACH-000396,-0.3958654674256088
ACH-000397,-0.13806379217952586
ACH-000401,-0.07212973868462662
ACH-000402,-0.6127375641655016
ACH-000403,-0.13363577292042578
ACH-000404,-0.07191113125962932
ACH-000406,-0.19352822876525055
ACH-000407,-0.2994365491835024
ACH-000408,-0.3675160840154527
ACH-000410,-0.21022349919446648
ACH-000411,-0.030452311283254287
ACH-000414,-0.08207959337490398
ACH-000415,-0.22837877319267064
ACH-000416,-0.1537311851329053
ACH-000420,-0.17253619798553416
ACH-000421,-0.3221268267820965
ACH-000424,-0.27363309435858263
ACH-000425,-0.20528808453834246
ACH-000426,-0.13385071139657487
ACH-000427,-0.19655062840056134
ACH-000433,-0.17458906104609026
ACH-000435,-0.3988043280402574
ACH-000436,-0.19373152322072468
ACH-000444,-0.2711695498890529
ACH-000445,-0.3499547727663336
ACH-000448,-0.2168233126525044
ACH-000450,-0.1948204219089743
ACH-000452,-0.1971249915537207
ACH-000454,-0.22395084556821132
ACH-000458,-0.1931176777516112
ACH-000459,-0.2321261224559792
ACH-000460,-0.2878980303239565
ACH-000461,-0.17002342916661173
ACH-000463,-0.16757423675725014
ACH-000464,-0.05092793744109445
ACH-000466,-0.27420612876095785
ACH-000467,-0.17036597423341354
ACH-000468,-0.3538832244820322
ACH-000469,-0.18380610395243285
ACH-000470,-0.283414045266408
ACH-000471,-0.10719397288041688
ACH-000472,-0.152300015602124
ACH-000473,-0.25616532857586544
ACH-000475,-0.1702104646765922
ACH-000476,-0.047197126524502704
ACH-000477,-0.2109898009312832
ACH-000479,-0.37417601027742575
ACH-000480,-0.19478303782695192
ACH-000481,-0.21475215361519384
ACH-000483,-0.4232151977986577
ACH-000484,-0.13387344908403453
ACH-000485,-0.3568988824046818
ACH-000486,-0.13169659502185202
ACH-000487,-0.21215346821033332
ACH-000488,-0.25882452999471706
ACH-000490,-0.3196987327765348
ACH-000491,-0.3097346398223467
ACH-000495,-0.41200541717979466
ACH-000496,-0.2095569855881772
ACH-000499,-0.3633365555899309
ACH-000500,-0.22383680651370072
ACH-000502,-0.2413998856976444
ACH-000503,-0.4770655344655131
ACH-000505,-0.1927060309485052
ACH-000507,-0.15766969508343734
ACH-000510,-0.26894970148836245
ACH-000511,-0.11906034096390547
ACH-000512,-0.30278075519409225
ACH-000516,-0.009491371615805001
ACH-000517,-0.21148764487805727
ACH-000518,-0.3427767317562719
ACH-000520,-0.11901304897994458
ACH-000521,-0.1986365935154628
ACH-000522,-0.287147152873845
ACH-000524,-0.2278203049156957
ACH-000527,-0.18140969929556305
ACH-000528,-0.3058140278746537
ACH-000537,-0.18282689722370585
ACH-000541,-0.2879512855877854
ACH-000542,-0.2439971777426437
ACH-000544,-0.2122117591713479
ACH-000545,-0.3141151749539874
ACH-000547,-0.29844493038356723
ACH-000548,-0.19298671957620336
ACH-000549,-0.26486529695646555
ACH-000550,0.04087463394277725
ACH-000552,-0.19366906905848214
ACH-000556,-0.20553016802151688
ACH-000557,-0.2388566363201517
ACH-000569,-0.19591399940780305
ACH-000570,-0.08412489027762576
ACH-000571,-0.14732522681321264
ACH-000573,-0.17612600871735926
ACH-000576,-0.14290975417848922
ACH-000579,-0.12382537295000508
ACH-000580,-0.17897127776563446
ACH-000584,-0.2660958132218045
ACH-000585,-0.2307500183444948
ACH-000588,-0.17932996597523912
ACH-000589,-0.2456183792512389
ACH-000591,-0.32972847842119624
ACH-000593,-0.2125856020100454
ACH-000600,-0.1754097587906347
ACH-000601,-0.27789002723520023
ACH-000605,-0.08179680518669982
ACH-000606,-0.2471582783123941
ACH-000608,-0.14019469861957426
ACH-000614,0.11217777909146703
ACH-000616,-0.33624625080414844
ACH-000618,-0.18722179115113688
ACH-000619,-0.4798954052466669
ACH-000620,-0.2516559822513126
ACH-000621,-0.1888126676831134
ACH-000622,-0.1539499663943472
ACH-000623,-0.3834830651384636
ACH-000624,-0.2668404400418288
ACH-000627,-0.1163210681732634
ACH-000630,-0.15225551887532138
ACH-000631,0.0719207401444387
ACH-000632,-0.13373066821830926
ACH-000633,-0.12850540958100756
ACH-000637,-0.12118769837263302
ACH-000638,-0.21310714122920635
ACH-000646,-0.2323872582289747
ACH-000647,-0.24178319243442786
ACH-000648,-0.15177282919382082
ACH-000649,-0.2365767873796112
ACH-000651,-0.2155946586967091
ACH-000652,-0.18533397872623406
ACH-000653,-0.3868552227714116
ACH-000657,-0.2792109537693572
ACH-000658,-0.12912726484744974
ACH-000661,-0.09652522954675312
ACH-000662,-0.27591666131034465
ACH-000663,-0.1968878829732404
ACH-000665,-0.2270493146141171
ACH-000671,-0.07429900667403726
