,MVB12B (89853)
ACH-000274,-0.15826051740323935
ACH-000277,-0.2978641416894082
ACH-000278,-0.22976197241613364
ACH-000279,-0.2254348607645081
ACH-000280,-0.2461291297214773
ACH-000281,-0.15964175228605
ACH-000288,-0.08282125935318964
ACH-000291,-0.15314830644248767
ACH-000293,-0.16438341820372382
ACH-000294,-0.16936412629508232
ACH-000295,-0.294100614443907
ACH-000296,-0.0854815813667106
ACH-000302,-0.10646959663713937
ACH-000304,0.017630596065827422
ACH-000307,-0.004342443731735656
ACH-000308,-0.1121825786133464
ACH-000310,-0.19681182836469333
ACH-000311,-0.1574759679375389
ACH-000312,-0.247682448119778
ACH-000315,-0.3022670982222873
ACH-000316,0.08892207407067547
ACH-000317,-0.032861058565588436
ACH-000318,-0.1046052592254685
ACH-000319,-0.08260427848857016
ACH-000320,-0.16677341807161755
ACH-000322,0.008555697829412914
ACH-000323,-0.3080779955613025
ACH-000324,-0.1500054581865508
ACH-000329,-0.2324971934175625
ACH-000330,-0.06886440788949523
ACH-000331,-0.2105094976424996
ACH-000332,-0.14854632427485434
ACH-000334,-0.05708609933329924
ACH-000335,-0.1240427555112032
ACH-000336,-0.2697969924101669
ACH-000337,-0.14949919127444689
ACH-000338,-0.1038781357043408
ACH-000339,-0.15988211218503384
ACH-000341,-0.08668353064247927
ACH-000348,-0.22938331732609
ACH-000350,-0.2660064076676573
ACH-000352,-0.19729780245794176
ACH-000356,-0.07402265703501723
ACH-000361,-0.05509510854823671
ACH-000362,-0.077613292611677
ACH-000363,-0.14678599729159253
ACH-000364,-0.12175208574897667
ACH-000365,-0.1631470761154384
ACH-000366,-0.2120837051170144
ACH-000368,-0.20174743585427826
ACH-000374,-0.024537036059538192
ACH-000375,-0.22441478996598335
ACH-000376,-0.12457809638850915
ACH-000381,-0.20615880934327147
ACH-000383,-0.2344350171006713
ACH-000387,-0.13613182324137116
ACH-000389,-0.13683558549957178
ACH-000390,-0.1941952117454251
ACH-000393,-0.286095045717328
ACH-000395,-0.1628910731222856
ACH-000396,0.11099162280157072
ACH-000397,-0.03706582226606675
ACH-000401,-0.003916550120611356
ACH-000402,-0.2936532107570009
ACH-000403,-0.27342802845417624
ACH-000404,0.017054194406617068
ACH-000406,-0.1236667660481464
ACH-000407,-0.2684580145780377
ACH-000408,-0.0839098910271013
ACH-000410,-0.054001939440080485
ACH-000411,-0.1604013379504519
ACH-000414,-0.16555207124544696
ACH-000415,-0.13717079215366615
ACH-000416,-0.1618723570646024
ACH-000420,-0.2995447275896326
ACH-000421,-0.10929119608531487
ACH-000424,-0.12254267495362232
ACH-000425,-0.21017220617615984
ACH-000426,-0.024555022100641068
ACH-000427,-0.15662263330735066
ACH-000433,-0.09188606810899236
ACH-000435,-0.0756257958525944
ACH-000436,-0.04612665386251729
ACH-000444,-0.13901372628218767
ACH-000445,-0.12470783564983927
ACH-000448,-0.1785338132193078
ACH-000450,0.049209981497325715
ACH-000452,-0.07732648722527352
ACH-000454,-0.1767599993756142
ACH-000458,-0.239655725688482
ACH-000459,-0.06504283454817801
ACH-000460,-0.25673861144644555
ACH-000461,-0.0679936622665133
ACH-000463,-0.17628875678762207
ACH-000464,-0.2793193102924529
ACH-000466,-0.19590384230473895
ACH-000467,-0.1224698985847598
ACH-000468,-0.08162517745974572
ACH-000469,-0.19272339822177115
ACH-000470,-0.16884093750192794
ACH-000471,-0.11062936215136857
ACH-000472,-0.19086750332969832
ACH-000473,-0.13088042932816465
ACH-000475,-0.1645341986541529
ACH-000476,-0.009690681472472398
ACH-000477,-0.2634775371964349
ACH-000479,-0.32883482447020396
ACH-000480,-0.13750668273435795
ACH-000481,-0.2407300470046975
ACH-000483,-0.20659519124530604
ACH-000484,-0.14974716638095042
ACH-000485,-0.12928420019119527
ACH-000486,-0.2305773252654499
ACH-000487,-0.12935318109801788
ACH-000488,-0.1760406242252123
ACH-000490,-0.1236420234122207
ACH-000491,-0.09536698770057156
ACH-000495,0.0005097300480022004
ACH-000496,-0.16355964042404902
ACH-000499,-0.14414597570391338
ACH-000500,-0.22293956395901396
ACH-000502,-0.10372656853317658
ACH-000503,-0.27315589234409826
ACH-000505,-0.20911002652808552
ACH-000507,-0.16163440752267602
ACH-000510,-0.1993060922516872
ACH-000511,-0.2453776200489201
ACH-000512,-0.30600820231346115
ACH-000516,-0.25805107844399705
ACH-000517,-0.17886395382732215
ACH-000518,-0.20984681781953504
ACH-000520,-0.20033210102516652
ACH-000521,-0.19045129197146632
ACH-000522,-0.11852702160824966
ACH-000524,-0.1395233533617083
ACH-000527,-0.16415936797758995
ACH-000528,-0.1456484294639101
ACH-000537,-0.2039479463577284
ACH-000541,-0.073110137020465
ACH-000542,-0.1450429240289448
ACH-000544,-0.2905824683192273
ACH-000545,-0.06013905550387125
ACH-000547,-0.12717482972513114
ACH-000548,-0.1166875853254587
ACH-000549,-0.25782054350270284
ACH-000550,-0.19472916142583674
ACH-000552,-0.15291530975366804
ACH-000556,-0.1330830200529058
ACH-000557,-0.14367610646096876
ACH-000569,-0.20043964538702266
ACH-000570,-0.1453223884492849
ACH-000571,-0.1925957020587724
ACH-000573,-0.1441799371715873
ACH-000576,-0.2189621647743208
ACH-000579,-0.11725901477936315
ACH-000580,-0.13581643379318656
ACH-000584,-0.2113310898698715
ACH-000585,-0.1020167893503866
ACH-000588,-0.11158781066765427
ACH-000589,-0.19098938621102696
ACH-000591,-0.05691511662047126
ACH-000593,-0.21621678835831215
ACH-000600,-0.13214207136352568
ACH-000601,-0.1679637689553476
ACH-000605,-0.20875453000280927
ACH-000606,-0.10174306218272064
ACH-000608,-0.14935694480659525
ACH-000614,-0.5043344182760079
ACH-000616,-0.062257111891016424
ACH-000618,-0.14775093844487033
ACH-000619,-0.06621457290300138
ACH-000620,-0.15363299386922324
ACH-000621,-0.16572876736620354
ACH-000622,-0.178152906667631
ACH-000623,-0.1394941618539107
ACH-000624,-0.0887503223237376
ACH-000627,-0.0887322821494206
ACH-000630,-0.18686585073960635
ACH-000631,0.09529134969785004
ACH-000632,-0.16812496790935522
ACH-000633,-0.05321398191399242
ACH-000637,-0.028808676448023436
ACH-000638,-0.033517640358136376
ACH-000646,-0.324436470659473
ACH-000647,-0.1375480563921457
ACH-000648,-0.04755691264600207
ACH-000649,-0.21637821955752795
ACH-000651,-0.1876827774492376
ACH-000652,-0.09066353544288568
ACH-000653,-0.17649715143707034
ACH-000657,-0.2476911736741294
ACH-000658,-0.17879248940869566
ACH-000661,-0.3884712511112207
ACH-000662,-0.18248622378787505
ACH-000663,-0.22326329599324024
ACH-000665,-0.14602881130700293
ACH-000671,-0.219337142019215
ACH-000672,-0.09291217968890317
ACH-000673,-0.1015849620861216
ACH-000676,-0.21346896610736216
ACH-000677,-0.24409877550341705
ACH-000681,-0.23714059917158026
ACH-000683,-0.20418648638129872
ACH-000684,-0.2841453385122277
ACH-000688,-0.028165634659613945
ACH-000693,-0.1663290659095926
ACH-000694,-0.20894502009999008
ACH-000695,-0.12874336228324035
ACH-000696,-0.17670730870753146
ACH-000697,-0.3499691765550728
ACH-000699,-0.17256809699544412
ACH-000701,-0.2797171670183043
ACH-000706,-0.09045613422871404
ACH-000711,-0.13287259459487555
ACH-000713,-0.19606195798581905
ACH-000714,-0.2377015037806957
ACH-000718,-0.2513308102647674
ACH-000720,-0.058614415701529574
ACH-000721,-0.2156308828143623
ACH-000724,-0.2435891430322488
ACH-000725,-0.10385252396015547
ACH-000732,-0.1519852865416627
ACH-000734,-0.29489601033784074
ACH-000735,-0.07426029440385093
ACH-000736,-0.19546049895488388
ACH-000738,-0.17505034974769404
ACH-000746,-0.08328151186614563
ACH-000747,-0.2154076664930477
ACH-000748,-0.19700734953351773
ACH-000753,-0.1587673267277212
ACH-000756,-0.0865179666028226
ACH-000757,-0.15134797511317966
ACH-000758,-0.24860097221227345
ACH-000760,-0.11872145836192108
ACH-000762,-0.13811183382484654
ACH-000763,-0.1650929335789465
ACH-000764,-0.07560876036402585
ACH-000765,-0.12529112367926795
ACH-000766,-0.035862184954156134
ACH-000767,-0.17670286044705544
ACH-000768,-0.2593065585334737
ACH-000769,-0.15083132682065212
ACH-000770,-0.2253991615124027
ACH-000771,-0.19745791469982504
ACH-000773,-0.03254460521416351
ACH-000776,-0.2543238188898233
ACH-000777,-0.19212286292019315
ACH-000778,0.052936766294665184
ACH-000781,-0.14114550601316067
ACH-000782,-0.14643852997917778
ACH-000783,-0.16435910979630033
ACH-000784,-0.16258544905756886
ACH-000785,-0.14241470679178114
ACH-000787,-0.13105869978746948
ACH-000788,-0.1718020619096196
ACH-000791,-0.15958503175871966
ACH-000792,-0.03282506143729446
ACH-000794,-0.04685305381948381
ACH-000796,-0.06587186938314205
ACH-000798,-0.2661747139064317
ACH-000799,-0.1220521100560871
ACH-000800,-0.12698952113712053
ACH-000802,-0.06027096902867653
ACH-000804,-0.18495118524935844
ACH-000805,0.06390505927952311
ACH-000809,-0.15939911938391885
ACH-000810,-0.18465855314254054
ACH-000811,-0.20879561560184226
ACH-000817,-0.0295296399850537
ACH-000819,-0.24823394128256696
ACH-000820,0.0007154680695974049
ACH-000821,-0.17559333154231171
ACH-000822,-0.22093023706469206
ACH-000823,-0.17245494277694928
ACH-000824,-0.13890510607835493
ACH-000827,-0.07120130677039628
ACH-000829,-0.10240125747614352
ACH-000831,-0.2170017603937954
ACH-000832,-0.1789601515831418
ACH-000833,-0.17144177652782114
ACH-000834,-0.15968748155564816
ACH-000835,-0.2665380622079023
ACH-000836,-0.09027528969987382
ACH-000837,-0.16683518276206455
ACH-000838,-0.03482480435272898
ACH-000839,-0.16210983647749125
ACH-000840,-0.14770353812521034
ACH-000841,-0.20832484530960813
ACH-000843,-0.2025084876640778
ACH-000846,-0.2486378197259015
ACH-000847,-0.23765548082436336
ACH-000848,-0.12115422221322135
ACH-000849,-0.2601453622707742
ACH-000851,-0.22305288140432972
ACH-000855,-0.11790202997320755
ACH-000856,-0.11925804431918707
ACH-000858,-0.2009330444429237
ACH-000859,-0.20815461328165127
ACH-000861,-0.12020991206250377
ACH-000862,-0.26051663378329376
ACH-000865,-0.22034453533425225
ACH-000866,-0.15295890715165048
ACH-000867,-0.10354187189518617
ACH-000869,-0.10151217831682034
ACH-000872,-0.22248822763483175
ACH-000873,-0.05645229171775429
ACH-000876,-0.08897852765703877
ACH-000878,-0.2639941989537982
ACH-000880,-0.014416096174949763
ACH-000881,-0.060802864165280614
ACH-000882,-0.1183756711398604
ACH-000884,-0.2585139813873409
ACH-000885,-0.14473936635243834
ACH-000887,-0.09230342946437037
ACH-000889,-0.2105376509270548
ACH-000896,-0.14470425930077038
ACH-000898,-0.3377176468480689
ACH-000900,0.03255090348381135
ACH-000901,-0.12456811124188323
ACH-000905,-0.17541904172891354
ACH-000906,-0.22351679446390532
ACH-000907,-0.31830417571620034
ACH-000910,-0.14349806344244265
ACH-000911,-0.1417964072787976
ACH-000912,-0.15598446333399302
ACH-000913,-0.21321596576488305
ACH-000915,-0.041377517466862634
ACH-000916,-0.41972189312708175
ACH-000917,-0.19191272633481726
ACH-000920,0.11188472817719566
ACH-000921,-0.24096600894639175
ACH-000924,-0.18529766117904586
ACH-000926,-0.09565878955739512
ACH-000928,-0.1290905441395125
ACH-000929,-0.1048561108534111
ACH-000932,-0.2654189195519583
ACH-000935,-0.020092444495002783
ACH-000936,-0.12970781783601573
ACH-000937,-0.12103492806276862
ACH-000938,-0.1445418614046273
ACH-000939,-0.16772991108778654
ACH-000941,-0.282009192688865
ACH-000943,-0.16003175031263686
ACH-000946,-0.20905071400519715
ACH-000947,-0.06638186602749886
ACH-000948,-0.10422555354648136
ACH-000950,-0.3258535638006264
ACH-000953,-0.029957327676477605
ACH-000954,0.07114548397371577
ACH-000957,0.13121656925951544
ACH-000958,-0.1746055132994433
ACH-000960,-0.2165587609041129
ACH-000963,-0.047834215805467234
ACH-000968,-0.2885402809857208
ACH-000969,-0.01579940379395683
ACH-000972,-0.3208028058416105
ACH-000973,-0.15194146962749472
ACH-000974,-0.024401111782038732
ACH-000978,-0.5469968583045027
ACH-000984,-0.12891834532864174
ACH-000986,-0.15203757815450214
ACH-000988,-0.12915147691396014
ACH-000993,-0.07760716897681189
ACH-000994,-0.10683983903113596
ACH-000996,-0.02382984381892694
ACH-001001,-0.17304348169980713
ACH-001020,-0.03579411668864926
ACH-001028,-0.21640104605801144
ACH-001031,-0.28128425254437395
ACH-001038,-0.08877625738933588
ACH-001048,-0.15899227839605778
ACH-001050,-0.15879911956996876
ACH-001053,-0.1174241044640793
ACH-001054,-0.2208019813408135
ACH-001061,-0.10903065693761724
ACH-001067,-0.07925250342977426
ACH-001075,-0.0916833871184277
ACH-001096,-0.3565276447973554
ACH-001111,-0.06006095296896101
ACH-001119,-0.2795812415746846
ACH-001128,-0.29105335748924704
ACH-001134,-0.12273232620497758
ACH-001151,-0.16375140479626066
ACH-001163,-0.2905743399619866
ACH-001164,-0.13416953220858818
ACH-001183,-0.2199924286269804
ACH-001192,-0.258118227882845
ACH-001193,-0.2194915003738484
ACH-001196,-0.17670967608870985
ACH-001197,-0.23520515870409756
ACH-001205,-0.3317359308874901
ACH-001211,-0.2311887467032261
ACH-001212,-0.14731019106062862
ACH-001228,-0.26179257985508075
ACH-001232,-0.19712244289857367
ACH-001239,-0.2844087560404608
ACH-001270,-0.3252108481119081
ACH-001274,-0.06602225472621888
ACH-001275,-0.252266151540396
ACH-001277,-0.3418692865186952
ACH-001278,-0.136375779770077
ACH-001280,-0.0669103503308235
ACH-001283,-0.18484785773650592
ACH-001289,-0.05038164165881345
ACH-001300,-0.15491347695729873
ACH-001301,-0.17789155224726844
ACH-001302,-0.06456341214667438
ACH-001306,-0.04304168666845157
ACH-001318,-0.2276938573405881
ACH-001322,-0.20458288305335998
ACH-001328,-0.19896828369152236
ACH-001332,-0.19664613771133946
ACH-001336,-0.05591645125466706
ACH-001346,-0.1135499136495992
ACH-001353,-0.15697326593058436
ACH-001354,-0.2751465416666987
ACH-001367,-0.2951111274661571
ACH-001368,-0.10748342597412906
ACH-001374,-0.19373955107118312
ACH-001377,-0.18662281204157247
ACH-001380,-0.1985461216999544
ACH-001391,-0.19539495407719487
ACH-001408,-0.2051989154812037
ACH-001430,-0.0009552062895830004
ACH-001431,-0.2482713701304527
ACH-001450,-0.3224321486021705
ACH-001496,-0.2378693277526525
ACH-001500,-0.2325723341694097
ACH-001523,-0.2733774109203443
ACH-001532,-0.26728187590044483
ACH-001550,-0.21957698527514347
ACH-001552,-0.11477658645849186
ACH-001554,-0.18317665370176195
ACH-001654,-0.16203414271542269
ACH-001735,-0.1237352164484442
ACH-001736,-0.09612020146825212
ACH-001737,-0.09862272685755273
ACH-001740,-0.13340821021004673
ACH-001745,-0.15962297496081512
ACH-001765,-0.14959284010075075
