,CDCA8 (55143)
ACH-000366,-1.3656496252167425
ACH-000368,-1.397162683583448
ACH-000374,-1.2429486300173531
ACH-000375,-1.137917746390446
ACH-000376,-1.4034108831302383
ACH-000381,-1.2166843506112281
ACH-000383,-1.40686485731848
ACH-000387,-1.583811719502821
ACH-000389,-1.3616834470495192
ACH-000390,-1.4321186540962632
ACH-000393,-1.2543929022201747
ACH-000395,-1.2675640588756032
ACH-000396,-1.3113005852304451
ACH-000397,-1.4090800837809725
ACH-000401,-1.5672216742953502
ACH-000402,-1.4232940146704942
ACH-000403,-1.6317582448253252
ACH-000404,-1.3651169730321524
ACH-000406,-1.461309572454811
ACH-000407,-1.7510891544172942
ACH-000408,-1.3776203641871034
ACH-000410,-1.2198735357172823
ACH-000411,-1.5405943176489618
ACH-000414,-1.4316883218701324
ACH-000415,-1.3585981368655882
ACH-000416,-1.4986038146281888
ACH-000420,-1.5786447489166189
ACH-000421,-1.2820586351595702
ACH-000424,-1.417384438286548
ACH-000425,-1.2520243593829583
ACH-000426,-1.8575177456946832
ACH-000427,-1.0639138155406889
ACH-000433,-1.2568660052293117
ACH-000435,-1.4958431378981574
ACH-000436,-1.5965702240595965
ACH-000444,-1.331906688611669
ACH-000445,-1.0239880871206128
ACH-000448,-1.1462423284727248
ACH-000450,-1.8210449618287448
ACH-000452,-1.5547480534253832
ACH-000454,-1.5724474893944211
ACH-000458,-1.3562966373224303
ACH-000459,-1.2473255059273791
ACH-000460,-1.5104982648811347
ACH-000461,-1.170703512528828
ACH-000463,-1.3453256725487273
ACH-000464,-1.4638192644406305
ACH-000466,-1.8094472114895932
ACH-000467,-1.4484706506464728
ACH-000468,-1.469405233912657
ACH-000469,-1.3245277829117472
ACH-000470,-1.3063637876070475
ACH-000471,-1.3262304043148212
ACH-000472,-1.4135511920064276
ACH-000473,-1.5755687719623233
ACH-000475,-1.4552217205817983
ACH-000476,-1.3172150694146352
ACH-000477,-1.8516737634324767
ACH-000479,-1.338295125094333
ACH-000480,-1.2069183131876806
ACH-000481,-1.7622285297950686
ACH-000483,-1.4698726903813488
ACH-000484,-1.4854555621869103
ACH-000485,-1.3453261244323167
ACH-000486,-1.3290685055072375
ACH-000487,-1.3776756825852647
ACH-000488,-1.3999770875626871
ACH-000490,-1.3781169700190672
ACH-000491,-1.1925710080370149
ACH-000495,-1.4145896177716968
ACH-000496,-1.3647511252749234
ACH-000499,-1.2884155459023854
ACH-000500,-1.388626358993605
ACH-000502,-1.3844219076449769
ACH-000503,-1.3081247858337466
ACH-000505,-1.2720083582659962
ACH-000507,-1.113805207585822
ACH-000510,-1.3170412455675184
ACH-000511,-1.2084730118224625
ACH-000512,-1.4706471123273732
ACH-000516,-1.2043745504648506
ACH-000517,-1.4897863946932135
ACH-000518,-1.56323701481453
ACH-000520,-1.3076671384572478
ACH-000521,-1.295730468356625
ACH-000522,-1.310181987827485
ACH-000524,-0.905809882602819
ACH-000527,-1.272404155565347
ACH-000528,-1.4365229292123622
ACH-000537,-1.3005873636512446
ACH-000541,-1.5493700517402291
ACH-000542,-1.2113705091134743
ACH-000544,-1.2521362008126224
ACH-000545,-1.169198791655128
ACH-000547,-1.4111839713069518
ACH-000548,-1.5842232546871482
ACH-000549,-1.3537062157697952
ACH-000550,-1.3251347766372283
ACH-000552,-1.5849995096346692
ACH-000556,-1.1578061048087804
ACH-000557,-1.685164947326449
ACH-000569,-1.3382997573296884
ACH-000570,-1.4079537488457825
ACH-000571,-1.5852697919312833
ACH-000573,-1.1661481667076101
ACH-000576,-1.4562369064971543
ACH-000579,-1.3885382591131854
ACH-000580,-1.5068788626796117
ACH-000584,-1.304177146382586
ACH-000585,-1.4417967407079193
ACH-000588,-1.2333714267009628
ACH-000589,-1.3976669089131413
ACH-000591,-1.5009867182361014
ACH-000593,-1.2167817935126115
ACH-000600,-1.3591366023789144
ACH-000601,-1.2631724142463532
ACH-000605,-1.5384463420499055
ACH-000606,-1.191782116785239
ACH-000608,-1.1715661323095194
ACH-000614,-1.5401575301931425
ACH-000616,-1.3611537075189857
ACH-000618,-1.3531346152598138
ACH-000619,-1.2938781644130122
ACH-000620,-1.6144342149188682
ACH-000621,-1.3624927694112288
ACH-000622,-1.6336163412682303
ACH-000623,-1.3347826644800032
ACH-000624,-1.3227912539344588
ACH-000627,-1.3940360263232143
ACH-000630,-1.3554856935256372
ACH-000631,-1.0598103274617792
ACH-000632,-1.553570653537665
ACH-000633,-1.4378668496323797
ACH-000637,-1.4399684544147542
ACH-000638,-1.3405735880389331
ACH-000646,-1.2826888729233992
ACH-000647,-1.4317897640974442
ACH-000648,-1.468741221629588
ACH-000649,-1.339329930870978
ACH-000651,-1.497225309664257
ACH-000652,-1.2962553982108862
ACH-000653,-1.346846322641451
ACH-000657,-1.406482945740498
ACH-000658,-1.4330331656235935
ACH-000661,-1.6444139686314707
ACH-000662,-1.5587817248443117
ACH-000663,-1.561795510271312
ACH-000665,-1.2212150420641157
ACH-000671,-1.1237893424340206
ACH-000672,-1.1459223281531672
ACH-000673,-1.3150224290489732
ACH-000676,-1.2157622023092356
ACH-000677,-1.3466648890347657
ACH-000681,-1.2967049268839614
ACH-000683,-1.4890913152019918
ACH-000684,-1.4756935246337557
ACH-000688,-0.8897637677590458
ACH-000693,-1.3127384070590116
ACH-000694,-1.4120785233059563
ACH-000695,-1.2571020157309079
ACH-000696,-1.3149675634645381
ACH-000697,-1.1421524351464607
ACH-000699,-1.3494455476799123
ACH-000701,-1.5394276112556364
ACH-000706,-1.5125818018937758
ACH-000711,-1.280557145211214
ACH-000713,-1.224855827676207
ACH-000714,-1.275410988183025
ACH-000718,-1.2226252465351637
ACH-000720,-1.4948854142096868
ACH-000721,-1.0451852819169096
ACH-000724,-1.3233977101313743
ACH-000725,-0.7668816172870022
ACH-000732,-1.4440249259926037
ACH-000734,-1.232022620127513
ACH-000735,-1.1138452086380133
ACH-000736,-1.470087467210221
ACH-000738,-1.4915820451968402
ACH-000746,-1.1833997199687354
ACH-000747,-1.4750905679434163
ACH-000748,-1.4082901147102476
ACH-000753,-1.2767444774174113
ACH-000756,-1.2399359300470725
ACH-000757,-1.3319082764280297
ACH-000758,-1.2848453261417194
ACH-000760,-1.1921136930637442
ACH-000762,-1.1096843065850466
ACH-000763,-1.3219956613285058
ACH-000764,-0.9998798945271168
ACH-000765,-1.5428107073228348
ACH-000766,-1.2478839501968095
ACH-000767,-1.233105169723553
ACH-000768,-1.3763181784770606
ACH-000769,-1.4123354730361404
ACH-000770,-1.3596208499271256
ACH-000771,-1.60120442323693
ACH-000773,-1.4870541984742027
ACH-000776,-1.4154306159612773
ACH-000777,-1.4445931762444173
ACH-000778,-1.6957676444876553
ACH-000781,-1.374307323584709
ACH-000782,-1.5349742010256076
ACH-000783,-1.4150352217567632
ACH-000784,-1.3004341372567316
ACH-000785,-1.6134606125094073
ACH-000787,-1.3454400668630386
ACH-000788,-1.3221394390139842
ACH-000791,-1.3263728875528646
ACH-000792,-1.5146696812085436
ACH-000794,-1.3408628872806037
ACH-000796,-1.5136761363713511
ACH-000798,-1.4173863798687716
ACH-000799,-1.3108815314914
ACH-000800,-1.4652267777388517
ACH-000802,-1.2398787716410054
ACH-000804,-1.5708379019658656
ACH-000805,-1.1639552022190982
ACH-000809,-1.3871316154997368
ACH-000810,-1.4296037681529783
ACH-000811,-1.3329448825831818
ACH-000817,-1.3890674747670924
ACH-000819,-1.3280104362948228
ACH-000820,-0.9212048867497497
ACH-000821,-1.377129371614269
ACH-000822,-1.1516651062113274
ACH-000823,-1.3905513887070908
ACH-000824,-1.5415804151057422
ACH-000827,-1.3538229759439229
ACH-000829,-1.3716282437716512
ACH-000831,-1.3221211827610673
ACH-000832,-1.4446685537200037
ACH-000833,-1.5836890725440989
ACH-000834,-1.5199103524141175
ACH-000835,-1.3756041764314728
ACH-000836,-0.7590375832192999
ACH-000837,-1.3737526197174068
ACH-000838,-1.4901911717492498
ACH-000839,-1.2301369040127492
ACH-000840,-1.0835387055223489
ACH-000841,-1.4164679286384096
ACH-000843,-1.5055450543952384
ACH-000846,-1.5197887061574602
ACH-000847,-1.2200829515222456
ACH-000848,-1.098341637665384
ACH-000849,-1.1943154390410915
ACH-000851,-1.185701195446787
ACH-000855,-1.609810512906671
ACH-000856,-1.4271327675424568
ACH-000858,-1.4388038984975784
ACH-000859,-1.1756450984385969
ACH-000861,-1.550638432672219
ACH-000862,-1.7130791951677842
ACH-000865,-1.6162355069396857
ACH-000866,-1.4357231044268959
ACH-000867,-1.385325596564086
ACH-000869,-1.031052753226566
ACH-000872,-1.4584376781556023
ACH-000873,-1.4622115541612644
ACH-000876,-1.4174786887482331
ACH-000878,-1.6988721820444228
ACH-000880,-1.3416803997137423
ACH-000881,-1.336563839486837
ACH-000882,-1.4186264011518428
ACH-000884,-1.4291881593408933
ACH-000885,-1.4485990838690317
ACH-000887,-1.316027750860193
ACH-000889,-1.3962511976411391
ACH-000896,-1.5082510239490268
ACH-000898,-1.4774798334233004
ACH-000900,-1.163962054420926
ACH-000901,-1.1649755827322703
ACH-000905,-1.5387220458914468
ACH-000906,-1.4073686667923746
ACH-000907,-1.2310953676612126
ACH-000910,-1.4413261900982628
ACH-000911,-1.4366828457855498
ACH-000912,-1.2883917931879043
ACH-000913,-1.3749263231858375
ACH-000915,-1.2972585293130194
ACH-000916,-1.1185303998796203
ACH-000917,-1.435144082801056
ACH-000920,-1.3819281583315948
ACH-000921,-1.3904597670760652
ACH-000924,-1.209412625622114
ACH-000926,-1.2951333587905831
ACH-000928,-1.653942337195038
ACH-000929,-1.659030161887885
ACH-000932,-1.3453613968805358
ACH-000935,-1.380058717131936
ACH-000936,-1.3559149072150114
ACH-000937,-1.4885466564999408
ACH-000938,-1.36008109801079
ACH-000939,-0.9296729611565786
ACH-000941,-1.556625586900125
ACH-000943,-1.3365997947441135
ACH-000946,-1.3298665038014983
ACH-000947,-1.4581585787220752
ACH-000948,-1.4997902991536505
ACH-000950,-1.174651678479319
ACH-000953,-1.2926898070739337
ACH-000954,-0.7777349945474318
ACH-000957,-1.306073015383342
ACH-000958,-1.35545112901375
ACH-000960,-1.2350047098781542
ACH-000963,-1.47766821501462
ACH-000968,-1.6178295642150415
ACH-000969,-1.2873107847238006
ACH-000972,-1.3414186145573679
ACH-000973,-1.259521651782514
ACH-000974,-1.2297217735826662
ACH-000978,-1.8708450361570432
ACH-000984,-1.231471533254896
ACH-000986,-1.4238027264948858
ACH-000988,-1.798907729873625
ACH-000993,-1.5320590688157487
ACH-000994,-1.6578624728370852
ACH-000996,-1.2821509523947745
ACH-001001,-1.418867692403032
ACH-001020,-1.0801189381074399
ACH-001028,-1.1873350673538543
ACH-001031,-1.4932508883325244
ACH-001038,-1.239377455820751
ACH-001048,-1.3074573028951961
ACH-001050,-1.2613731806009574
ACH-001053,-1.3878191167396334
ACH-001054,-1.2702782378694149
ACH-001061,-1.42736673242717
ACH-001067,-1.3373948713107475
ACH-001075,-1.4676583068273932
ACH-001096,-1.2351958388021278
ACH-001111,-1.2529719847522298
ACH-001119,-1.3099713187666226
ACH-001128,-0.28727590082286225
ACH-001134,-1.3764591238683277
ACH-001151,-1.2113485573738296
ACH-001163,-1.2953875011332845
ACH-001164,-1.4399514697089046
ACH-001183,-1.4795538813019524
ACH-001192,-1.3500418559378344
ACH-001193,-1.2107577761139905
ACH-001196,-1.3275800350539095
ACH-001197,-1.522043605227581
ACH-001205,-1.4675952310697502
ACH-001211,-0.9854995664416324
ACH-001212,-0.6437510571884334
ACH-001228,-1.1103499584206122
ACH-001232,-1.343431562997215
ACH-001239,-1.4436855349810032
ACH-001270,-1.2286994557975452
ACH-001274,-1.218572699487945
ACH-001275,-1.2139744162265855
ACH-001277,-1.7146120113861878
ACH-001278,-1.4614246630521366
ACH-001280,-1.4842094341038714
ACH-001283,-1.3125627849845365
ACH-001289,-1.417498269633347
ACH-001300,-1.0494831357262475
ACH-001301,-1.5289452011792664
ACH-001302,-1.6779940206256971
ACH-001306,-1.3647613874721407
ACH-001318,-1.4186561702601572
ACH-001322,-1.2731378439581051
ACH-001328,-1.3550660587651675
ACH-001332,-1.170789269774292
ACH-001336,-1.3522346640148413
ACH-001346,-1.3107908911555108
ACH-001353,-1.3850520340347745
ACH-001354,-1.534361945934633
ACH-001367,-0.8957095431015617
ACH-001368,-1.3873018568037592
ACH-001374,-1.4545940776957995
ACH-001377,-1.5037190735142003
ACH-001380,-1.3263766541400783
ACH-001391,-1.1490515828085168
ACH-001408,-1.6699870522850002
ACH-001430,-1.0951523552235642
ACH-001431,-1.5409593484070605
ACH-001450,-1.6023950653840242
ACH-001496,-1.031705777436052
ACH-001500,-1.0515441485904335
ACH-001523,-1.5888020582378088
ACH-001532,-1.3449386907419572
ACH-001550,-0.8539087321235856
ACH-001552,-1.5688343538340508
ACH-001554,-1.3616129745477907
ACH-001654,-1.5774062331996337
ACH-001735,-1.5802488801875567
ACH-001736,-1.366561020902967
ACH-001737,-1.5248600301579405
ACH-001740,-1.5101795984616118
ACH-001745,-1.3471382851684288
ACH-001765,-1.3676213040327814
