,RSRC1 (51319)
ACH-000820,-0.1230547753802236
ACH-000821,-0.2308110211690841
ACH-000822,-0.1348162903474929
ACH-000823,-0.0763631462945784
ACH-000824,-0.142071102138583
ACH-000827,-0.2115921836639899
ACH-000829,-0.3165744194597212
ACH-000831,-0.022891726827477504
ACH-000832,-0.19258236004653498
ACH-000833,0.03852392709971783
ACH-000834,-0.0237554869326109
ACH-000835,0.0661808886734444
ACH-000836,-0.18463322602716398
ACH-000837,-0.11542173726567972
ACH-000838,-0.06164041945325916
ACH-000839,0.0951644697260752
ACH-000840,-0.008013434272453475
ACH-000841,-0.1172513532176892
ACH-000843,-0.07522149005660674
ACH-000846,-0.2922832875835306
ACH-000847,0.036333612151980096
ACH-000848,-0.06830811394646058
ACH-000849,-0.2613417339723104
ACH-000851,-0.12515364556403302
ACH-000855,-0.06606529175561117
ACH-000856,-0.11370250076698807
ACH-000858,-0.13501812166977958
ACH-000859,-0.12868786071551566
ACH-000861,-0.16115344910990928
ACH-000862,-0.09360107170537194
ACH-000865,-0.10358759009535566
ACH-000866,-0.06382397869594415
ACH-000867,-0.09844212223891499
ACH-000869,-0.2481703632594949
ACH-000872,-0.15324692101707166
ACH-000873,-0.22931743332891136
ACH-000876,-0.19515223916645508
ACH-000878,-0.08636106059232597
ACH-000880,-0.04127193320432963
ACH-000881,-0.006216182596225391
ACH-000882,-0.12101314865847182
ACH-000884,-0.2367613372761109
ACH-000885,-0.11372000515332445
ACH-000887,-0.141655213167653
ACH-000889,-0.15321341964601948
ACH-000896,-0.13345820009035153
ACH-000898,-0.11689156602427064
ACH-000900,-0.06351709082787592
ACH-000901,-0.08034778925061316
ACH-000905,-0.14591978012474333
ACH-000906,-0.21455080052380032
ACH-000907,-0.056385793962840776
ACH-000910,-0.07795400416777833
ACH-000911,-0.1661061415910395
ACH-000912,-0.17965781090274874
ACH-000913,0.005053910977111216
ACH-000915,-0.03964715723142324
ACH-000916,-0.2415912745716049
ACH-000917,-0.12381843800561435
ACH-000920,-0.013123407405308922
ACH-000921,-0.09318241928866024
ACH-000924,-0.12173646082350532
ACH-000926,-0.00291406553700916
ACH-000928,0.04036558094093922
ACH-000929,-0.017841173958698955
ACH-000932,-0.10599861673835342
ACH-000935,-0.06731090288952155
ACH-000936,-0.11355033156544027
ACH-000937,-0.02778043122055357
ACH-000938,0.024725276660567952
ACH-000939,-0.028681949819148525
ACH-000941,-0.10071694360588612
ACH-000943,-0.1169751267985268
ACH-000946,-0.13198459340207316
ACH-000947,-0.10484715175331352
ACH-000948,-0.10047419867226093
ACH-000950,-0.05526670859386167
ACH-000953,-0.09970535446607504
ACH-000954,0.09227095016461803
ACH-000957,-0.11445990149834526
ACH-000958,-0.16126742716943815
ACH-000960,-0.029102143747357957
ACH-000963,-0.3819149265304944
ACH-000968,-0.1387306234253016
ACH-000969,-0.31432376455761124
ACH-000972,-0.3478756671377154
ACH-000973,-0.11656271243295516
ACH-000974,-0.09684970838893707
ACH-000978,-0.05164470964266565
ACH-000984,-0.14091778600982574
ACH-000986,-0.09929649681974463
ACH-000988,-0.06463612795764752
ACH-000993,0.004532429215815751
ACH-000994,-0.1419544451122069
ACH-000996,0.02201693003519077
ACH-001001,-0.0338617977135128
ACH-001020,-0.10668334673806468
ACH-001028,-0.11027663505049956
ACH-001031,-0.4102937382605632
ACH-001038,-0.003287965876238051
ACH-001048,-0.008059766402371412
ACH-001050,-0.19760046031598047
ACH-001053,-0.2967183484459507
ACH-001054,-0.21586287027169068
ACH-001061,-0.05201688614182187
ACH-001067,-0.12447796144172188
ACH-001075,-0.11079043977413787
ACH-001096,-0.14072636598538202
ACH-001111,-0.1479952188375966
ACH-001119,-0.00832501416698318
ACH-001128,0.1431034676644281
ACH-001134,-0.2434290695544606
ACH-001151,-0.14060276932356772
ACH-001163,-0.08993480140602325
ACH-001164,-0.14663889737375174
ACH-001183,-0.2078197693827661
ACH-001192,0.01647460793539313
ACH-001193,-0.2652038742914831
ACH-001196,-0.31552496972567945
ACH-001197,-0.4464987559399409
ACH-001205,-0.2083246484812753
ACH-001211,-0.05670337045318007
ACH-001212,0.012836529650311023
ACH-001228,0.06683978614323922
ACH-001232,0.04031073741229008
ACH-001239,-0.04728510585685087
ACH-001270,0.00869119433661265
ACH-001274,-0.06451683133862028
ACH-001275,-0.028686701238648443
ACH-001277,-0.043849305870436735
ACH-001278,-0.25715378914143405
ACH-001280,0.034044223717670984
ACH-001283,-0.2068223145628347
ACH-001289,-0.10312966973737576
ACH-001300,0.0338844809329683
ACH-001301,-0.0858175119096306
ACH-001302,-0.07945965199280025
ACH-001306,0.04396323056800346
ACH-001318,-0.2166595432283785
ACH-001322,-0.006242331914663496
ACH-001328,-0.06879066340366051
ACH-001332,0.14445043006815056
ACH-001336,-0.10738389272769336
ACH-001346,-0.043654204940485546
ACH-001353,-0.1846688075409416
ACH-001354,-0.09866858797133997
ACH-001367,-0.40804889209976497
ACH-001368,-0.08329737136586267
ACH-001374,-0.06561870380133156
ACH-001377,-0.15977991142502587
ACH-001380,-0.16054574779856412
ACH-001391,-0.2511651044548293
ACH-001408,-0.2525864717756318
ACH-001430,-0.2258919592336139
ACH-001431,-0.2875253603503461
ACH-001450,0.1872757311462108
ACH-001496,-0.047037145152715336
ACH-001500,-0.1008677478475936
ACH-001523,-0.008513552648265494
ACH-001532,-0.19773960907019186
ACH-001550,-0.2163173877978496
ACH-001552,-0.045418390026154894
ACH-001554,-0.1746866999427633
ACH-001654,-0.19821688959083505
ACH-001735,-0.037393043093328006
ACH-001736,-0.05463886124306702
ACH-001737,-0.3001374951251939
ACH-001740,0.002553998087843133
ACH-001745,-0.04781503860018183
ACH-001765,-0.1679911199564137
