,HSPA1A (3303)
ACH-000426,-0.1996068044906108
ACH-000427,-0.14571617383570476
ACH-000433,-0.44370252376414293
ACH-000435,-0.4711748201520282
ACH-000436,-0.3365827509722951
ACH-000444,-0.13039162078328567
ACH-000445,-0.11676253707017226
ACH-000448,-0.16245424315322712
ACH-000450,-0.3038055994046927
ACH-000452,-0.20347589888837755
ACH-000454,-0.24208447758316695
ACH-000458,-0.26580601511240864
ACH-000459,-0.04511045187503094
ACH-000460,-0.3615991482071428
ACH-000461,-0.3736732509527842
ACH-000463,-0.17128985843457828
ACH-000464,-0.1883656801890595
ACH-000466,-0.299556920615278
ACH-000467,-0.3282335378004267
ACH-000468,-0.1897105822776979
ACH-000469,-0.3118247642678648
ACH-000470,-0.25082566871935125
ACH-000471,-0.3402839686543642
ACH-000472,-0.12206695111732925
ACH-000473,-0.13177313336369167
ACH-000475,-0.1881273186254722
ACH-000476,-0.3693278291662215
ACH-000477,-0.13745254156941372
ACH-000479,0.023977609236581213
ACH-000480,-0.11725127039195785
ACH-000481,-0.3216972975142472
ACH-000483,-0.23343585552232995
ACH-000484,-0.25793505241142833
ACH-000485,-0.2986089186596343
ACH-000486,-0.2157173110957674
ACH-000487,-0.2707421285546979
ACH-000488,-0.12397573683143524
ACH-000490,-0.3042873025836873
ACH-000491,-0.2530380936180425
ACH-000495,-0.32943531960374434
ACH-000496,-0.2622370996479648
ACH-000499,-0.12506633498993106
ACH-000500,-0.4120717920150398
ACH-000502,-0.14470511966268115
ACH-000503,-0.4565747790155004
ACH-000505,-0.11011773971788384
ACH-000507,-0.15499919888924707
ACH-000510,-0.22757052911254044
ACH-000511,-0.19618285191013315
ACH-000512,-0.2949755990180951
ACH-000516,-0.1910990307223905
ACH-000517,-0.24916009145197884
ACH-000518,-0.27170487599399523
ACH-000520,-0.3307794388819625
ACH-000521,-0.2341579277487548
ACH-000522,-0.3054668356715941
ACH-000524,-0.2118452910727555
ACH-000527,-0.22146105060163213
ACH-000528,-0.3656124612546597
ACH-000537,-0.18837059466860506
ACH-000541,-0.4188245747445291
ACH-000542,-0.202620264319728
ACH-000544,-0.3872295240266074
ACH-000545,-0.15738749776416078
ACH-000547,-0.31202992664521034
ACH-000548,-0.20507539373540293
ACH-000549,-0.40214078211064175
ACH-000550,-0.3173590607753816
ACH-000552,-0.3284109107404578
ACH-000556,-0.24475879905205705
ACH-000557,-0.20610253592925526
ACH-000569,-0.08872450036626323
ACH-000570,-0.3164720433384615
ACH-000571,-0.2548568232949255
ACH-000573,-0.23948567464335616
ACH-000576,-0.37908221804305947
ACH-000579,-0.2702256576254013
ACH-000580,0.023489810407556502
ACH-000584,-0.21361075657622192
ACH-000585,-0.20217732695182533
ACH-000588,-0.04656414198051136
ACH-000589,-0.2453497382339304
ACH-000591,-0.3089397368543905
ACH-000593,-0.16319960032180394
ACH-000600,-0.33285244274555464
ACH-000601,-0.2003364114037603
ACH-000605,-0.2059081426640561
ACH-000606,-0.35199171885614383
ACH-000608,-0.2240826581329872
ACH-000614,-0.09668725193863867
ACH-000616,-0.1850317321295213
ACH-000618,-0.06753747923557989
ACH-000619,-0.3195959566643189
ACH-000620,-0.2638759451241446
ACH-000621,-0.21249658520844367
ACH-000622,-0.2988402422081213
ACH-000623,-0.1989940205596603
ACH-000624,-0.2610278501957958
ACH-000627,-0.16006594576984345
ACH-000630,-0.22690164721738615
ACH-000631,-0.1852886186097223
ACH-000632,-0.02368205356307584
ACH-000633,-0.1599543740494373
ACH-000637,-0.3867189651226744
ACH-000638,-0.31366179718562914
ACH-000646,-0.2687957118127343
ACH-000647,-0.2526553186062238
ACH-000648,-0.1993945602116781
ACH-000649,-0.18656460430622634
ACH-000651,-0.2393527826551469
ACH-000652,-0.4192917081153643
ACH-000653,-0.0737577291825745
ACH-000657,-0.34423354775942844
ACH-000658,-0.15611072838305287
ACH-000661,-0.15333715534533418
ACH-000662,-0.007621866685969002
ACH-000663,-0.12197377675679835
ACH-000665,-0.379754024622652
ACH-000671,-0.2278892526982628
ACH-000672,-0.23373999296422898
ACH-000673,-0.19951882887704767
ACH-000676,-0.2414921045314181
ACH-000677,-0.13386095045862506
ACH-000681,-0.16767024418192136
ACH-000683,-0.3074655544779599
ACH-000684,-0.3076158401121213
ACH-000688,-0.16889174245421773
ACH-000693,-0.2709082595826539
ACH-000694,-0.3265702160846207
ACH-000695,-0.20823652834295853
ACH-000696,-0.2868491733589152
ACH-000697,-0.3528925132913989
ACH-000699,-0.14165031982134713
ACH-000701,-0.1321169358048166
ACH-000706,-0.21462259538727715
ACH-000711,-0.34736069337124265
ACH-000713,-0.38872806531185616
ACH-000714,-0.3471247319977692
ACH-000718,-0.17351225135527035
ACH-000720,-0.3175069148045991
ACH-000721,-0.3397370636184968
ACH-000724,-0.3637500490644736
ACH-000725,-0.2424263408577164
ACH-000732,-0.21488599197411656
ACH-000734,-0.14106190666183824
ACH-000735,-0.4026178498937085
ACH-000736,-0.2869464874043462
ACH-000738,-0.15231939577948145
ACH-000746,-0.28842119835603464
ACH-000747,-0.3112542687864051
ACH-000748,-0.10841008051198714
ACH-000753,-0.26986885705554114
ACH-000756,-0.2087780147274593
ACH-000757,-0.20581544861787915
ACH-000758,-0.1431326442354511
ACH-000760,-0.23613862848279135
ACH-000762,-0.0926024656057348
ACH-000763,-0.06322037694644653
ACH-000764,-0.3275862087467035
ACH-000765,-0.2414413445240612
ACH-000766,-0.22239307629758628
ACH-000767,-0.2399612633423191
ACH-000768,-0.2334195241149047
ACH-000769,-0.21944074596162594
ACH-000770,-0.3709658464489604
ACH-000771,-0.4838796381990981
ACH-000773,-0.35049343145224937
ACH-000776,-0.33171309042276664
ACH-000777,-0.2807758839502731
ACH-000778,-0.15983404088479228
ACH-000781,-0.2111864386375922
ACH-000782,-0.3727747962062907
ACH-000783,-0.3332980319249034
ACH-000784,-0.2259235757204993
ACH-000785,-0.39220133073867497
ACH-000787,-0.3982238987614236
ACH-000788,-0.21639447345203666
ACH-000791,-0.3134922630907245
ACH-000792,-0.102633685769682
ACH-000794,-0.4296494758021741
ACH-000796,-0.13704537401073089
ACH-000798,-0.4732316303378389
ACH-000799,-0.14591085732238607
ACH-000800,-0.33947134202402
ACH-000802,-0.2895799247850289
ACH-000804,-0.1690622566186665
ACH-000805,-0.2819902771505668
ACH-000809,-0.2800352065404012
ACH-000810,-0.2325082354459406
ACH-000811,-0.11061298356471948
ACH-000817,-0.3500778059141633
ACH-000819,-0.25603260592795274
ACH-000820,-0.4592018201709882
ACH-000821,-0.2836505353217265
ACH-000822,-0.1238335501913375
ACH-000823,-0.19150557515757732
ACH-000824,-0.209283181338227
ACH-000827,-0.1769235503894957
ACH-000829,-0.27877206769068624
ACH-000831,-0.21801058402126586
ACH-000832,-0.3808840686116997
ACH-000833,-0.22995941495644745
ACH-000834,-0.2262851059850662
ACH-000835,-0.18156641622747335
ACH-000836,-0.32580534907089803
ACH-000837,-0.2234417835789977
ACH-000838,-0.25262878321906795
ACH-000839,-0.16919926171795507
ACH-000840,-0.3528951850828983
ACH-000841,-0.2638551380178158
ACH-000843,-0.4984799471841921
ACH-000846,-0.3409570044168705
ACH-000847,-0.1136675839380312
ACH-000848,-0.31727688573457896
ACH-000849,-0.21643804771288133
ACH-000851,-0.09448195889490987
ACH-000855,-0.20750751756065533
ACH-000856,-0.1779717351913131
ACH-000858,-0.2602205478109613
ACH-000859,-0.3368854794202235
ACH-000861,-0.23073636727768854
ACH-000862,-0.10212548885211536
ACH-000865,-0.3580540237242453
ACH-000866,-0.16448648583562164
ACH-000867,-0.32781418325429057
ACH-000869,-0.2362710711154775
ACH-000872,-0.06928318597813754
ACH-000873,-0.2492345270114024
ACH-000876,-0.3079405220771069
ACH-000878,-0.3025875691819932
ACH-000880,-0.3636059493110616
ACH-000881,-0.2721080373100621
ACH-000882,-0.13545061752094226
ACH-000884,-0.17873374144402032
ACH-000885,-0.17215296120193366
ACH-000887,-0.2387400282764047
ACH-000889,-0.3639286158246959
ACH-000896,-0.19372989229681206
ACH-000898,-0.4176096953708968
ACH-000900,-0.258356730259941
ACH-000901,-0.2249061669360396
ACH-000905,-0.2828705809218121
ACH-000906,-0.22181131527929746
ACH-000907,-0.2173080271386234
ACH-000910,-0.1964376665772171
ACH-000911,-0.1935012873520544
ACH-000912,-0.2172594637951057
ACH-000913,-0.3419614745367013
ACH-000915,-0.08160934769552851
ACH-000916,-0.23622241915837286
ACH-000917,-0.13677600641308907
ACH-000920,0.12638833143257294
ACH-000921,-0.3941516481247099
ACH-000924,-0.28079114487316714
ACH-000926,-0.2439415032944816
ACH-000928,-0.3350228984213435
ACH-000929,-0.06704841359296222
ACH-000932,-0.2841400400119003
ACH-000935,0.0006263519243028543
ACH-000936,-0.1686374762788665
ACH-000937,-0.17561468638898384
ACH-000938,-0.3189161955656012
ACH-000939,-0.3438668764450867
ACH-000941,-0.38274898132396973
ACH-000943,-0.13936696732099518
ACH-000946,-0.2448759793456489
ACH-000947,-0.2827531712019616
ACH-000948,-0.3067187077539752
ACH-000950,-0.2221176100161817
ACH-000953,-0.2365079059532528
ACH-000954,-0.20382224192930512
ACH-000957,-0.15941885271294426
ACH-000958,-0.07660853844480173
ACH-000960,-0.3586508226012178
ACH-000963,-0.2536230705827485
ACH-000968,-0.21784374719477795
ACH-000969,-0.3199050155896347
ACH-000972,-0.3327915292348411
ACH-000973,-0.09516771060879348
ACH-000974,-0.2244494170166765
ACH-000978,-0.3292314727256948
ACH-000984,-0.3305686576247112
ACH-000986,-0.3309618695335255
ACH-000988,-0.22590741082558374
ACH-000993,-0.1554169478474636
ACH-000994,-0.1573727087036229
ACH-000996,-0.25949658201387243
ACH-001001,-0.3577227578433843
ACH-001020,-0.3402838536926405
ACH-001028,-0.2159892000522936
ACH-001031,-0.18870885096722165
ACH-001038,-0.2841939111770336
ACH-001048,-0.2223019047414609
ACH-001050,-0.1549251046419351
ACH-001053,-0.19332561837546125
ACH-001054,-0.13089398903955976
ACH-001061,-0.11922990961910662
ACH-001067,-0.1646455570915109
ACH-001075,-0.4802034338758739
ACH-001096,-0.2114333777552814
ACH-001111,-0.5800114091998322
ACH-001119,-0.10665560279296588
ACH-001128,-0.18572456041954485
ACH-001134,-0.158438815500676
ACH-001151,-0.3665534391516597
ACH-001163,-0.2605795591844925
ACH-001164,-0.2490789864908845
ACH-001183,-0.1457473967089214
ACH-001192,-0.2221119042375757
ACH-001193,-0.2479965979079487
ACH-001196,-0.1816240563467706
ACH-001197,-0.3020081999952724
ACH-001205,-0.60290579653912
ACH-001211,-0.1829955735987026
ACH-001212,-0.09247058481700184
ACH-001228,-0.4338550295182748
ACH-001232,-0.23822556577117776
ACH-001239,-0.2316177133115501
ACH-001270,-0.1223404481968078
ACH-001274,-0.1996878391472849
ACH-001275,-0.3908584832780309
ACH-001277,-0.16430925081952938
ACH-001278,-0.2983531037860245
ACH-001280,-0.13055495493429278
ACH-001283,-0.2302794137930549
ACH-001289,-0.0582609167339291
ACH-001300,-0.33816981516115185
ACH-001301,-0.2236287730635528
ACH-001302,-0.033175878484931816
ACH-001306,-0.04749016803995772
ACH-001318,-0.1903145701309122
ACH-001322,-0.1563166018437737
ACH-001328,-0.2533203538866309
ACH-001332,-0.2661728483356481
ACH-001336,-0.31560561383256164
ACH-001346,-0.21977815960841587
ACH-001353,-0.13466928506624945
ACH-001354,-0.2518091038538088
ACH-001367,-0.3838974075179932
ACH-001368,-0.2704217478696136
ACH-001374,-0.3635378601899757
ACH-001377,-0.07129173848897692
ACH-001380,-0.4027403192712825
ACH-001391,-0.3138834581956005
ACH-001408,0.05220350041031245
ACH-001430,-0.1207908469013996
ACH-001431,-0.4027947832500317
ACH-001450,-0.29876209936493536
ACH-001496,-0.1061616112533714
ACH-001500,-0.21521908649112803
ACH-001523,-0.08564511631175695
ACH-001532,-0.19952670660654806
ACH-001550,-0.3332692717270822
ACH-001552,-0.3697165865434017
ACH-001554,-0.32342639356321395
ACH-001654,-0.2910860403557879
ACH-001735,-0.2764755729919804
ACH-001736,-0.2262484732830545
ACH-001737,-0.8300515697145083
ACH-001740,-0.2285472179601002
ACH-001745,-0.3589472290205865
ACH-001765,-0.4424589701877211
