,PRADC1 (84279)
ACH-000435,-0.09552713149591338
ACH-000436,-0.04126565251956588
ACH-000444,-0.03149969796622517
ACH-000445,-0.1868477151199169
ACH-000448,-0.1186957668825238
ACH-000450,-0.22353788473321126
ACH-000452,-0.16266979553787606
ACH-000454,-0.3174552578843769
ACH-000458,-0.10950796436380067
ACH-000459,-0.11952292735280895
ACH-000460,-0.09809208588731212
ACH-000461,-0.109428680470805
ACH-000463,0.014254504099196288
ACH-000464,-0.05458740170220579
ACH-000466,-0.09701161795831703
ACH-000467,-0.27005960192034184
ACH-000468,-0.09887862758656372
ACH-000469,-0.014449927357528137
ACH-000470,-0.33788232590400463
ACH-000471,-0.1853695273285535
ACH-000472,-0.12691496975724118
ACH-000473,-0.07155219016615963
ACH-000475,-0.12672589291317496
ACH-000476,-0.07492277947914859
ACH-000477,-0.054768586305626414
ACH-000479,-0.09654985503746792
ACH-000480,-0.2637039779349845
ACH-000481,-0.19717981654653152
ACH-000483,-0.05722022257572304
ACH-000484,-0.16760721360964553
ACH-000485,-0.2623773219280736
ACH-000486,-0.14941082783081844
ACH-000487,-0.08212853258920662
ACH-000488,-0.0974345957571902
ACH-000490,-0.2231992196644072
ACH-000491,-0.17106735767317371
ACH-000495,-0.09840530549099799
ACH-000496,-0.08047966919378527
ACH-000499,-0.18236380648152434
ACH-000500,-0.5883202060301106
ACH-000502,-0.17136771247325594
ACH-000503,-0.12380598340756464
ACH-000505,-0.1137646927411481
ACH-000507,-0.08111650114776328
ACH-000510,-0.1002417648411709
ACH-000511,-0.2400831817069177
ACH-000512,-0.14765099755492156
ACH-000516,-0.08816632603956537
ACH-000517,-0.14023632851678286
ACH-000518,-0.02300442717180437
ACH-000520,-0.2609118132653211
ACH-000521,-0.11000014632864467
ACH-000522,-0.1580064927404979
ACH-000524,-0.12887092423681926
ACH-000527,-0.16321342314860868
ACH-000528,-0.10053419588744453
ACH-000537,-0.08407284250822257
ACH-000541,-0.19007882806847987
ACH-000542,-0.03403052477204873
ACH-000544,-0.2824180647859356
ACH-000545,-0.20632156967341106
ACH-000547,-0.14917079307085238
ACH-000548,-0.09841649249350576
ACH-000549,-0.2783661411707225
ACH-000550,-0.04256381936285957
ACH-000552,-0.2264876051939193
ACH-000556,-0.13079894481198415
ACH-000557,-0.12114301164811965
ACH-000569,-0.2566544054255463
ACH-000570,-0.17318649725676802
ACH-000571,-0.10230725248017762
ACH-000573,-0.1520710666396828
ACH-000576,-0.16715204439907091
ACH-000579,-0.2529616699438289
ACH-000580,-0.2615805772790457
ACH-000584,-0.17725107906036686
ACH-000585,-0.1836367054815224
ACH-000588,-0.205789812199812
ACH-000589,-0.18250504393786102
ACH-000591,-0.26178924711397805
ACH-000593,-0.1612213134686759
ACH-000600,-0.07979406513100562
ACH-000601,-0.10331551466221384
ACH-000605,-0.12221335053506285
ACH-000606,-0.19915980479670345
ACH-000608,-0.10613354733960226
ACH-000614,-0.2935536188910171
ACH-000616,-0.10721255361862574
ACH-000618,-0.2341456726133735
ACH-000619,-0.26034323050935354
ACH-000620,-0.2297079225889941
ACH-000621,-0.10078645296740467
ACH-000622,0.020021083707841596
ACH-000623,-0.1375785701651524
ACH-000624,-0.18387090759148386
ACH-000627,-0.2823775050486228
ACH-000630,-0.24594949823256815
ACH-000631,-0.2682100519142768
ACH-000632,-0.03642289750864334
ACH-000633,-0.22198800315702044
ACH-000637,-0.07455896385305168
ACH-000638,-0.06626110014585586
ACH-000646,-0.09149349590941999
ACH-000647,-0.14532432540855747
ACH-000648,-0.26059412916922914
ACH-000649,-0.167024892305711
ACH-000651,-0.07586761012013889
ACH-000652,-0.10107080277379464
ACH-000653,-0.13632864362600014
ACH-000657,-0.06878538716180407
ACH-000658,-0.10516015438964896
ACH-000661,-0.13687329929175684
ACH-000662,0.04294959309184008
ACH-000663,-0.10217119080874107
ACH-000665,-0.2793085537844929
ACH-000671,-0.1456643499505645
ACH-000672,-0.3606597114916469
ACH-000673,-0.23534895323145774
ACH-000676,-0.11210606362454484
ACH-000677,-0.01339537607784562
ACH-000681,-0.1402928020447275
ACH-000683,-0.19118190707848084
ACH-000684,-0.2354329346657882
ACH-000688,-0.18337112117817875
ACH-000693,-0.1471445589276839
ACH-000694,-0.1304628232412468
ACH-000695,-0.11453984567769265
ACH-000696,-0.1730651668731023
ACH-000697,-0.029403246026923506
ACH-000699,-0.053662005640177285
ACH-000701,-0.1952563623610245
ACH-000706,-0.1469991123566012
ACH-000711,-0.11592229637670964
ACH-000713,-0.25513568548723264
ACH-000714,-0.12375903406288175
ACH-000718,-0.05814114393444857
ACH-000720,-0.2262266637731283
ACH-000721,-0.3144346519934481
ACH-000724,-0.05744360917470837
ACH-000725,-0.06256880480944647
ACH-000732,-0.16421510442845427
ACH-000734,-0.008624726877287641
ACH-000735,-0.23237094048156245
ACH-000736,-0.17266598942525435
ACH-000738,-0.2551397082325484
ACH-000746,-0.003962693319496216
ACH-000747,-0.14762719523888204
ACH-000748,0.007582326743756242
ACH-000753,-0.2075190357061888
ACH-000756,-0.11005375583830657
ACH-000757,0.09601572068314593
ACH-000758,-0.04871702452145898
ACH-000760,-0.02456467895159126
ACH-000762,-0.12973406506516216
ACH-000763,-0.06290255439153145
ACH-000764,-0.2777234213136277
ACH-000765,0.034991980026083336
ACH-000766,-0.18694833393211926
ACH-000767,-0.06248878497234806
ACH-000768,-0.22955693168794974
ACH-000769,-0.2201546747241248
ACH-000770,-0.22618968323439964
ACH-000771,-0.06379470936716362
ACH-000773,-0.1948533255577235
ACH-000776,-0.12509731312808733
ACH-000777,-0.05912186118659157
ACH-000778,-0.08818856806558673
ACH-000781,-0.15341246217461513
ACH-000782,-0.177639201681077
ACH-000783,-0.0852044824221314
ACH-000784,-0.14653097426104505
ACH-000785,-0.02742572078902261
ACH-000787,-0.1604926603670062
ACH-000788,-0.17796461996408294
ACH-000791,-0.12206451720837155
ACH-000792,-0.1308684819889925
ACH-000794,-0.20608507880886992
ACH-000796,-0.1359155189451459
ACH-000798,-0.4181914735953128
ACH-000799,-0.4940289336297557
ACH-000800,-0.2452523764545575
ACH-000802,-0.10976287867806464
ACH-000804,-0.2354227665377793
ACH-000805,-0.15002839439957155
ACH-000809,-0.09149057816269897
ACH-000810,-0.2926917684206473
ACH-000811,-0.19538302004718613
ACH-000817,-0.17448099014566454
ACH-000819,-0.014318183645642904
ACH-000820,-0.2827944505623394
ACH-000821,0.08830920221114602
ACH-000822,-0.20967355262123344
ACH-000823,-0.07142065927513466
ACH-000824,-0.06707677508879276
ACH-000827,-0.11263495226801815
ACH-000829,-0.106543209452365
ACH-000831,-0.017585925489467375
ACH-000832,-0.10412166211503153
ACH-000833,-0.0746507517545061
ACH-000834,-0.21325318366780185
ACH-000835,-0.06745376816948942
ACH-000836,-0.1864889326513196
ACH-000837,-0.13695578286613494
ACH-000838,0.0025130272261675297
ACH-000839,-0.10321456790939923
ACH-000840,-0.0493164567055347
ACH-000841,-0.06065570729104504
ACH-000843,-0.1215026453942209
ACH-000846,-0.1700489843011016
ACH-000847,-0.19114965280254784
ACH-000848,-0.05921490166974375
ACH-000849,-0.09136038218382324
ACH-000851,-0.10406548475489844
ACH-000855,-0.3038770972481093
ACH-000856,-0.18616702616250827
ACH-000858,-0.15094038097406104
ACH-000859,-0.19797853459672068
ACH-000861,-0.06694517058526199
ACH-000862,-0.11482889139216773
ACH-000865,-0.09970031721849994
ACH-000866,-0.3228769150195053
ACH-000867,-0.0940459514809984
ACH-000869,-0.16347148287387553
ACH-000872,-0.09761084016645538
ACH-000873,-0.10402758219300916
ACH-000876,-0.06794428282751414
ACH-000878,-0.16565540622215694
ACH-000880,-0.19790869156687171
ACH-000881,-0.16382368082075496
ACH-000882,-0.2276149797338493
ACH-000884,-0.06910984255360364
ACH-000885,-0.06971125830968462
ACH-000887,-0.16335800031820374
ACH-000889,-0.0951388484938342
ACH-000896,-0.1572991254132336
ACH-000898,-0.12446057624252345
ACH-000900,-0.20173992433430413
ACH-000901,-0.16067449822713162
ACH-000905,-0.11473685127522487
ACH-000906,-0.10334616535962997
ACH-000907,-0.12239935430748193
ACH-000910,-0.041827462028991916
ACH-000911,-0.22188127994099235
ACH-000912,-0.18541119139391002
ACH-000913,-0.08074703913067917
ACH-000915,-0.24380718158944284
ACH-000916,0.09259032632364997
ACH-000917,-0.08171356053881493
ACH-000920,-0.24947638150354626
ACH-000921,-0.07423101575085445
ACH-000924,-0.12211401719810293
ACH-000926,-0.1582059943044648
ACH-000928,-0.21502136170188824
ACH-000929,-0.1576880972845882
ACH-000932,-0.13146052410265713
ACH-000935,-0.047354135665302464
ACH-000936,-0.19564793198198566
ACH-000937,-0.14713987606336984
ACH-000938,-0.003980259086487614
ACH-000939,-0.028659692853193086
ACH-000941,-0.0814173483094963
ACH-000943,-0.1879221117852829
ACH-000946,-0.16458766436458885
ACH-000947,-0.0979438522455632
ACH-000948,-0.1595793603881525
ACH-000950,-0.17213236266952572
ACH-000953,-0.24318188437123486
ACH-000954,0.11767342546214865
ACH-000957,-0.3709951508884868
ACH-000958,-0.2868584874563537
ACH-000960,-0.09170574193683956
ACH-000963,-0.06523190642105059
ACH-000968,-0.13281300252097214
ACH-000969,-0.1714939049159325
ACH-000972,-0.3773222058911897
ACH-000973,-0.1027212721345042
ACH-000974,-0.25289273696791786
ACH-000978,-0.17355830537373348
ACH-000984,-0.0769198897882868
ACH-000986,-0.3232488823793536
ACH-000988,-0.2347825521050795
ACH-000993,-0.22476959462632126
ACH-000994,-0.19508185471773296
ACH-000996,-0.2779400555924956
ACH-001001,-0.1807757555923364
ACH-001020,-0.10161195682681988
ACH-001028,-0.1507618404187327
ACH-001031,-0.1357326594759202
ACH-001038,-0.3062645544413351
ACH-001048,-0.1678959360655648
ACH-001050,-0.11871213058508798
ACH-001053,-0.08118161485845186
ACH-001054,-0.053054328176633525
ACH-001061,-0.049199777304557386
ACH-001067,-0.12687257466326027
ACH-001075,-0.14421471802015906
ACH-001096,-0.21459144904231095
ACH-001111,0.1206391964737933
ACH-001119,-0.0919414385691354
ACH-001128,0.029421717202903944
ACH-001134,-0.28662479996779944
ACH-001151,-0.10693042302057068
ACH-001163,-0.21316236842565325
ACH-001164,-0.2941959353022601
ACH-001183,-0.20534471615550232
ACH-001192,-0.15463489821219584
ACH-001193,-0.3461700340264947
ACH-001196,0.05267840117938608
ACH-001197,-0.06333615588089941
ACH-001205,-0.15442350094048848
ACH-001211,-0.0018983814702229727
ACH-001212,-0.11433927215239267
ACH-001228,-0.043933409551174564
ACH-001232,-0.2185010858230927
ACH-001239,-0.1239880682850292
ACH-001270,-0.16027022108917358
ACH-001274,-0.2532436147298685
ACH-001275,-0.07840229413871201
ACH-001277,0.0013567410024488953
ACH-001278,-0.1419735919856956
ACH-001280,-0.1923668801422468
ACH-001283,-0.05804431987330772
ACH-001289,-0.12498398807801765
ACH-001300,-0.1067848672991288
ACH-001301,-0.13227199120219488
ACH-001302,-0.013990851619279772
ACH-001306,-0.2890163587776485
ACH-001318,-0.202790046036684
ACH-001322,-0.2804053474597989
ACH-001328,-0.2026323431245129
ACH-001332,-0.10218411749417182
ACH-001336,-0.2260718041475925
ACH-001346,-0.14137858836555114
ACH-001353,-0.03138743419049815
ACH-001354,-0.1883515832672888
ACH-001367,-0.3607004231922977
ACH-001368,-0.1337712759430814
ACH-001374,-0.2211198252114509
ACH-001377,-0.116432811183362
ACH-001380,-0.16199916424442062
ACH-001391,0.008771005620625784
ACH-001408,-0.2094975900252757
ACH-001430,-0.1488985603524279
ACH-001431,-0.002451836485541048
ACH-001450,-0.20577309882462946
ACH-001496,-0.07886580920957942
ACH-001500,-0.2274151906294386
ACH-001523,-0.34240203224607385
ACH-001532,-0.18968043426428066
ACH-001550,-0.14341548200645876
ACH-001552,0.054257794454152866
ACH-001554,-0.15887237635180151
ACH-001654,-0.08391731607920601
ACH-001735,0.05705859931301827
ACH-001736,-0.05371802520666297
ACH-001737,-0.02229388217964585
ACH-001740,-0.06801513597909968
ACH-001745,-0.07421343251754907
ACH-001765,-0.07580979168837255
