,PRG3 (10394)
ACH-000004,-0.14442520877556322
ACH-000005,-0.04400089286137998
ACH-000007,-0.027677758498703246
ACH-000009,-0.024379538449151743
ACH-000011,-0.03661362400349038
ACH-000012,-0.15332690814165173
ACH-000013,-0.0601134025941486
ACH-000014,0.05321401203223599
ACH-000015,-0.05602692748731639
ACH-000017,0.014255538003940431
ACH-000018,-0.04675077443137229
ACH-000019,-0.00518342522516077
ACH-000021,-0.12197578046073805
ACH-000022,-0.0563367401197999
ACH-000025,-0.04725155504078856
ACH-000028,-0.006576174904244692
ACH-000030,-0.019913962738648115
ACH-000035,-0.01928100258992947
ACH-000036,0.03302416381805007
ACH-000037,-0.1647191986056262
ACH-000039,0.020673390695461584
ACH-000040,-0.09309635070594008
ACH-000041,-0.04416176058144805
ACH-000042,-0.14687580456731986
ACH-000045,-0.18763357376759512
ACH-000047,-0.043950853518023233
ACH-000052,0.0429737644303461
ACH-000053,-0.1575674775649952
ACH-000054,-0.08582699821574462
ACH-000055,-0.1196439678614337
ACH-000060,0.002879104483759581
ACH-000067,0.16742987992547764
ACH-000070,0.10758432198643772
ACH-000075,-0.098055265711761
ACH-000078,-0.2183516957491997
ACH-000082,-0.18835307021291373
ACH-000085,-0.13357769709879652
ACH-000086,-0.13585795720291916
ACH-000087,-0.05912534514699287
ACH-000092,-0.15553368579804094
ACH-000095,-0.16799394746608584
ACH-000097,-0.11243819826412893
ACH-000098,-0.05060092113683819
ACH-000099,-0.01882168360644284
ACH-000108,-0.06716655217039827
ACH-000113,-0.03272479797065112
ACH-000116,-0.08216641981862055
ACH-000118,-0.2120402248449077
ACH-000120,-0.0421074797492806
ACH-000123,-0.08253483942739298
ACH-000127,-0.04355803738220943
ACH-000128,-0.057100954558381725
ACH-000132,-0.14746867391537327
ACH-000133,-0.04465892131112152
ACH-000137,-0.06059860772790592
ACH-000138,-0.04505346072006639
ACH-000142,-0.12838624554739586
ACH-000143,-0.04718669195002844
ACH-000146,-0.1503517799524719
ACH-000148,-0.0185153252910443
ACH-000150,-0.057223434516412965
ACH-000152,-0.0765739928847364
ACH-000153,-0.2046973165065416
ACH-000159,-0.1330164277380665
ACH-000160,-0.14216708104841766
ACH-000163,-0.0882490552671768
ACH-000167,-0.04449112594523626
ACH-000168,-0.15613490251567486
ACH-000169,-0.16334317046722666
ACH-000178,-0.1621685964803077
ACH-000183,-0.020454648675851443
ACH-000188,-0.12418017426110273
ACH-000189,-0.1847446526554869
ACH-000190,-0.16584148870565954
ACH-000198,0.05101998369805071
ACH-000203,0.2141290394767724
ACH-000204,0.005440825009941492
ACH-000206,-0.24319106013110794
ACH-000207,-0.12638828634499194
ACH-000208,0.11270517375057328
ACH-000210,0.0366874196725175
ACH-000211,-0.09725145500271218
ACH-000215,-0.023419176615675084
ACH-000221,-0.014597657299378378
ACH-000222,0.0468259556614274
ACH-000223,-0.10772631384129144
ACH-000226,-0.09136114715411356
ACH-000227,-0.1949504098438512
ACH-000228,-0.2891426221751805
ACH-000231,-0.07111340873943475
ACH-000232,-0.06288569752615387
ACH-000233,-0.025017071106903474
ACH-000234,0.04075454711946385
ACH-000235,-0.08045471319988763
ACH-000237,-0.08760323871425428
ACH-000238,0.021076265129134374
ACH-000242,-0.03353816870388021
ACH-000243,0.011073574957298372
ACH-000244,-0.2844333671429682
ACH-000246,0.052246317444535416
ACH-000248,0.1475436825960479
ACH-000250,-0.0830908295518022
ACH-000251,-0.07496987603790768
ACH-000252,-0.23623094393944136
ACH-000253,-0.08135854687259357
ACH-000255,-0.01703355281516241
ACH-000256,-0.14633118074078508
ACH-000257,-0.13621836460745385
ACH-000258,-0.04010231998505423
ACH-000259,-0.13938815124617415
ACH-000260,-0.08457816394412487
ACH-000261,-0.1325261271366828
ACH-000262,-0.05708140970469167
ACH-000263,-0.13472528656650792
ACH-000264,-0.18344175213915165
ACH-000265,-0.05638766554567993
ACH-000266,-0.08656518532418912
ACH-000272,0.043096252302133015
ACH-000274,-0.09412841958843464
ACH-000277,-0.05857659623390101
ACH-000278,0.12268338124067915
ACH-000279,-0.022022812232525925
ACH-000280,0.077632876392867
ACH-000281,0.03606004041035868
ACH-000288,-0.12673323848842669
ACH-000291,0.019793806408067542
ACH-000293,-0.27129535501673196
ACH-000294,-0.2124853321536981
ACH-000295,-0.03918279254820108
ACH-000296,-0.01926940613932049
ACH-000302,-0.020176335156270358
ACH-000304,0.3505765387261537
ACH-000307,-0.04641724461030523
ACH-000308,-0.15733981743463968
ACH-000310,-0.15871136729694904
ACH-000311,-0.044737850242195
ACH-000312,0.04636881623514421
ACH-000315,-0.2449771264378407
ACH-000316,-0.12875237993034802
ACH-000317,-0.1267565256127887
ACH-000318,-0.2276657396442138
ACH-000319,-0.021893392146160567
ACH-000320,-0.10554075399928743
ACH-000322,-0.09989177499663852
ACH-000323,-0.05905868710160155
ACH-000324,-0.03974957848323783
ACH-000329,-0.024805413415631448
ACH-000330,-0.1174708526696639
ACH-000331,-0.14641335731365812
ACH-000332,-0.07502657410408592
ACH-000334,-0.06445974895170534
ACH-000335,-0.020236779276810727
ACH-000336,0.13822840084119747
ACH-000337,0.03751486581069161
ACH-000338,-0.3862124583564831
ACH-000339,-0.012953579765517026
ACH-000341,-0.20300137418560624
ACH-000348,-0.015266937783867044
ACH-000350,-0.014603999354048809
ACH-000352,-0.1034353944306356
ACH-000356,-0.08486938812927124
ACH-000361,0.01585061127653387
ACH-000362,-0.0902406532748868
ACH-000363,-0.03243862107305339
ACH-000364,-0.10504070819234104
ACH-000365,-0.0005118980329906126
ACH-000366,-0.2170414925413764
ACH-000368,-0.06872802882105343
ACH-000374,-0.052874493909423864
ACH-000375,-0.1766998317504189
ACH-000376,-0.04191861802908315
ACH-000381,-0.040283115861293545
ACH-000383,-0.052374215865446216
ACH-000387,-0.053295877070202134
ACH-000389,-0.1419623891456166
ACH-000390,0.0761474766638578
ACH-000393,-0.10910818789196372
ACH-000395,-0.12234367445199396
ACH-000396,-0.2551551808329661
ACH-000397,0.05654239736703904
ACH-000401,-0.1516285429320654
ACH-000402,0.0385020988338876
ACH-000403,-0.03056884438016228
ACH-000404,-0.2892952401292185
ACH-000406,-0.0958150951717428
ACH-000407,-0.028842324753323236
ACH-000408,0.003698539682836753
ACH-000410,0.06250138816290762
ACH-000411,-0.02517841835432757
ACH-000414,-0.045177304107219984
ACH-000415,-0.20246790407038293
ACH-000416,-0.008403737141842203
ACH-000420,0.007606813095489349
ACH-000421,-0.05250783547956917
ACH-000424,-0.10584485411698208
ACH-000425,0.017837840491647952
ACH-000426,-0.2148785179466149
ACH-000427,-0.13548432459255014
ACH-000433,-0.13662156540358952
ACH-000435,-0.235411445895284
ACH-000436,-0.14733072411329073
ACH-000444,-0.030992269459226764
ACH-000445,-0.21251337023606492
ACH-000448,-0.012808927815033521
ACH-000450,-0.14234300755658771
ACH-000452,-0.045294868282354274
ACH-000454,0.1173180565581384
ACH-000458,-0.0007405258740832419
ACH-000459,-0.049499077384693474
ACH-000460,-0.05313733492189033
ACH-000461,-0.16224380646072392
ACH-000463,-0.06337174992188503
ACH-000464,-0.04044240002154568
ACH-000466,-0.05120969660672307
ACH-000467,-0.13131630430076932
ACH-000468,-0.03770992750866714
ACH-000469,-0.16174889002959306
ACH-000470,-0.09227281459118776
ACH-000471,-0.005647769782596651
ACH-000472,0.029679431441614407
ACH-000473,-0.11020781225295227
ACH-000475,0.0
ACH-000476,0.02663463859118793
ACH-000477,-0.08791731478490025
ACH-000479,0.25211555624829
ACH-000480,-0.02712915519659868
ACH-000481,0.019843516458837158
ACH-000483,-0.16554809993453426
ACH-000484,-0.10325168882325436
ACH-000485,-0.06720883940993774
ACH-000486,-0.09201550952053413
ACH-000487,-0.2323233362063956
ACH-000488,-0.11416563741992608
ACH-000490,-0.20526797099216096
ACH-000491,-0.04251501394438695
ACH-000495,-0.19620984546996545
ACH-000496,-0.1825390859049014
ACH-000499,0.008581659270272261
ACH-000500,-0.10581025664457093
ACH-000502,-0.09435793145649413
ACH-000503,-0.1590317111755433
ACH-000505,-0.08646005552945575
ACH-000507,-0.08665819722262537
ACH-000510,-0.07096833159174093
ACH-000511,-0.10574546405441804
ACH-000512,-0.2721464586200992
ACH-000516,0.05085120682935017
ACH-000517,-0.07200161248132789
ACH-000518,-0.0946773939646882
ACH-000520,0.022929297570833042
ACH-000521,-0.01836300438166464
ACH-000522,-0.16176184956104606
ACH-000524,-0.07554775249962936
ACH-000527,-0.007442354944531174
ACH-000528,-0.10023489343705624
ACH-000537,-0.1787021497923232
ACH-000541,-0.11570683480031553
ACH-000542,-0.09095685220662122
ACH-000544,-0.032293582295260345
ACH-000545,-0.16802323603634675
ACH-000547,0.06681842539526303
ACH-000548,-0.03990895802269637
ACH-000549,-0.07834295630801756
ACH-000550,-0.0008326462642658822
ACH-000552,-0.03101783477038545
ACH-000556,-0.14530962801519154
ACH-000557,-0.013968034159760957
ACH-000569,-0.007712926350807042
ACH-000570,-0.1201970462863074
ACH-000571,-0.08744826390194793
ACH-000573,0.0721162979009051
ACH-000576,0.09076621248364
ACH-000579,0.011364934186997194
ACH-000580,-0.05844924369287596
ACH-000584,0.02780893590984941
ACH-000585,-0.08363896610363894
ACH-000588,-0.2273408296484787
ACH-000589,-0.05786166838897151
ACH-000591,-0.2842139746286977
ACH-000593,-0.030295584029962994
ACH-000600,-0.0137034742083435
ACH-000601,-0.06412273819820069
ACH-000605,0.019275431232273103
ACH-000606,-0.19109502059998112
ACH-000608,-0.0902681962353537
ACH-000614,-0.1545668105353574
ACH-000616,-0.060625857863691526
ACH-000618,-0.12832790781149822
ACH-000619,-0.1782384903968937
ACH-000620,0.05682864494022932
ACH-000621,-0.12452862393904565
ACH-000622,0.03535164705709107
ACH-000623,-0.08094041310508647
ACH-000624,-0.10036709420527344
ACH-000627,-0.061509011789359976
ACH-000630,-0.08240702641406902
ACH-000631,-0.18099827147608544
ACH-000632,-0.08318098672569148
ACH-000633,0.0314717113331315
ACH-000637,-0.16420239025771244
ACH-000638,-0.05663440896173692
ACH-000646,-0.05650615452258114
ACH-000647,-0.06368693014035125
ACH-000648,-0.04504182180618936
ACH-000649,-0.20176898877940125
ACH-000651,0.014294262464422872
ACH-000652,-0.04625882762714556
ACH-000653,0.02502600728533616
ACH-000657,-0.11674932364422687
ACH-000658,0.004105035410177532
ACH-000661,-0.024657744172603944
ACH-000662,-0.05622899831050551
ACH-000663,-0.047186305490819695
ACH-000665,-0.14230099051747847
ACH-000671,-0.15621325104021852
ACH-000672,-0.16369488971368426
ACH-000673,-0.11953468089893075
ACH-000676,-0.02384637870919641
ACH-000677,-0.009862374263743132
ACH-000681,0.01294234966680582
ACH-000683,-0.03864371781626932
ACH-000684,-0.02269938656662571
ACH-000688,-0.16611802235013426
ACH-000693,0.029836677951719758
ACH-000694,-0.06228828296215064
ACH-000695,0.035209285511895234
ACH-000696,-0.01401490050146518
ACH-000697,-0.2378393554644033
ACH-000699,0.003447662970742987
ACH-000701,-0.09613539054168227
ACH-000706,-0.09270796762269057
ACH-000711,-0.0052028706949876855
ACH-000713,-0.165084345079573
ACH-000714,-0.1792778360014387
ACH-000718,-0.1585833064941671
ACH-000720,-0.1330716212814059
ACH-000721,-0.011047031855091828
ACH-000724,-0.14035814684629214
ACH-000725,-0.17817847942130774
ACH-000732,-0.22330540451500416
ACH-000734,-0.13125416667551013
ACH-000735,-0.15364993891672896
ACH-000736,-0.0496600338435684
ACH-000738,-0.07912323619228721
ACH-000746,0.013191477395928691
ACH-000747,0.05688206956481304
ACH-000748,-0.06148317469576624
ACH-000753,-0.13383323601095715
ACH-000756,-0.048335779371582205
ACH-000757,-0.060850125896847775
ACH-000758,-0.042174110281953454
ACH-000760,-0.038963475327344836
ACH-000762,-0.3507629288309745
ACH-000763,0.02336458796497842
ACH-000764,-0.06255942070132242
ACH-000765,-0.07641245696416905
ACH-000766,-0.056667873956808036
ACH-000767,0.07733924338216966
ACH-000768,0.025879913905928958
ACH-000769,-0.1499690030868308
ACH-000770,-0.08674690553801577
ACH-000771,-0.11494423587593752
ACH-000773,-0.15613300177761014
ACH-000776,0.03219670061854904
ACH-000777,-0.11530540257016934
ACH-000778,-0.08370615698701224
ACH-000781,-0.02227718894089151
ACH-000782,-0.1149636511037857
ACH-000783,-0.13230205936800238
ACH-000784,0.029785458640263662
ACH-000785,0.1218212069353025
ACH-000787,0.03902734500049476
ACH-000788,-0.02240976756775936
ACH-000791,-0.08612136756468976
ACH-000792,-0.12681694804044286
ACH-000794,-0.3561735256221422
ACH-000796,-0.020466982769333404
ACH-000798,-0.08387674373985406
ACH-000799,-0.06958687901500972
ACH-000800,0.08276989301890536
ACH-000802,0.00021806007020912205
ACH-000804,-0.17423935318887218
ACH-000805,-0.047243013791979545
ACH-000809,-0.12473602960578332
ACH-000810,-0.07817481711628914
ACH-000811,-0.10330785895021352
ACH-000817,-0.15205800557078833
ACH-000819,0.03257203435497054
ACH-000820,0.006276195565972783
ACH-000821,-0.04168320412435898
ACH-000822,-0.03955009412796169
ACH-000823,-0.10154916324280784
ACH-000824,-0.06921429326847997
ACH-000827,-0.10698696761439716
ACH-000829,-0.14569021754493594
ACH-000831,-0.1975076001778316
ACH-000832,-0.15678593425131013
ACH-000833,-0.17304334314192146
ACH-000834,-0.13300312988728236
ACH-000835,-0.014827582536740729
ACH-000836,-0.04546518077087814
ACH-000837,0.006311932919184624
ACH-000838,-0.04375541259368678
ACH-000839,-0.18260022906100715
ACH-000840,-0.05970660771110601
ACH-000841,-0.010354217499821615
ACH-000843,0.040983564578652015
ACH-000846,-0.10032712409401344
ACH-000847,-0.17667382338656654
ACH-000848,0.037978616699984785
ACH-000849,0.07963777601689452
ACH-000851,0.07959947472030872
ACH-000855,0.09088752924502004
ACH-000856,-0.02355718207396109
ACH-000858,-0.048640732572969865
ACH-000859,-0.036305371083351023
ACH-000861,-0.1861511933437192
ACH-000862,-0.041818626994322775
ACH-000865,-0.13218517200103289
ACH-000866,-0.13664385039609958
ACH-000867,-0.011740730783549204
ACH-000869,-0.056556477336504825
ACH-000872,-0.07836975526816617
ACH-000873,0.12910567468813328
ACH-000876,-0.04714426669206239
ACH-000878,-0.050255198479140936
ACH-000880,-0.06033173723965422
ACH-000881,-0.13366530354793854
ACH-000882,-0.11663934729427115
ACH-000884,0.03404347359181049
ACH-000885,-0.15388808125276973
ACH-000887,-0.20259589303756576
ACH-000889,0.07518386400433866
ACH-000896,-0.03165378592054592
ACH-000898,-0.14504941689372228
ACH-000900,-0.038378023986687805
ACH-000901,-0.13666753312334126
ACH-000905,-0.051376384694483086
ACH-000906,-0.05351937338453484
