,THUMPD1 (55623)
ACH-000460,-0.4290742049865431
ACH-000461,-0.25837102886909397
ACH-000463,-0.16195052981716335
ACH-000464,-0.17800008201245593
ACH-000466,-0.1084694534197874
ACH-000467,-0.14293683826701975
ACH-000468,-0.17675701653520387
ACH-000469,-0.2569892013078009
ACH-000470,-0.15622363086566946
ACH-000471,-0.4152763666502807
ACH-000472,-0.2621697652707752
ACH-000473,-0.31672150885053785
ACH-000475,-0.2792824891322924
ACH-000476,-0.17852655726182368
ACH-000477,-0.3218478087306311
ACH-000479,-0.3531836782451092
ACH-000480,-0.2214052548819613
ACH-000481,-0.2981859722023203
ACH-000483,-0.481831167361153
ACH-000484,-0.4186079777695421
ACH-000485,-0.1643327018052817
ACH-000486,-0.3992129741615953
ACH-000487,-0.16940267055387634
ACH-000488,-0.15427248040290806
ACH-000490,-0.3340311069784561
ACH-000491,-0.19146153481816836
ACH-000495,-0.4711161493782323
ACH-000496,-0.19798235639230574
ACH-000499,-0.3169245442401761
ACH-000500,-0.15327396194988535
ACH-000502,-0.3252045001936902
ACH-000503,-0.3243455148258575
ACH-000505,-0.3542157271946609
ACH-000507,-0.2300959405092629
ACH-000510,-0.3745297149286928
ACH-000511,-0.2013816541730176
ACH-000512,-0.0313131095665171
ACH-000516,-0.2881048455919813
ACH-000517,-0.249622920607116
ACH-000518,-0.23508121251432484
ACH-000520,-0.4237007131341965
ACH-000521,-0.2223193189029392
ACH-000522,-0.5089070507391246
ACH-000524,-0.3671008983298396
ACH-000527,-0.3027932084491856
ACH-000528,-0.21766898851780667
ACH-000537,-0.3723588140003717
ACH-000541,-0.31810073991596466
ACH-000542,-0.3739946262003017
ACH-000544,-0.3178384745256071
ACH-000545,-0.3260982758514989
ACH-000547,-0.4140027212306053
ACH-000548,-0.5084347893436304
ACH-000549,-0.3651322076307163
ACH-000550,-0.29478316874285393
ACH-000552,-0.19882689232517345
ACH-000556,-0.2920168868428133
ACH-000557,-0.20498232147464315
ACH-000569,-0.28239293828537404
ACH-000570,-0.3786311390772493
ACH-000571,-0.2619657553095626
ACH-000573,-0.3308380455920554
ACH-000576,-0.02768692282478168
ACH-000579,-0.4061677031985009
ACH-000580,-0.4879830609535266
ACH-000584,-0.3218660532923467
ACH-000585,-0.29523833246752623
ACH-000588,-0.24893571388560715
ACH-000589,-0.2695763241178821
ACH-000591,-0.3730037861982585
ACH-000593,-0.30262113384308675
ACH-000600,-0.2759894030308323
ACH-000601,-0.22666695056579675
ACH-000605,-0.385768011281836
ACH-000606,-0.3321879976206658
ACH-000608,-0.2807588727486392
ACH-000614,-0.41592487410417067
ACH-000616,-0.3107193806761196
ACH-000618,-0.30941284833814264
ACH-000619,-0.413955560423406
ACH-000620,-0.2921592713035696
ACH-000621,-0.2717375154441751
ACH-000622,-0.30601468830264755
ACH-000623,-0.2312149620944029
ACH-000624,-0.3987525201326529
ACH-000627,-0.19605394711088145
ACH-000630,-0.40294291439637775
ACH-000631,-0.5545565319496636
ACH-000632,-0.24791702445373906
ACH-000633,-0.19878775221726205
ACH-000637,-0.08172920075544546
ACH-000638,-0.3527552220610429
ACH-000646,-0.2563955137964875
ACH-000647,-0.2139556762091536
ACH-000648,-0.34093998042808593
ACH-000649,-0.2894685573536217
ACH-000651,-0.2563128800249111
ACH-000652,-0.14707219372751493
ACH-000653,-0.23035970507959985
ACH-000657,-0.3142868300506013
ACH-000658,-0.2598743167136814
ACH-000661,-0.39604859611050064
ACH-000662,-0.24055250427396
ACH-000663,-0.315370424588996
ACH-000665,-0.2877529245755169
ACH-000671,-0.4482762523552232
ACH-000672,-0.3255468694996165
ACH-000673,-0.2399269246864636
ACH-000676,-0.22733738022486805
ACH-000677,-0.27877094841777944
ACH-000681,-0.35032471733783505
ACH-000683,-0.271087417525245
ACH-000684,-0.6180811958910056
ACH-000688,-0.26096590935480696
ACH-000693,-0.0953923482947774
ACH-000694,-0.18614870088986485
ACH-000695,-0.1698830183792537
ACH-000696,-0.1452558410378278
ACH-000697,-0.30536889801797445
ACH-000699,-0.4012385479327528
ACH-000701,-0.19321577836887435
ACH-000706,-0.34752072568849085
ACH-000711,-0.26583827657619463
ACH-000713,-0.3656041469527083
ACH-000714,-0.4279379542549177
ACH-000718,-0.29309266499815256
ACH-000720,-0.2686183076394901
ACH-000721,-0.21669276074630267
ACH-000724,-0.32337278736271186
ACH-000725,-0.32108472071645616
ACH-000732,-0.0688965872448133
ACH-000734,-0.210577501353064
ACH-000735,-0.2617438832542876
ACH-000736,-0.2828063865839676
ACH-000738,-0.1595299378730095
ACH-000746,-0.3505049632997612
ACH-000747,-0.3073601236735196
ACH-000748,-0.17406793372580914
ACH-000753,-0.2826268186900119
ACH-000756,-0.4264715464211115
ACH-000757,-0.2789277576435989
ACH-000758,-0.2504573169516425
ACH-000760,-0.3922444051968709
ACH-000762,-0.4670521642384985
ACH-000763,-0.13016389302817502
ACH-000764,-0.4603812596780945
ACH-000765,-0.33747893568970105
ACH-000766,-0.2723500239078743
ACH-000767,-0.26571049536704633
ACH-000768,-0.31124533304902924
ACH-000769,-0.2820085086176327
ACH-000770,-0.1883659229135426
ACH-000771,-0.5346729425274529
ACH-000773,-0.2971109206150616
ACH-000776,-0.4551905916740133
ACH-000777,-0.20259893770613666
ACH-000778,-0.2468604372858672
ACH-000781,-0.1851903502944466
ACH-000782,-0.16306241689588116
ACH-000783,-0.3174330477475239
ACH-000784,-0.3089573571034841
ACH-000785,-0.362415435046984
ACH-000787,-0.23383987808924706
ACH-000788,-0.4093512870122107
ACH-000791,-0.23802872913732814
ACH-000792,-0.20748626953828928
ACH-000794,-0.2583243062104997
ACH-000796,-0.2626834737522971
ACH-000798,-0.1889113428531809
ACH-000799,-0.2508975245504698
ACH-000800,-0.26775395051814976
ACH-000802,-0.3603100006645179
ACH-000804,-0.2462657386084131
ACH-000805,-0.08335123751805856
ACH-000809,-0.21981465033192285
ACH-000810,-0.3197855037641691
ACH-000811,-0.22142551640021554
ACH-000817,-0.24876386451351745
ACH-000819,-0.24692413429787896
ACH-000820,-0.637709573257891
ACH-000821,-0.3982410605419108
ACH-000822,-0.3210307919916932
ACH-000823,-0.18618807206673926
ACH-000824,-0.22095823570339296
ACH-000827,-0.34098715162940485
ACH-000829,-0.1776183332638722
ACH-000831,-0.3693910676397544
ACH-000832,-0.2471283841490337
ACH-000833,-0.2519915761727788
ACH-000834,-0.37007897839501214
ACH-000835,-0.3058524655182956
ACH-000836,-0.3207219901347242
ACH-000837,-0.08306685260529649
ACH-000838,-0.3424465714767488
ACH-000839,-0.2888253924623257
ACH-000840,-0.16513035869408554
ACH-000841,-0.2741965814979068
ACH-000843,-0.3031918629890409
ACH-000846,-0.2101880446015351
ACH-000847,-0.2443690011876278
ACH-000848,-0.3380792740485283
ACH-000849,-0.224032718995522
ACH-000851,-0.3049476634295597
ACH-000855,-0.2066003354745375
ACH-000856,-0.342059832650377
ACH-000858,-0.2049068843673704
ACH-000859,-0.23497866551552096
ACH-000861,-0.32262652694111915
ACH-000862,-0.17577049939709105
ACH-000865,-0.20300740592546326
ACH-000866,-0.19462363083462844
ACH-000867,-0.17988601512397953
ACH-000869,-0.1948063559760805
ACH-000872,-0.37800842868925977
ACH-000873,-0.2850249515526221
ACH-000876,-0.1298360230232253
ACH-000878,-0.40598480953474747
ACH-000880,-0.12981204038411445
ACH-000881,-0.3536514968077621
ACH-000882,-0.30265305959842603
ACH-000884,-0.2403141922839745
ACH-000885,-0.3528966661244405
ACH-000887,-0.21464909272293936
ACH-000889,-0.3083376850787529
ACH-000896,-0.29845406033019584
ACH-000898,-0.28038233788141004
ACH-000900,-0.2922892833794421
ACH-000901,-0.37822820849734623
ACH-000905,-0.4818579246296116
ACH-000906,-0.2978829480043433
ACH-000907,-0.3527583840858252
ACH-000910,-0.2847627836485151
ACH-000911,-0.5910562800047826
ACH-000912,-0.43995119120939546
ACH-000913,-0.24491137549433425
ACH-000915,-0.2445537514460623
ACH-000916,-0.07465105409604772
ACH-000917,-0.3026068773264174
ACH-000920,-0.4298802489111279
ACH-000921,-0.272813910678549
ACH-000924,-0.4194091382389827
ACH-000926,-0.16787200929130924
ACH-000928,-0.1713901875075238
ACH-000929,-0.5367268532086101
ACH-000932,-0.2622984576796337
ACH-000935,-0.4546374922477704
ACH-000936,-0.32432756306963123
ACH-000937,-0.20050142053352815
ACH-000938,-0.19760763600700326
ACH-000939,-0.28854050676050624
ACH-000941,-0.3114077009918595
ACH-000943,-0.3067845596720053
ACH-000946,-0.2119437966161191
ACH-000947,-0.2841452982038493
ACH-000948,-0.3771855245158064
ACH-000950,-0.5859772290848374
ACH-000953,-0.18250841645278093
ACH-000954,-0.11385646950561787
ACH-000957,-0.1150381724294243
ACH-000958,-0.26922541725232185
ACH-000960,-0.2219191536567091
ACH-000963,-0.16227149142255595
ACH-000968,-0.4047159717285945
ACH-000969,-0.2681328419243456
ACH-000972,-0.3625462999037454
ACH-000973,-0.3986564508110286
ACH-000974,-0.2048767314442439
ACH-000978,-0.05087771176090628
ACH-000984,-0.23938553472893476
ACH-000986,-0.24847074814299394
ACH-000988,-0.2731274667131637
ACH-000993,-0.2078008775941534
ACH-000994,-0.1801802098704482
ACH-000996,-0.3691356976606813
ACH-001001,-0.3333657442319745
ACH-001020,-0.3453997672071922
ACH-001028,-0.2106619138022484
ACH-001031,-0.2008386200774707
ACH-001038,-0.373605427502181
ACH-001048,-0.2634894389493208
ACH-001050,-0.3476680366929877
ACH-001053,-0.1163201271979673
ACH-001054,-0.2325236374492743
ACH-001061,-0.8001549532841539
ACH-001067,-0.528534773398867
ACH-001075,-0.3123774337747454
ACH-001096,-0.17448616274752068
ACH-001111,-0.3142140648732748
ACH-001119,-0.3735311769426331
ACH-001128,-0.3151056055395553
ACH-001134,-0.32169933014149155
ACH-001151,-0.21729245020062693
ACH-001163,-0.2441579926511439
ACH-001164,-0.3494221358347048
ACH-001183,-0.4328900584355249
ACH-001192,-0.3979513450287944
ACH-001193,-0.19648459036908325
ACH-001196,-0.30115906659871944
ACH-001197,-0.33244885769621124
ACH-001205,-0.3832311755971359
ACH-001211,-0.3276670123308162
ACH-001212,-0.2717890483702836
ACH-001228,-0.3338495166566809
ACH-001232,-0.3243700966289776
ACH-001239,-0.29093990820691273
ACH-001270,-0.31285905710820666
ACH-001274,-0.2975396727473478
ACH-001275,-0.17178457815723944
ACH-001277,-0.49212047023877004
ACH-001278,-0.312643076279048
ACH-001280,-0.3113414003021502
ACH-001283,-0.12784275353006558
ACH-001289,-0.2716365480617841
ACH-001300,-0.23765928805358394
ACH-001301,-0.16923227886961906
ACH-001302,-0.2292163062897119
ACH-001306,-0.3055618479826492
ACH-001318,-0.4334933589569826
ACH-001322,-0.3938598197169532
ACH-001328,-0.3791494970511745
ACH-001332,-0.4132391589725857
ACH-001336,-0.3563836100722682
ACH-001346,-0.287748766904588
ACH-001353,-0.3038152917169156
ACH-001354,-0.16970485446868686
ACH-001367,-0.5332528206334323
ACH-001368,-0.3289361441795113
ACH-001374,-0.19203096311485046
ACH-001377,-0.3752790990695262
ACH-001380,-0.3726182163554527
ACH-001391,-0.16785330463008594
ACH-001408,-0.34359754313072777
ACH-001430,-0.19758857430007207
ACH-001431,-0.16282401495965187
ACH-001450,-0.1964507786133771
ACH-001496,-0.29991809731148417
ACH-001500,-0.17474063313989555
ACH-001523,-0.43493455718617663
ACH-001532,-0.28181661397187
ACH-001550,-0.1833474484725752
ACH-001552,-0.3610358816334657
ACH-001554,-0.2296763526770355
ACH-001654,-0.15952045038771542
ACH-001735,-0.15919256255815264
ACH-001736,-0.10314060242463616
ACH-001737,-0.2828090502681901
ACH-001740,-0.4673990928072588
ACH-001745,-0.4422372551649846
ACH-001765,-0.3490117559937207
