,NT5C3B (115024)
ACH-000150,-0.3177409413407526
ACH-000152,-0.4880287319945831
ACH-000153,0.07224264787780688
ACH-000159,-0.1871443387343973
ACH-000160,-0.12251505338558008
ACH-000163,-0.2804185446605288
ACH-000167,-0.5462688350696604
ACH-000168,-0.121401228768534
ACH-000169,-0.18580087245720572
ACH-000178,-0.12677962048766026
ACH-000183,-0.1337729267636475
ACH-000188,-0.4052901106023203
ACH-000189,-0.3747692728860029
ACH-000190,-0.2179828276010736
ACH-000198,-0.1203692338417005
ACH-000203,-0.3970689822880369
ACH-000204,-0.4839278107337392
ACH-000206,-0.3160410891992997
ACH-000207,-0.11533373597961892
ACH-000208,-0.3967204102786059
ACH-000210,-0.31695515696799564
ACH-000211,-0.4081909415007322
ACH-000215,-0.2615003167307004
ACH-000221,-0.13641181760114615
ACH-000222,-0.16113239459828935
ACH-000223,-0.3909729209089948
ACH-000226,-0.34094844390349743
ACH-000227,-0.19992784187032836
ACH-000228,-0.4336050934807486
ACH-000231,-0.27480717800981
ACH-000232,-0.14336769026803592
ACH-000233,-0.20445990409576104
ACH-000234,-0.1701226974201827
ACH-000235,-0.2465700476177201
ACH-000237,-0.30523318520385234
ACH-000238,-0.3995467815138398
ACH-000242,0.0916116533878351
ACH-000243,-0.2527782823934532
ACH-000244,-0.07778534256003394
ACH-000246,-0.14411268657215465
ACH-000248,-0.3028480204091131
ACH-000250,-0.35958656116103505
ACH-000251,-0.4448063374905327
ACH-000252,-0.3505683246077356
ACH-000253,-0.21602472834268935
ACH-000255,-0.16975739843942927
ACH-000256,-0.2781481297003109
ACH-000257,-0.23198040808739656
ACH-000258,-0.38562984190301536
ACH-000259,-0.14429002089568174
ACH-000260,-0.1908905866319901
ACH-000261,-0.19957863939618325
ACH-000262,-0.250802014829803
ACH-000263,-0.23513418813447556
ACH-000264,-0.26809268951142856
ACH-000265,-0.1624876238710986
ACH-000266,-0.20949124687203985
ACH-000272,-0.25644162745367755
ACH-000274,-0.3715486502090858
ACH-000277,-0.2615383648615749
ACH-000278,-0.1593903945097154
ACH-000279,-0.22074167850506096
ACH-000280,-0.2370459519977273
ACH-000281,0.05238793481731352
ACH-000288,-0.2328543424514384
ACH-000291,-0.35915927015048965
ACH-000293,-0.4186347161529023
ACH-000294,-0.1279508918961143
ACH-000295,0.040011529239953096
ACH-000296,-0.28670581393650263
ACH-000302,-0.3132112050391947
ACH-000304,-0.2321000726608177
ACH-000307,-0.1252713892938597
ACH-000308,-0.3802561574003003
ACH-000310,-0.32543265463302873
ACH-000311,-0.15964209689592676
ACH-000312,-0.1891411549710048
ACH-000315,-0.014381792618864847
ACH-000316,-0.3624237101094748
ACH-000317,-0.1407206049842377
ACH-000318,-0.16845681288191144
ACH-000319,-0.15783504094340606
ACH-000320,-0.22081386938922612
ACH-000322,-0.26850164441317675
ACH-000323,-0.056313153081964815
ACH-000324,-0.13772193818119474
ACH-000329,-0.15755474737864775
ACH-000330,-0.27651930584527984
ACH-000331,-0.3016241540770254
ACH-000332,-0.3908857210204911
ACH-000334,-0.22120716292385972
ACH-000335,-0.17848938433774586
ACH-000336,-0.17378763062183394
ACH-000337,-0.15142252383777627
ACH-000338,-0.5429717498557126
ACH-000339,-0.12545567626725407
ACH-000341,-0.24478299178545085
ACH-000348,-0.2247243399566759
ACH-000350,-0.24286963392422026
ACH-000352,-0.3206353347260543
ACH-000356,-0.452994783723058
ACH-000361,-0.26599145720165035
ACH-000362,-0.1570321454672058
ACH-000363,-0.3071820057562963
ACH-000364,-0.3712798484088693
ACH-000365,-0.200211707059102
ACH-000366,-0.17995116022750374
ACH-000368,-0.2547659272301761
ACH-000374,-0.3316266063954085
ACH-000375,-0.18268132332932932
ACH-000376,-0.2578928142001017
ACH-000381,-0.2499967278707565
ACH-000383,-0.215715233620795
ACH-000387,-0.14992021289226515
ACH-000389,-0.10397146537779292
ACH-000390,-0.21668348719319286
ACH-000393,-0.20822186321115368
ACH-000395,-0.16980913751683158
ACH-000396,-0.2735678278583015
ACH-000397,-0.18297431088381308
ACH-000401,-0.2798789829609936
ACH-000402,-0.16638507076818734
ACH-000403,-0.2860610788031037
ACH-000404,-0.12501342144766292
ACH-000406,-0.14312493339006127
ACH-000407,-0.1057717368781889
ACH-000408,-0.23967131026524785
ACH-000410,-0.17273241342205747
ACH-000411,-0.2629636784816133
ACH-000414,-0.2309670422245301
ACH-000415,-0.2842245553199662
ACH-000416,-0.2529371490246817
ACH-000420,-0.3053057390188522
ACH-000421,-0.30164920354311275
ACH-000424,-0.2683011015203047
ACH-000425,-0.2590541905098517
ACH-000426,-0.29159253545440866
ACH-000427,-0.4873467157849621
ACH-000433,-0.26608725732531985
ACH-000435,-0.28829071378730103
ACH-000436,-0.2910114591108833
ACH-000444,-0.2484777993331745
ACH-000445,-0.03280447587610275
ACH-000448,-0.3179359799116897
ACH-000450,-0.213769282808902
ACH-000452,-0.21206418129101667
ACH-000454,-0.050465519643510974
ACH-000458,-0.2909220374998057
ACH-000459,-0.03744724589585545
ACH-000460,-0.17103078605699987
ACH-000461,-0.1717443529669233
ACH-000463,-0.2005322402358453
ACH-000464,-0.12298704096659363
ACH-000466,-0.28739934409219725
ACH-000467,-0.1947648834648049
ACH-000468,-0.2125874341705078
ACH-000469,-0.10114594451043728
ACH-000470,-0.3615610764480146
ACH-000471,-0.27261555523124803
ACH-000472,-0.18050701162254135
ACH-000473,-0.14458168099117194
ACH-000475,-0.21604645978714104
ACH-000476,-0.3964077818456658
ACH-000477,-0.2769226026753821
ACH-000479,0.16170158365248447
ACH-000480,-0.26540629882100475
ACH-000481,-0.22640412061434176
ACH-000483,-0.18926678016946294
ACH-000484,-0.14483050624483104
ACH-000485,-0.4261006540423147
ACH-000486,-0.2652537430088794
ACH-000487,-0.1325619054215586
ACH-000488,-0.20291830708457134
ACH-000490,-0.3247703467532955
ACH-000491,-0.2561143091464081
ACH-000495,-0.12610531506356878
ACH-000496,-0.22269959423414415
ACH-000499,-0.16482150808969126
ACH-000500,-0.07417129823195229
ACH-000502,-0.2458050297205469
ACH-000503,-0.2157360341358046
ACH-000505,-0.14571789606534472
ACH-000507,-0.2570238151160022
ACH-000510,-0.1746034121874805
ACH-000511,-0.3068433453911347
ACH-000512,-0.2650617854323151
ACH-000516,-0.24448864948534135
ACH-000517,-0.3345777081512029
ACH-000518,-0.1957963913864462
ACH-000520,-0.2448598140422252
ACH-000521,-0.2327882786720792
ACH-000522,-0.2942739270683452
ACH-000524,-0.2548972219981309
ACH-000527,-0.3280006563228288
ACH-000528,-0.18591329811446955
ACH-000537,-0.1839221546886129
ACH-000541,0.032949363911473815
ACH-000542,-0.14038286306260506
ACH-000544,-0.15670339022932692
ACH-000545,-0.2749317593985313
ACH-000547,-0.4001810929902346
ACH-000548,-0.2371114561373275
ACH-000549,-0.06067620428419715
ACH-000550,-0.2499591056524034
ACH-000552,-0.2768026219589903
ACH-000556,-0.2342360224170335
ACH-000557,0.0014391406739845851
ACH-000569,-0.6429239140414633
ACH-000570,-0.2675790223710128
ACH-000571,-0.1661574816943308
ACH-000573,-0.1492802589983891
ACH-000576,-0.3173333371921265
ACH-000579,-0.35684331365189986
ACH-000580,-0.3191251172284671
ACH-000584,-0.2515731611422992
ACH-000585,-0.23633349912096424
ACH-000588,-0.2057569869786336
ACH-000589,-0.3631476673419413
ACH-000591,-0.22083422252436055
ACH-000593,-0.23870128213093955
ACH-000600,-0.34145623384839524
ACH-000601,-0.32323225635902825
ACH-000605,-0.27935404233189004
ACH-000606,-0.1945357550316906
ACH-000608,-0.3961500487229099
ACH-000614,-0.15512553029566414
ACH-000616,-0.27147305123032
ACH-000618,-0.17947316275986264
ACH-000619,-0.03387300996354909
ACH-000620,-0.12923251090954088
ACH-000621,-0.1475066103399438
ACH-000622,-0.1934291292312793
ACH-000623,-0.3649743700060389
ACH-000624,-0.243572142341664
ACH-000627,-0.33233882329264297
ACH-000630,-0.2400258329767057
ACH-000631,0.0093113535859181
ACH-000632,-0.2616054007270577
ACH-000633,-0.2018275709667358
ACH-000637,-0.24469837311937725
ACH-000638,-0.13406873941735412
ACH-000646,-0.19842667868187494
ACH-000647,-0.4266140274931587
ACH-000648,-0.16351680238378938
ACH-000649,-0.16489771487329535
ACH-000651,-0.3333558137399531
ACH-000652,-0.2944168413468459
ACH-000653,-0.4298019385068747
ACH-000657,-0.14409363156367802
ACH-000658,-0.1274577800954527
ACH-000661,-0.17085535020744766
ACH-000662,-0.08547419795766739
ACH-000663,-0.3228358901081197
ACH-000665,-0.21620849357676056
ACH-000671,-0.2279115611639653
ACH-000672,-0.14697870450978925
ACH-000673,-0.2587505613782142
ACH-000676,-0.2317089856818242
ACH-000677,-0.05954089168503409
ACH-000681,-0.197157189499508
ACH-000683,-0.1001024630392027
ACH-000684,-0.021810889201990008
ACH-000688,-0.3488884512951756
ACH-000693,-0.1594569301717034
ACH-000694,-0.0903013668888737
ACH-000695,-0.013250159446734595
ACH-000696,-0.36295491671286745
ACH-000697,-0.17962361945970806
ACH-000699,-0.20588725348800585
ACH-000701,-0.2925725482890201
ACH-000706,-0.07446483080777239
ACH-000711,-0.2307047688451108
ACH-000713,-0.107189267167029
ACH-000714,-0.4056098824411372
ACH-000718,-0.35529061160316594
ACH-000720,-0.4008267338745615
ACH-000721,-0.3628488561171089
ACH-000724,-0.15542943059803385
ACH-000725,-0.25663034101115684
ACH-000732,-0.199504927757133
ACH-000734,-0.1818836691177532
ACH-000735,-0.16864791573618168
ACH-000736,-0.2709850323613013
ACH-000738,-0.25014164960882723
ACH-000746,-0.23261443892408976
ACH-000747,-0.25409834560579797
ACH-000748,-0.14682143558652255
ACH-000753,-0.11100054864154972
ACH-000756,-0.399290546493616
ACH-000757,-0.014447038926347716
ACH-000758,-0.07851645524780243
ACH-000760,-0.2893951387211489
ACH-000762,-0.1640692253746604
ACH-000763,-0.19001498588711435
ACH-000764,-0.1313675541833111
ACH-000765,-0.06626928441998772
ACH-000766,-0.21509019309563385
ACH-000767,-0.3782925425267856
ACH-000768,-0.3432206085155571
ACH-000769,-0.2550588546655221
ACH-000770,-0.13442192543286333
ACH-000771,-0.3161211715751289
ACH-000773,-0.17605755358096753
ACH-000776,-0.1900657659954529
ACH-000777,-0.1785462187760637
ACH-000778,-0.27779152821842445
ACH-000781,-0.10359931148634234
ACH-000782,-0.19619020184060254
ACH-000783,-0.3192363476589511
ACH-000784,-0.23964999425823266
ACH-000785,-0.19791384524090444
ACH-000787,-0.1311020165416349
ACH-000788,-0.3052908116954172
ACH-000791,-0.2813584018836344
ACH-000792,-0.3498029914188613
ACH-000794,-0.2434176304250676
ACH-000796,-0.37514869413422
ACH-000798,-0.25714720160921145
ACH-000799,-0.2666093932798176
ACH-000800,-0.2191553667501519
ACH-000802,-0.16445422863193376
ACH-000804,-0.26534320510593484
ACH-000805,-0.08834467040332851
ACH-000809,-0.22677238222043156
ACH-000810,-0.03897391412417359
ACH-000811,-0.2819390098162456
ACH-000817,-0.303422657373946
ACH-000819,-0.0535003194921168
ACH-000820,0.04731881730982477
ACH-000821,-0.3954458623039363
ACH-000822,-0.2379507391496557
ACH-000823,-0.11062654300880244
ACH-000824,-0.19600937211718136
ACH-000827,-0.21448210569539305
ACH-000829,-0.2217762418804247
ACH-000831,-0.32013782352416353
ACH-000832,-0.2119642476132569
ACH-000833,-0.07052113194827007
ACH-000834,-0.18346841026375502
ACH-000835,-0.3019771371994205
ACH-000836,-0.08640121789661476
ACH-000837,-0.24538964584459175
ACH-000838,-0.05584901884051899
ACH-000839,-0.18856679525041925
ACH-000840,-0.3867315381182875
ACH-000841,-0.18258483705777412
ACH-000843,-0.1357786207002927
ACH-000846,-0.221914532575168
ACH-000847,-0.26982066179983993
ACH-000848,-0.3387098199279326
ACH-000849,-0.2053417430934856
ACH-000851,-0.17678383548229393
ACH-000855,-0.015274935425489253
ACH-000856,-0.2276314089440151
ACH-000858,-0.265503142122177
ACH-000859,-0.21670818208730486
ACH-000861,-0.2684927889145166
ACH-000862,-0.13533918870576686
ACH-000865,-0.2408202362141345
ACH-000866,-0.2472985501036265
ACH-000867,-0.2799400684029811
ACH-000869,-0.2980722078342545
ACH-000872,-0.100630643758966
ACH-000873,-0.09843732437945914
ACH-000876,-0.11840574115463147
ACH-000878,-0.2658730957113234
ACH-000880,-0.14750637652875986
ACH-000881,-0.2717451313032218
ACH-000882,-0.1634529331217049
ACH-000884,-0.2687941864932476
ACH-000885,-0.06867860262093363
ACH-000887,-0.3661416092619511
ACH-000889,-0.10255609465574304
ACH-000896,-0.21136642792992288
ACH-000898,-0.1237701136746046
ACH-000900,-0.3200468470157113
ACH-000901,-0.3007708068671647
ACH-000905,-0.2318169407150897
ACH-000906,-0.17964660814071862
ACH-000907,-0.14061621499615964
ACH-000910,-0.02824005456495495
ACH-000911,-0.1986401489652115
ACH-000912,-0.27025384276012115
ACH-000913,-0.24350555672355145
ACH-000915,-0.2262067733147998
ACH-000916,-0.7873403853262637
ACH-000917,-0.2281730824672123
ACH-000920,-0.3844941145516712
ACH-000921,-0.3615423076875569
ACH-000924,-0.1712907241883101
ACH-000926,-0.21440646617914533
ACH-000928,-0.4546659504530781
ACH-000929,-0.2741399380273676
ACH-000932,-0.11692044669019025
ACH-000935,-0.2968787222512962
ACH-000936,-0.2590477343862759
ACH-000937,-0.14156888067344628
ACH-000938,0.060267138157826014
ACH-000939,-0.07777450508692138
ACH-000941,-0.19657843184761373
ACH-000943,-0.15369988056261874
ACH-000946,-0.2205957853670534
ACH-000947,-0.1048028582385604
ACH-000948,-0.04533047782863688
ACH-000950,-0.1473349979100851
ACH-000953,-0.2220926292328284
ACH-000954,-0.3730016135356532
ACH-000957,-0.11149981303167038
ACH-000958,-0.17727659701779105
ACH-000960,0.04831596677563125
ACH-000963,-0.3847801127162099
ACH-000968,-0.21664103384040834
ACH-000969,-0.18042480068305025
ACH-000972,-0.3604660345920109
ACH-000973,-0.2587006056919145
ACH-000974,-0.33049306581865506
ACH-000978,-0.2095963176120544
ACH-000984,-0.34005848807567485
ACH-000986,-0.26233407960196115
ACH-000988,-0.17001931222875755
ACH-000993,-0.1452578699050525
ACH-000994,-0.19098394158069976
ACH-000996,-0.4488017452593587
ACH-001001,-0.15904143814615654
ACH-001020,-0.32387299520020635
ACH-001028,-0.3049260017438901
ACH-001031,-0.3173916016962766
ACH-001038,-0.4258490342030155
ACH-001048,-0.2396078182994683
ACH-001050,-0.2466143237901003
ACH-001053,-0.2800146471437958
ACH-001054,-0.24456871328897206
ACH-001061,-0.21869534382333766
ACH-001067,-0.060181529846863376
ACH-001075,-0.17686976433991775
ACH-001096,-0.16517817916378802
ACH-001111,-0.17817465787611667
ACH-001119,-0.2386025380276049
ACH-001128,-0.29944944650172983
ACH-001134,-0.2672127176536655
ACH-001151,-0.16934252989643594
ACH-001163,-0.3181967938467469
ACH-001164,-0.12854783632262956
ACH-001183,-0.18270561282521816
ACH-001192,-0.2406926327743325
ACH-001193,-0.3382783028739905
ACH-001196,-0.191381465759275
ACH-001197,-0.25853943469616303
ACH-001205,-0.3235928764400209
ACH-001211,-0.20439349492956996
ACH-001212,-0.14416952473783384
ACH-001228,-0.19710944907952813
ACH-001232,-0.1804435720878668
ACH-001239,-0.3008062447319332
ACH-001270,-0.2173744368240577
ACH-001274,-0.17827138882964935
ACH-001275,-0.18288637650654435
ACH-001277,0.06198191240115322
ACH-001278,-0.2336572742917249
ACH-001280,-0.3907988127705089
ACH-001283,-0.15851507052145564
ACH-001289,-0.004367132343495367
ACH-001300,-0.2864391813787176
ACH-001301,-0.3051165647071412
ACH-001302,-0.5931213087244748
ACH-001306,-0.17853415936349434
ACH-001318,-0.17232929594196175
ACH-001322,-0.2951119360389872
ACH-001328,-0.19571948235147404
ACH-001332,-0.4211546576571361
ACH-001336,-0.23261518516498586
ACH-001346,-0.2713676210963834
ACH-001353,-0.30921392222666405
ACH-001354,-0.2471328118155821
ACH-001367,0.14711713330754078
ACH-001368,-0.3145506506353093
ACH-001374,-0.2985044511056307
ACH-001377,-0.17578353954373335
ACH-001380,-0.29436201603249496
ACH-001391,-0.453660515095949
ACH-001408,-0.13052555138437075
ACH-001430,-0.2388982906682064
ACH-001431,-0.17518323405840724
ACH-001450,0.07453037072904219
ACH-001496,-0.2110179926387666
ACH-001500,-0.16254193168479766
ACH-001523,-0.10176323378660328
ACH-001532,-0.2688858552617629
ACH-001550,-0.16528912574395982
ACH-001552,-0.059034803963124084
ACH-001554,-0.30602413083919583
ACH-001654,-0.303091700218006
ACH-001735,-0.06855644661317112
ACH-001736,-0.004375837858132799
ACH-001737,-0.2924223699991167
ACH-001740,-0.3118756699985764
ACH-001745,-0.14392978689214705
ACH-001765,-0.2700860382358108
